Timestamp Pulled,Date of Game,Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time,Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds
2025-10-29 14:26:03,2025-11-02 16:05,Los Angeles Rams,New Orleans Saints,No,1677.3,No,-111.11,-86.22,-1160.22,689.44,-109.78,-110.22,-105,-115,-900,600,-110,-110,-110,-110,-1200.0,750.0,-110,-110,-105,-115,-1150,730,-110,-110,-115.0,-105.0,-1442.0,717.0,-110.0,-110.0,-113,-113,-1250,600,-117,-109,-110.0,-110.0,-1000.0,650.0,-110.0,-110.0,-107,-103,-1200.0,754.0,-104,-110,-120,100,-1200.0,754.0,-107,-113,-115.0,-105.0,-1100.0,650.0,-110.0,-110.0
2025-10-29 14:26:03,2025-11-02 16:25,Buffalo Bills,Kansas City Chiefs,No,859.5,No,-87.44,-109.89,110.56,-131.89,-109.44,-110.44,-115,-105,110,-130,-108,-112,100,-120,115.0,-135.0,-110,-110,-108,-112,108,-126,-105,-115,-110.0,-110.0,103.0,-131.0,-110.0,-110.0,-114,-112,104,-130,-110,-115,-110.0,-110.0,115.0,-135.0,-110.0,-110.0,-105,-105,115.0,-135.0,-107,-107,-110,-110,115.0,-135.0,-110,-110,-115.0,-105.0,110.0,-130.0,-115.0,-105.0
2025-10-29 14:26:03,2025-11-02 20:20,Washington Commanders,Seattle Seahawks,No,2335.3,Yes,-67.0,-19.56,142.44,-170.33,-109.44,-110.56,-105,-115,142,-170,-105,-115,100,-120,146.0,-170.0,-110,-110,-122,100,146,-174,-110,-110,-120.0,100.0,137.0,-176.0,-110.0,-110.0,-109,-117,125,-162,-113,-113,100.0,-120.0,145.0,-175.0,-110.0,-110.0,-120,109,148.0,-168.0,-107,-107,-122,102,148.0,-168.0,-110,-110,-105.0,-115.0,145.0,-170.0,-110.0,-110.0
2025-10-29 14:26:03,2025-11-03 20:15,Dallas Cowboys,Arizona Cardinals,No,880.3,Yes,-116.22,-59.22,-149.78,125.56,-110.11,-109.89,-118,-102,-148,124,-110,-110,-115,-105,-150.0,129.0,-110,-110,-118,-104,-152,128,-110,-110,-115.0,-105.0,-150.0,118.0,-110.0,-110.0,-120,-107,-148,116,-114,-112,-115.0,-105.0,-150.0,125.0,-110.0,-110.0,-110,100,-150.0,130.0,-107,-107,-115,-105,-150.0,130.0,-110,-110,-120.0,100.0,-150.0,130.0,-110.0,-110.0
2025-10-29 14:26:03,2025-11-06 20:15,Denver Broncos,Las Vegas Raiders,Yes,609.3,Yes,-111.33,-74.67,-536.67,386.67,-111.67,-108.5,-110,-110,-600,440,-110,-110,-115,-105,,,-110,-110,-105,-115,-480,370,-120,-102,,,,,,,-113,-113,-530,350,-113,-112,,,,,,,-110,100,,,-107,-107,-115,-105,,,-110,-110,,,,,,
2025-10-29 14:26:03,2025-11-09 09:30,Indianapolis Colts,Atlanta Falcons,No,425.4,No,-111.67,-74.17,-348.33,273.33,-109.17,-110.67,-120,100,-340,270,-110,-110,-110,-110,,,-110,-110,-115,-105,-360,290,-108,-112,,,,,,,-110,-115,-345,260,-110,-115,,,,,,,-105,-105,,,-107,-107,-110,-110,,,-110,-110,,,,,,
2025-10-29 14:26:03,2025-11-09 13:00,Minnesota Vikings,Baltimore Ravens,No,938.4,No,-109.0,-110.67,159.0,-195.0,-109.17,-110.83,-115,-105,154,-185,-110,-110,-110,-110,,,-110,-110,-102,-120,168,-200,-105,-115,,,,,,,-112,-114,155,-200,-113,-113,,,,,,,-105,-105,,,-107,-107,-110,-110,,,-110,-110,,,,,,
2025-10-29 14:26:03,2025-11-09 13:00,Miami Dolphins,Buffalo Bills,Yes,1162.0,No,-110.5,-108.83,326.67,-438.33,-108.67,-111.17,-110,-110,310,-395,-110,-110,-110,-110,,,-110,-110,-115,-105,330,-420,-105,-115,,,,,,,-113,-113,340,-500,-110,-115,,,,,,,-105,-105,,,-107,-107,-110,-110,,,-110,-110,,,,,,
2025-10-29 14:26:03,2025-11-09 13:00,Carolina Panthers,New Orleans Saints,Yes,649.1,No,-110.67,-108.67,-189.67,152.67,-110.67,-109.33,-110,-110,-185,154,-110,-110,-110,-110,,,-110,-110,-115,-105,-198,166,-115,-105,,,,,,,-114,-112,-186,138,-112,-114,,,,,,,-105,-105,,,-107,-107,-110,-110,,,-110,-110,,,,,,
2025-10-29 14:26:03,2025-11-09 13:00,Chicago Bears,New York Giants,No,707.3,No,-77.17,-109.33,-172.33,138.0,-111.67,-108.5,-115,-105,-170,142,-110,-110,-105,-115,,,-115,-105,-118,-104,-172,142,-105,-115,,,,,,,-120,-107,-175,130,-112,-114,,,,,,,100,-110,,,-113,-102,-105,-115,,,-115,-105,,,,,,
2025-10-29 14:26:03,2025-11-09 13:00,New York Jets,Cleveland Browns,No,400.4,No,-110.5,-108.67,-130.33,107.33,-110.0,-110.0,-110,-110,-125,105,-110,-110,-110,-110,,,-110,-110,-115,-105,-132,112,-110,-110,,,,,,,-113,-112,-134,105,-113,-113,,,,,,,-105,-105,,,-107,-107,-110,-110,,,-110,-110,,,,,,
2025-10-29 14:26:03,2025-11-09 13:00,Houston Texans,Jacksonville Jaguars,Yes,826.4,No,-75.33,-110.67,-155.67,126.0,-110.67,-109.33,-115,-105,-166,140,-110,-110,-105,-115,,,-110,-110,-115,-105,-142,120,-115,-105,,,,,,,-112,-114,-159,118,-112,-114,,,,,,,100,-110,,,-107,-107,-105,-115,,,-110,-110,,,,,,
2025-10-29 14:26:03,2025-11-09 13:00,Tampa Bay Buccaneers,New England Patriots,No,1160.8,No,-111.0,-108.33,-135.67,112.67,-109.5,-110.17,-115,-105,-142,120,-110,-110,-110,-110,,,-110,-110,-112,-108,-126,108,-110,-110,,,,,,,-114,-112,-139,110,-110,-114,,,,,,,-105,-105,,,-107,-107,-110,-110,,,-110,-110,,,,,,
2025-10-29 14:26:03,2025-11-09 16:05,Seattle Seahawks,Arizona Cardinals,Yes,1103.7,No,-108.33,-111.33,-267.67,211.67,-109.33,-110.67,-110,-110,-278,225,-110,-110,-110,-110,,,-110,-110,-102,-120,-260,215,-105,-115,,,,,,,-113,-113,-265,195,-114,-112,,,,,,,-105,-105,,,-107,-107,-110,-110,,,-110,-110,,,,,,
2025-10-29 14:26:03,2025-11-09 16:25,Washington Commanders,Detroit Lions,No,401.9,No,-108.83,-110.5,149.33,-186.67,-110.33,-109.5,-105,-115,145,-175,-110,-110,-110,-110,,,-110,-110,-110,-110,158,-190,-110,-110,,,,,,,-113,-113,145,-195,-115,-110,,,,,,,-105,-105,,,-107,-107,-110,-110,,,-110,-110,,,,,,
2025-10-29 14:26:03,2025-11-09 16:25,San Francisco 49ers,Los Angeles Rams,Yes,313.4,No,-112.17,-73.83,131.67,-159.67,-109.83,-110.17,-110,-110,136,-162,-110,-110,-115,-105,,,-110,-110,-110,-110,134,-158,-110,-110,,,,,,,-113,-113,125,-159,-112,-114,,,,,,,-110,100,,,-107,-107,-115,-105,,,-110,-110,,,,,,
2025-10-29 14:26:03,2025-11-09 20:20,Los Angeles Chargers,Pittsburgh Steelers,No,2143.4,Yes,-109.33,-110.0,-216.0,175.33,-109.17,-110.67,-110,-110,-218,180,-110,-110,-110,-110,,,-110,-110,-108,-112,-210,176,-106,-114,,,,,,,-113,-113,-220,170,-112,-113,,,,,,,-105,-105,,,-107,-107,-110,-110,,,-110,-110,,,,,,
2025-10-29 14:26:03,2025-11-10 20:15,Green Bay Packers,Philadelphia Eagles,No,732.9,Yes,-110.67,-108.33,-163.67,134.33,-111.0,-109.0,-115,-105,-170,142,-110,-110,-110,-110,,,-110,-110,-110,-110,-162,136,-115,-105,,,,,,,-114,-110,-159,125,-114,-112,,,,,,,-105,-105,,,-107,-107,-110,-110,,,-110,-110,,,,,,
