Timestamp Pulled,Date of Game,Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time,Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds
2026-01-06 13:28:00,2026-01-10 16:30,Carolina Panthers,Los Angeles Rams,No,2126.0,No,-85.22,-112.22,435.11,-601.78,-109.5,-109.75,-108,-112,410,-550,-112,-108,-115.0,-105.0,460.0,-620.0,-112,-108,-109,-117,420,-625,,,-110,-110,433,-631,-110,-110,-104,-116,449.0,-605.0,-110,-110,104,-115,449.0,-605.0,-107,-107,-110,-110,450,-625,-110,-110,-105,-115,455.0,-605.0,-105,-115,-110,-110,390,-550,-110,-110
2026-01-06 13:28:00,2026-01-10 20:00,Chicago Bears,Green Bay Packers,Yes,183.6,Yes,-110.38,-84.12,-112.2,-109.0,-110.12,-109.12,-125,105,-108,-112,-110,-110,,,,,-114,-106,-113,-113,-113,-112,,,-110,-110,-115,-106,-110,-110,-110,-110,,,-110,-110,-105,-105,,,-107,-107,-105,-115,-110,-110,-110,-110,-110,-110,,,-110,-110,-105,-115,-115,-105,-110,-110
2026-01-06 13:28:00,2026-01-11 13:00,Jacksonville Jaguars,Buffalo Bills,No,872.8,No,-110.11,-109.44,10.67,-120.44,-108.38,-110.88,-118,-102,-102,-118,-105,-115,-114.0,-106.0,-102.0,-116.0,-105,-115,-114,-112,-104,-124,,,-110,-110,-101,-121,-110,-110,-107,-113,100.0,-120.0,-110,-110,-103,-107,100.0,-120.0,-107,-107,-110,-110,100,-120,-110,-110,-105,-115,100.0,-120.0,-110,-110,-110,-110,105,-125,-110,-110
2026-01-06 13:28:00,2026-01-11 16:30,Philadelphia Eagles,San Francisco 49ers,No,2508.4,No,-110.67,-108.89,-229.67,188.67,-110.75,-108.75,-108,-112,-230,190,-115,-105,-110.0,-110.0,-220.0,188.0,-118,-104,-112,-114,-240,185,,,-110,-110,-232,185,-110,-110,-113,-107,-235.0,195.0,-108,-112,-108,-102,-235.0,195.0,-105,-109,-110,-110,-220,180,-110,-110,-115,-105,-230.0,195.0,-110,-110,-110,-110,-225,185,-110,-110
2026-01-06 13:28:00,2026-01-11 20:00,New England Patriots,Los Angeles Chargers,No,2595.1,Yes,-111.0,-108.56,-197.44,164.89,-108.5,-111.0,-108,-112,-192,160,-108,-112,-110.0,-110.0,-196.0,164.0,-104,-118,-113,-113,-205,163,,,-110,-110,-204,164,-110,-110,-110,-110,-190.0,165.0,-112,-108,-108,-102,-190.0,165.0,-109,-105,-115,-105,-210,170,-110,-110,-110,-110,-190.0,163.0,-110,-110,-115,-105,-200,170,-105,-115
2026-01-06 13:28:00,2026-01-12 20:00,Pittsburgh Steelers,Houston Texans,No,1142.2,Yes,-93.22,7.11,153.67,-183.22,-108.88,-110.38,100,-120,145,-175,-110,-110,-114.0,-106.0,160.0,-190.0,-105,-115,-114,-110,148,-190,,,-120,100,156,-194,-110,-110,-120,100,157.0,-180.0,-107,-113,-113,102,157.0,-180.0,-104,-110,-118,-102,150,-180,-110,-110,-120,100,155.0,-180.0,-110,-110,-120,100,155,-180,-115,-105
