Timestamp Pulled,Date of Game,Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time,Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds
2026-01-15 01:30:40,2026-01-17 16:30,Denver Broncos,Buffalo Bills,No,1376.3,No,-107.78,-111.78,-115.11,-83.33,-109.88,-109.38,-102,-118,-115,-105,-112,-108,-105,-115,-116,-102,-105,-115,-114,-112,-114,-112,,,-105,-115,-118,-102,-110,-110,-104,-106,-115,-105,-107,-107,-110,-110,-115,-105,-110,-110,-105,-115,-118,-104,-110,-110,-110,-110,-105,-115,-115,-105,-115,-105,-120,100,-110,-110
2026-01-15 01:30:40,2026-01-17 20:00,Seattle Seahawks,San Francisco 49ers,Yes,703.7,Yes,-64.78,-66.11,-355.56,278.33,-109.25,-110.25,-120,100,-345,275,-105,-115,-115,-105,-350,280,-118,-104,-107,-120,-385,280,,,-118,-102,-350,280,-110,-110,104,-115,-350,280,-104,-110,-102,-118,-350,280,-107,-113,-120,100,-360,270,-110,-110,-105,-115,-370,285,-110,-110,100,-120,-340,275,-110,-110
2026-01-15 01:30:40,2026-01-18 15:00,New England Patriots,Houston Texans,No,1593.4,No,-91.67,-39.11,-178.78,149.67,-110.88,-108.75,-120,100,-175,145,-115,-105,-115,-105,-178,150,-104,-118,-118,-108,-190,148,,,-118,-102,-170,140,-110,-110,103,-114,-177,155,-113,-102,-102,-118,-177,155,-115,-105,-115,-105,-192,154,-110,-110,-120,100,-175,150,-110,-110,-120,100,-175,150,-110,-110
2026-01-15 01:30:40,2026-01-18 18:30,Chicago Bears,Los Angeles Rams,No,1754.3,No,-83.22,-114.44,165.22,-197.78,-107.5,-111.88,-102,-118,164,-198,-110,-110,-104,-118,168,-200,-110,-110,-117,-109,150,-195,,,-102,-118,165,-200,-110,-110,101,-112,170,-195,-101,-114,-105,-115,170,-195,-104,-116,-105,-115,163,-202,-110,-110,-105,-115,170,-200,-105,-115,-110,-110,167,-195,-110,-110
