Timestamp Pulled,Date of Game,Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time,Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds
2025-11-20 07:36:26,2025-11-23 20:20,Los Angeles Rams,Tampa Bay Buccaneers,No,2155.6,Yes,-116.33,-36.78,-322.78,255.78,-109.67,-110.33,-115,-105,-305,245,-112,-108,-120,-102,-330,265,-110,-110,-120.0,100.0,-310.0,232.0,-110.0,-110.0,-115,-105,-320.0,260.0,-110,-110,-110,100,-320.0,260.0,-107,-107,-120,100,-320.0,260.0,-110,-110,-117,-109,-345,255,-113,-113,-115.0,-105.0,-325.0,260.0,-110.0,-110.0,-115.0,-105.0,-330.0,265.0,-105.0,-115.0
2025-11-20 07:36:26,2025-11-24 20:15,San Francisco 49ers,Carolina Panthers,No,2281.2,Yes,-64.33,-110.78,-354.0,274.33,-110.44,-109.67,-115,-105,-345,275,-108,-112,-110,-110,-350,280,-105,-115,-115.0,-105.0,-396.0,276.0,-110.0,-110.0,-105,-115,-340.0,274.0,-115,-105,100,-110,-340.0,274.0,-113,-102,100,-120,-340.0,275.0,-110,-110,-114,-112,-375,260,-113,-113,-110.0,-110.0,-350.0,280.0,-110.0,-110.0,-110.0,-110.0,-350.0,275.0,-110.0,-110.0
2025-11-20 07:36:26,2025-11-27 13:00,Detroit Lions,Green Bay Packers,Yes,293.2,No,-107.33,-112.17,-165.33,136.0,-112.83,-107.33,-115,-105,-170,142,-115,-105,-110,-110,-164,138,-120,-102,,,,,,,-106,-114,,,-110,-110,-101,-109,,,-107,-107,-105,-115,,,-110,-110,-107,-120,-162,128,-115,-110,,,,,,,,,,,,
2025-11-20 07:36:26,2025-11-27 16:30,Dallas Cowboys,Kansas City Chiefs,No,458.4,No,-113.17,-72.83,158.67,-197.0,-110.0,-110.0,-115,-105,170,-205,-110,-110,-110,-110,156,-186,-110,-110,,,,,,,-115,-105,,,-110,-110,-110,100,,,-107,-107,-115,-105,,,-110,-110,-114,-112,150,-200,-113,-113,,,,,,,,,,,,
2025-11-20 07:36:26,2025-11-27 20:20,Baltimore Ravens,Cincinnati Bengals,Yes,423.8,Yes,-74.67,-111.33,-436.67,330.0,-108.5,-111.5,-110,-110,-425,330,-105,-115,-115,-105,-450,350,-110,-110,,,,,,,-105,-115,,,-110,-110,100,-110,,,-107,-107,-105,-115,,,-110,-110,-113,-113,-435,310,-109,-117,,,,,,,,,,,,
2025-11-20 07:36:26,2025-11-28 15:00,Philadelphia Eagles,Chicago Bears,No,665.3,No,-108.0,-111.33,-356.67,270.0,-110.17,-109.83,-105,-115,-360,285,-110,-110,-105,-115,-350,280,-110,-110,,,,,,,-110,-110,,,-110,-110,-105,-105,,,-107,-107,-110,-110,,,-110,-110,-113,-113,-360,245,-114,-112,,,,,,,,,,,,
2025-11-20 07:36:26,2025-11-30 13:00,Tampa Bay Buccaneers,Arizona Cardinals,No,1804.8,No,-110.33,-109.0,-279.33,220.0,-110.0,-110.0,-110,-110,-290,235,-110,-110,-115,-105,-270,220,-110,-110,,,,,,,-110,-110,,,-110,-110,-105,-105,,,-107,-107,-110,-110,,,-110,-110,-112,-114,-278,205,-113,-113,,,,,,,,,,,,
2025-11-20 07:36:26,2025-11-30 13:00,New York Jets,Atlanta Falcons,No,747.8,No,-110.17,-109.17,34.67,-123.0,-112.0,-107.83,-110,-110,105,-125,-115,-105,-112,-108,102,-120,-115,-105,,,,,,,-110,-110,,,-110,-110,-105,-105,,,-107,-107,-110,-110,,,-110,-110,-114,-112,-103,-124,-115,-110,,,,,,,,,,,,
2025-11-20 07:36:26,2025-11-30 13:00,Carolina Panthers,Los Angeles Rams,No,2126.0,No,-110.67,-108.67,366.67,-508.33,-111.67,-108.5,-110,-110,370,-485,-110,-110,-115,-105,390,-510,-105,-115,,,,,,,-110,-110,,,-115,-105,-105,-105,,,-113,-102,-110,-110,,,-115,-105,-114,-112,340,-530,-112,-114,,,,,,,,,,,,
2025-11-20 07:36:26,2025-11-30 13:00,Cleveland Browns,San Francisco 49ers,No,2152.6,No,-108.67,-110.83,255.0,-326.67,-110.83,-109.0,-105,-115,245,-305,-110,-110,-115,-105,275,-340,-115,-105,,,,,,,-110,-110,,,-110,-110,-105,-105,,,-107,-107,-110,-110,,,-110,-110,-107,-120,245,-335,-113,-112,,,,,,,,,,,,
2025-11-20 07:36:26,2025-11-30 13:00,Indianapolis Colts,Houston Texans,Yes,870.3,No,-109.5,-109.67,-201.33,164.0,-110.0,-110.0,-110,-110,-205,170,-110,-110,-110,-110,-194,162,-110,-110,,,,,,,-110,-110,,,-110,-110,-105,-105,,,-107,-107,-110,-110,,,-110,-110,-112,-113,-205,160,-113,-113,,,,,,,,,,,,
2025-11-20 07:36:26,2025-11-30 13:00,Tennessee Titans,Jacksonville Jaguars,Yes,500.3,No,-109.5,-109.67,253.33,-331.67,-110.17,-109.83,-110,-110,250,-310,-110,-110,-110,-110,280,-350,-110,-110,,,,,,,-110,-110,,,-110,-110,-105,-105,,,-107,-107,-110,-110,,,-110,-110,-112,-113,230,-335,-114,-112,,,,,,,,,,,,
2025-11-20 07:36:26,2025-11-30 13:00,Miami Dolphins,New Orleans Saints,No,661.3,No,-109.83,-109.5,-225.0,177.67,-109.83,-110.17,-105,-115,-205,170,-105,-115,-115,-105,-245,200,-110,-110,,,,,,,-110,-110,,,-110,-110,-105,-105,,,-107,-107,-110,-110,,,-110,-110,-114,-112,-225,163,-117,-109,,,,,,,,,,,,
2025-11-20 07:36:26,2025-11-30 16:05,Seattle Seahawks,Minnesota Vikings,No,1395.6,No,-109.5,-109.83,-388.33,295.0,-110.17,-109.83,-110,-110,-375,295,-110,-110,-110,-110,-405,320,-110,-110,,,,,,,-110,-110,,,-110,-110,-105,-105,,,-107,-107,-110,-110,,,-110,-110,-112,-114,-385,270,-114,-112,,,,,,,,,,,,
2025-11-20 07:36:26,2025-11-30 16:25,Pittsburgh Steelers,Buffalo Bills,No,172.7,No,-109.83,-109.83,171.0,-210.0,-111.0,-109.0,-115,-105,170,-205,-110,-110,-102,-120,180,-215,-112,-108,,,,,,,-110,-110,,,-110,-110,-105,-105,,,-107,-107,-110,-110,,,-110,-110,-117,-109,163,-210,-117,-109,,,,,,,,,,,,
2025-11-20 07:36:26,2025-11-30 16:25,Los Angeles Chargers,Las Vegas Raiders,Yes,231.8,No,-107.83,-111.67,-446.67,338.33,-110.33,-109.67,-110,-110,-425,330,-110,-110,-102,-120,-460,360,-112,-108,,,,,,,-110,-110,,,-110,-110,-105,-105,,,-107,-107,-110,-110,,,-110,-110,-110,-115,-455,325,-113,-113,,,,,,,,,,,,
2025-11-20 07:36:26,2025-11-30 20:20,Washington Commanders,Denver Broncos,No,1503.5,Yes,-107.5,-111.5,245.0,-311.67,-109.0,-111.0,-105,-115,235,-290,-110,-110,-106,-114,265,-330,-105,-115,,,,,,,-110,-110,,,-110,-110,-105,-105,,,-107,-107,-110,-110,,,-110,-110,-109,-115,235,-315,-112,-114,,,,,,,,,,,,
2025-11-20 07:36:26,2025-12-01 20:15,New England Patriots,New York Giants,No,170.4,Yes,-110.67,-108.67,-373.33,286.67,-110.0,-110.0,-110,-110,-360,285,-110,-110,-115,-105,-375,300,-110,-110,,,,,,,-110,-110,,,-110,-110,-105,-105,,,-107,-107,-110,-110,,,-110,-110,-114,-112,-385,275,-113,-113,,,,,,,,,,,,
