Timestamp Pulled,Date of Game,Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time,Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds
2026-01-12 01:33:15,2026-01-12 20:00,Pittsburgh Steelers,Houston Texans,No,1142.2,Yes,-115.67,-81.89,131.22,-156.22,-107.12,-112.25,-118,-102,130,-155,-105,-115,-115.0,-105.0,128.0,-148.0,-105.0,-115.0,-113.0,102.0,128.0,-148.0,-102.0,-113.0,-115,-105,136,-162,-105,-115,-115.0,-105.0,134.0,-155.0,-110.0,-110.0,-120,-107,128,-162,,,-115,-105,135,-160,-110,-110,-115,-105,127,-156,-110,-110,-115.0,-105.0,135.0,-160.0,-110.0,-110.0
2026-01-12 01:33:15,2026-01-17 16:30,Denver Broncos,Buffalo Bills,No,1376.3,No,-112.86,-49.43,72.14,-122.0,-109.5,-109.5,-122,102,-108,-112,-110,-110,-112.0,-108.0,100.0,-120.0,-110.0,-110.0,-107.0,-103.0,100.0,-120.0,-107.0,-107.0,-105,-115,108,-126,-110,-110,,,,,,,-114,-112,105,-134,,,-120,100,100,-120,-110,-110,-110,-110,100,-122,-110,-110,,,,,,
2026-01-12 01:33:15,2026-01-17 16:30,Seattle Seahawks,San Francisco 49ers,Yes,703.7,No,-109.2,-112.4,-350.0,272.0,-112.0,-108.5,-110,-110,-345,275,-110,-110,,,,,,,,,,,,,-102,-120,-370,295,-118,-104,,,,,,,-114,-112,-360,260,,,-110,-110,-325,260,-110,-110,-110,-110,-350,270,-110,-110,,,,,,
2026-01-12 01:33:15,2026-01-18 15:00,Chicago Bears,Los Angeles Rams,No,1754.3,No,-78.43,-112.43,166.57,-201.86,-109.5,-109.5,-115,-105,160,-192,-105,-115,-105.0,-115.0,183.0,-215.0,-110.0,-110.0,100.0,-110.0,183.0,-215.0,-107.0,-107.0,-105,-115,164,-196,-115,-105,,,,,,,-109,-117,160,-205,,,-105,-115,155,-190,-110,-110,-110,-110,161,-200,-110,-110,,,,,,
