Timestamp Pulled,Date of Game,Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time,Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds
2025-11-24 01:28:05,2025-11-24 20:15,San Francisco 49ers,Carolina Panthers,No,2281.2,Yes,-104.78,-115.11,-385.33,299.22,-110.78,-109.11,-108,-112,-395,310,-110,-110,-105.0,-115.0,-370.0,295.0,-110.0,-110.0,-102,-120,-420,330,-114,-106,-105.0,-115.0,-388.0,291.0,-110.0,-110.0,-105.0,-115.0,-370.0,296.0,-112.0,-108.0,-102.0,-108.0,-370.0,296.0,-109.0,-105.0,-106.0,-121.0,-400.0,285.0,-112.0,-113.0,-105,-115,-375,300,-110,-110,-105.0,-115.0,-380.0,290.0,-110.0,-110.0
2025-11-24 01:28:05,2025-11-27 13:00,Detroit Lions,Green Bay Packers,Yes,293.2,No,-111.33,-86.22,-165.0,137.25,-108.89,-111.11,-110,-110,-162,136,-115,-105,-115.0,-105.0,,,-105.0,-115.0,-104,-118,-162,136,-110,-110,-110.0,-110.0,-169.0,131.0,-110.0,-110.0,-115.0,-105.0,-165.0,145.0,-105.0,-115.0,-110.0,100.0,-165.0,145.0,-102.0,-113.0,-118.0,-108.0,-177.0,135.0,-113.0,-112.0,-115,-105,-160,135,-110,-110,-105.0,-115.0,-160.0,135.0,-110.0,-110.0
2025-11-24 01:28:05,2025-11-27 16:30,Dallas Cowboys,Kansas City Chiefs,No,458.4,No,-114.67,-38.33,153.5,-185.0,-109.11,-111.0,-112,-108,145,-175,-110,-110,-120.0,100.0,,,-105.0,-115.0,-115,-105,162,-194,-108,-112,-110.0,-110.0,149.0,-192.0,-110.0,-110.0,-118.0,-102.0,151.0,-172.0,-105.0,-115.0,-114.0,103.0,151.0,-172.0,-102.0,-113.0,-113.0,-113.0,160.0,-205.0,-117.0,-109.0,-110,-110,155,-190,-110,-110,-120.0,100.0,155.0,-180.0,-115.0,-105.0
2025-11-24 01:28:05,2025-11-27 20:20,Baltimore Ravens,Cincinnati Bengals,Yes,423.8,Yes,-111.67,-63.56,-381.25,294.0,-109.11,-111.11,-120,100,-375,295,-110,-110,-115.0,-105.0,,,-110.0,-110.0,-102,-120,-390,310,-102,-120,-110.0,-110.0,-400.0,282.0,-110.0,-110.0,-115.0,-105.0,-355.0,285.0,-110.0,-110.0,-110.0,100.0,-355.0,285.0,-107.0,-107.0,-108.0,-117.0,-400.0,295.0,-113.0,-113.0,-110,-110,-425,325,-110,-110,-115.0,-105.0,-350.0,275.0,-110.0,-110.0
2025-11-24 01:28:05,2025-11-28 15:00,Philadelphia Eagles,Chicago Bears,No,665.3,No,-83.78,-113.56,-331.25,260.62,-110.11,-109.89,-105,-115,-325,260,-112,-108,-105.0,-115.0,,,-110.0,-110.0,-105,-115,-360,290,-105,-115,-110.0,-110.0,-330.0,240.0,-110.0,-110.0,-105.0,-115.0,-300.0,245.0,-110.0,-110.0,100.0,-110.0,-300.0,245.0,-107.0,-107.0,-114.0,-112.0,-400.0,290.0,-112.0,-114.0,-105,-115,-325,260,-110,-110,-105.0,-115.0,-310.0,255.0,-115.0,-105.0
2025-11-24 01:28:05,2025-11-30 13:00,Tampa Bay Buccaneers,Arizona Cardinals,No,1804.8,No,-109.33,-110.67,-146.67,123.33,-111.67,-108.33,-110,-110,-155,130,-110,-110,,,,,,,-108,-112,-130,110,-115,-105,,,,,,,,,,,,,,,,,,,,,,,,,-110,-110,-155,130,-110,-110,,,,,,
2025-11-24 01:28:05,2025-11-30 13:00,New York Jets,Atlanta Falcons,No,747.8,No,-78.57,-112.29,118.43,-141.71,-110.62,-109.38,-105,-115,120,-142,-115,-105,-105.0,-115.0,,,-110.0,-110.0,-112,-108,116,-136,-110,-110,,,115.0,-147.0,-110.0,-110.0,-105.0,-115.0,125.0,-145.0,-110.0,-110.0,100.0,-110.0,125.0,-145.0,-107.0,-107.0,-113.0,-113.0,110.0,-137.0,-113.0,-113.0,-110,-110,118,-140,-110,-110,,,,,,
2025-11-24 01:28:05,2025-11-30 13:00,Carolina Panthers,Los Angeles Rams,No,2126.0,No,-109.5,-112.5,442.5,-622.5,-109.0,-112.5,-115,-105,440,-600,-105,-115,,,,,,,-104,-118,530,-750,-108,-112,,,,,,,,,,,,,,,,,,,-114.0,-112.0,400.0,-590.0,-113.0,-113.0,-105,-115,400,-550,-110,-110,,,,,,
2025-11-24 01:28:05,2025-11-30 13:00,Cleveland Browns,San Francisco 49ers,No,2152.6,No,-110.0,-109.43,238.8,-307.4,-49.14,-113.86,-108,-112,240,-298,-108,-112,,,,,,,-110,-110,265,-330,-110,-110,-110.0,-110.0,234.0,-319.0,-110.0,-110.0,-110.0,-110.0,,,100.0,-120.0,-105.0,-105.0,,,103.0,-118.0,-117.0,-109.0,235.0,-315.0,-109.0,-117.0,-110,-110,220,-275,-110,-110,,,,,,
2025-11-24 01:28:05,2025-11-30 13:00,Indianapolis Colts,Houston Texans,Yes,870.3,No,-110.38,-109.12,-196.57,162.57,-109.75,-110.25,-110,-110,-192,160,-108,-112,-110.0,-110.0,,,-110.0,-110.0,-114,-106,-205,172,-110,-110,-110.0,-110.0,-200.0,155.0,-110.0,-110.0,-110.0,-110.0,-187.0,163.0,-110.0,-110.0,-105.0,-105.0,-187.0,163.0,-107.0,-107.0,-114.0,-112.0,-205.0,160.0,-113.0,-113.0,-110,-110,-200,165,-110,-110,,,,,,
