Timestamp Pulled,Date of Game,Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time,Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds
2025-11-09 20:22:56,2025-11-09 20:23,Los Angeles Chargers,Pittsburgh Steelers,No,2143.4,Yes,-89.67,-41.44,-192.11,161.22,-108.67,-111.44,-120,100,-180,150,-110,-110,-125.0,105.0,-190.0,163.0,-110.0,-110.0,-104,-118,-196,164,-112,-108,-120.0,100.0,-188.0,153.0,-110.0,-110.0,-110.0,-110.0,-200.0,174.0,-105.0,-115.0,-105.0,-105.0,-200.0,174.0,-102.0,-113.0,-108,-120,-190,148,-114,-112,-115,-105,-185,155,-110,-110,100.0,-120.0,-200.0,170.0,-105.0,-115.0
2025-11-09 20:22:56,2025-11-10 20:15,Green Bay Packers,Philadelphia Eagles,No,732.9,Yes,-108.22,-111.33,-117.67,-36.33,-112.56,-107.67,-102,-118,-118,-102,-112,-108,-110.0,-110.0,-120.0,100.0,-110.0,-110.0,-105,-115,-118,100,-120,-102,-110.0,-110.0,-115.0,-106.0,-110.0,-110.0,-110.0,-110.0,-115.0,-105.0,-115.0,-105.0,-105.0,-105.0,-115.0,-105.0,-113.0,-102.0,-112,-114,-120,-107,-113,-112,-110,-110,-118,-102,-110,-110,-110.0,-110.0,-120.0,100.0,-110.0,-110.0
2025-11-09 20:22:56,2025-11-13 20:15,New England Patriots,New York Jets,Yes,170.4,Yes,-74.83,-111.17,-689.86,476.86,-109.0,-111.0,-110,-110,-535,400,-110,-110,,,,,,,-105,-115,-700,500,-110,-110,,,-699.0,440.0,,,-105.0,-115.0,-750.0,534.0,-110.0,-110.0,100.0,-110.0,-750.0,534.0,-107.0,-107.0,-114,-112,-770,480,-112,-114,-115,-105,-625,450,-105,-115,,,,,,
2025-11-09 20:22:56,2025-11-16 09:30,Miami Dolphins,Washington Commanders,No,913.7,No,-110.33,-109.0,-132.14,109.71,-108.71,-111.43,-110,-110,-125,105,-110,-110,,,,,,,-115,-105,-136,116,-104,-118,,,-134.0,105.0,-110.0,-110.0,-110.0,-110.0,-135.0,115.0,-110.0,-110.0,-105.0,-105.0,-135.0,115.0,-107.0,-107.0,-112,-114,-130,102,-110,-115,-110,-110,-130,110,-110,-110,,,,,,
2025-11-09 20:22:56,2025-11-16 13:00,Atlanta Falcons,Carolina Panthers,Yes,226.4,No,-110.67,-108.67,-197.57,163.57,-109.83,-110.17,-110,-110,-185,154,-110,-110,,,,,,,-115,-105,-210,176,-110,-110,,,-208.0,161.0,,,-110.0,-110.0,-195.0,170.0,-110.0,-110.0,-105.0,-105.0,-195.0,170.0,-107.0,-107.0,-114,-112,-205,160,-112,-114,-110,-110,-185,154,-110,-110,,,,,,
2025-11-09 20:22:56,2025-11-16 13:00,Buffalo Bills,Tampa Bay Buccaneers,No,1041.2,No,-108.33,-110.83,-257.14,204.14,-110.0,-110.0,-108,-112,-230,190,-110,-110,,,,,,,-110,-110,-270,220,-110,-110,,,-255.0,194.0,-110.0,-110.0,-110.0,-110.0,-260.0,215.0,-110.0,-110.0,-105.0,-105.0,-260.0,215.0,-107.0,-107.0,-112,-113,-275,195,-113,-113,-105,-115,-250,200,-110,-110,,,,,,
2025-11-09 20:22:56,2025-11-16 13:00,Minnesota Vikings,Chicago Bears,Yes,355.8,No,-116.83,-3.17,-155.0,129.5,-111.5,-108.5,-105,-115,-162,136,-110,-110,,,,,,,-120,-102,-156,132,-115,-105,,,,,,,-120.0,100.0,-150.0,130.0,-110.0,-110.0,-116.0,105.0,-150.0,130.0,-107.0,-107.0,-120,-107,-152,114,-112,-114,-120,100,-160,135,-115,-105,,,,,,
2025-11-09 20:22:56,2025-11-16 13:00,Pittsburgh Steelers,Cincinnati Bengals,Yes,257.0,No,-110.6,-110.4,-256.6,204.0,-109.4,-111.6,-110,-110,-258,210,-110,-110,,,,,,,-110,-110,-260,215,-105,-115,-110.0,-110.0,-250.0,190.0,-110.0,-110.0,,,,,,,,,,,,,-113,-112,-265,205,-112,-113,-110,-110,-250,200,-110,-110,,,,,,
2025-11-09 20:22:56,2025-11-16 13:00,New York Giants,Green Bay Packers,No,755.6,No,-109.5,-112.0,320.0,-418.75,-109.5,-112.5,-110,-110,310,-395,-110,-110,,,,,,,-105,-115,350,-450,-104,-118,,,,,,,,,,,,,,,,,,,-118,-108,320,-455,-114,-112,-105,-115,300,-375,-110,-110,,,,,,
2025-11-09 20:22:56,2025-11-16 13:00,Tennessee Titans,Houston Texans,Yes,671.5,No,-109.4,-111.8,321.0,-429.0,-108.8,-112.4,-110,-110,320,-410,-110,-110,,,,,,,-105,-115,360,-460,-105,-115,-110.0,-110.0,295.0,-420.0,-110.0,-110.0,,,,,,,,,,,,,-117,-109,330,-480,-114,-112,-105,-115,300,-375,-105,-115,,,,,,
