Timestamp Pulled,Date of Game,Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time,Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds
2025-10-21 14:24:05,2025-10-23 20:15,Los Angeles Chargers,Minnesota Vikings,No,1532.4,Yes,-44.89,-63.67,-178.44,149.67,-110.22,-109.78,-110,-110,-170,142,-110,-110,100,-120,-180.0,155.0,-110,-110,-120,-102,-174,146,-112,-108,100,-120,-192,155,-110,-110,-120,109,-180,157,-107,-107,-124,104,-180,157,-110,-110,-115,-109,-180,140,-113,-113,-115,-105,-170,140,-110,-110,100,-120,-180,155,-110,-110
2025-10-21 14:24:05,2025-10-26 13:00,Atlanta Falcons,Miami Dolphins,No,592.2,No,-89.0,-108.56,-370.0,284.89,-110.11,-109.89,-118,-102,-360,285,-112,-108,-110,-110,-350.0,280.0,-110,-110,100,-122,-350,280,-114,-106,-110,-110,-360,259,-110,-110,-105,-105,-350,280,-107,-107,-110,-110,-350,280,-110,-110,-118,-108,-420,295,-113,-113,-115,-105,-400,310,-110,-110,-115,-105,-390,295,-105,-115
2025-10-21 14:24:05,2025-10-26 13:00,Baltimore Ravens,Chicago Bears,No,604.8,No,-89.78,-85.22,-320.0,252.67,-110.22,-87.33,-110,-110,-325,260,-120,100,100,-120,-320.0,260.0,-110,-110,-114,-106,-330,265,-105,-115,-120,100,-315,229,-110,-110,-109,-101,-320,260,-107,-107,-110,-110,-320,260,-110,-110,-115,-110,-360,260,-115,-109,-115,-105,-300,240,-110,-110,-115,-105,-290,240,-105,-115
2025-10-21 14:24:05,2025-10-26 13:00,Carolina Panthers,Buffalo Bills,No,532.4,No,-112.22,-85.33,307.56,-404.89,-109.89,-110.0,-115,-105,285,-360,-115,-105,-115,-105,320.0,-400.0,-110,-110,-120,-102,295,-370,-105,-115,-105,-115,293,-424,-110,-110,-114,103,310,-390,-107,-107,-116,-104,310,-390,-110,-110,-110,-115,340,-500,-112,-113,-110,-110,310,-400,-110,-110,-105,-115,305,-410,-110,-110
2025-10-21 14:24:05,2025-10-26 13:00,Cincinnati Bengals,New York Jets,No,566.6,No,-109.78,-109.78,-317.78,252.33,-107.89,-112.0,-105,-115,-340,270,-105,-115,-105,-115,-300.0,250.0,-105,-115,-110,-110,-300,245,-115,-105,-110,-110,-330,242,-110,-110,-104,-106,-310,252,-102,-113,-115,-105,-310,252,-105,-115,-114,-112,-315,235,-109,-115,-115,-105,-325,260,-110,-110,-110,-110,-330,265,-110,-110
2025-10-21 14:24:05,2025-10-26 13:00,New England Patriots,Cleveland Browns,No,540.1,No,-107.89,-111.67,-362.67,282.0,-109.0,-111.0,-102,-118,-345,275,-110,-110,-110,-110,-360.0,290.0,-110,-110,-106,-114,-360,290,-105,-115,-110,-110,-374,270,-110,-110,-105,-105,-360,289,-107,-107,-110,-110,-360,289,-110,-110,-108,-118,-375,265,-109,-117,-110,-110,-350,280,-110,-110,-110,-110,-380,290,-110,-110
2025-10-21 14:24:05,2025-10-26 13:00,Houston Texans,San Francisco 49ers,No,1615.9,No,-86.33,-111.0,-119.25,-27.25,-110.78,-109.11,-108,-112,-122,102,-110,-110,-115,-105,,,-110,-110,-105,-115,-118,-102,-110,-110,-110,-110,-118,-108,-110,-110,100,-110,-123,103,-107,-107,-105,-115,-123,103,-110,-110,-114,-112,-117,-109,-115,-110,-110,-110,-118,-102,-110,-110,-110,-110,-115,-105,-115,-105
2025-10-21 14:24:05,2025-10-26 13:00,Philadelphia Eagles,New York Giants,Yes,85.4,No,-109.78,-109.78,-367.44,284.22,-110.22,-109.67,-110,-110,-355,280,-115,-105,-110,-110,-360.0,290.0,-110,-110,-112,-108,-355,285,-105,-115,-110,-110,-377,270,-110,-110,-105,-105,-375,299,-107,-107,-108,-112,-375,299,-110,-110,-113,-113,-385,275,-110,-115,-105,-115,-325,260,-115,-105,-115,-105,-400,300,-110,-110
2025-10-21 14:24:05,2025-10-26 16:05,New Orleans Saints,Tampa Bay Buccaneers,Yes,478.6,No,-108.89,-110.44,184.78,-225.67,-64.0,-111.67,-110,-110,190,-230,-112,-108,-110,-110,185.0,-220.0,-110,-110,-114,-106,188,-225,-114,-106,-110,-110,173,-226,-110,-110,-101,-109,186,-220,103,-118,-110,-110,186,-220,100,-120,-110,-114,185,-245,-113,-113,-110,-110,185,-220,-110,-110,-105,-115,185,-225,-110,-110
2025-10-21 14:24:05,2025-10-26 16:25,Denver Broncos,Dallas Cowboys,No,654.2,No,-14.78,-94.0,-173.89,145.11,-111.67,-108.67,-102,-118,-180,150,-108,-112,100,-120,-170.0,146.0,-110,-110,-104,-118,-174,146,-120,-102,100,-120,-181,141,-110,-110,103,-114,-170,149,-113,-102,-102,-118,-170,149,-115,-105,-108,-118,-175,135,-109,-117,-120,100,-170,140,-110,-110,100,-120,-175,150,-110,-110
