Timestamp Pulled,Date of Game,Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time,Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds
2026-01-05 07:41:36,2026-01-10 16:30,Carolina Panthers,Los Angeles Rams,No,2126.0,No,-111.0,-86.56,424.44,-586.22,-108.25,-111.0,-108,-112,410,-550,-110,-110,-122,100,430,-590,-110,-110,-113,-113,440,-670,,,-110,-110,400,-561,-110,-110,-113,-107,440.0,-590.0,-107,-113,-108,-102,440.0,-590.0,-104,-110,-110,-110,450,-625,-110,-110,-110,-110,450.0,-600.0,-105,-115,-105,-115,360,-500,-110,-110
2026-01-05 07:41:36,2026-01-10 20:00,Chicago Bears,Green Bay Packers,Yes,183.6,Yes,-110.89,-86.67,-112.33,-108.17,-108.38,-111.0,-118,-102,-108,-112,-110,-110,-122,100,-104,-112,-115,-105,-113,-113,-118,-108,,,-110,-110,-114,-107,-110,-110,-110,-110,,,-105,-115,-105,-105,,,-102,-113,-105,-115,-115,-105,-110,-110,-110,-110,,,-105,-115,-105,-115,-115,-105,-110,-110
2026-01-05 07:41:36,2026-01-11 13:00,Jacksonville Jaguars,Buffalo Bills,No,872.8,No,-112.44,-107.22,-104.67,-116.11,-82.25,-112.12,-118,-102,-102,-118,-112,-108,-118,-104,-104,-112,-105,-115,-115,-110,-105,-125,,,-110,-110,-105,-116,-110,-110,-113,-107,-107.0,-113.0,-102,-118,-108,-102,-107.0,-113.0,101,-116,-110,-110,-102,-118,-110,-110,-110,-110,-105.0,-115.0,-110,-110,-110,-110,-105,-115,-110,-110
2026-01-05 07:41:36,2026-01-11 16:30,Philadelphia Eagles,San Francisco 49ers,No,2508.4,No,-112.0,-85.22,-202.11,168.78,-110.12,-109.12,-110,-110,-218,180,-110,-110,-110,-110,-198,166,-108,-112,-113,-112,-205,163,,,-110,-110,-208,167,-110,-110,-115,-105,-200.0,174.0,-113,-107,-110,100,-200.0,174.0,-110,-104,-110,-110,-190,155,-110,-110,-115,-105,-200.0,170.0,-115,-105,-115,-105,-200,170,-105,-115
2026-01-05 07:41:36,2026-01-11 20:00,New England Patriots,Los Angeles Chargers,No,2595.1,Yes,-110.78,-108.78,-199.67,166.56,-112.25,-32.12,-115,-105,-198,164,-110,-110,-110,-110,-200,168,-105,-115,-113,-113,-205,163,,,-110,-110,-204,164,-110,-110,-112,-108,-190.0,165.0,-120,100,-107,-103,-190.0,165.0,-118,103,-115,-105,-210,170,-110,-110,-110,-110,-200.0,170.0,-120,100,-105,-115,-200,170,-105,-115
2026-01-05 07:41:36,2026-01-12 20:00,Pittsburgh Steelers,Houston Texans,No,1142.2,Yes,-17.11,-91.67,147.0,-175.33,-108.25,-111.0,-118,-102,145,-175,-110,-110,-122,100,144,-172,-110,-110,-108,-118,132,-167,,,-110,-110,142,-175,-110,-110,102,-122,155.0,-177.0,-107,-113,107,-118,155.0,-177.0,-104,-110,100,-120,150,-185,-110,-110,100,-120,150.0,-175.0,-105,-115,-105,-115,150,-175,-110,-110
