Timestamp Pulled,Date of Game,Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time,Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds
2026-01-11 13:26:12,2026-01-11 13:02,Jacksonville Jaguars,Buffalo Bills,No,872.8,No,-122.8,-67.2,-71.2,-77.8,-117.25,-114.25,-125,-105,-115,-115,-110,-120,-136,102,-104,-122,-130,-102,-120,-118,-104,-132,,,-118,-105,-133,105,-111,-125,-115,-110,100,-125,-118,-110,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-11 13:26:12,2026-01-11 16:30,Philadelphia Eagles,San Francisco 49ers,No,2508.4,No,-84.56,-111.89,-263.78,214.44,-105.75,-113.88,-105,-115,-258,210,-105,-115,-120,-102,-270,220,-104,-118,-109,-117,-286,215,,,-105,-115,-265,210,-110,-110,-105,-105,-275,225,-110,-110,-105.0,-115.0,-260.0,215.0,-105.0,-115.0,-102.0,-108.0,-260.0,215.0,-102.0,-113.0,-110.0,-110.0,-250.0,210.0,-105.0,-115.0,100.0,-120.0,-250.0,210.0,-105.0,-115.0
2026-01-11 13:26:12,2026-01-11 20:00,New England Patriots,Los Angeles Chargers,No,2595.1,Yes,-108.89,-109.56,-196.0,163.0,-110.5,-108.75,-115,-105,-198,164,-112,-108,-110,-110,-196,164,-110,-110,-112,-114,-205,155,,,-105,-115,-200,161,-110,-110,-105,-105,-200,165,-110,-110,-108.0,-112.0,-190.0,165.0,-110.0,-110.0,-105.0,-105.0,-190.0,165.0,-107.0,-107.0,-110.0,-110.0,-190.0,163.0,-110.0,-110.0,-110.0,-110.0,-195.0,165.0,-115.0,-105.0
2026-01-11 13:26:12,2026-01-12 20:00,Pittsburgh Steelers,Houston Texans,No,1142.2,Yes,-115.44,-59.78,134.22,-158.78,-107.12,-112.25,-118,-102,130,-155,-105,-115,-115,-105,136,-162,-105,-115,-113,-113,133,-167,,,-115,-105,130,-160,-110,-110,-115,-105,135,-160,-110,-110,-115.0,-105.0,140.0,-160.0,-105.0,-115.0,-113.0,102.0,140.0,-160.0,-102.0,-113.0,-115.0,-105.0,134.0,-155.0,-110.0,-110.0,-120.0,100.0,130.0,-150.0,-110.0,-110.0
