Timestamp Pulled,Date of Game,Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time,Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds
2026-01-12 13:29:32,2026-01-12 20:15,Pittsburgh Steelers,Houston Texans,No,1142.2,Yes,-113.22,-61.0,131.78,-156.78,-108.38,-110.88,-115,-105,130,-155,-105,-115,-117,-103,133,-153,-110,-110,-115,104,133,-153,-107,-107,-115,-105,134,-158,-105,-115,-115,-105,134,-155,-110,-110,-107,-120,123,-159,,,-110,100,135,-160,-110,-110,-110,-110,129,-158,-110,-110,-115,-105,135,-160,-110,-110
2026-01-12 13:29:32,2026-01-17 16:30,Denver Broncos,Buffalo Bills,No,1376.3,No,-85.89,-111.33,79.0,-121.78,-108.75,-110.62,-115,-105,102,-122,-115,-105,-105,-115,100,-120,-104,-116,100,-110,100,-120,-101,-114,-108,-112,108,-126,-110,-110,-110,-110,100,-120,-105,-115,-110,-115,100,-125,,,-110,-110,105,-125,-110,-110,-110,-110,-104,-118,-110,-110,-105,-115,100,-120,-115,-105
2026-01-12 13:29:32,2026-01-17 16:30,Seattle Seahawks,San Francisco 49ers,Yes,703.7,No,-111.0,-86.33,-376.11,293.78,-110.5,-108.75,-120,100,-360,285,-112,-108,-110,-110,-400,316,-110,-110,-101,-109,-390,310,-107,-107,-115,-105,-350,280,-115,-105,-110,-110,-385,308,-110,-110,-118,-108,-375,270,,,-110,-110,-375,300,-110,-110,-110,-110,-380,290,-110,-110,-105,-115,-370,285,-110,-110
2026-01-12 13:29:32,2026-01-18 15:00,Chicago Bears,Los Angeles Rams,No,1754.3,No,-83.89,-113.56,164.56,-197.0,-110.12,-109.12,-108,-112,160,-192,-105,-115,-105,-115,168,-193,-112,-108,101,-112,168,-193,-109,-105,-104,-118,172,-205,-110,-110,-105,-115,167,-195,-110,-110,-114,-110,150,-195,,,-105,-115,165,-200,-110,-110,-110,-110,161,-200,-110,-110,-105,-115,170,-200,-115,-105
