game_id,season,week,game_type,gameday,home_team,away_team,num_snapshots,first_seen,last_seen,open_novig_home,close_novig_home,novig_move_home,open_spread_home,close_spread_home,spread_move,open_total,close_total,total_move,captured,has_spread_points
2025_08_GB_PIT,2025,8,REG,2025-10-26,PIT,GB,46.0,2025-10-14 21:16:23,2025-10-26 14:22:24,0.4079644506663718,0.41540860905080706,0.00744415838443524,,,,,,,True,False
2025_08_WAS_KC,2025,8,REG,2025-10-27,KC,WAS,50.0,2025-10-14 21:16:23,2025-10-27 14:25:29,0.6893960568542282,0.8393115971228226,0.14991554026859433,,,,,,,True,False
2025_09_BAL_MIA,2025,9,REG,2025-10-30,MIA,BAL,31.0,2025-10-21 21:19:34,2025-10-30 14:25:00,0.23033619465014624,0.21620913634418357,-0.01412705830596267,,,,,,,True,False
2025_09_CHI_CIN,2025,9,REG,2025-11-02,CIN,CHI,46.0,2025-10-21 21:19:34,2025-11-02 07:31:16,0.6479289940828402,0.41379646333694264,-0.23413253074589757,,,,,,,True,False
2025_09_MIN_DET,2025,9,REG,2025-11-02,DET,MIN,45.0,2025-10-21 21:19:34,2025-11-02 07:31:16,0.7739989029072957,0.7957076444598307,0.021708741552534994,,,,,,,True,False
2025_09_CAR_GB,2025,9,REG,2025-11-02,GB,CAR,45.0,2025-10-21 21:19:34,2025-11-02 07:31:16,0.8306665709980627,0.8688937920964231,0.03822722109836041,,,,,,,True,False
2025_09_DEN_HOU,2025,9,REG,2025-11-02,HOU,DEN,46.0,2025-10-21 21:19:34,2025-11-02 07:31:16,0.643218132625453,0.5452623148097135,-0.09795581781573948,,,,,,,True,False
2025_09_ATL_NE,2025,9,REG,2025-11-02,NE,ATL,46.0,2025-10-21 21:19:34,2025-11-02 07:31:16,0.5772773969718915,0.6680671042996782,0.09078970732778668,,,,,,,True,False
2025_09_SF_NYG,2025,9,REG,2025-11-02,NYG,SF,46.0,2025-10-21 21:19:34,2025-11-02 07:31:16,0.42101042502004815,0.43113257205738736,0.010122147037339213,,,,,,,True,False
2025_09_IND_PIT,2025,9,REG,2025-11-02,PIT,IND,45.0,2025-10-21 21:19:34,2025-11-02 07:31:16,0.45625269075271796,0.3787413620839207,-0.07751132866879729,,,,,,,True,False
2025_09_LAC_TEN,2025,9,REG,2025-11-02,TEN,LAC,45.0,2025-10-21 21:19:34,2025-11-02 07:31:16,0.2147006200828411,0.1903638368492137,-0.024336783233627396,,,,,,,True,False
2025_09_NO_LA,2025,9,REG,2025-11-02,LA,NO,47.0,2025-10-21 21:19:34,2025-11-02 13:20:52,0.8534201954397393,0.8869825533278697,0.033562357888130334,,,,,,,True,False
2025_09_JAX_LV,2025,9,REG,2025-11-02,LV,JAX,47.0,2025-10-21 21:19:34,2025-11-02 13:20:52,0.40191097292788347,0.46247386616274183,0.06056289323485836,,,,,,,True,False
2025_09_KC_BUF,2025,9,REG,2025-11-02,BUF,KC,46.0,2025-10-21 21:19:34,2025-11-02 13:20:52,0.4694811025979005,0.4526726195568229,-0.01680848304107757,,,,,,,True,False
2025_09_SEA_WAS,2025,9,REG,2025-11-02,WAS,SEA,47.0,2025-10-21 21:19:34,2025-11-02 20:22:06,0.4303859477238532,0.4276534114230407,-0.0027325363008124937,,,,,,,True,False
2025_09_ARI_DAL,2025,9,REG,2025-11-03,DAL,ARI,51.0,2025-10-21 21:19:34,2025-11-03 13:24:28,0.5980890270721164,0.6151985912823779,0.01710956421026144,,,,,,,True,False
2025_10_LV_DEN,2025,10,REG,2025-11-06,DEN,LV,35.0,2025-10-28 21:21:28,2025-11-06 13:26:04,0.8040465190377569,0.8041708875701442,0.00012436853238728673,,,,,,,True,False
2025_10_ATL_IND,2025,10,REG,2025-11-09,IND,ATL,46.0,2025-10-28 21:21:28,2025-11-09 07:31:48,0.747191011235955,0.7159884089113092,-0.03120260232464578,,,,,,,True,False
2025_10_NO_CAR,2025,10,REG,2025-11-09,CAR,NO,46.0,2025-10-28 21:21:28,2025-11-09 07:31:48,0.630732201672156,0.6856507772484897,0.05491857557633362,,,,,,,True,False
2025_10_NYG_CHI,2025,10,REG,2025-11-09,CHI,NYG,46.0,2025-10-28 21:21:28,2025-11-09 07:31:48,0.6022416418991853,0.6621416337833023,0.05989999188411699,,,,,,,True,False
2025_10_JAX_HOU,2025,10,REG,2025-11-09,HOU,JAX,46.0,2025-10-28 21:21:28,2025-11-09 07:31:48,0.5823742190069057,0.4971167608200839,-0.08525745818682179,,,,,,,True,False
2025_10_BUF_MIA,2025,10,REG,2025-11-09,MIA,BUF,45.0,2025-10-28 21:21:28,2025-11-09 07:31:48,0.22600109709270436,0.1925696917602175,-0.03343140533248687,,,,,,,True,False
2025_10_BAL_MIN,2025,10,REG,2025-11-09,MIN,BAL,45.0,2025-10-28 21:21:28,2025-11-09 07:31:48,0.3679592414378715,0.3354922732942099,-0.03246696814366162,,,,,,,True,False
2025_10_CLE_NYJ,2025,10,REG,2025-11-09,NYJ,CLE,46.0,2025-10-28 21:21:28,2025-11-09 07:31:48,0.5397066007282103,0.45581202557853856,-0.08389457514967175,,,,,,,True,False
2025_10_NE_TB,2025,10,REG,2025-11-09,TB,NE,46.0,2025-10-28 21:21:28,2025-11-09 07:31:48,0.5506567324679315,0.5735218420781717,0.022865109610240242,,,,,,,True,False
2025_10_ARI_SEA,2025,10,REG,2025-11-09,SEA,ARI,47.0,2025-10-28 21:21:28,2025-11-09 13:21:34,0.7023125717996104,0.7393690737510179,0.03705650195140753,,,,,,,True,False
2025_10_LA_SF,2025,10,REG,2025-11-09,SF,LA,47.0,2025-10-28 21:21:28,2025-11-09 13:21:34,0.4088050314465409,0.3058970746850915,-0.10290795676144943,,,,,,,True,False
2025_10_DET_WAS,2025,10,REG,2025-11-09,WAS,DET,47.0,2025-10-28 21:21:28,2025-11-09 13:21:34,0.38099091353529224,0.21721350070588694,-0.1637774128294053,,,,,,,True,False
2025_10_PIT_LAC,2025,10,REG,2025-11-09,LAC,PIT,48.0,2025-10-28 21:21:28,2025-11-09 20:22:56,0.6363123420749209,0.6320753521367369,-0.004236989938183999,,,,,,,True,False
2025_10_PHI_GB,2025,10,REG,2025-11-10,GB,PHI,51.0,2025-10-28 21:21:28,2025-11-10 13:25:31,0.5965276928719893,0.5009374713101453,-0.09559022156184394,,,,,,,True,False
2025_11_NYJ_NE,2025,11,REG,2025-11-13,NE,NYJ,35.0,2025-11-04 20:20:29,2025-11-13 13:25:28,0.822070914696814,0.8582090208968394,0.03613810620002533,,,,,,,True,False
