date,season,home,away,elo_home_pre,elo_away_pre,p_home,home_win,run_diff
2009-04-11,2009,ATL,WSN,1504.7055658993258,1492.4971554787073,0.5519202583965261,1.0,2
2009-04-11,2009,BAL,TBR,1501.1614316361986,1501.5165616499469,0.5339752668274677,1.0,6
2009-04-11,2009,CHW,MIN,1495.2859375389362,1500.667597937053,0.5267683262250747,1.0,8
2009-04-11,2009,CIN,PIT,1498.6859531332072,1500.3079742460839,0.5321600404840342,0.0,-8
2009-04-11,2009,CLE,TOR,1489.9106577799394,1506.4153583378934,0.5107849299149619,0.0,-1
2009-04-11,2009,COL,PHI,1507.3765080593246,1493.4288855435561,0.55439489009098,0.0,-4
2009-04-11,2009,DET,TEX,1500.3982269957035,1503.2757568864638,0.5303602825836126,1.0,1
2009-04-11,2009,MIA,NYM,1507.5198808229234,1500.3742021751625,0.544702553516986,0.0,-4
2009-04-11,2009,KCR,NYY,1499.1359028453885,1502.0360355197743,0.5303278743656299,0.0,-5
2009-04-11,2009,LAA,BOS,1500.2820117802146,1495.6087752360922,0.5411706769500576,0.0,-1
2009-04-11,2009,MIL,CHC,1497.8597982645833,1502.6723478254394,0.5275849227721787,0.0,-1
2009-04-11,2009,ATH,SEA,1500.5190577455605,1503.7866881108353,0.5298009148452388,0.0,-3
2009-04-11,2009,SDP,SFG,1500.3442045299967,1500.8576988301015,0.5337484075865314,1.0,3
2009-04-11,2009,STL,HOU,1501.1918696430625,1494.8472739952472,0.5435586836900453,1.0,9
2009-04-12,2009,ARI,LAD,1494.266337636336,1503.0643439169426,0.5218634769067674,0.0,-2
2009-04-12,2009,ATL,WSN,1506.1584515041247,1491.0442698739084,0.5560532225067831,1.0,3
2009-04-12,2009,BAL,TBR,1503.8530300040527,1498.8249632820928,0.5416778135995574,0.0,-8
2009-04-12,2009,CHW,MIN,1498.3791488509007,1497.5743866250884,0.5356363957003909,1.0,5
2009-04-12,2009,CIN,PIT,1495.178127773124,1503.815799606167,0.5220937708760689,1.0,2
2009-04-12,2009,CLE,TOR,1488.8485103778103,1507.4775057400225,0.5077288813342015,1.0,4
2009-04-12,2009,COL,PHI,1504.699715595608,1496.1056780072727,0.5467694664356822,0.0,-2
2009-04-12,2009,DET,TEX,1501.3655281565148,1502.3084557256525,0.5331331679358624,1.0,2
2009-04-12,2009,MIA,NYM,1504.8898860010336,1503.0041969970523,0.5371837242354724,1.0,1
2009-04-12,2009,KCR,NYY,1496.2852428733179,1504.8866954918449,0.5221457925024554,1.0,2
2009-04-12,2009,LAA,BOS,1499.1566789934257,1496.7341080228812,0.537951997521001,1.0,1
2009-04-12,2009,MIL,CHC,1496.762716259407,1503.7694298306158,0.5244358226002916,0.0,-3
2009-04-12,2009,ATH,SEA,1498.3156776832623,1505.9900681731335,0.5234771643847888,0.0,-1
2009-04-12,2009,SDP,SFG,1502.2628079852798,1498.9390953748184,0.5392411162298869,1.0,5
2009-04-12,2009,STL,HOU,1504.3019571248642,1491.7371865134455,0.5524275178144781,1.0,3
2009-04-13,2009,ARI,STL,1492.5463607501254,1506.1329273825713,0.514981649353049,0.0,-1
2009-04-13,2009,CHC,COL,1505.950497101536,1502.8976526309239,0.5388536830376625,1.0,4
2009-04-13,2009,DET,CHW,1502.8882858304273,1500.8474032053275,0.5374058232224769,0.0,-4
2009-04-13,2009,KCR,CLE,1497.8492255409583,1491.2195611803338,0.5439657878124328,1.0,2
2009-04-13,2009,LAD,SFG,1504.7843208031532,1496.4927711233759,0.5463379251110948,1.0,10
2009-04-13,2009,MIL,CIN,1494.5816489884867,1496.7423062763464,0.5313880112438496,0.0,-1
2009-04-13,2009,MIN,TOR,1495.1061322706616,1505.106454937499,0.5201362584340538,0.0,-2
2009-04-13,2009,NYM,SDP,1502.0529897232743,1504.7091322367223,0.5306776976245425,0.0,-1
2009-04-13,2009,ATH,BOS,1497.2271375215198,1495.784708744015,0.5365492895741384,1.0,6
2009-04-13,2009,PIT,HOU,1502.2516211029447,1489.9062162557384,0.5521152753809707,1.0,7
2009-04-13,2009,TBR,NYY,1502.3955266972089,1503.3227128242045,0.5331557221466005,1.0,10
2009-04-13,2009,TEX,BAL,1500.78569805174,1500.2824665889366,0.5352046357730644,0.0,-1
2009-04-13,2009,WSN,PHI,1489.2301997976492,1497.9077409719569,0.522036506021689,0.0,-1
2009-04-14,2009,ARI,STL,1491.475486515258,1507.2038016174388,0.5119016628770943,1.0,1
2009-04-14,2009,ATL,MIA,1507.972521580384,1505.8410932748116,0.5375353971093748,0.0,-4
2009-04-14,2009,KCR,CLE,1499.331601420712,1489.73718530058,0.5481961423276307,1.0,6
2009-04-14,2009,MIL,CIN,1493.4766586831556,1497.8472965816775,0.5282189042613685,0.0,-5
2009-04-14,2009,MIN,TOR,1493.391848014769,1506.8207391933915,0.5152083557506192,1.0,1
2009-04-14,2009,ATH,BOS,1499.9017071413234,1493.1101391242114,0.5441969748814488,1.0,1
2009-04-14,2009,SEA,LAA,1507.078608334876,1500.1060782722918,0.544455353449304,1.0,1
2009-04-14,2009,TBR,NYY,1505.7190023333094,1499.999237188104,0.542666165889899,0.0,-5
2009-04-14,2009,TEX,BAL,1499.6727712988138,1501.3953933418627,0.5320158603769085,0.0,-2
2009-04-15,2009,ARI,STL,1492.4866566191338,1506.192631513563,0.5148099595691399,0.0,-5
2009-04-15,2009,ATL,MIA,1505.3771320382345,1508.436482816961,0.5300995777735381,0.0,-6
2009-04-15,2009,CHC,COL,1508.1500093518953,1500.6981403805646,0.545139640079545,0.0,-3
2009-04-15,2009,DET,CHW,1500.293521911656,1503.442167124099,0.5299715364696199,1.0,9
2009-04-15,2009,KCR,CLE,1501.9294410542198,1487.1393456670723,0.5555926384982849,0.0,-1
2009-04-15,2009,LAD,SFG,1508.000614551552,1493.276477374977,0.5554988884605581,1.0,1
2009-04-15,2009,MIL,CIN,1490.6373350125489,1500.6866202522842,0.5200659095106233,1.0,6
2009-04-15,2009,MIN,TOR,1494.3951231124101,1505.8174640957504,0.5180928032437458,0.0,-10
2009-04-15,2009,NYM,SDP,1500.949476473591,1505.8126454864057,0.5275122966677734,1.0,5
2009-04-15,2009,ATH,BOS,1500.836440206239,1492.1754060592957,0.5468650369157677,0.0,-6
2009-04-15,2009,PIT,HOU,1505.0002621051667,1487.1575752535164,0.5599270176530404,0.0,-3
2009-04-15,2009,SEA,LAA,1508.0127357562574,1499.1719508509104,0.5471214339879226,1.0,8
2009-04-15,2009,TBR,NYY,1502.8020206092206,1502.9162189121928,0.5343203781724479,0.0,-1
2009-04-15,2009,TEX,BAL,1497.9193338128846,1503.148830827792,0.5269866741660502,1.0,13
2009-04-16,2009,ATL,MIA,1502.2825535930363,1511.5310612621593,0.5212163565901332,0.0,-4
2009-04-16,2009,CHC,STL,1505.8828373246997,1508.9598783732956,0.5300742116104729,0.0,-3
2009-04-16,2009,LAD,SFG,1508.908940385396,1492.368151541133,0.5580795287130474,1.0,5
2009-04-16,2009,MIN,TOR,1490.668126261103,1509.5444609470576,0.5073730126298884,0.0,-7
2009-04-16,2009,NYM,SDP,1503.467327744021,1503.2947942159756,0.534731050913637,0.0,-1
2009-04-16,2009,NYY,CLE,1504.0273069031307,1488.2946680798173,0.5569318918942734,0.0,-8
2009-04-16,2009,PIT,HOU,1502.6715911035335,1489.4862462551496,0.553310610582634,0.0,-3
2009-04-16,2009,SEA,LAA,1510.9540565564755,1496.2306300506923,0.5554978783234906,0.0,-4
2009-04-16,2009,TBR,CHW,1501.6909326182827,1500.2258098000962,0.5365817742568015,0.0,-1
2009-04-16,2009,WSN,PHI,1488.1446554007543,1498.9932853688517,0.5189173086609552,1.0,6
2009-04-17,2009,BOS,BAL,1495.3678567357895,1499.4355845650844,0.5286534168900663,1.0,2
2009-04-17,2009,CHC,STL,1503.6783206531077,1511.1643950448877,0.5237475686314448,1.0,1
2009-04-17,2009,HOU,CIN,1491.787400393345,1497.9025488477998,0.5257156601057046,0.0,-1
2009-04-17,2009,LAD,COL,1511.2414041699917,1502.9653124077602,0.5463158703530361,1.0,1
2009-04-17,2009,MIN,LAA,1487.5029687023334,1498.9127480876439,0.518110857142082,1.0,2
2009-04-17,2009,NYM,MIL,1502.3553857831253,1493.4214064170333,0.5472543570397638,1.0,1
2009-04-17,2009,NYY,CLE,1500.3561935808134,1491.9657814021346,0.5464789739906236,1.0,1
2009-04-17,2009,PHI,SDP,1496.2015430378485,1504.4067361768714,0.5227149080271842,0.0,-1
2009-04-17,2009,PIT,ATL,1500.370436965338,1499.7659574984054,0.5353496180444368,1.0,3
2009-04-17,2009,SEA,DET,1508.271938519524,1503.5098792356587,0.541297633798315,1.0,3
2009-04-17,2009,SFG,ARI,1490.0356877565373,1489.719409759401,0.5349369117857363,1.0,2
2009-04-17,2009,TBR,CHW,1500.5751421863847,1501.341600231994,0.5333860042667199,1.0,1
2009-04-17,2009,TEX,KCR,1501.6325800755922,1500.7741186414748,0.5357132816610665,0.0,-9
2009-04-17,2009,TOR,ATH,1512.7096185058272,1497.6439895297453,0.555984226692595,0.0,-3
2009-04-17,2009,WSN,MIA,1490.9363977317576,1514.04765735679,0.5012789974221905,0.0,-1
2009-04-18,2009,BOS,BAL,1496.907389820856,1497.8960514800178,0.5330676397342925,1.0,2
2009-04-18,2009,CHC,STL,1504.6612813162817,1510.1814343817136,0.526569586273155,1.0,2
2009-04-18,2009,HOU,CIN,1490.6942054106096,1498.9957438305353,0.5225765404423137,1.0,7
2009-04-18,2009,LAD,COL,1512.1711732002807,1502.0355433774712,0.5489676581437763,1.0,4
2009-04-18,2009,MIN,LAA,1489.0821592694044,1497.3335575205729,0.5226485503610218,1.0,7
2009-04-18,2009,NYM,MIL,1503.282958131555,1492.4938340686035,0.5498989191110892,1.0,1
2009-04-18,2009,NYY,CLE,1501.285580754312,1491.036394228636,0.5491295067630109,0.0,-18
2009-04-18,2009,PHI,SDP,1495.1145879436415,1505.4936912710784,0.5195920096641518,0.0,-3
2009-04-18,2009,PIT,ATL,1502.2814906327478,1497.8549038309957,0.5408181055340338,1.0,10
2009-04-18,2009,SEA,DET,1510.155009395988,1501.6268083591947,0.546675547345024,0.0,-2
2009-04-18,2009,SFG,ARI,1491.5517035272694,1488.203393988669,0.5392762958278886,0.0,-2
2009-04-18,2009,TBR,CHW,1501.5352987863832,1500.3814436319956,0.5361361928274212,0.0,-5
2009-04-18,2009,TEX,KCR,1497.9320038261772,1504.4746948908899,0.5251019658347928,0.0,-2
2009-04-18,2009,TOR,ATH,1510.3973451108204,1499.956262924752,0.5494029856683675,1.0,2
2009-04-18,2009,WSN,MIA,1489.8940173605463,1515.0900377280013,0.49827879513077655,0.0,-3
2009-04-19,2009,BOS,BAL,1498.4303925571776,1496.3730487436962,0.5374293801080423,1.0,1
2009-04-19,2009,HOU,CIN,1493.6514261999646,1496.0385230411803,0.5310634095051814,0.0,-2
2009-04-19,2009,LAD,COL,1514.3156251175149,1499.891091460237,0.5550729958382026,1.0,12
2009-04-19,2009,MIN,LAA,1492.0388671114438,1494.3768496785335,0.5311338171976542,1.0,2
2009-04-19,2009,NYM,MIL,1504.2043468773882,1491.5724453227704,0.552523062893376,0.0,-2
2009-04-19,2009,NYY,CLE,1496.4349457813416,1495.8870292016063,0.5352686234458462,1.0,4
2009-04-19,2009,PHI,SDP,1492.9536655244003,1507.6546136903196,0.5133792167256135,1.0,1
2009-04-19,2009,PIT,ATL,1505.5425640125327,1494.5938304512108,0.5501263175144278,0.0,-10
2009-04-19,2009,SEA,DET,1508.353255973305,1503.4285617818775,0.5415300785533927,0.0,-6
2009-04-19,2009,SFG,ARI,1489.7743368305175,1489.9807606854208,0.5341882778630836,1.0,2
2009-04-19,2009,TBR,CHW,1498.6534174855,1503.2633249328787,0.5278756512039384,0.0,-10
2009-04-19,2009,TEX,KCR,1496.2013534087675,1506.2053453082995,0.5201309865457295,1.0,1
2009-04-19,2009,TOR,ATH,1511.8595485134736,1498.494059522099,0.5535668974966063,1.0,1
2009-04-19,2009,WSN,MIA,1487.822860084265,1517.1611950042827,0.4923181230031888,0.0,-3
2009-04-20,2009,ARI,COL,1488.4619476002542,1496.5262156614485,0.5229172932084529,1.0,3
2009-04-20,2009,BOS,BAL,1499.3810216343672,1495.4224196665066,0.540149036469623,1.0,11
2009-04-20,2009,HOU,CIN,1491.9011278367313,1497.7888214044135,0.5260421171045754,0.0,-1
2009-04-20,2009,PIT,MIA,1501.5851281239031,1519.2037322685796,0.5091825342979418,1.0,8
2009-04-20,2009,WSN,ATL,1485.780322819968,1498.5512663398404,0.5161542869126905,1.0,1
2009-04-21,2009,ARI,COL,1490.431810071485,1494.5563531902178,0.5285719208712212,0.0,-3
2009-04-21,2009,BAL,CHW,1492.037378164039,1507.0606965188206,0.5129156095324946,1.0,7
2009-04-21,2009,CHC,CIN,1506.208633080171,1498.882695235394,0.5449598818292932,1.0,5
2009-04-21,2009,CLE,KCR,1493.6679214358146,1505.2137938210883,0.5179152577686019,1.0,1
2009-04-21,2009,HOU,LAD,1490.8072540057508,1517.6805009163033,0.4958651595707126,1.0,3
2009-04-21,2009,LAA,DET,1492.8466105312511,1506.5898684095048,0.5147563519454608,1.0,1
2009-04-21,2009,NYY,ATH,1498.6540535471333,1497.581231736166,0.536020183640613,1.0,2
2009-04-21,2009,PHI,MIL,1493.9613058599539,1493.393471202772,0.5352971451282079,1.0,7
2009-04-21,2009,PIT,MIA,1504.8110794142399,1515.977780978243,0.5184602063723086,1.0,1
2009-04-21,2009,SEA,TBR,1505.1919493456778,1494.8560458995582,0.5492530945281626,1.0,2
2009-04-21,2009,SFG,SDP,1491.2931499156841,1506.646973354766,0.5124402803140737,1.0,5
2009-04-21,2009,STL,NYM,1508.6340826178243,1502.3833209973866,0.5434246673820893,1.0,2
2009-04-21,2009,TOR,TEX,1512.7723762994065,1497.1929048959787,0.5567143131603023,0.0,-1
2009-04-21,2009,WSN,ATL,1486.7813423750158,1497.5502467847925,0.5190318777282327,1.0,1
2009-04-22,2009,ARI,COL,1488.2335412514346,1496.7546220102681,0.5222612288174034,1.0,2
2009-04-22,2009,BAL,CHW,1495.063620704353,1504.0344539785065,0.521615229051083,0.0,-6
2009-04-22,2009,CHC,CIN,1508.6202610798125,1496.4710672357526,0.5518359563106764,0.0,-3
2009-04-22,2009,CLE,KCR,1494.6647454872632,1504.2169697696397,0.5207800441595806,0.0,-2
2009-04-22,2009,HOU,LAD,1492.9038918653443,1515.5838630567098,0.5018996650201016,1.0,1
2009-04-22,2009,LAA,DET,1493.8509638793562,1505.5855150613997,0.5176440705009724,0.0,-2
2009-04-22,2009,NYY,ATH,1500.1660238033285,1496.069261479971,0.5403465768818635,1.0,2
2009-04-22,2009,PHI,MIL,1496.8282573095612,1490.5265197531646,0.5434974733803846,0.0,-2
2009-04-22,2009,PIT,MIA,1505.8066060422095,1514.9822543502733,0.5213210199148252,1.0,3
2009-04-22,2009,SEA,TBR,1506.6547080048392,1493.3932872403968,0.5534188454967763,0.0,-6
2009-04-22,2009,SFG,SDP,1493.9036596366586,1504.0364636337915,0.519945908780299,1.0,1
2009-04-22,2009,STL,NYM,1510.1184695963384,1500.8989340188725,0.5476616031878494,1.0,3
2009-04-22,2009,TOR,TEX,1511.6147214297732,1498.350559765612,0.5534227449419076,1.0,1
2009-04-22,2009,WSN,ATL,1487.7755084205185,1496.5560807392899,0.5218885183674298,0.0,-1
2009-04-22,2009,BOS,MIN,1502.7660631368349,1493.5691062587262,0.5476294048794483,1.0,9
2009-04-22,2009,BOS,MIN,1505.8444767022515,1490.4906926933095,0.5563936780806914,1.0,4
2009-04-23,2009,BAL,CHW,1492.0185716000162,1507.0795030828433,0.5128615158570788,1.0,4
2009-04-23,2009,CHC,CIN,1506.3252398563225,1498.7660884592426,0.5452927692802116,0.0,-6
2009-04-23,2009,CLE,KCR,1492.9483394186427,1505.9333758382602,0.5158464979872255,1.0,3
2009-04-23,2009,HOU,LAD,1493.939041290616,1514.5487136314382,0.504878918846998,0.0,-2
2009-04-23,2009,LAA,DET,1492.1448934683306,1507.2915854724254,0.5127381774286989,1.0,5
2009-04-23,2009,PHI,MIL,1495.0369783002138,1492.317798762512,0.5383763646758224,0.0,-5
2009-04-23,2009,SEA,TBR,1503.4239979604472,1496.6239972847889,0.5442090156056102,1.0,1
2009-04-23,2009,STL,NYM,1511.9717085852824,1499.0456950299285,0.5529416162114235,1.0,4
2009-04-23,2009,TOR,TEX,1512.5278853223651,1497.43739587302,0.5560195549713309,1.0,3
2009-04-24,2009,ARI,SFG,1489.7970893807167,1494.8956512642249,0.5271745522147194,0.0,-4
2009-04-24,2009,BAL,TEX,1494.3611107993327,1495.6231690269321,0.5326758910365952,0.0,-1
2009-04-24,2009,BOS,NYY,1507.9487065606234,1501.6618627591824,0.5434762016785942,1.0,1
2009-04-24,2009,CHW,TOR,1504.7369638835269,1514.342112168453,0.5207040114699105,0.0,-14
2009-04-24,2009,CIN,ATL,1501.949360661089,1497.6413174045088,0.5406486398899196,0.0,-1
2009-04-24,2009,CLE,MIN,1494.9518460675627,1488.3864628349377,0.5438739936088518,0.0,-4
2009-04-24,2009,COL,LAD,1495.191073880986,1516.2127121850426,0.5042861020372523,0.0,-1
2009-04-24,2009,MIA,PHI,1513.0048091391197,1492.1430554519643,0.5642048283457874,0.0,-4
2009-04-24,2009,HOU,MIL,1492.2750427370115,1495.2117216107615,0.5302754733232236,0.0,-3
2009-04-24,2009,KCR,DET,1503.9298691893403,1504.6829154093637,0.5334052193314409,1.0,5
2009-04-24,2009,LAA,SEA,1494.7535635313923,1504.3587027996837,0.5207040244236419,0.0,-5
2009-04-24,2009,NYM,WSN,1496.922788921263,1486.6902717552996,0.5491057491251677,1.0,1
2009-04-24,2009,ATH,TBR,1494.573422524117,1495.6892924455524,0.5328853686375684,0.0,-6
2009-04-24,2009,SDP,PIT,1503.0444720062253,1507.784051253363,0.5276896146519716,1.0,1
2009-04-24,2009,STL,CHC,1514.094614693948,1503.141967654476,0.5501318928515102,1.0,1
2009-04-25,2009,ARI,SFG,1487.2517252483021,1497.4410153966394,0.5198647475101438,0.0,-2
2009-04-25,2009,BAL,TEX,1493.25344242326,1496.730837403005,0.529500100886731,0.0,-1
2009-04-25,2009,BOS,NYY,1508.8851296122114,1500.7254397075944,0.5461497868582327,1.0,5
2009-04-25,2009,CHW,TOR,1500.5066860745994,1518.5723899773805,0.5085393081904478,1.0,8
2009-04-25,2009,CIN,ATL,1500.8251134198492,1498.7655646457486,0.537432535517902,0.0,-8
2009-04-25,2009,CLE,MIN,1492.3258517928596,1491.0124571096408,0.5363645818224506,0.0,-6
2009-04-25,2009,COL,LAD,1494.142440411518,1517.2613456545107,0.5012679945648552,0.0,-1
2009-04-25,2009,MIA,PHI,1510.2806512157656,1494.8672133753184,0.5564784331219503,0.0,-2
2009-04-25,2009,HOU,MIL,1490.069689041487,1497.417075306286,0.5239467028752827,0.0,-1
2009-04-25,2009,KCR,DET,1506.4117208162518,1502.2010637824521,0.5405094129667231,0.0,-8
2009-04-25,2009,LAA,SEA,1491.9546344321136,1507.1576318989623,0.5126571996127168,0.0,-1
2009-04-25,2009,NYM,WSN,1497.8460312891607,1485.7670293874019,0.5517360255823982,1.0,6
2009-04-25,2009,ATH,TBR,1491.4625813827722,1498.8001335868971,0.5239608227447272,1.0,3
2009-04-25,2009,SDP,PIT,1504.0180900722646,1506.8104331873237,0.5304824223865594,0.0,-9
2009-04-25,2009,STL,CHC,1515.0154591464448,1502.2211232019793,0.552754233911756,1.0,6
2009-04-26,2009,ARI,SFG,1485.5383358481222,1499.1544047968193,0.5149392301173018,1.0,1
2009-04-26,2009,BAL,TEX,1492.1523779171523,1497.8319019091125,0.526340875155564,1.0,3
2009-04-26,2009,BOS,NYY,1511.2895529052785,1498.3210164145273,0.5530021247724713,1.0,3
2009-04-26,2009,CHW,TOR,1503.737519732766,1515.3415563192139,0.5178316597164839,0.0,-1
2009-04-26,2009,CIN,ATL,1497.282533492749,1502.3081445728487,0.527279225557682,1.0,6
2009-04-26,2009,CLE,MIN,1489.1946999427732,1494.143608959727,0.5273892788031658,1.0,2
2009-04-26,2009,COL,LAD,1493.1000829201053,1518.3037031459235,0.49826785818584834,1.0,6
2009-04-26,2009,MIA,PHI,1508.446589080746,1496.701275510338,0.5512609038181288,0.0,-11
2009-04-26,2009,HOU,MIL,1488.980172501902,1498.506591845871,0.5208171161933203,1.0,1
2009-04-26,2009,KCR,DET,1502.8488591168957,1505.7639254818082,0.5303064620706731,0.0,-1
2009-04-26,2009,LAA,SEA,1490.8885937545977,1508.2236725764783,0.5095904162159514,1.0,8
2009-04-26,2009,NYM,WSN,1500.4206529143892,1483.1924077621734,0.5590552833816523,0.0,-7
2009-04-26,2009,ATH,TBR,1493.4274907550578,1496.8352242146116,0.5296000017137471,1.0,6
2009-04-26,2009,SDP,PIT,1500.3536473186166,1510.4748759409717,0.5199625405522594,0.0,-5
2009-04-26,2009,STL,CHC,1517.5834111503582,1499.6531711980658,0.560051202964959,0.0,-7
2009-04-27,2009,ARI,CHC,1486.5422529062043,1503.1469524088052,0.5106410859318039,1.0,5
2009-04-27,2009,ATL,STL,1499.5721255192495,1514.0896299396188,0.5136430207198731,0.0,-1
2009-04-27,2009,BAL,TEX,1494.1060020550435,1495.8782777712213,0.5319446953260663,0.0,-2
2009-04-27,2009,CIN,HOU,1500.0185525463482,1489.970092710198,0.5488434106082937,0.0,-3
