Rk,Season,Team,TD,G,W,L,T,W-L%,Pts,PtsO,PtDif,TD,XPA,XPM,FGA,FGM,Sfty
886,2025,Akron,40,12,5,7,0,.417,267,329,-62,40,38,38,18,15,2
887,2025,Arizona State,40,13,8,5,0,.615,335,318,17,40,35,34,20,14,0
888,2025,Kansas,40,12,5,7,0,.417,337,321,16,40,39,38,16,13,1
889,2025,Liberty,40,12,4,8,0,.333,307,318,-11,40,35,35,19,13,0
890,2025,Maryland,40,12,4,8,0,.333,282,318,-36,40,39,39,18,13,0
891,2025,Nebraska,40,13,7,6,0,.538,373,320,53,40,37,35,16,13,1
892,2025,Nevada,40,12,3,9,0,.250,211,330,-119,40,39,39,23,17,0
893,2025,Texas Christian,40,13,9,4,0,.692,399,329,70,40,31,30,24,17,0
894,2024,UCF,40,12,4,8,0,.333,365,323,42,40,37,34,18,15,0
895,2024,Central Michigan,40,12,4,8,0,.333,271,356,-85,40,36,35,30,25,0
896,2024,Clemson,40,14,10,4,0,.714,486,328,158,40,38,38,20,14,0
897,2024,Florida State,40,12,2,10,0,.167,185,336,-151,40,39,39,30,19,0
898,2024,Louisville,40,13,9,4,0,.692,474,313,161,40,38,37,16,10,2
899,2023,Arkansas,40,12,4,8,0,.333,319,335,-16,40,39,38,26,19,0
900,2023,Bowling Green,40,13,7,6,0,.538,340,312,28,40,35,34,18,12,0
901,2023,Buffalo,40,12,3,9,0,.250,251,329,-78,40,39,38,20,17,0
902,2023,UCF,40,13,6,7,0,.462,407,335,72,40,35,34,25,19,0
903,2023,Charlotte,40,12,3,9,0,.250,210,343,-133,40,36,36,25,21,0
904,2023,Florida,40,12,5,7,0,.417,341,331,10,40,37,36,20,17,2
905,2023,Virginia Tech,40,13,7,6,0,.538,384,311,73,40,38,37,14,10,0
906,2023,Wake Forest,40,12,4,8,0,.333,243,326,-83,40,39,39,23,15,0
907,2022,UAB,40,13,7,6,0,.538,391,301,90,40,37,35,13,8,0
908,2022,Ball State,40,12,5,7,0,.417,279,323,-44,40,36,35,21,14,1
909,2022,Miami (FL),40,12,5,7,0,.417,283,321,-38,40,40,40,15,13,1
910,2012,UCF,40,14,10,4,0,.714,496,309,187,40,38,36,16,11,0
911,2012,Fresno State,40,13,9,4,0,.692,493,310,183,40,36,35,15,9,1
912,2012,Louisville,40,13,11,2,0,.846,405,309,96,40,37,37,14,10,0
913,2012,Maryland,40,12,4,8,0,.333,241,326,-85,40,40,38,23,16,0
914,2012,Minnesota,40,13,6,7,0,.462,287,321,-34,40,39,39,17,14,0
915,2012,Utah,40,12,5,7,0,.417,320,301,19,40,38,37,17,8,0
916,2011,Houston,40,14,13,1,0,.929,690,314,376,40,40,38,17,12,0
917,2011,Louisiana-Monroe,40,12,4,8,0,.333,295,305,-10,40,37,36,15,9,0
918,2011,Nebraska,40,13,9,4,0,.692,379,304,75,40,39,38,15,8,0
919,2010,Tennessee,40,13,6,7,0,.462,351,326,25,40,37,37,27,15,0
920,2009,California,40,13,8,5,0,.615,378,331,47,40,38,38,21,17,0
921,2009,Missouri,40,13,8,5,0,.615,377,330,47,40,35,32,19,18,0
922,2009,Southern Mississippi,40,13,7,6,0,.538,428,336,92,40,38,36,21,18,0
923,2008,Stanford,40,12,5,7,0,.417,315,329,-14,40,37,37,20,16,0
924,2008,Western Kentucky,40,12,2,10,0,.167,210,326,-116,40,38,36,24,16,0
925,2008,Wyoming,40,12,4,8,0,.333,152,333,-181,40,38,37,22,18,1
926,2007,Arizona,40,12,5,7,0,.417,336,322,14,40,39,36,18,14,1
927,2007,Arkansas State,40,12,5,7,0,.417,291,331,-40,40,37,37,20,16,1
928,2007,California,40,13,7,6,0,.538,381,348,33,40,36,35,25,23,0
929,2007,Texas,40,13,10,3,0,.769,484,329,155,40,36,36,24,15,0
930,2006,Air Force,40,12,4,8,0,.333,279,302,-23,40,38,32,11,10,0
931,2006,Houston,40,14,10,4,0,.714,462,329,133,40,37,34,26,17,0
932,2006,New Mexico,40,13,6,7,0,.462,284,312,-28,40,39,37,16,11,0
933,2006,North Texas,40,12,3,9,0,.250,154,304,-150,40,40,34,17,10,0
934,2006,Notre Dame,40,13,10,3,0,.769,403,310,93,40,39,34,18,12,0
935,2005,Boise State,40,13,9,4,0,.692,469,317,152,40,39,36,16,13,0
936,2005,Vanderbilt,40,11,5,6,0,.455,299,321,-22,40,39,38,18,13,1
937,2004,Miami (OH),40,13,8,5,0,.615,407,298,109,40,38,32,15,8,0
938,2003,Cincinnati,40,12,5,7,0,.417,303,319,-16,40,37,34,25,13,0
939,2003,Colorado State,40,13,7,6,0,.538,381,318,63,40,39,39,18,13,0
940,2003,Pitt,40,13,8,5,0,.615,389,311,78,40,37,35,18,12,0
941,2003,Virginia Tech,40,13,8,5,0,.615,460,299,161,40,38,36,16,7,0
942,2003,Washington,40,12,6,6,0,.500,312,316,-4,40,36,35,21,13,0
943,2002,Cincinnati,40,14,7,7,0,.500,409,329,80,40,36,33,25,18,1
944,2025,Central Michigan,39,13,7,6,0,.538,293,306,-13,39,37,36,19,12,0
945,2025,Hawaii,39,13,9,4,0,.692,377,313,64,39,35,34,22,15,0
946,2025,Kansas State,39,12,6,6,0,.500,353,320,33,39,38,37,21,15,0
947,2025,Kentucky,39,12,5,7,0,.417,276,317,-41,39,39,39,17,14,1
948,2025,Memphis,39,13,8,5,0,.615,422,301,121,39,38,38,15,9,1
949,2025,USC,39,13,9,4,0,.692,465,299,166,39,36,35,13,10,0
950,2025,Troy,39,14,8,6,0,.571,329,335,-6,39,35,34,28,21,0
951,2024,Arizona State,39,14,11,3,0,.786,461,316,145,39,32,31,23,15,0
952,2024,Arkansas,39,13,7,6,0,.538,402,325,77,39,34,34,18,15,1
953,2024,Fresno State,39,13,6,7,0,.462,339,323,16,39,32,32,19,17,0
954,2024,Hawaii,39,12,5,7,0,.417,268,312,-44,39,36,35,18,13,1
955,2024,Memphis,39,13,11,2,0,.846,464,310,154,39,35,35,15,13,0
956,2024,Michigan State,39,12,5,7,0,.417,232,313,-81,39,35,34,18,13,1
957,2024,Rice,39,12,4,8,0,.333,266,305,-39,39,37,36,15,11,1
958,2024,South Alabama,39,13,7,6,0,.538,447,327,120,39,35,34,21,19,0
959,2024,SMU,39,14,11,3,0,.786,511,309,202,39,35,34,18,11,1
960,2024,Texas Christian,39,13,9,4,0,.692,435,320,115,39,35,32,21,16,0
961,2024,Troy,39,12,4,8,0,.333,312,341,-29,39,35,33,25,22,1
962,2023,Kentucky,39,13,7,6,0,.538,378,336,42,39,34,34,25,20,0
963,2023,Mississippi State,39,12,5,7,0,.417,262,319,-57,39,37,37,17,16,0
964,2023,Sam Houston,39,12,3,9,0,.250,240,314,-74,39,37,36,20,14,0
965,2023,Syracuse,39,13,6,7,0,.462,306,330,-24,39,36,35,21,19,1
966,2023,Texas Christian,39,12,5,7,0,.417,376,334,42,39,36,36,24,20,0
967,2023,Texas Tech,39,13,7,6,0,.538,356,338,18,39,36,35,24,21,0
968,2022,UCF,39,14,9,5,0,.643,460,331,129,39,34,34,26,19,0
969,2022,Liberty,39,13,8,5,0,.615,358,320,38,39,33,33,17,15,1
970,2022,Notre Dame,39,13,9,4,0,.692,413,299,114,39,34,31,12,10,0
971,2022,Pitt,39,13,9,4,0,.692,407,316,91,39,35,34,19,16,0
972,2022,Texas State,39,12,4,8,0,.333,253,316,-63,39,36,36,16,14,1
973,2022,Tulane,39,14,12,2,0,.857,504,311,193,39,39,38,19,13,0
974,2022,Western Kentucky,39,14,9,5,0,.643,510,328,182,39,37,35,20,19,0
975,2012,Arkansas State,39,13,10,3,0,.769,454,318,136,39,35,33,19,15,1
976,2012,Clemson,39,13,11,2,0,.846,533,323,210,39,39,38,22,17,0
977,2012,South Florida,39,12,3,9,0,.250,247,329,-82,39,36,33,25,20,0
978,2012,USC,39,13,7,6,0,.538,417,316,101,39,35,34,25,16,0
979,2012,Syracuse,39,13,8,5,0,.615,390,322,68,39,39,37,22,17,0
980,2011,California,39,13,7,6,0,.538,368,314,54,39,37,36,20,14,0
981,2011,Missouri,39,13,8,5,0,.615,427,306,121,39,38,35,17,11,1
982,2011,North Carolina State,39,13,8,5,0,.615,367,321,46,39,38,37,22,16,0
983,2011,Ohio,39,14,10,4,0,.714,427,310,117,39,39,38,17,12,1
984,2011,Western Kentucky,39,12,7,5,0,.583,275,298,-23,39,37,31,17,11,0
985,2010,Central Michigan,39,12,3,9,0,.250,293,312,-19,39,38,37,19,13,1
986,2010,Ohio,39,13,8,5,0,.615,357,309,48,39,34,31,22,12,1
987,2010,Penn State,39,13,7,6,0,.538,319,308,11,39,38,38,15,12,0
988,2010,South Carolina,39,14,9,5,0,.643,433,324,109,39,36,35,21,17,1
989,2009,Michigan,39,12,5,7,0,.417,354,330,24,39,35,35,24,19,1
990,2009,Wake Forest,39,12,5,7,0,.417,316,315,1,39,37,37,18,14,0
991,2008,Illinois,39,12,5,7,0,.417,344,319,25,39,37,34,22,15,1
992,2008,LSU,39,13,8,5,0,.615,402,314,88,39,38,38,19,14,0
993,2008,Louisiana Tech,39,13,8,5,0,.615,320,308,12,39,37,36,14,12,0
994,2008,Marshall,39,12,4,8,0,.333,246,332,-86,39,38,35,24,19,2
995,2008,Miami (FL),39,13,7,6,0,.538,352,314,38,39,37,37,20,13,1
996,2008,Middle Tennessee State,39,12,5,7,0,.417,274,299,-25,39,39,38,18,9,0
997,2008,North Carolina State,39,13,6,7,0,.462,305,342,-37,39,39,38,25,22,2
998,2008,Southern Mississippi,39,13,7,6,0,.538,398,313,85,39,36,34,20,15,0
999,2007,Florida,39,13,9,4,0,.692,552,331,221,39,35,35,26,20,0
1000,2007,Southern Mississippi,39,13,7,6,0,.538,361,314,47,39,37,37,21,13,1
