Rk,Season,Team,TD,G,W,L,T,W-L%,Pts,PtsO,PtDif,TD,XPA,XPM,FGA,FGM,Sfty
2643,2020,UCLA,14,7,3,4,0,.429,248,215,33,14,25,24,13,7,1
2644,2020,Utah State,14,6,1,5,0,.167,93,211,-118,14,28,28,7,5,0
2645,2019,Clemson,14,15,14,1,0,.933,659,203,456,14,23,23,13,12,0
2646,2019,Florida,14,13,11,2,0,.846,432,201,231,14,22,22,20,13,0
2647,2019,Notre Dame,14,13,11,2,0,.846,478,233,245,14,26,26,19,17,0
2648,2018,Central Michigan,14,12,1,11,0,.083,180,328,-148,14,42,41,17,11,1
2649,2018,Georgia Southern,14,13,10,3,0,.769,396,280,116,14,32,30,17,12,0
2650,2017,Michigan,14,13,8,5,0,.615,328,245,83,14,29,29,19,12,0
2651,2017,UTSA,14,11,6,5,0,.545,259,187,72,14,23,22,8,7,0
2652,2017,Wisconsin,14,14,13,1,0,.929,473,195,278,14,21,21,24,16,0
2653,2016,Appalachian State,14,13,10,3,0,.769,380,232,148,14,28,28,17,12,0
2654,2016,Clemson,14,15,14,1,0,.933,588,270,318,14,32,30,20,12,0
2655,2016,Northwestern,14,13,7,6,0,.538,338,289,49,14,30,27,26,18,1
2656,2016,Washington,14,14,12,2,0,.857,585,248,337,14,28,28,14,12,1
2657,2015,Appalachian State,14,13,11,2,0,.846,477,248,229,14,28,27,20,15,1
2658,2015,Auburn,14,13,7,6,0,.538,357,338,19,14,32,32,23,20,0
2659,2015,Connecticut,14,13,6,7,0,.462,223,253,-30,14,27,26,23,16,2
2660,2015,Georgia,14,13,10,3,0,.769,342,220,122,14,24,23,19,13,0
2661,2015,Georgia Tech,14,12,3,9,0,.250,351,309,42,14,34,32,21,15,1
2662,2015,Ohio State,14,13,12,1,0,.923,464,196,268,14,23,22,17,10,0
2663,2015,Texas A&M,14,13,8,5,0,.615,361,286,75,14,32,31,24,19,0
2664,2008,USC,14,13,12,1,0,.923,488,117,371,14,13,12,13,7,0
2665,2006,Virginia Tech,14,13,10,3,0,.769,336,143,193,14,13,13,17,14,1
2666,2025,Ohio State,13,14,12,2,0,.857,468,130,338,13,11,10,17,14,0
2667,2021,Arizona State,13,13,8,5,0,.615,369,271,98,13,28,28,24,19,0
2668,2021,Baylor,13,14,12,2,0,.857,443,256,187,13,28,28,28,18,0
2669,2021,Cincinnati,13,14,13,1,0,.929,516,236,280,13,25,23,19,13,1
2670,2021,Georgia,13,15,14,1,0,.933,579,153,426,13,14,13,21,14,0
2671,2020,Baylor,13,9,2,7,0,.222,210,263,-53,13,31,29,12,12,0
2672,2020,Bowling Green,13,5,0,5,0,.000,57,225,-168,13,29,28,7,5,0
2673,2020,Colorado,13,6,4,2,0,.667,171,190,-19,13,19,19,14,11,0
2674,2020,Stanford,13,6,4,2,0,.667,176,190,-14,13,24,22,9,6,0
2675,2020,Wisconsin,13,7,4,3,0,.571,176,122,54,13,13,13,7,5,0
2676,2019,Louisiana,13,14,11,3,0,.786,531,276,255,13,29,28,20,16,0
2677,2018,Miami (FL),13,13,7,6,0,.538,374,253,121,13,28,28,27,19,0
2678,2018,Washington,13,14,10,4,0,.714,369,229,140,13,21,20,25,17,0
2679,2017,Houston,13,12,7,5,0,.583,339,286,53,13,32,31,31,21,0
2680,2017,Washington,13,13,10,3,0,.769,471,209,262,13,24,23,20,14,0
2681,2016,Michigan,13,13,10,3,0,.769,524,183,341,13,18,17,18,10,1
2682,2016,Ohio State,13,13,11,2,0,.846,512,201,311,13,21,21,19,16,0
2683,2015,Kentucky,13,12,5,7,0,.417,296,329,-33,13,34,34,19,14,0
2684,2015,Temple,13,14,10,4,0,.714,417,281,136,13,30,28,26,21,2
2685,2015,Vanderbilt,13,12,4,8,0,.333,182,252,-70,13,25,24,31,23,1
2686,2015,Washington,13,13,7,6,0,.538,398,244,154,13,26,25,22,17,0
2687,2021,Boise State,12,12,7,5,0,.583,350,228,122,12,23,23,21,15,1
2688,2021,Northwestern,12,12,3,9,0,.250,199,348,-149,12,39,39,23,17,0
2689,2021,Penn State,12,13,7,6,0,.538,325,225,100,12,23,21,21,18,0
2690,2020,Charlotte,12,6,2,4,0,.333,162,195,-33,12,26,25,8,4,0
2691,2020,Coastal Carolina,12,12,11,1,0,.917,446,243,203,12,23,20,20,15,0
2692,2020,Michigan,12,6,2,4,0,.333,170,207,-37,12,25,25,11,8,0
2693,2020,Michigan State,12,7,2,5,0,.286,126,246,-120,12,31,31,9,7,0
2694,2020,Minnesota,12,7,3,4,0,.429,191,211,-20,12,27,26,14,5,0
2695,2020,Nebraska,12,8,3,5,0,.375,185,235,-50,12,26,26,18,15,0
2696,2020,Oklahoma,12,11,9,2,0,.818,473,239,234,12,29,29,17,10,0
2697,2020,Toledo,12,6,4,2,0,.667,210,146,64,12,16,15,9,7,0
2698,2020,Tulsa,12,9,6,3,0,.667,244,194,50,12,21,21,22,15,1
2699,2020,Washington State,12,4,1,3,0,.250,108,154,-46,12,18,18,5,2,0
2700,2020,Western Michigan,12,6,4,2,0,.667,250,205,45,12,19,17,11,10,0
2701,2019,Ball State,12,12,5,7,0,.417,418,377,41,12,43,41,20,16,0
2702,2019,Kansas State,12,13,8,5,0,.615,385,278,107,12,30,30,23,20,0
2703,2018,Notre Dame,12,13,12,1,0,.923,408,237,171,12,27,25,25,14,0
2704,2018,South Carolina,12,13,7,6,0,.538,391,354,37,12,40,39,30,21,0
2705,2017,Penn State,12,13,11,2,0,.846,534,214,320,12,21,20,13,10,0
2706,2016,Illinois,12,12,3,9,0,.250,236,383,-147,12,46,46,21,17,1
2707,2016,Nevada,12,12,5,7,0,.417,305,348,-43,12,43,40,17,14,1
2708,2016,North Carolina,12,13,8,5,0,.615,420,324,96,12,39,39,24,13,3
2709,2015,Army,12,12,2,10,0,.167,265,334,-69,12,32,31,19,18,1
2710,2015,Boston College,12,12,3,9,0,.250,206,183,23,12,18,18,20,17,0
2711,2011,Alabama,12,13,12,1,0,.923,453,106,347,12,11,11,14,7,0
2712,2020,Florida Atlantic,11,9,5,4,0,.556,170,157,13,11,15,15,18,12,1
2713,2020,Louisiana,11,11,10,1,0,.909,370,242,128,11,26,24,15,10,2
2714,2020,Navy,11,10,3,7,0,.300,166,303,-137,11,32,31,25,22,1
2715,2020,Oregon State,11,7,2,5,0,.286,202,233,-31,11,24,24,12,11,0
2716,2020,San Diego State,11,8,4,4,0,.500,197,142,55,11,15,14,14,10,0
2717,2019,Kentucky,11,13,8,5,0,.615,353,251,102,11,30,29,12,10,0
2718,2019,San Diego State,11,13,10,3,0,.769,276,165,111,11,17,17,15,10,0
2719,2017,Boston College,11,13,7,6,0,.538,334,297,37,11,35,34,20,13,1
2720,2017,LSU,11,13,9,4,0,.692,354,246,108,11,25,24,21,18,1
2721,2017,Wyoming,11,13,8,5,0,.615,305,228,77,11,27,27,17,13,0
2722,2015,Michigan,11,13,10,3,0,.769,408,213,195,11,22,22,18,15,0
2723,2020,Boise State,10,7,5,2,0,.714,237,190,47,10,17,14,12,10,0
2724,2020,Massachusetts,10,4,0,4,0,.000,12,161,-149,10,20,20,6,5,0
2725,2020,Purdue,10,6,2,4,0,.333,163,179,-16,10,22,20,9,9,0
2726,2020,San Jose State,10,8,7,1,0,.875,229,159,70,10,19,18,12,7,0
2727,2019,Penn State,10,13,11,2,0,.846,465,208,257,10,22,22,22,16,0
2728,2016,Florida,10,13,9,4,0,.692,311,218,93,10,27,26,15,10,0
2729,2016,Georgia State,10,12,3,9,0,.250,239,319,-80,10,36,36,29,19,1
2730,2015,Missouri,10,12,5,7,0,.417,163,194,-31,10,22,20,21,13,0
2731,2020,Buffalo,9,7,6,1,0,.857,304,153,151,9,16,16,12,7,0
2732,2020,Fresno State,9,6,3,3,0,.500,197,180,17,9,23,21,9,7,0
2733,2020,Iowa,9,8,6,2,0,.750,254,128,126,9,16,15,6,3,0
2734,2020,Marshall,9,10,7,3,0,.700,285,130,155,9,15,13,14,9,0
2735,2020,Northwestern,9,9,7,2,0,.778,222,143,79,9,11,11,22,16,0
2736,2020,Oregon,9,7,4,3,0,.571,219,198,21,9,22,22,13,8,0
2737,2020,Utah,9,5,3,2,0,.600,151,130,21,9,16,16,8,6,0
2738,2020,Wyoming,9,6,2,4,0,.333,159,126,33,9,15,15,7,5,0
2739,2019,Ohio State,9,14,13,1,0,.929,656,192,464,9,20,19,13,9,1
2740,2018,Appalachian State,9,13,11,2,0,.846,485,201,284,9,21,21,22,18,0
2741,2017,Alabama,9,14,13,1,0,.929,519,167,352,9,15,14,16,14,1
2742,2016,LSU,9,12,8,4,0,.667,340,189,151,9,12,12,26,25,0
2743,2015,Northwestern,9,13,10,3,0,.769,254,242,12,9,29,27,18,11,1
2744,2015,Wisconsin,9,13,10,3,0,.769,348,178,170,9,22,22,19,8,0
2745,2021,Washington,8,12,4,8,0,.333,258,272,-14,8,30,30,26,20,1
2746,2020,Air Force,8,6,3,3,0,.500,146,90,56,8,12,12,6,2,0
2747,2020,Cincinnati,8,10,9,1,0,.900,375,168,207,8,15,15,16,13,1
2748,2020,Colorado State,8,4,1,3,0,.250,89,143,-54,8,18,17,6,6,0
2749,2020,Florida International,8,5,0,5,0,.000,112,162,-50,8,18,18,12,10,0
2750,2018,Mississippi State,8,13,8,5,0,.615,371,171,200,8,15,15,27,22,0
2751,2020,Arizona,7,5,0,5,0,.000,87,199,-112,7,25,25,9,6,0
2752,2020,California,7,4,1,3,0,.250,81,106,-25,7,14,13,3,3,0
2753,2020,Arizona State,6,4,2,2,0,.500,161,93,68,6,8,8,1,1,0
2754,2020,Maryland,6,5,2,3,0,.400,118,160,-42,6,17,15,9,7,1
2755,2020,Miami (OH),6,3,2,1,0,.667,86,80,6,6,11,11,3,1,0
2756,2020,Nevada-Las Vegas,6,6,0,6,0,.000,104,228,-124,6,28,27,12,11,0
2757,2020,Rice,6,5,2,3,0,.400,117,94,23,6,10,10,8,6,0
2758,2020,Washington,5,4,3,1,0,.750,121,100,21,5,14,13,1,1,0
2759,2020,Kent State,3,4,3,1,0,.750,199,152,47,3,19,18,4,2,0
2760,2020,New Mexico State,3,2,1,1,0,.500,53,72,-19,3,8,8,4,2,1
2761,2020,Ohio,3,3,2,1,0,.667,103,50,53,3,6,5,4,3,0
2762,2020,Connecticut,,0,0,0,0,,0,0,0,,,,,,
2763,2020,Old Dominion,,0,0,0,0,,0,0,0,,,,,,
2764,2014,Air Force,,13,10,3,0,.769,409,314,95,,39,38,,14,1
2765,2014,Akron,,12,5,7,0,.417,271,277,-6,,31,28,,13,1
2766,2014,Alabama,,14,12,2,0,.857,517,258,259,,25,23,,23,0
2767,2014,UAB,,12,6,6,0,.500,398,359,39,,44,41,,8,0
2768,2014,Arizona,,14,10,4,0,.714,483,395,88,,47,46,,17,0
2769,2014,Arizona State,,13,10,3,0,.769,480,363,117,,46,46,,13,0
2770,2014,Arkansas,,13,7,6,0,.538,415,250,165,,32,32,,6,0
2771,2014,Arkansas State,,13,7,6,0,.538,477,396,81,,54,51,,7,0
2772,2014,Army,,12,4,8,0,.333,299,395,-96,,47,46,,15,0
2773,2014,Auburn,,13,8,5,0,.615,461,347,114,,43,42,,11,0
2774,2014,Ball State,,12,5,7,0,.417,332,326,6,,40,39,,11,0
2775,2014,Baylor,,13,11,2,0,.846,627,332,295,,41,41,,11,0
2776,2014,Boise State,,14,12,2,0,.857,556,375,181,,42,41,,16,0
2777,2014,Boston College,,13,7,6,0,.538,341,277,64,,34,34,,13,0
2778,2014,Bowling Green,,14,8,6,0,.571,420,469,-49,,62,58,,13,0
2779,2014,BYU,,13,8,5,0,.615,482,358,124,,43,41,,17,2
2780,2014,Buffalo,,12,5,6,0,.455,355,347,8,,45,41,,8,0
2781,2014,California,,12,5,7,0,.417,459,477,-18,,60,60,,13,0
2782,2014,UCF,,13,9,4,0,.692,365,249,116,,29,27,,16,1
2783,2014,Central Michigan,,13,7,6,0,.538,350,327,23,,38,36,,15,0
2784,2014,Cincinnati,,13,9,4,0,.692,442,354,88,,40,40,,20,0
2785,2014,Clemson,,13,10,3,0,.769,401,217,184,,24,22,,11,2
2786,2014,Colorado,,12,2,10,0,.167,342,468,-126,,55,54,,18,0
2787,2014,Colorado State,,13,10,3,0,.769,441,326,115,,41,39,,13,0
2788,2014,Connecticut,,12,2,10,0,.167,186,358,-172,,44,43,,13,0
2789,2014,Duke,,13,9,4,0,.692,421,283,138,,30,28,,17,0
2790,2014,East Carolina,,13,8,5,0,.615,466,336,130,,37,37,,17,0
2791,2014,Eastern Michigan,,12,2,10,0,.167,182,491,-309,,65,62,,13,0
2792,2014,Florida,,12,7,5,0,.583,363,253,110,,27,26,,15,0
2793,2014,Florida Atlantic,,12,3,9,0,.250,288,413,-125,,53,53,,14,1
2794,2014,Florida International,,12,4,8,0,.333,276,298,-22,,37,36,,12,1
2795,2014,Florida State,,14,13,1,0,.929,472,358,114,,42,38,,18,0
2796,2014,Fresno State,,14,6,8,0,.429,371,454,-83,,58,55,,17,2
2797,2014,Georgia,,13,10,3,0,.769,537,269,268,,32,30,,7,0
2798,2014,Georgia State,,12,1,11,0,.083,272,520,-248,,67,64,,18,0
2799,2014,Georgia Tech,,14,11,3,0,.786,530,360,170,,40,38,,18,0
2800,2014,Hawaii,,13,4,9,0,.308,272,349,-77,,47,46,,7,1
