Rk,Season,Team,TD,G,W,L,T,W-L%,Pts,PtsO,PtDif,TD,XPA,XPM,XP%,FGA,FGM,FG%,2PM,Sfty
1222,2025,Louisville,46,13,9,4,0,.692,389,275,114,46,43,40,93.0,29,23,79.3,2,0
1223,2025,Nebraska,46,13,7,6,0,.538,373,320,53,46,45,45,100.0,19,16,84.2,1,1
1224,2024,Buffalo,46,13,9,4,0,.692,375,343,32,46,34,34,100.0,24,19,79.2,3,1
1225,2024,Coastal Carolina,46,13,6,7,0,.462,373,411,-38,46,45,45,100.0,19,16,84.2,1,1
1226,2024,Georgia Southern,46,13,8,5,0,.615,364,359,5,46,39,37,94.9,18,15,83.3,2,1
1227,2024,Kansas,46,12,5,7,0,.417,356,312,44,46,46,44,95.7,15,12,80.0,0,0
1228,2023,Fresno State,46,13,9,4,0,.692,396,305,91,46,40,40,100.0,30,24,80.0,4,0
1229,2023,Georgia Southern,46,13,6,7,0,.462,392,396,-4,46,45,45,100.0,28,23,82.1,1,0
1230,2023,UCLA,46,13,8,5,0,.615,344,239,105,46,45,44,97.8,17,8,47.1,0,0
1231,2022,Army,46,12,6,6,0,.500,343,270,73,46,46,43,93.5,10,8,80.0,0,0
1232,2022,Cincinnati,46,13,9,4,0,.692,380,268,112,46,45,45,100.0,23,19,82.6,1,0
1233,2022,Liberty,46,13,8,5,0,.615,358,320,38,46,42,41,97.6,19,11,57.9,2,2
1234,2022,Minnesota,46,13,9,4,0,.692,367,180,187,46,46,46,100.0,18,15,83.3,0,0
1235,2022,Oklahoma State,46,13,7,6,0,.538,398,376,22,46,44,44,100.0,23,22,95.7,1,2
1236,2022,Purdue,46,14,8,6,0,.571,372,383,-11,46,45,42,93.3,24,18,75.0,0,0
1237,2021,Hawaii,46,13,6,7,0,.462,374,408,-34,46,42,42,100.0,21,18,85.7,1,0
1238,2021,North Texas,46,13,6,7,0,.462,357,357,0,46,42,42,100.0,16,13,81.3,0,0
1239,2021,Washington State,46,13,7,6,0,.538,362,315,47,46,44,42,95.5,18,14,77.8,0,1
1240,2020,North Carolina State,46,12,8,4,0,.667,363,350,13,46,43,43,100.0,17,12,70.6,0,1
1241,2020,North Texas,46,10,4,6,0,.400,344,428,-84,46,45,44,97.8,14,8,57.1,0,0
1242,2019,BYU,46,13,7,6,0,.538,370,331,39,46,44,43,97.7,27,17,63.0,0,0
1243,2019,Coastal Carolina,46,12,5,7,0,.417,364,366,-2,46,39,35,89.7,20,15,75.0,4,0
1244,2019,Fresno State,46,12,4,8,0,.333,360,361,-1,46,45,44,97.8,21,12,57.1,1,1
1245,2018,Air Force,46,12,5,7,0,.417,363,309,54,46,42,41,97.6,14,10,71.4,2,2
1246,2018,Arizona,46,12,5,7,0,.417,376,391,-15,46,42,39,92.9,27,19,70.4,0,2
1247,2018,BYU,46,13,7,6,0,.538,354,278,76,46,45,43,95.6,16,11,68.8,1,0
1248,2018,Kentucky,46,13,10,3,0,.769,346,219,127,46,43,43,100.0,15,9,60.0,0,0
1249,2018,Marshall,46,13,9,4,0,.692,367,284,83,46,46,44,95.7,21,15,71.4,0,1
1250,2018,Minnesota,46,13,7,6,0,.538,376,345,31,46,43,43,100.0,23,17,73.9,1,1
1251,2018,Pitt,46,14,7,7,0,.500,359,389,-30,46,42,40,95.2,17,13,76.5,1,1
1252,2018,South Florida,46,13,7,6,0,.538,370,416,-46,46,43,39,90.7,20,17,85.0,1,1
1253,2018,SMU,46,12,5,7,0,.417,365,423,-58,46,42,40,95.2,14,11,78.6,3,2
1254,2018,Stanford,46,13,9,4,0,.692,369,298,71,46,43,41,95.3,16,15,93.8,2,1
1255,2018,Virginia,46,13,8,5,0,.615,370,261,109,46,45,45,100.0,22,15,68.2,1,0
1256,2018,Washington,46,14,10,4,0,.714,369,229,140,46,44,43,97.7,22,16,72.7,1,0
1257,2017,UAB,46,13,8,5,0,.615,361,333,28,46,42,40,95.2,17,13,76.5,2,1
1258,2017,Arkansas,46,12,4,8,0,.333,345,434,-89,46,42,41,97.6,11,8,72.7,2,0
1259,2017,Louisiana Tech,46,13,7,6,0,.538,396,330,66,46,46,43,93.5,33,25,75.8,0,0
1260,2016,Auburn,46,13,8,5,0,.615,406,222,184,46,44,44,100.0,32,28,87.5,0,1
1261,2016,Georgia Tech,46,13,9,4,0,.692,367,318,49,46,46,46,100.0,17,15,88.2,0,0
1262,2016,North Carolina State,46,13,7,6,0,.538,351,296,55,46,45,42,93.3,17,9,52.9,0,0
1263,2016,Utah,46,13,9,4,0,.692,388,311,77,46,43,43,100.0,25,21,84.0,1,2
1264,2015,Georgia Tech,46,12,3,9,0,.250,351,309,42,46,44,44,100.0,11,7,63.6,1,1
1265,2015,New Mexico State,46,12,3,9,0,.250,343,540,-197,46,5,37,740.0,17,10,58.8,0,0
1266,2014,Clemson,46,13,10,3,0,.769,401,217,184,46,48,46,95.8,28,21,75.0,0,0
1267,2014,Louisiana,46,13,9,4,0,.692,383,338,45,46,46,43,93.5,22,18,81.8,0,1
1268,2014,Missouri,46,14,11,3,0,.786,389,295,94,46,45,43,95.6,25,18,72.0,3,0
1269,2014,Utah State,46,14,10,4,0,.714,377,276,101,46,49,45,91.8,21,12,57.1,0,0
1270,2013,San Jose State,46,12,6,6,0,.500,389,421,-32,46,40,39,97.5,27,22,81.5,4,0
1271,2013,Western Kentucky,46,12,8,4,0,.667,370,295,75,46,47,45,95.7,16,13,81.3,0,0
1272,2012,Indiana,46,12,4,8,0,.333,369,423,-54,46,43,42,97.7,20,15,75.0,3,0
1273,2012,LSU,46,13,10,3,0,.769,387,228,159,46,44,44,100.0,29,21,72.4,1,1
1274,2012,Western Michigan,46,12,4,8,0,.333,352,356,-4,46,43,42,97.7,16,10,62.5,1,1
1275,2011,Nebraska,46,13,9,4,0,.692,379,304,75,46,45,44,97.8,23,19,82.6,1,0
1276,2011,Vanderbilt,46,13,6,7,0,.462,347,281,66,46,46,45,97.8,14,8,57.1,0,1
1277,2011,Wyoming,46,13,8,5,0,.615,339,361,-22,46,40,36,90.0,11,7,63.6,2,1
1278,2010,Florida International,46,13,7,6,0,.538,374,355,19,46,45,45,100.0,20,17,85.0,1,0
1279,2010,Ole Miss,46,12,4,8,0,.333,367,422,-55,46,44,43,97.7,18,16,88.9,0,0
1280,2009,Air Force,46,13,8,5,0,.615,386,204,182,46,43,40,93.0,30,22,73.3,2,0
1281,2009,Michigan,46,12,5,7,0,.417,354,330,24,46,44,43,97.7,15,11,73.3,1,0
1282,2009,UTEP,46,12,4,8,0,.333,358,402,-44,46,41,39,95.1,18,13,72.2,2,0
1283,2009,Toledo,46,12,5,7,0,.417,356,452,-96,46,41,40,97.6,16,12,75.0,2,0
1284,2009,Utah,46,13,10,3,0,.769,388,263,125,46,44,43,97.7,26,21,80.8,1,2
1285,2008,Baylor,46,12,4,8,0,.333,336,352,-16,46,45,40,88.9,9,6,66.7,1,0
1286,2007,Wisconsin,46,13,9,4,0,.692,383,301,82,46,44,42,95.5,25,21,84.0,1,0
1287,2006,Oregon State,46,14,10,4,0,.714,389,311,78,46,45,45,100.0,29,22,75.9,1,0
1288,2006,Rutgers,46,13,11,2,0,.846,387,186,201,46,42,41,97.6,29,22,75.9,2,0
1289,2006,Texas A&M,46,13,9,4,0,.692,362,267,95,46,38,36,94.7,20,14,70.0,4,0
1290,2006,Texas Christian,46,13,11,2,0,.846,380,160,220,46,46,41,89.1,26,21,80.8,0,0
1291,2005,Florida State,46,13,8,5,0,.615,376,286,90,46,44,43,97.7,24,17,70.8,2,1
1292,2004,Kent State,46,11,5,6,0,.455,335,264,71,46,41,37,90.2,13,6,46.2,2,0
1293,2004,Navy,46,12,10,2,0,.833,334,238,96,46,43,39,90.7,12,5,41.7,2,0
1294,2004,Nevada,46,12,5,7,0,.417,356,413,-57,46,45,44,97.8,18,12,66.7,0,0
1295,2003,North Texas,46,12,9,4,0,.692,358,285,73,46,45,44,97.8,15,10,66.7,0,4
1296,2003,Northern Illinois,46,12,10,2,0,.833,386,258,128,46,43,41,95.3,26,21,80.8,3,0
1297,2003,Rice,46,12,5,7,0,.417,343,378,-35,46,46,46,100.0,13,7,53.8,0,0
1298,2002,Boston College,46,13,9,4,0,.692,392,253,139,46,43,40,93.0,33,24,72.7,2,0
1299,2002,New Mexico,46,13,7,7,0,.500,341,358,-17,46,43,40,93.0,10,5,50.0,2,3
1300,2002,Northern Illinois,46,12,8,4,0,.667,375,298,77,46,43,41,95.3,25,18,72.0,1,1
1301,2002,UCLA,46,13,8,5,0,.615,387,326,61,46,45,43,95.6,27,20,74.1,1,3
1302,2025,Baylor,45,12,5,7,0,.417,373,391,-18,45,37,37,100.0,22,18,81.8,6,0
1303,2025,Georgia Southern,45,13,7,6,0,.538,363,420,-57,45,42,42,100.0,20,17,85.0,0,0
1304,2025,Houston,45,13,10,3,0,.769,378,297,81,45,43,43,100.0,26,21,80.8,1,0
1305,2025,Iowa,45,13,9,4,0,.692,381,209,172,45,42,41,97.6,28,22,78.6,0,2
1306,2025,Kansas State,45,12,6,6,0,.500,353,320,33,45,42,42,100.0,15,13,86.7,1,0
1307,2025,Tulane,45,14,11,3,0,.786,388,335,53,45,42,41,97.6,28,25,89.3,1,0
1308,2024,Florida,45,13,8,5,0,.615,368,300,68,45,44,44,100.0,21,18,85.7,0,0
1309,2024,Illinois,45,13,10,3,0,.769,368,282,86,45,39,38,97.4,22,18,81.8,2,1
1310,2024,Liberty,45,12,8,4,0,.667,345,282,63,45,42,41,97.6,14,10,71.4,1,1
1311,2024,North Carolina State,45,13,6,7,0,.462,371,392,-21,45,43,42,97.7,26,19,73.1,1,0
1312,2024,Toledo,45,13,8,5,0,.615,368,302,66,45,42,41,97.6,21,15,71.4,6,0
1313,2023,Air Force,45,13,9,4,0,.692,362,236,126,45,43,42,97.7,20,16,80.0,1,0
1314,2023,Virginia Tech,45,13,7,6,0,.538,384,311,73,45,44,44,100.0,24,22,91.7,0,2
1315,2022,Air Force,45,13,10,3,0,.769,362,174,188,45,45,44,97.8,21,16,76.2,0,0
1316,2022,Arizona,45,12,5,7,0,.417,370,438,-68,45,38,38,100.0,21,18,85.7,3,1
1317,2022,Tulsa,45,12,5,7,0,.417,367,397,-30,45,45,44,97.8,21,17,81.0,0,1
1318,2021,Nebraska,45,12,3,9,0,.250,335,272,63,45,43,39,90.7,16,8,50.0,1,0
1319,2021,San Diego State,45,14,12,2,0,.857,383,277,106,45,45,45,100.0,28,18,64.3,0,1
1320,2019,North Texas,45,12,4,8,0,.333,367,390,-23,45,44,43,97.7,20,16,80.0,0,0
1321,2019,Temple,45,13,8,5,0,.615,342,337,5,45,41,38,92.7,15,11,73.3,0,0
1322,2019,Utah State,45,13,7,6,0,.538,380,399,-19,45,45,45,100.0,24,21,87.5,0,1
1323,2018,Eastern Michigan,45,13,7,6,0,.538,351,287,64,45,41,41,100.0,20,12,60.0,1,0
1324,2018,Nebraska,45,12,4,8,0,.333,360,375,-15,45,41,40,97.6,18,14,77.8,3,1
1325,2018,Tulane,45,13,7,6,0,.538,349,358,-9,45,43,41,95.3,12,10,83.3,2,2
1326,2018,Utah,45,14,9,5,0,.643,393,272,121,45,45,45,100.0,31,26,83.9,0,0
1327,2017,Louisiana,45,12,5,7,0,.417,338,480,-142,45,44,36,81.8,15,10,66.7,0,0
1328,2017,Marshall,45,13,8,5,0,.615,347,259,88,45,42,41,97.6,16,10,62.5,2,1
1329,2017,Tulsa,45,12,2,10,0,.167,352,450,-98,45,45,44,97.8,16,12,75.0,0,0
1330,2017,Virginia Tech,45,13,9,4,0,.692,366,192,174,45,42,42,100.0,26,18,69.2,0,0
1331,2016,UCF,45,13,6,7,0,.462,374,320,54,45,41,39,95.1,22,17,77.3,1,1
1332,2016,Central Michigan,45,13,6,7,0,.462,342,394,-52,45,43,42,97.7,17,8,47.1,1,2
1333,2016,Minnesota,45,13,9,4,0,.692,381,287,94,45,44,43,97.7,24,22,91.7,0,1
1334,2016,Northwestern,45,13,7,6,0,.538,338,289,49,45,43,42,97.7,12,8,66.7,0,1
1335,2015,Georgia State,45,13,6,7,0,.462,350,368,-18,45,43,42,97.7,19,12,63.2,0,1
1336,2015,Pitt,45,13,8,5,0,.615,367,339,28,45,43,42,97.7,23,15,65.2,1,1
1337,2014,Boston College,45,13,7,6,0,.538,341,277,64,45,42,35,83.3,19,12,63.2,0,0
1338,2014,LSU,45,13,8,5,0,.615,359,228,131,45,42,40,95.2,19,13,68.4,2,0
1339,2014,Massachusetts,45,12,3,9,0,.250,328,396,-68,45,44,38,86.4,11,6,54.5,1,0
1340,2014,Tennessee,45,13,7,6,0,.538,376,315,61,45,43,42,97.7,26,20,76.9,2,0
1341,2013,Illinois,45,12,4,8,0,.333,356,425,-69,45,40,40,100.0,17,12,70.6,5,1
1342,2013,Texas,45,13,8,5,0,.615,381,336,45,45,46,45,97.8,21,20,95.2,0,1
1343,2013,Toledo,45,12,7,5,0,.583,396,343,53,45,46,45,97.8,20,19,95.0,0,0
1344,2012,Miami (FL),45,12,7,5,0,.583,377,366,11,45,42,42,100.0,25,19,76.0,1,3
1345,2012,Troy,45,12,5,7,0,.417,367,366,1,45,42,40,95.2,21,17,81.0,2,1
1346,2011,California,45,13,7,6,0,.538,368,314,54,45,42,36,85.7,23,20,87.0,1,0
1347,2011,Iowa,45,13,7,6,0,.538,358,310,48,45,44,44,100.0,20,14,70.0,1,0
1348,2011,SMU,45,13,8,5,0,.615,336,300,36,45,45,42,93.3,12,8,66.7,0,0
1349,2011,Washington State,45,12,4,8,0,.333,358,381,-23,45,43,41,95.3,18,15,83.3,1,0
1350,2010,Fresno State,45,13,8,5,0,.615,367,390,-23,45,44,42,95.5,26,21,80.8,0,1
1351,2010,Middle Tennessee State,45,13,6,7,0,.462,344,365,-21,45,45,44,97.8,12,10,83.3,0,0
1352,2010,Rice,45,12,4,8,0,.333,344,462,-118,45,44,41,93.2,17,11,64.7,0,0
1353,2009,East Carolina,45,14,9,5,0,.643,378,307,71,45,44,44,100.0,32,20,62.5,1,1
1354,2009,Georgia,45,13,8,5,0,.615,376,337,39,45,43,42,97.7,22,20,90.9,1,1
1355,2009,Kansas,45,12,5,7,0,.417,353,341,12,45,44,42,95.5,19,13,68.4,1,0
1356,2009,Louisiana Tech,45,12,4,8,0,.333,350,309,41,45,43,42,97.7,16,12,75.0,1,0
1357,2009,Northern Illinois,45,13,7,6,0,.538,372,281,91,45,41,39,95.1,25,19,76.0,2,1
1358,2009,Rutgers,45,13,9,4,0,.692,375,233,142,45,39,39,100.0,28,18,64.3,5,1
1359,2009,Tulsa,45,12,5,7,0,.417,351,328,23,45,44,42,95.5,14,13,92.9,0,0
1360,2008,Cincinnati,45,14,11,3,0,.786,362,282,80,45,43,40,93.0,23,16,69.6,0,2
1361,2008,Hawaii,45,14,7,7,0,.500,345,404,-59,45,43,41,95.3,21,10,47.6,2,0
1362,2008,Memphis,45,13,6,7,0,.462,353,353,0,45,43,41,95.3,19,14,73.7,0,0
1363,2008,North Carolina,45,13,8,5,0,.615,360,275,85,45,44,44,100.0,21,14,66.7,0,2
1364,2007,Illinois,45,13,9,4,0,.692,362,283,79,45,45,44,97.8,18,16,88.9,0,0
1365,2007,Michigan,45,13,9,4,0,.692,354,278,76,45,43,42,97.7,21,14,66.7,0,0
1366,2007,Southern Mississippi,45,13,7,6,0,.538,361,314,47,45,41,39,95.1,23,16,69.6,2,0
1367,2007,Texas A&M,45,13,7,6,0,.538,363,337,26,45,42,40,95.2,25,15,60.0,2,2
1368,2006,Georgia Tech,45,14,9,5,0,.643,349,257,92,45,43,43,100.0,18,12,66.7,0,0
1369,2006,Kentucky,45,13,8,5,0,.615,347,369,-22,45,45,42,93.3,20,11,55.0,0,1
1370,2006,Rice,45,12,7,6,0,.538,350,432,-82,45,40,38,95.0,18,12,66.7,1,2
1371,2006,Utah,45,13,8,5,0,.615,363,258,105,45,43,43,100.0,20,16,80.0,1,0
1372,2005,Georgia,45,13,10,3,0,.769,384,213,171,45,45,45,100.0,30,23,76.7,0,0
1373,2005,Miami (OH),45,11,7,4,0,.636,371,258,113,45,45,44,97.8,27,19,70.4,0,0
1374,2005,Utah,45,12,7,5,0,.583,360,289,71,45,43,40,93.0,19,16,84.2,1,0
1375,2005,Western Michigan,45,11,7,4,0,.636,354,342,12,45,44,42,95.5,19,12,63.2,2,1
1376,2004,Arkansas,45,11,5,6,0,.455,328,270,58,45,41,40,97.6,7,4,57.1,3,0
1377,2004,Michigan,45,12,9,3,0,.750,370,279,91,45,41,37,90.2,24,19,79.2,3,0
1378,2004,UCLA,45,12,6,6,0,.500,361,309,52,45,43,42,97.7,20,15,75.0,1,1
1379,2004,Virginia,45,12,8,4,0,.667,363,212,151,45,45,42,93.3,24,17,70.8,0,0
1380,2003,Clemson,45,13,9,4,0,.692,365,250,115,45,43,39,90.7,26,18,69.2,0,1
1381,2003,Iowa,45,13,10,3,0,.769,373,210,163,45,44,43,97.7,21,20,95.2,0,0
1382,2003,Oregon,45,13,8,5,0,.615,356,348,8,45,45,45,100.0,19,13,68.4,0,1
1383,2003,Tennessee,45,13,10,3,0,.769,365,239,126,45,42,42,100.0,24,17,70.8,1,0
1384,2003,Utah,45,12,10,2,0,.833,344,229,115,45,40,37,92.5,14,11,78.6,2,0
1385,2003,Wake Forest,45,12,5,7,0,.417,335,347,-12,45,43,41,95.3,12,8,66.7,0,0
1386,2003,Washington State,45,13,10,3,0,.769,394,257,137,45,40,35,87.5,31,27,87.1,2,2
1387,2003,Wisconsin,45,13,7,6,0,.538,355,306,49,45,44,42,95.5,21,13,61.9,1,1
1388,2002,Alabama,45,13,10,3,0,.769,367,200,167,45,41,39,95.1,28,18,64.3,2,0
1389,2002,Arkansas,45,14,9,5,0,.643,370,277,93,45,43,42,97.7,25,18,72.0,0,2
1390,2002,Florida,45,13,8,5,0,.615,336,279,57,45,39,33,84.6,15,9,60.0,3,0
1391,2002,Minnesota,45,13,8,5,0,.615,376,319,57,45,42,42,100.0,21,20,95.2,2,0
1392,2002,Syracuse,45,12,4,8,0,.333,347,406,-59,45,41,38,92.7,20,11,55.0,3,0
1393,2002,Texas A&M,45,12,6,6,0,.500,345,280,65,45,42,39,92.9,22,12,54.5,0,0
1394,2025,Florida Atlantic,44,12,4,8,0,.333,354,436,-82,44,36,36,100.0,19,16,84.2,3,0
1395,2025,Marshall,44,12,5,7,0,.417,369,363,6,44,39,38,97.4,26,21,80.8,2,0
1396,2025,Michigan,44,13,9,4,0,.692,358,265,93,44,43,43,100.0,25,17,68.0,0,0
1397,2025,Rutgers,44,12,5,7,0,.417,344,382,-38,44,41,39,95.1,19,13,68.4,1,0
1398,2025,Wake Forest,44,13,9,4,0,.692,365,287,78,44,36,35,97.2,22,18,81.8,5,1
1399,2025,Western Michigan,44,14,10,4,0,.714,348,243,105,44,42,40,95.2,21,14,66.7,1,0
1400,2024,Old Dominion,44,12,5,7,0,.417,336,336,0,44,42,37,88.1,12,11,91.7,1,0
