Rk,Season,Team,TD,G,W,L,T,W-L%,Pts,PtsO,PtDif,TD,XPA,XPM,FGA,FGM,Sfty
1642,2016,Charlotte,30,12,4,8,0,.333,302,415,-113,30,49,49,17,14,0
1643,2016,Oklahoma,30,13,11,2,0,.846,571,375,196,30,43,43,19,18,0
1644,2016,Oregon,30,12,4,8,0,.333,425,497,-72,30,63,60,10,7,1
1645,2016,UTEP,30,12,4,8,0,.333,316,419,-103,30,49,47,21,16,0
1646,2016,Texas State,30,12,2,10,0,.167,223,493,-270,30,61,54,21,19,1
1647,2016,Virginia,30,12,2,10,0,.167,270,405,-135,30,49,49,21,16,0
1648,2015,Charlotte,30,12,2,10,0,.167,210,435,-225,30,53,48,28,18,0
1649,2015,Indiana,30,13,6,7,0,.462,475,489,-14,30,55,51,17,13,0
1650,2015,Louisiana,30,12,4,8,0,.333,317,382,-65,30,46,43,19,13,1
1651,2015,UTEP,30,12,5,7,0,.417,248,395,-147,30,48,46,19,13,1
1652,2011,Florida International,30,13,8,5,0,.615,325,253,72,30,28,27,22,14,2
1653,2010,Miami (FL),30,13,7,6,0,.538,342,269,73,30,29,29,25,20,0
1654,2010,Mississippi State,30,13,9,4,0,.692,377,258,119,30,29,27,26,17,0
1655,2009,Central Michigan,30,14,12,2,0,.857,475,265,210,30,29,29,28,18,0
1656,2009,South Florida,30,13,8,5,0,.615,344,257,87,30,26,25,23,16,1
1657,2009,West Virginia,30,13,9,4,0,.692,340,282,58,30,29,28,35,24,0
1658,2008,Arizona State,30,12,5,7,0,.417,274,272,2,30,29,29,25,21,0
1659,2008,Connecticut,30,13,8,5,0,.615,324,257,67,30,30,30,17,15,1
1660,2008,Ole Miss,30,13,9,4,0,.692,417,247,170,30,29,28,16,13,0
1661,2007,Connecticut,30,13,9,4,0,.692,344,247,97,30,30,29,18,12,1
1662,2006,Alabama,30,13,6,7,0,.462,298,250,48,30,28,27,18,13,0
1663,2006,Boise State,30,13,13,0,0,1.000,516,229,287,30,24,24,12,7,0
1664,2006,California,30,13,10,3,0,.769,427,251,176,30,30,29,17,14,0
1665,2006,Cincinnati,30,13,8,5,0,.615,274,255,19,30,28,27,18,14,2
1666,2005,Florida,30,12,9,3,0,.750,343,226,117,30,29,28,12,6,0
1667,2005,Ole Miss,30,11,3,8,0,.273,148,245,-97,30,29,28,19,11,1
1668,2005,Nebraska,30,12,8,4,0,.667,296,252,44,30,29,27,25,13,3
1669,2005,Pitt,30,11,5,6,0,.455,267,243,24,30,28,28,20,11,1
1670,2004,Florida,30,12,7,5,0,.583,382,253,129,30,28,27,20,14,0
1671,2004,Louisville,30,12,11,1,0,.917,597,236,361,30,27,26,11,10,0
1672,2004,Navy,30,12,10,2,0,.833,334,238,96,30,28,24,14,10,1
1673,2004,Wake Forest,30,11,4,7,0,.364,230,253,-23,30,27,27,25,14,1
1674,2003,Georgia Tech,30,13,7,6,0,.538,274,266,8,30,29,28,24,18,1
1675,2003,USC,30,13,12,1,0,.923,534,239,295,30,28,25,18,10,1
1676,2002,Arkansas,30,14,9,5,0,.643,370,277,93,30,25,23,31,24,1
1677,2002,Georgia Tech,30,13,7,6,0,.538,280,267,13,30,27,27,25,18,1
1678,2002,LSU,30,13,8,5,0,.615,323,238,85,30,28,27,14,9,1
1679,2025,Arizona,29,13,9,4,0,.692,410,251,159,29,27,27,23,16,0
1680,2025,Iowa State,29,12,8,4,0,.667,329,242,87,29,29,29,17,13,0
1681,2025,Missouri,29,13,8,5,0,.615,393,246,147,29,28,27,21,15,0
1682,2025,South Carolina,29,12,4,8,0,.333,272,265,7,29,25,24,22,19,2
1683,2024,Georgia,29,14,11,3,0,.786,441,288,153,29,25,25,32,27,1
1684,2024,Michigan,29,13,8,5,0,.615,286,259,27,29,27,27,28,18,0
1685,2022,Kentucky,29,13,7,6,0,.538,265,250,15,29,24,23,16,15,2
1686,2022,North Carolina State,29,13,8,5,0,.615,316,249,67,29,28,27,21,16,0
1687,2022,Troy,29,14,12,2,0,.857,358,240,118,29,24,23,17,13,2
1688,2021,Arizona,29,12,1,11,0,.083,206,377,-171,29,45,45,13,12,2
1689,2021,LSU,29,13,6,7,0,.462,345,346,-1,29,44,42,13,8,0
1690,2021,Michigan State,29,13,11,2,0,.846,414,329,85,29,37,36,26,19,0
1691,2021,SMU,29,12,8,4,0,.667,461,341,120,29,39,38,19,13,0
1692,2021,UTSA,29,14,12,2,0,.857,516,345,171,29,38,37,21,14,0
1693,2020,Texas State,29,12,2,10,0,.167,332,458,-126,29,58,56,23,18,0
1694,2020,Tulane,29,12,6,6,0,.500,416,337,79,29,38,34,18,9,1
1695,2019,Central Michigan,29,14,8,6,0,.571,426,396,30,29,47,46,20,18,1
1696,2019,Colorado,29,12,5,7,0,.417,282,382,-100,29,50,49,16,11,0
1697,2019,Georgia Southern,29,13,7,6,0,.538,366,366,0,29,44,42,20,12,0
1698,2019,Georgia State,29,13,7,6,0,.538,406,471,-65,29,56,53,19,14,0
1699,2019,USC,29,13,8,5,0,.615,422,382,40,29,45,44,25,18,0
1700,2019,Texas,29,13,8,5,0,.615,458,357,101,29,40,38,27,21,0
1701,2019,UTEP,29,12,1,11,0,.083,235,431,-196,29,50,47,21,18,2
1702,2019,Troy,29,12,5,7,0,.417,406,417,-11,29,50,49,19,14,2
1703,2018,Hawaii,29,14,8,6,0,.571,431,491,-60,29,61,60,24,13,1
1704,2018,Oklahoma,29,14,12,2,0,.857,677,466,211,29,58,54,14,12,0
1705,2018,Texas A&M,29,13,9,4,0,.692,468,329,139,29,37,36,18,9,0
1706,2017,Maryland,29,12,4,8,0,.333,289,445,-156,29,57,56,19,11,1
1707,2017,North Texas,29,14,9,5,0,.643,497,490,7,29,58,57,18,15,1
1708,2017,San Jose State,29,13,2,11,0,.154,206,542,-336,29,70,69,22,17,0
1709,2017,SMU,29,13,7,6,0,.538,492,477,15,29,58,57,19,14,0
1710,2016,Boston College,29,13,7,6,0,.538,265,325,-60,29,43,43,10,6,0
1711,2016,Eastern Michigan,29,13,7,6,0,.538,385,388,-3,29,50,47,15,9,0
1712,2016,Florida International,29,12,4,8,0,.333,288,418,-130,29,53,52,15,10,1
1713,2016,Massachusetts,29,12,2,10,0,.167,280,426,-146,29,50,47,19,19,1
1714,2016,New Mexico State,29,12,3,9,0,.250,298,466,-168,29,59,56,20,16,0
1715,2015,Arizona,29,13,7,6,0,.538,486,465,21,29,57,56,20,16,0
1716,2015,Fresno State,29,12,3,9,0,.250,267,457,-190,29,60,56,13,6,1
1717,2015,Iowa State,29,12,3,9,0,.250,300,392,-92,29,50,49,16,12,0
1718,2015,Maryland,29,12,3,9,0,.250,296,413,-117,29,48,48,23,14,0
1719,2015,Oregon State,29,12,2,10,0,.167,228,444,-216,29,55,54,19,15,0
1720,2015,Texas State,29,12,3,9,0,.250,323,470,-147,29,58,57,18,12,0
1721,2015,Tulsa,29,13,6,7,0,.462,483,518,-35,29,66,66,27,18,1
1722,2012,LSU,29,13,10,3,0,.769,387,228,159,29,27,24,16,10,0
1723,2011,Cincinnati,29,13,10,3,0,.769,433,264,169,29,28,28,25,20,0
1724,2010,Notre Dame,29,13,8,5,0,.615,342,263,79,29,26,26,23,19,1
1725,2010,Pitt,29,13,8,5,0,.615,342,247,95,29,29,28,18,15,0
1726,2010,South Florida,29,13,8,5,0,.615,313,260,53,29,27,26,26,20,0
1727,2010,Stanford,29,13,12,1,0,.923,524,226,298,29,28,27,8,7,1
1728,2009,Arizona State,29,12,4,8,0,.333,268,253,15,29,28,28,25,17,0
1729,2009,Rutgers,29,13,9,4,0,.692,375,233,142,29,28,28,14,9,1
1730,2009,Tennessee,29,13,7,6,0,.538,381,289,92,29,29,29,33,28,1
1731,2008,Florida State,29,13,9,4,0,.692,434,262,172,29,29,29,26,19,1
1732,2008,Texas,29,13,12,1,0,.923,551,244,307,29,26,26,23,14,1
1733,2007,Cincinnati,29,13,10,3,0,.769,472,244,228,29,26,24,18,14,1
1734,2007,Clemson,29,13,9,4,0,.692,430,243,187,29,26,25,16,14,1
1735,2007,Georgia,29,13,11,2,0,.846,424,262,162,29,28,28,22,20,0
1736,2007,West Virginia,29,13,11,2,0,.846,515,235,280,29,24,23,15,12,0
1737,2006,Georgia Tech,29,14,9,5,0,.643,349,257,92,29,28,27,26,18,0
1738,2006,North Carolina State,29,12,3,9,0,.250,210,262,-52,29,27,26,25,20,1
1739,2006,Oklahoma,29,14,11,3,0,.786,424,242,182,29,28,28,17,12,1
1740,2006,South Carolina,29,13,8,5,0,.615,346,243,103,29,27,27,18,12,2
1741,2005,Troy,29,11,4,7,0,.364,175,255,-80,29,27,26,23,17,0
1742,2004,Kansas,29,11,4,7,0,.364,262,235,27,29,24,22,19,11,1
1743,2003,Washington State,29,13,10,3,0,.769,394,257,137,29,28,24,21,17,4
1744,2002,North Carolina State,29,14,11,3,0,.786,460,238,222,29,25,23,19,13,0
1745,2002,Oregon State,29,13,8,5,0,.615,414,267,147,29,28,28,28,21,1
1746,2002,Penn State,29,13,9,4,0,.692,446,227,219,29,23,20,16,9,0
1747,2025,Auburn,28,12,5,7,0,.417,321,248,73,28,26,24,22,18,1
1748,2025,Georgia,28,14,12,2,0,.857,449,246,203,28,26,26,19,16,1
1749,2024,Army,28,14,12,2,0,.857,435,217,218,28,24,24,11,7,0
1750,2024,Penn State,28,16,13,3,0,.813,530,264,266,28,26,26,29,22,0
1751,2024,South Carolina,28,13,9,4,0,.692,396,235,161,28,21,20,17,15,0
1752,2022,James Madison,28,11,8,3,0,.727,407,230,177,28,25,25,12,11,0
1753,2022,Penn State,28,13,11,2,0,.846,465,237,228,28,25,25,16,14,0
1754,2021,Charlotte,28,12,5,7,0,.417,326,408,-82,28,54,52,14,8,0
1755,2021,Indiana,28,12,2,10,0,.167,207,399,-192,28,49,47,16,14,1
1756,2021,Louisiana Tech,28,12,3,9,0,.250,336,408,-72,28,50,49,15,12,1
1757,2021,North Carolina,28,13,6,7,0,.462,458,417,41,28,47,46,22,17,0
1758,2021,North Texas,28,13,6,7,0,.462,357,357,0,28,46,45,18,14,0
1759,2021,Northern Illinois,28,14,9,5,0,.643,451,472,-21,28,56,55,23,15,1
1760,2021,Oklahoma,28,13,11,2,0,.846,508,335,173,28,38,37,18,12,0
1761,2021,Pitt,28,14,11,3,0,.786,580,331,249,28,39,39,14,10,1
1762,2021,Tulane,28,12,2,10,0,.167,331,408,-77,28,49,48,21,14,0
1763,2021,Western Michigan,28,13,8,5,0,.615,422,367,55,28,43,41,22,16,0
1764,2020,UCF,28,10,6,4,0,.600,422,332,90,28,35,34,11,8,1
1765,2020,Kansas,28,9,0,9,0,.000,142,414,-272,28,51,50,20,16,1
1766,2019,Akron,28,12,0,12,0,.000,126,435,-309,28,55,55,20,14,0
1767,2019,Arkansas,28,12,2,10,0,.167,257,442,-185,28,56,55,19,15,0
1768,2019,Liberty,28,13,8,5,0,.615,427,365,62,28,42,42,21,15,0
1769,2019,Miami (OH),28,14,8,6,0,.571,338,394,-56,28,52,49,16,11,0
1770,2019,Oklahoma,28,14,12,2,0,.857,590,382,208,28,47,46,18,16,0
1771,2019,Stanford,28,12,4,8,0,.333,260,358,-98,28,45,43,21,15,0
1772,2018,Arizona,28,12,5,7,0,.417,376,391,-15,28,49,48,12,9,0
1773,2018,Arkansas,28,12,2,10,0,.167,260,417,-157,28,51,49,26,16,0
1774,2018,Georgia State,28,12,2,10,0,.167,287,449,-162,28,56,52,18,15,1
1775,2018,Georgia Tech,28,13,7,6,0,.538,437,381,56,28,49,49,13,10,0
1776,2018,Indiana,28,12,5,7,0,.417,317,359,-42,28,42,40,16,15,0
1777,2018,Louisiana-Monroe,28,12,6,6,0,.500,319,381,-62,28,47,46,24,13,0
1778,2018,Memphis,28,14,8,6,0,.571,601,447,154,28,55,51,14,12,2
1779,2018,Oklahoma State,28,13,7,6,0,.538,499,422,77,28,54,52,20,12,1
1780,2018,Old Dominion,28,12,4,8,0,.333,370,431,-61,28,54,51,11,8,0
1781,2018,South Alabama,28,12,3,9,0,.250,290,465,-175,28,59,58,17,13,0
1782,2018,Wake Forest,28,13,7,6,0,.538,427,433,-6,28,57,55,11,8,0
1783,2017,Arkansas,28,12,4,8,0,.333,345,434,-89,28,55,53,19,15,0
1784,2017,UTEP,28,12,0,12,0,.000,141,441,-300,28,58,56,8,7,0
1785,2016,Louisiana-Monroe,28,12,4,8,0,.333,280,469,-189,28,57,54,20,17,1
1786,2016,Wyoming,28,14,8,6,0,.571,503,477,26,28,58,55,24,18,0
1787,2015,Cincinnati,28,13,7,6,0,.538,440,405,35,28,49,46,21,16,1
1788,2015,UTSA,28,12,3,9,0,.250,271,405,-134,28,48,47,23,18,1
1789,2012,Michigan,28,13,8,5,0,.615,388,258,130,28,25,25,30,21,0
1790,2012,Penn State,28,12,8,4,0,.667,349,229,120,28,27,26,19,11,1
1791,2012,Stanford,28,14,12,2,0,.857,390,241,149,28,26,26,18,15,0
1792,2011,Miami (FL),28,12,6,6,0,.500,318,241,77,28,26,26,20,15,0
1793,2011,Mississippi State,28,13,7,6,0,.538,329,256,73,28,28,28,28,20,0
1794,2011,Rutgers,28,13,9,4,0,.692,343,238,105,28,27,22,25,16,0
1795,2009,Boston College,28,13,8,5,0,.615,322,257,65,28,27,27,25,20,0
1796,2008,Northern Illinois,28,13,6,7,0,.462,314,234,80,28,26,25,18,13,0
1797,2008,Rutgers,28,13,8,5,0,.615,377,245,132,28,27,26,28,17,0
1798,2008,Utah,28,13,13,0,0,1.000,480,224,256,28,24,23,19,11,0
1799,2007,New Mexico,28,13,9,4,0,.692,321,247,74,28,28,28,21,17,0
1800,2006,Arizona,28,12,6,6,0,.500,199,235,-36,28,28,28,17,13,0
