Rk,Season,Team,TD,G,W,L,T,W-L%,Pts,PtsO,PtDif,TD,XPA,XPM,FGA,FGM,Sfty
1480,2023,Florida State,32,14,13,1,0,.929,484,270,214,32,30,28,22,16,1
1481,2023,Kansas State,32,13,9,4,0,.692,482,273,209,32,29,27,23,18,0
1482,2023,SMU,32,14,11,3,0,.786,542,249,293,32,30,28,15,9,0
1483,2023,Utah,32,13,8,5,0,.615,301,251,50,32,28,28,17,9,1
1484,2023,Wyoming,32,13,9,4,0,.692,329,290,39,32,27,26,28,22,1
1485,2022,Florida State,32,13,10,3,0,.769,469,268,201,32,30,29,20,15,0
1486,2022,South Alabama,32,13,10,3,0,.769,406,277,129,32,29,29,24,18,0
1487,2021,Connecticut,32,12,1,11,0,.083,187,462,-275,32,59,57,21,17,0
1488,2021,Florida International,32,12,1,11,0,.083,244,476,-232,32,59,57,19,15,1
1489,2021,Texas Tech,32,13,7,6,0,.538,394,392,2,32,48,48,17,14,1
1490,2021,Vanderbilt,32,12,2,10,0,.167,189,430,-241,32,52,52,22,18,0
1491,2020,Florida,32,12,8,4,0,.667,478,370,108,32,45,44,14,12,0
1492,2019,Oregon State,32,12,5,7,0,.417,374,390,-16,32,46,45,23,11,0
1493,2018,Western Michigan,32,13,7,6,0,.538,416,449,-33,32,58,56,16,11,0
1494,2017,Georgia Southern,32,12,2,10,0,.167,250,386,-136,32,51,48,14,8,0
1495,2017,Hawaii,32,12,3,9,0,.250,273,407,-134,32,54,51,18,8,0
1496,2017,Oregon State,32,12,1,11,0,.083,248,516,-268,32,62,60,20,16,1
1497,2015,UCF,32,12,0,12,0,.000,167,452,-285,32,50,50,19,17,2
1498,2015,SMU,32,12,2,10,0,.167,333,548,-215,32,68,66,11,8,0
1499,2012,Iowa,32,12,4,8,0,.333,232,275,-43,32,30,29,22,18,0
1500,2012,Massachusetts,32,12,1,11,0,.083,152,482,-330,32,63,63,10,9,0
1501,2011,Kent State,32,12,5,7,0,.417,205,291,-86,32,30,29,28,22,1
1502,2011,Texas,32,13,8,5,0,.615,365,289,76,32,31,31,23,22,0
1503,2010,Louisville,32,13,7,6,0,.538,343,252,91,32,29,28,19,10,0
1504,2010,Utah,32,13,10,3,0,.769,430,264,166,32,28,25,21,15,0
1505,2009,Kent State,32,12,5,7,0,.417,231,269,-38,32,28,27,22,16,0
1506,2009,Pitt,32,13,10,3,0,.769,417,257,160,32,30,27,17,12,0
1507,2009,Utah,32,13,10,3,0,.769,388,263,125,32,29,29,17,14,0
1508,2008,Arizona,32,13,8,5,0,.615,476,277,199,32,32,31,24,18,0
1509,2008,Cincinnati,32,14,11,3,0,.786,362,282,80,32,30,29,23,19,1
1510,2008,San Jose State,32,12,6,6,0,.500,224,259,-35,32,31,31,15,12,0
1511,2008,Vanderbilt,32,13,7,6,0,.538,249,255,-6,32,32,30,20,11,0
1512,2008,Virginia,32,12,5,7,0,.417,193,260,-67,32,32,32,18,12,0
1513,2007,Michigan,32,13,9,4,0,.692,354,278,76,32,30,29,23,17,0
1514,2007,Vanderbilt,32,12,5,7,0,.417,260,271,-11,32,30,29,23,16,0
1515,2006,Arkansas,32,14,10,4,0,.714,404,256,148,32,30,28,16,12,0
1516,2006,Missouri,32,13,8,5,0,.615,391,254,137,32,30,29,13,9,1
1517,2006,Nebraska,32,14,9,5,0,.643,428,256,172,32,29,26,17,12,0
1518,2006,Washington State,32,12,6,6,0,.500,295,277,18,32,29,29,21,18,1
1519,2006,Wyoming,32,12,6,6,0,.500,258,264,-6,32,28,27,16,13,0
1520,2005,Iowa,32,12,7,5,0,.583,360,240,120,32,31,30,14,6,0
1521,2005,Mississippi State,32,11,3,8,0,.273,153,259,-106,32,32,30,17,11,2
1522,2004,Connecticut,32,12,8,4,0,.667,363,260,103,32,32,32,23,12,0
1523,2004,Fresno State,32,12,9,3,0,.750,482,253,229,32,30,29,14,10,0
1524,2004,Louisiana,32,11,4,7,0,.364,242,272,-30,32,29,28,22,16,0
1525,2004,Marshall,32,12,6,6,0,.500,291,266,25,32,31,31,23,13,1
1526,2004,Minnesota,32,12,7,5,0,.583,361,273,88,32,29,29,22,16,1
1527,2004,Notre Dame,32,12,6,6,0,.500,289,289,0,32,29,29,27,22,0
1528,2004,Utah,32,12,12,0,0,1.000,544,234,310,32,30,30,11,4,0
1529,2003,Air Force,32,12,7,5,0,.583,322,242,80,32,29,27,13,7,0
1530,2003,Memphis,32,13,9,4,0,.692,393,250,143,32,32,29,13,9,0
1531,2003,Missouri,32,12,8,5,0,.615,399,287,112,32,30,28,18,17,0
1532,2003,Virginia,32,13,8,5,0,.615,364,265,99,32,30,28,22,15,0
1533,2002,Iowa,32,13,11,2,0,.846,484,256,228,32,31,29,12,9,3
1534,2025,Fresno State,31,13,9,4,0,.692,335,244,91,31,26,26,16,10,1
1535,2025,Michigan,31,13,9,4,0,.692,358,265,93,31,28,28,20,17,0
1536,2025,Old Dominion,31,13,10,3,0,.769,416,241,175,31,28,28,16,9,0
1537,2025,SMU,31,13,9,4,0,.692,419,267,152,31,28,28,22,17,1
1538,2025,Texas,31,13,10,3,0,.769,396,264,132,31,29,29,22,15,1
1539,2025,Wake Forest,31,13,9,4,0,.692,365,287,78,31,30,28,29,23,0
1540,2025,Wisconsin,31,12,4,8,0,.333,154,259,-105,31,31,31,19,14,0
1541,2024,Auburn,31,12,5,7,0,.417,333,256,77,31,27,27,22,13,0
1542,2024,BYU,31,13,11,2,0,.846,405,255,150,31,27,26,16,13,0
1543,2024,Miami (OH),31,14,9,5,0,.643,337,263,74,31,26,26,21,15,1
1544,2024,Ohio,31,14,11,3,0,.786,410,254,156,31,28,27,16,13,0
1545,2023,Army,31,12,6,6,0,.500,246,253,-7,31,28,25,19,12,1
1546,2023,James Madison,31,13,11,2,0,.846,443,253,190,31,30,29,15,12,1
1547,2023,Missouri,31,13,11,2,0,.846,423,271,152,31,30,30,22,17,1
1548,2022,Fresno State,31,14,10,4,0,.714,428,272,156,31,26,25,21,19,0
1549,2022,Oregon State,31,13,10,3,0,.769,419,260,159,31,30,29,23,15,0
1550,2022,Virginia Tech,31,11,3,8,0,.273,212,272,-60,31,27,27,21,19,1
1551,2021,Georgia Southern,31,12,3,9,0,.250,243,377,-134,31,45,45,17,14,1
1552,2021,Georgia Tech,31,12,3,9,0,.250,288,402,-114,31,47,47,22,17,0
1553,2021,Louisiana-Monroe,31,12,4,8,0,.333,251,402,-151,31,51,51,14,11,0
1554,2021,Old Dominion,31,13,6,7,0,.462,359,361,-2,31,42,41,22,18,0
1555,2019,Louisville,31,13,8,5,0,.615,430,434,-4,31,57,57,13,9,0
1556,2019,Wake Forest,31,13,8,5,0,.615,414,378,36,31,43,43,19,17,0
1557,2018,Nevada,31,13,8,5,0,.615,404,350,54,31,42,41,15,9,2
1558,2018,Texas Tech,31,12,5,7,0,.417,448,373,75,31,46,46,17,13,2
1559,2017,Memphis,31,13,10,3,0,.769,592,422,170,31,52,50,14,10,1
1560,2017,Texas A&M,31,13,7,6,0,.538,425,399,26,31,48,48,20,13,0
1561,2016,Ball State,31,12,4,8,0,.333,324,361,-37,31,45,44,17,13,0
1562,2016,Kansas,31,12,2,10,0,.167,243,448,-205,31,55,50,24,16,1
1563,2016,Louisville,31,13,9,4,0,.692,553,309,244,31,35,34,18,13,2
1564,2016,Navy,31,14,9,5,0,.643,531,434,97,31,52,51,24,19,0
1565,2016,Pitt,31,13,8,5,0,.615,532,458,74,31,56,54,19,16,0
1566,2016,Texas Tech,31,12,5,7,0,.417,524,522,2,31,67,66,20,14,2
1567,2015,Arkansas State,31,13,9,4,0,.692,520,393,127,31,49,47,15,11,0
1568,2015,Baylor,31,13,10,3,0,.769,625,368,257,31,45,43,12,9,0
1569,2015,Western Kentucky,31,14,12,2,0,.857,620,363,257,31,45,45,16,10,0
1570,2011,Boston College,31,12,4,8,0,.333,218,282,-64,31,30,30,25,22,0
1571,2011,Illinois,31,13,7,6,0,.538,294,255,39,31,31,31,19,12,1
1572,2011,South Florida,31,12,5,7,0,.417,351,272,79,31,30,29,26,19,0
1573,2011,Utah,31,13,8,5,0,.615,325,263,62,31,28,28,21,15,1
1574,2011,Virginia Tech,31,14,11,3,0,.786,391,247,144,31,30,28,19,11,0
1575,2010,UCF,31,14,11,3,0,.786,449,240,209,31,31,30,12,8,0
1576,2010,Florida State,31,14,10,4,0,.714,439,275,164,31,31,29,24,20,0
1577,2010,LSU,31,13,11,2,0,.846,386,237,149,31,28,28,14,7,0
1578,2010,Syracuse,31,13,8,5,0,.615,288,251,37,31,30,29,18,12,0
1579,2009,Boise State,31,14,14,0,0,1.000,591,240,351,31,29,27,12,7,1
1580,2009,Miami (FL),31,13,9,4,0,.692,394,288,106,31,29,28,31,24,0
1581,2009,Navy,31,14,10,4,0,.714,392,272,120,31,29,28,26,18,0
1582,2009,South Carolina,31,13,7,6,0,.538,268,265,3,31,30,29,23,16,1
1583,2009,USC,31,13,9,4,0,.692,344,258,86,31,29,25,18,15,1
1584,2008,Boston College,31,14,9,5,0,.643,346,257,89,31,31,30,23,13,1
1585,2008,Northwestern,31,13,9,4,0,.692,317,262,55,31,30,29,24,15,0
1586,2008,South Florida,31,13,8,5,0,.615,359,260,99,31,30,30,16,14,1
1587,2006,Florida State,31,13,7,6,0,.538,345,258,87,31,29,26,19,14,1
1588,2006,Tennessee,31,13,9,4,0,.692,362,254,108,31,28,27,21,13,0
1589,2006,Texas,31,13,10,3,0,.769,467,238,229,31,29,28,11,8,0
1590,2006,Tulsa,31,13,8,5,0,.615,360,262,98,31,25,24,22,18,0
1591,2006,UCLA,31,13,7,6,0,.538,299,259,40,31,28,27,24,14,1
1592,2006,Western Michigan,31,13,8,5,0,.615,299,259,40,31,30,28,23,15,0
1593,2005,UAB,31,11,5,6,0,.455,307,264,43,31,26,25,20,17,0
1594,2005,California,31,12,8,4,0,.667,395,254,141,31,29,27,18,13,0
1595,2005,Central Michigan,31,11,6,5,0,.545,260,260,0,31,31,29,24,15,0
1596,2005,South Carolina,31,12,7,5,0,.583,284,279,5,31,31,30,25,19,2
1597,2004,Kent State,31,11,5,6,0,.455,335,264,71,31,31,28,19,16,1
1598,2003,Clemson,31,13,9,4,0,.692,365,250,115,31,31,31,16,11,0
1599,2003,Kansas State,31,15,11,4,0,.733,549,244,305,31,29,28,18,8,2
1600,2003,Northern Illinois,31,12,10,2,0,.833,386,258,128,31,30,27,18,15,0
