Rk,Season,Team,TD,G,W,L,T,W-L%,Pts,PtsO,PtDif,TD,XPA,XPM,XP%,FGA,FGM,FG%,2PM,Sfty
1443,2009,Florida Atlantic,44,12,5,7,0,.417,329,405,-76,44,43,37,86.0,12,8,66.7,1,1
1444,2009,Kentucky,44,13,7,6,0,.538,339,295,44,44,42,40,95.2,16,11,68.8,0,1
1445,2009,Notre Dame,44,12,6,6,0,.500,361,311,50,44,40,36,90.0,22,19,86.4,2,0
1446,2009,Ohio State,44,13,11,2,0,.846,377,163,214,44,43,42,97.7,30,21,70.0,2,2
1447,2009,South Florida,44,13,8,5,0,.615,344,257,87,44,43,42,97.7,21,12,57.1,0,1
1448,2009,USC,44,13,9,4,0,.692,344,258,86,44,42,42,100.0,17,12,70.6,1,0
1449,2009,Utah State,44,12,4,8,0,.333,349,408,-59,44,41,40,97.6,21,13,61.9,2,1
1450,2008,Akron,44,12,5,7,0,.417,360,375,-15,44,40,38,95.0,28,18,64.3,2,0
1451,2008,Bowling Green,44,12,6,6,0,.500,332,278,54,44,43,41,95.3,16,9,56.3,0,0
1452,2008,South Florida,44,13,8,5,0,.615,359,260,99,44,44,43,97.7,25,16,64.0,0,2
1453,2007,Colorado,44,13,6,7,0,.462,355,383,-28,44,42,41,97.6,25,16,64.0,1,0
1454,2007,Wake Forest,44,13,9,4,0,.692,362,289,73,44,44,44,100.0,21,18,85.7,0,0
1455,2006,Arizona State,44,13,7,6,0,.538,348,326,22,44,42,42,100.0,19,14,73.7,0,0
1456,2006,Kansas,44,12,6,6,0,.500,348,306,42,44,40,37,92.5,18,13,72.2,2,2
1457,2006,Southern Mississippi,44,14,9,5,0,.643,356,260,96,44,43,42,97.7,24,16,66.7,0,1
1458,2006,Tennessee,44,13,9,4,0,.692,362,254,108,44,43,42,97.7,22,18,81.8,0,1
1459,2005,UCF,44,13,8,5,0,.615,373,373,0,44,40,37,92.5,34,22,64.7,2,1
1460,2005,Iowa,44,12,7,5,0,.583,360,240,120,44,44,43,97.7,21,17,81.0,0,1
1461,2005,Purdue,44,11,5,6,0,.455,330,309,21,44,42,40,95.2,14,8,57.1,1,0
1462,2005,Texas A&M,44,11,5,6,0,.455,352,343,9,44,41,41,100.0,21,15,71.4,0,1
1463,2004,Air Force,44,11,5,6,0,.455,326,342,-16,44,42,39,92.9,11,7,63.6,1,0
1464,2004,Cincinnati,44,12,7,5,0,.583,344,320,24,44,41,39,95.1,15,11,73.3,2,2
1465,2004,Connecticut,44,12,8,4,0,.667,363,260,103,44,42,37,88.1,28,20,71.4,0,1
1466,2004,Texas A&M,44,12,7,5,0,.583,341,292,49,44,43,38,88.4,14,13,92.9,0,0
1467,2004,Tulsa,44,12,4,8,0,.333,345,398,-53,44,41,41,100.0,17,12,70.6,2,0
1468,2003,Auburn,44,13,8,5,0,.615,342,212,130,44,43,43,100.0,19,11,57.9,1,0
1469,2003,Colorado,44,12,5,7,0,.417,319,398,-79,44,38,32,84.2,11,7,63.6,1,0
1470,2003,Kentucky,44,12,4,8,0,.333,328,321,7,44,41,40,97.6,10,6,60.0,2,1
1471,2003,Western Michigan,44,12,5,7,0,.417,331,370,-39,44,41,41,100.0,16,8,50.0,1,0
1472,2002,Akron,44,12,4,8,0,.333,325,379,-54,44,43,40,93.0,14,7,50.0,0,0
1473,2002,Fresno State,44,14,9,5,0,.643,378,379,-1,44,43,43,100.0,30,23,76.7,0,1
1474,2002,Nevada,44,12,5,7,0,.417,331,371,-40,44,38,35,92.1,17,10,58.8,1,0
1475,2002,Wake Forest,44,13,7,6,0,.538,356,327,29,44,40,37,92.5,27,17,63.0,2,0
1476,2025,Clemson,43,13,7,6,0,.538,354,267,87,43,41,41,100.0,21,17,81.0,2,0
1477,2025,South Alabama,43,12,4,8,0,.333,318,365,-47,43,37,33,89.2,10,7,70.0,3,0
1478,2025,Temple,43,12,5,7,0,.417,334,356,-22,43,41,41,100.0,14,11,78.6,1,0
1479,2024,Duke,43,13,9,4,0,.692,342,318,24,43,37,35,94.6,20,15,75.0,1,1
1480,2024,Fresno State,43,13,6,7,0,.462,339,323,16,43,39,38,97.4,20,13,65.0,2,0
1481,2024,Iowa,43,13,8,5,0,.615,360,232,128,43,40,40,100.0,23,20,87.0,0,1
1482,2024,Missouri,43,13,10,3,0,.769,376,265,111,43,37,36,97.3,34,24,70.6,5,0
1483,2024,Vanderbilt,43,13,7,6,0,.538,355,304,51,43,40,39,97.5,21,18,85.7,2,0
1484,2023,Arkansas State,43,13,6,7,0,.462,352,395,-43,43,41,41,100.0,22,17,77.3,1,0
1485,2023,Auburn,43,13,6,7,0,.462,340,294,46,43,41,41,100.0,13,13,100.0,1,0
1486,2023,New Mexico,43,12,4,8,0,.333,327,421,-94,43,38,37,97.4,14,10,71.4,1,0
1487,2022,Buffalo,43,13,7,6,0,.538,371,347,24,43,42,41,97.6,28,24,85.7,0,0
1488,2022,Syracuse,43,13,7,6,0,.538,360,300,60,43,40,40,100.0,26,20,76.9,1,0
1489,2021,Buffalo,43,12,4,8,0,.333,351,359,-8,43,39,39,100.0,22,14,63.6,3,0
1490,2021,East Carolina,43,12,7,5,0,.583,356,315,41,43,41,39,95.1,23,19,82.6,1,0
1491,2021,Florida State,43,12,5,7,0,.417,331,318,13,43,40,37,92.5,13,10,76.9,2,1
1492,2021,LSU,43,13,6,7,0,.462,345,346,-1,43,42,42,100.0,18,15,83.3,0,0
1493,2021,Texas Christian,43,12,5,7,0,.417,344,419,-75,43,42,42,100.0,18,14,77.8,0,1
1494,2021,Wyoming,43,13,7,6,0,.538,330,308,22,43,41,40,97.6,14,10,71.4,1,0
1495,2020,Army,43,12,9,3,0,.750,321,178,143,43,41,38,92.7,10,7,70.0,1,1
1496,2019,Georgia Southern,43,13,7,6,0,.538,366,366,0,43,36,36,100.0,28,20,71.4,1,1
1497,2019,Houston,43,12,4,8,0,.333,368,408,-40,43,40,40,100.0,24,20,83.3,2,0
1498,2019,Miami (FL),43,13,6,7,0,.462,334,263,71,43,40,38,95.0,20,12,60.0,0,0
1499,2019,Nebraska,43,12,5,7,0,.417,336,333,3,43,42,40,95.2,20,12,60.0,1,0
1500,2019,San Jose State,43,12,5,7,0,.417,361,383,-22,43,39,37,94.9,24,20,83.3,3,0
1501,2018,Maryland,43,12,5,7,0,.417,342,344,-2,43,41,40,97.6,14,12,85.7,1,0
1502,2018,New Mexico,43,12,3,9,0,.250,319,434,-115,43,39,34,87.2,8,7,87.5,2,1
1503,2017,Boston College,43,13,7,6,0,.538,334,297,37,43,43,40,93.0,20,12,60.0,0,0
1504,2017,Buffalo,43,12,6,6,0,.500,342,298,44,43,40,37,92.5,24,15,62.5,1,0
1505,2017,Florida State,43,13,7,6,0,.538,362,276,86,43,44,42,95.5,21,18,85.7,0,1
1506,2017,Fresno State,43,14,10,4,0,.714,380,251,129,43,42,41,97.6,32,25,78.1,0,3
1507,2017,Western Kentucky,43,13,6,7,0,.462,331,349,-18,43,40,39,97.5,16,10,62.5,1,0
1508,2016,Maryland,43,13,6,7,0,.462,335,384,-49,43,38,37,97.4,15,10,66.7,1,0
1509,2016,South Alabama,43,13,6,7,0,.462,330,351,-21,43,42,42,100.0,16,10,62.5,0,0
1510,2015,Ohio,43,13,8,5,0,.615,358,329,29,43,44,44,100.0,22,16,72.7,0,1
1511,2015,SMU,43,12,2,10,0,.167,333,548,-215,43,43,43,100.0,11,8,72.7,0,1
1512,2014,UCF,43,13,9,4,0,.692,365,249,116,43,40,40,100.0,29,21,72.4,1,0
1513,2014,Florida,43,12,7,5,0,.583,363,253,110,43,43,42,97.7,24,19,79.2,0,0
1514,2014,Rutgers,43,13,8,5,0,.615,347,392,-45,43,43,41,95.3,21,16,76.2,0,0
1515,2013,Boston College,43,13,7,6,0,.538,360,376,-16,43,41,40,97.6,20,20,100.0,0,0
1516,2013,Penn State,43,12,7,5,0,.583,344,314,30,43,42,41,97.6,23,15,65.2,0,1
1517,2013,Rutgers,43,13,6,7,0,.462,345,387,-42,43,41,40,97.6,19,13,68.4,1,0
1518,2013,South Alabama,43,12,6,6,0,.500,353,302,51,43,39,37,94.9,23,18,78.3,2,1
1519,2012,UAB,43,12,3,9,0,.250,339,450,-111,43,41,39,95.1,17,14,82.4,0,0
1520,2012,Texas Christian,43,13,7,6,0,.538,368,294,74,43,42,42,100.0,30,22,73.3,1,0
1521,2012,Wyoming,43,12,4,8,0,.333,322,401,-79,43,37,35,94.6,12,7,58.3,4,0
1522,2011,New Mexico State,43,13,4,9,0,.308,319,478,-159,43,38,34,89.5,12,7,58.3,3,0
1523,2010,Army,43,13,7,6,0,.538,346,316,30,43,42,41,97.6,22,15,68.2,0,1
1524,2010,LSU,43,13,11,2,0,.846,386,237,149,43,37,36,97.3,34,28,82.4,2,2
1525,2010,Louisville,43,13,7,6,0,.538,343,252,91,43,43,41,95.3,18,14,77.8,0,1
1526,2010,Northwestern,43,13,7,6,0,.538,343,377,-34,43,40,35,87.5,23,16,69.6,1,0
1527,2010,UTEP,43,13,6,7,0,.462,338,357,-19,43,42,42,100.0,21,12,57.1,0,1
1528,2009,UCF,43,13,8,5,0,.615,340,293,47,43,41,38,92.7,22,14,63.6,1,0
1529,2009,West Virginia,43,13,9,4,0,.692,340,282,58,43,42,41,97.6,15,13,86.7,0,1
1530,2008,Boston College,43,14,9,5,0,.643,346,257,89,43,42,42,100.0,21,14,66.7,1,1
1531,2008,Illinois,43,12,5,7,0,.417,344,319,25,43,41,39,95.1,20,15,75.0,1,0
1532,2008,Navy,43,13,8,5,0,.615,353,286,67,43,40,38,95.0,22,19,86.4,0,0
1533,2007,Ohio,43,12,6,6,0,.500,366,359,7,43,38,38,100.0,24,20,83.3,4,1
1534,2007,Oregon State,43,13,9,4,0,.692,362,294,68,43,41,41,100.0,28,19,67.9,1,2
1535,2007,SMU,43,12,1,11,0,.083,340,477,-137,43,43,43,100.0,20,13,65.0,0,0
1536,2006,Marshall,43,12,5,7,0,.417,311,351,-40,43,41,36,87.8,13,5,38.5,1,0
1537,2006,San Jose State,43,13,9,4,0,.692,324,270,54,43,41,37,90.2,12,9,75.0,1,0
1538,2006,South Carolina,43,13,8,5,0,.615,346,243,103,43,42,40,95.2,21,16,76.2,0,0
1539,2005,Air Force,43,11,4,7,0,.364,330,349,-19,43,40,38,95.0,16,10,62.5,2,0
1540,2005,Florida,43,12,9,3,0,.750,343,226,117,43,42,40,95.2,16,13,81.3,1,2
1541,2005,Houston,43,12,6,6,0,.500,337,324,13,43,40,38,95.0,22,13,59.1,1,0
1542,2004,Arizona State,43,12,9,3,0,.750,358,294,64,43,40,40,100.0,28,18,64.3,2,1
1543,2004,LSU,43,12,9,3,0,.750,344,205,139,43,41,33,80.5,25,17,68.0,1,0
1544,2003,Michigan State,43,13,8,5,0,.615,363,293,70,43,41,39,95.1,29,22,75.9,0,0
1545,2002,Illinois,43,12,5,7,0,.417,346,307,39,43,40,40,100.0,19,14,73.7,2,1
1546,2002,Ole Miss,43,13,7,6,0,.538,351,331,20,43,40,40,100.0,20,15,75.0,2,2
1547,2002,Tulane,43,13,8,5,0,.615,361,282,79,43,33,29,87.9,33,20,60.6,6,1
1548,2025,Hawaii,42,13,9,4,0,.692,377,313,64,42,40,40,100.0,29,27,93.1,1,1
1549,2025,Kansas,42,12,5,7,0,.417,337,321,16,42,41,41,100.0,17,14,82.4,1,0
1550,2025,Missouri State,42,13,7,6,0,.538,333,374,-41,42,38,37,97.4,22,14,63.6,1,0
1551,2025,New Mexico,42,13,9,4,0,.692,352,290,62,42,36,36,100.0,19,18,94.7,4,1
1552,2025,Troy,42,14,8,6,0,.571,329,335,-6,42,40,39,97.5,18,12,66.7,1,0
1553,2024,Auburn,42,12,5,7,0,.417,333,256,77,42,41,41,100.0,22,12,54.5,2,0
1554,2024,Bowling Green,42,13,7,6,0,.538,352,281,71,42,40,39,97.5,28,19,67.9,1,1
1555,2024,Florida International,42,12,4,8,0,.333,316,309,7,42,39,38,97.4,10,8,80.0,1,0
1556,2024,Western Kentucky,42,14,8,6,0,.571,349,345,4,42,41,41,100.0,19,18,94.7,0,1
1557,2023,Boston College,42,13,7,6,0,.538,323,368,-45,42,39,36,92.3,14,11,78.6,1,0
1558,2023,Bowling Green,42,13,7,6,0,.538,340,312,28,42,43,43,100.0,18,13,72.2,0,0
1559,2023,Colorado,42,12,4,8,0,.333,338,418,-80,42,37,36,97.3,19,14,73.7,3,0
1560,2023,Duke,42,13,8,5,0,.615,350,247,103,42,38,38,100.0,23,18,78.3,3,0
1561,2022,Kent State,42,12,5,7,0,.417,341,348,-7,42,36,36,100.0,26,17,65.4,1,0
1562,2022,Louisiana Tech,42,12,3,9,0,.250,348,455,-107,42,39,38,97.4,25,18,72.0,2,0
1563,2022,Louisville,42,13,8,5,0,.615,350,249,101,42,39,38,97.4,22,20,90.9,0,0
1564,2022,Rice,42,13,5,8,0,.385,328,444,-116,42,38,38,100.0,17,12,70.6,1,0
1565,2022,San Jose State,42,12,7,5,0,.583,329,264,65,42,40,37,92.5,18,12,66.7,1,1
1566,2021,Auburn,42,13,6,7,0,.462,368,283,85,42,42,41,97.6,27,19,70.4,1,1
1567,2021,Charlotte,42,12,5,7,0,.417,326,408,-82,42,40,40,100.0,15,10,66.7,1,1
1568,2021,Missouri,42,13,6,7,0,.462,378,440,-62,42,40,40,100.0,25,23,92.0,2,0
1569,2021,Old Dominion,42,13,6,7,0,.462,359,361,-2,42,40,39,97.5,26,20,76.9,1,2
1570,2020,Buffalo,42,7,6,1,0,.857,304,153,151,42,43,43,100.0,4,1,25.0,0,0
1571,2020,Georgia Southern,42,13,8,5,0,.615,354,270,84,42,41,40,97.6,25,18,72.0,1,0
1572,2020,Georgia State,42,10,6,4,0,.600,333,317,16,42,40,37,92.5,17,14,82.4,1,0
1573,2020,Memphis,42,11,8,3,0,.727,341,307,34,42,37,36,97.3,22,15,68.2,3,0
1574,2020,Texas A&M,42,10,9,1,0,.900,326,217,109,42,42,41,97.6,13,11,84.6,0,0
1575,2019,Arizona,42,12,4,8,0,.333,323,429,-106,42,39,37,94.9,17,10,58.8,1,1
1576,2019,Colorado State,42,12,4,8,0,.333,337,374,-37,42,41,41,100.0,24,14,58.3,1,0
1577,2019,Kent State,42,13,7,6,0,.538,380,414,-34,42,39,39,100.0,34,29,85.3,1,0
1578,2019,Maryland,42,12,3,9,0,.250,303,416,-113,42,42,39,92.9,5,2,40.0,0,3
1579,2019,Southern Mississippi,42,13,7,6,0,.538,346,341,5,42,37,34,91.9,22,18,81.8,3,0
1580,2019,Toledo,42,12,6,6,0,.500,327,386,-59,42,38,38,100.0,16,11,68.8,2,0
1581,2019,UCLA,42,12,4,8,0,.333,320,417,-97,42,40,40,100.0,14,8,57.1,2,0
1582,2018,Colorado,42,12,5,7,0,.417,325,327,-2,42,40,40,100.0,16,11,68.8,0,0
1583,2018,Iowa State,42,13,8,5,0,.615,348,298,50,42,38,36,94.7,23,16,69.6,3,3
1584,2018,Louisiana-Monroe,42,12,6,6,0,.500,319,381,-62,42,41,38,92.7,14,9,64.3,1,0
1585,2018,Navy,42,13,3,10,0,.231,325,436,-111,42,35,34,97.1,12,11,91.7,2,0
1586,2017,Akron,42,14,7,7,0,.500,310,392,-82,42,41,40,97.6,13,6,46.2,0,0
1587,2017,Duke,42,13,7,6,0,.538,345,263,82,42,40,37,92.5,22,18,81.8,0,1
1588,2017,Georgia Tech,42,11,5,6,0,.455,309,292,17,42,38,34,89.5,10,7,70.0,1,0
1589,2017,Houston,42,12,7,5,0,.583,339,286,53,42,43,43,100.0,15,12,80.0,0,1
1590,2017,Utah,42,13,7,6,0,.538,384,301,83,42,40,40,100.0,35,30,85.7,1,0
1591,2016,Akron,42,12,5,7,0,.417,329,403,-74,42,42,39,92.9,11,10,90.9,1,0
1592,2016,Iowa,42,13,8,5,0,.615,324,245,79,42,39,38,97.4,14,10,71.4,1,1
1593,2015,East Carolina,42,12,5,7,0,.417,329,312,17,42,39,41,105.1,13,10,76.9,0,0
1594,2015,Idaho,42,12,4,8,0,.333,364,505,-141,42,0,39,,27,23,85.2,2,0
1595,2015,Nevada,42,13,7,6,0,.538,341,349,-8,42,40,38,95.0,19,17,89.5,0,0
1596,2015,Rutgers,42,12,4,8,0,.333,325,419,-94,42,38,35,92.1,16,12,75.0,1,0
1597,2015,Texas A&M,42,13,8,5,0,.615,361,286,75,42,41,41,100.0,31,22,71.0,1,0
1598,2015,Wisconsin,42,13,10,3,0,.769,348,178,170,42,42,42,100.0,27,18,66.7,0,0
1599,2014,Colorado,42,12,2,10,0,.167,342,468,-126,42,42,42,100.0,21,16,76.2,0,0
1600,2014,Oklahoma State,42,13,7,6,0,.538,359,406,-47,42,42,42,100.0,28,22,78.6,0,0
