Rk,Season,Team,TD,G,W,L,T,W-L%,Pts,PtsO,PtDif,TD,XPA,XPM,FGA,FGM,Sfty
2237,2010,Boise State,22,13,12,1,0,.923,586,166,420,22,21,19,12,5,0
2238,2010,Ohio State,22,13,12,1,0,.923,504,186,318,22,21,20,17,10,1
2239,2009,North Carolina,22,13,8,5,0,.615,309,222,87,22,22,22,26,22,1
2240,2009,Oklahoma,22,13,8,5,0,.615,404,189,215,22,21,19,16,12,0
2241,2008,Penn State,22,13,11,2,0,.846,506,187,319,22,21,20,14,11,0
2242,2006,Auburn,22,13,11,2,0,.846,322,181,141,22,20,19,12,10,0
2243,2006,Miami (FL),22,13,7,6,0,.538,255,201,54,22,20,20,17,15,2
2244,2006,Rutgers,22,13,11,2,0,.846,387,186,201,22,17,17,15,11,0
2245,2004,Troy,22,12,7,5,0,.583,286,200,86,22,21,20,20,16,0
2246,2004,Wisconsin,22,12,9,3,0,.750,249,185,64,22,20,20,19,11,0
2247,2003,San Diego State,22,12,6,6,0,.500,224,207,17,22,21,21,25,18,0
2248,2025,Iowa,21,13,9,4,0,.692,381,209,172,21,21,21,20,18,1
2249,2024,Ole Miss,21,13,10,3,0,.769,502,187,315,21,20,19,17,14,0
2250,2021,Marshall,21,13,7,6,0,.538,429,309,120,21,37,36,19,13,0
2251,2021,Oklahoma State,21,14,12,2,0,.857,435,253,182,21,29,29,19,14,1
2252,2021,Texas Christian,21,12,5,7,0,.417,344,419,-75,21,49,48,16,13,0
2253,2021,Wyoming,21,13,7,6,0,.538,330,308,22,21,33,32,22,16,0
2254,2020,Arkansas,21,10,3,7,0,.300,257,349,-92,21,42,42,16,15,1
2255,2020,Houston,21,8,3,5,0,.375,240,256,-16,21,31,30,12,8,0
2256,2020,Miami (FL),21,11,8,3,0,.727,374,297,77,21,37,36,20,13,0
2257,2020,Texas A&M,21,10,9,1,0,.900,326,217,109,21,27,26,14,9,1
2258,2020,Virginia Tech,21,11,5,6,0,.455,342,353,-11,21,42,42,14,13,0
2259,2019,Appalachian State,21,14,13,1,0,.929,543,280,263,21,31,29,19,13,0
2260,2019,Georgia Tech,21,12,3,9,0,.250,200,389,-189,21,47,47,23,16,0
2261,2019,Indiana,21,13,8,5,0,.615,413,317,96,21,35,35,20,14,1
2262,2019,Ohio,21,13,7,6,0,.538,446,345,101,21,38,36,25,17,0
2263,2019,Purdue,21,12,4,8,0,.333,310,367,-57,21,42,42,22,15,1
2264,2019,Rice,21,12,3,9,0,.250,215,311,-96,21,37,36,15,11,0
2265,2019,Syracuse,21,12,5,7,0,.417,339,368,-29,21,44,42,18,14,0
2266,2019,Texas A&M,21,13,8,5,0,.615,384,293,91,21,34,33,23,16,1
2267,2019,Western Kentucky,21,13,9,4,0,.692,330,261,69,21,29,28,18,13,0
2268,2018,Coastal Carolina,21,12,5,7,0,.417,320,398,-78,21,52,51,16,9,1
2269,2018,North Carolina,21,11,2,9,0,.182,301,380,-79,21,46,45,17,13,0
2270,2018,Ohio State,21,14,13,1,0,.929,593,357,236,21,40,39,22,14,0
2271,2018,USC,21,12,5,7,0,.417,313,324,-11,21,38,37,16,11,1
2272,2018,Utah,21,14,9,5,0,.643,393,272,121,21,34,33,17,9,0
2273,2018,Utah State,21,13,11,2,0,.846,618,289,329,21,26,24,25,19,1
2274,2018,Virginia Tech,21,13,6,7,0,.462,388,403,-15,21,53,52,16,11,0
2275,2017,Stanford,21,14,9,5,0,.643,453,318,135,21,36,35,21,15,0
2276,2017,Syracuse,21,12,4,8,0,.333,329,386,-57,21,48,46,17,14,1
2277,2017,Toledo,21,14,11,3,0,.786,509,367,142,21,46,43,17,12,0
2278,2016,Cincinnati,21,12,4,8,0,.333,232,323,-91,21,36,36,22,17,1
2279,2016,Colorado,21,14,10,4,0,.714,435,304,131,21,35,35,28,17,1
2280,2016,Colorado State,21,13,7,6,0,.538,459,395,64,21,52,50,11,9,0
2281,2016,Florida State,21,13,10,3,0,.769,456,325,131,21,35,32,20,15,1
2282,2016,Houston,21,13,9,4,0,.692,466,305,161,21,34,34,17,15,1
2283,2016,Indiana,21,13,6,7,0,.462,335,354,-19,21,38,37,24,21,1
2284,2016,Louisiana,21,13,6,7,0,.462,307,329,-22,21,33,33,25,20,0
2285,2016,Maryland,21,13,6,7,0,.462,335,384,-49,21,49,45,15,9,0
2286,2016,Memphis,21,13,8,5,0,.615,505,375,130,21,49,48,17,11,0
2287,2016,Michigan State,21,12,3,9,0,.250,289,333,-44,21,41,39,15,12,1
2288,2016,Missouri,21,12,4,8,0,.333,377,378,-1,21,48,48,22,12,0
2289,2016,San Jose State,21,12,4,8,0,.333,293,416,-123,21,53,53,13,13,0
2290,2016,South Florida,21,13,11,2,0,.846,569,411,158,21,43,42,24,21,1
2291,2016,Southern Mississippi,21,13,7,6,0,.538,427,384,43,21,50,50,14,10,2
2292,2016,Tennessee,21,13,9,4,0,.692,473,375,98,21,47,45,18,14,0
2293,2015,Bowling Green,21,14,10,4,0,.714,591,405,186,21,50,49,25,18,0
2294,2015,Memphis,21,13,9,4,0,.692,522,355,167,21,44,42,14,12,0
2295,2015,South Alabama,21,12,5,7,0,.417,300,447,-147,21,50,48,17,14,1
2296,2015,Wake Forest,21,12,3,9,0,.250,209,295,-86,21,36,35,19,12,0
2297,2015,Washington State,21,13,9,4,0,.692,409,360,49,21,36,34,20,15,0
2298,2012,Florida,21,13,11,2,0,.846,344,188,156,21,20,18,26,14,0
2299,2012,Utah State,21,13,11,2,0,.846,454,200,254,21,19,17,24,19,0
2300,2008,Boise State,21,13,12,1,0,.923,489,164,325,21,19,17,13,7,0
2301,2008,Florida,21,14,13,1,0,.929,611,181,430,21,20,17,17,12,1
2302,2008,Ohio State,21,13,10,3,0,.769,359,181,178,21,20,20,14,11,0
2303,2006,Penn State,21,13,9,4,0,.692,290,187,103,21,21,19,19,14,0
2304,2006,USC,21,13,11,2,0,.846,396,197,199,21,19,19,23,16,1
2305,2005,Boston College,21,12,9,3,0,.750,310,191,119,21,20,20,20,15,0
2306,2005,LSU,21,13,11,2,0,.846,383,185,198,21,18,18,25,13,0
2307,2005,Ohio State,21,12,10,2,0,.833,392,183,209,21,20,18,16,11,1
2308,2005,Tennessee,21,11,5,6,0,.455,205,205,0,21,20,20,22,19,1
2309,2025,Oklahoma,20,13,10,3,0,.769,341,201,140,20,19,19,27,20,1
2310,2023,Iowa,20,14,10,4,0,.714,216,207,9,20,19,19,29,22,0
2311,2023,Penn State,20,13,10,3,0,.769,471,175,296,20,16,16,15,11,0
2312,2022,Air Force,20,13,10,3,0,.769,362,174,188,20,17,16,16,12,0
2313,2021,Buffalo,20,12,4,8,0,.333,351,359,-8,20,46,45,20,10,1
2314,2021,California,20,12,5,7,0,.417,285,267,18,20,27,27,20,12,0
2315,2021,East Carolina,20,12,7,5,0,.583,356,315,41,20,36,35,19,10,0
2316,2021,Louisville,20,13,6,7,0,.462,411,355,56,20,41,40,21,19,0
2317,2021,Nevada,20,13,8,5,0,.615,464,345,119,20,41,41,20,14,0
2318,2021,New Mexico,20,12,3,9,0,.250,146,341,-195,20,39,39,28,22,1
2319,2021,North Carolina State,20,12,9,3,0,.750,397,236,161,20,29,29,15,11,0
2320,2021,West Virginia,20,13,6,7,0,.462,328,310,18,20,33,33,24,19,0
2321,2020,Auburn,20,11,6,5,0,.545,276,272,4,20,31,30,14,8,0
2322,2020,Clemson,20,12,10,2,0,.833,522,242,280,20,29,29,16,11,0
2323,2020,Illinois,20,8,2,6,0,.250,161,279,-118,20,35,34,8,7,0
2324,2020,Kentucky,20,11,5,6,0,.455,240,285,-45,20,35,35,13,5,1
2325,2020,Middle Tennessee State,20,9,3,6,0,.333,206,319,-113,20,39,39,14,10,1
2326,2020,North Carolina,20,12,8,4,0,.667,500,353,147,20,38,36,19,15,0
2327,2020,Tennessee,20,10,3,7,0,.300,215,301,-86,20,34,34,22,19,0
2328,2020,Texas Christian,20,10,6,4,0,.600,308,242,66,20,21,19,20,13,1
2329,2020,Texas Tech,20,10,4,6,0,.400,291,367,-76,20,43,42,21,17,1
2330,2020,Virginia,20,10,5,5,0,.500,307,296,11,20,32,31,23,19,1
2331,2019,Boise State,20,14,12,2,0,.857,486,306,180,20,36,33,15,11,0
2332,2019,Buffalo,20,13,8,5,0,.615,409,277,132,20,31,31,17,12,0
2333,2019,Nevada-Las Vegas,20,12,4,8,0,.333,290,396,-106,20,47,44,26,18,1
2334,2019,Northwestern,20,12,3,9,0,.250,196,283,-87,20,34,34,22,15,0
2335,2019,Toledo,20,12,6,6,0,.500,327,386,-59,20,46,46,20,12,0
2336,2018,Duke,20,13,8,5,0,.615,382,356,26,20,43,41,15,7,1
2337,2018,Houston,20,13,8,5,0,.615,571,483,88,20,59,57,21,16,2
2338,2018,LSU,20,13,10,3,0,.769,421,283,138,20,29,27,17,13,0
2339,2018,North Carolina State,20,13,9,4,0,.692,440,324,116,20,37,37,23,17,0
2340,2018,UCLA,20,12,3,9,0,.250,295,409,-114,20,50,49,18,14,1
2341,2017,Auburn,20,14,10,4,0,.714,474,259,215,20,29,29,20,14,0
2342,2017,Central Michigan,20,13,8,5,0,.615,370,358,12,20,42,41,25,17,1
2343,2017,Florida,20,11,4,7,0,.364,243,300,-57,20,36,36,24,16,0
2344,2017,Georgia,20,15,13,2,0,.867,531,246,285,20,27,27,23,17,0
2345,2017,Georgia Tech,20,11,5,6,0,.455,309,292,17,20,31,30,19,16,1
2346,2017,Indiana,20,12,5,7,0,.417,322,304,18,20,38,38,13,10,0
2347,2017,Iowa,20,13,8,5,0,.615,367,259,108,20,29,29,22,16,1
2348,2017,Massachusetts,20,12,4,8,0,.333,367,382,-15,20,46,45,19,17,1
2349,2017,Miami (FL),20,13,10,3,0,.769,378,273,105,20,26,26,21,21,0
2350,2017,Middle Tennessee State,20,13,7,6,0,.538,332,321,11,20,37,37,21,16,1
2351,2017,Northwestern,20,13,10,3,0,.769,380,261,119,20,31,31,16,10,1
2352,2017,Old Dominion,20,12,5,7,0,.417,248,380,-132,20,50,49,13,7,1
2353,2017,Rutgers,20,12,4,8,0,.333,216,340,-124,20,40,40,21,18,0
2354,2017,Wake Forest,20,13,8,5,0,.615,459,368,91,20,42,40,24,18,0
2355,2017,Western Michigan,20,12,6,6,0,.500,407,348,59,20,44,43,11,7,0
2356,2016,Buffalo,20,12,2,10,0,.167,198,388,-190,20,47,44,21,16,0
2357,2016,Iowa,20,13,8,5,0,.615,324,245,79,20,29,29,17,12,0
2358,2016,Notre Dame,20,12,4,8,0,.333,371,334,37,20,40,37,13,9,1
2359,2016,Penn State,20,14,11,3,0,.786,526,356,170,20,41,40,28,20,1
2360,2016,Texas Christian,20,13,6,7,0,.462,403,364,39,20,40,39,30,21,0
2361,2016,Tulsa,20,13,10,3,0,.769,552,388,164,20,45,44,20,18,0
2362,2015,Central Michigan,20,13,7,6,0,.538,336,286,50,20,33,31,18,10,0
2363,2015,Miami (OH),20,12,3,9,0,.250,215,384,-169,20,46,44,21,17,0
2364,2015,Nevada-Las Vegas,20,12,3,9,0,.250,343,404,-61,20,49,49,15,11,0
2365,2015,Rutgers,20,12,4,8,0,.333,325,419,-94,20,50,50,16,12,0
2366,2015,Stanford,20,14,12,2,0,.857,529,316,213,20,31,29,26,23,0
2367,2015,Tennessee,20,13,9,4,0,.692,457,260,197,20,30,29,15,10,0
2368,2015,Troy,20,12,4,8,0,.333,335,339,-4,20,41,41,17,12,1
2369,2015,Virginia Tech,20,13,7,6,0,.538,403,342,61,20,39,38,22,16,0
2370,2012,Alabama,20,14,13,1,0,.929,542,153,389,20,19,18,12,5,0
2371,2012,Michigan State,20,13,7,6,0,.538,260,212,48,20,20,20,25,24,0
2372,2012,Rutgers,20,13,9,4,0,.692,279,184,95,20,18,17,25,15,0
2373,2010,Texas Christian,20,13,13,0,0,1.000,541,156,385,20,19,18,8,6,0
2374,2009,Texas Christian,20,13,12,1,0,.923,498,166,332,20,18,17,13,9,0
2375,2009,Virginia Tech,20,13,10,3,0,.769,414,203,211,20,18,18,23,21,0
2376,2008,Tennessee,20,12,5,7,0,.417,208,201,7,20,19,18,25,21,0
2377,2007,Ohio State,20,13,11,2,0,.846,408,166,242,20,20,20,11,8,1
2378,2006,LSU,20,13,11,2,0,.846,438,164,274,20,19,18,17,8,1
2379,2005,Auburn,20,12,9,3,0,.750,386,186,200,20,19,19,23,15,0
2380,2004,USC,20,13,13,0,0,1.000,496,169,327,20,18,17,16,10,1
2381,2025,Indiana,19,16,16,0,0,1.000,666,187,479,19,18,18,25,17,1
2382,2025,Texas Tech,19,14,12,2,0,.857,552,165,387,19,17,17,15,10,1
2383,2021,Appalachian State,19,14,10,4,0,.714,483,310,173,19,37,35,22,17,1
2384,2021,South Alabama,19,12,5,7,0,.417,299,317,-18,19,37,35,14,10,3
2385,2021,Utah State,19,14,11,3,0,.786,456,342,114,19,37,37,30,23,0
2386,2020,East Carolina,19,9,3,6,0,.333,272,319,-47,19,40,38,11,9,0
2387,2020,Georgia Southern,19,13,8,5,0,.615,354,270,84,19,30,28,19,14,0
2388,2020,Iowa State,19,12,9,3,0,.750,395,257,138,19,28,28,22,13,0
2389,2020,Louisiana Tech,19,10,5,5,0,.500,267,347,-80,19,44,44,13,11,0
2390,2020,New Mexico,19,7,2,5,0,.286,167,228,-61,19,26,26,10,10,0
2391,2020,Oklahoma State,19,11,8,3,0,.727,332,258,74,19,25,24,17,12,0
2392,2020,Temple,19,7,1,6,0,.143,139,260,-121,19,33,32,14,8,0
2393,2020,UTEP,19,8,3,5,0,.375,184,248,-64,19,33,32,8,6,0
2394,2019,North Carolina,19,13,7,6,0,.538,430,308,122,19,36,34,23,14,0
2395,2019,North Texas,19,12,4,8,0,.333,367,390,-23,19,41,39,17,15,0
2396,2019,Oregon,19,14,12,2,0,.857,495,231,264,19,21,21,26,20,0
2397,2019,San Jose State,19,12,5,7,0,.417,361,383,-22,19,47,46,14,13,2
2398,2019,Wisconsin,19,14,10,4,0,.714,477,237,240,19,25,25,14,10,0
2399,2018,Boston College,19,12,7,5,0,.583,384,308,76,19,40,38,14,8,0
2400,2018,California,19,13,7,6,0,.538,280,265,15,19,31,29,18,14,0
