Rk,Season,Team,TD,G,W,L,T,W-L%,Pts,PtsO,PtDif,TD,XPA,XPM,XP%,FGA,FGM,FG%,2PM,Sfty
1637,2003,Virginia,42,13,8,5,0,.615,364,265,99,42,41,41,100.0,25,23,92.0,1,0
1638,2002,South Florida,42,11,9,2,0,.818,339,204,135,42,40,35,87.5,21,16,76.2,0,2
1639,2025,UAB,41,12,4,8,0,.333,317,459,-142,41,29,29,100.0,14,10,71.4,6,0
1640,2025,California,41,13,7,6,0,.538,329,353,-24,41,39,39,100.0,19,14,73.7,1,0
1641,2025,San Diego State,41,13,9,4,0,.692,343,200,143,41,36,36,100.0,23,19,82.6,2,0
1642,2024,Nevada,41,13,3,10,0,.231,300,374,-74,41,38,37,97.4,8,5,62.5,1,0
1643,2024,Oklahoma State,41,12,3,9,0,.250,326,427,-101,41,35,34,97.1,17,12,70.6,5,0
1644,2023,Florida,41,12,5,7,0,.417,341,331,10,41,34,33,97.1,24,18,75.0,2,2
1645,2023,North Carolina State,41,13,9,4,0,.692,341,270,71,41,39,39,100.0,23,18,78.3,0,0
1646,2023,Northern Illinois,41,13,7,6,0,.538,324,273,51,41,31,31,100.0,22,13,59.1,4,0
1647,2022,Charlotte,41,12,3,9,0,.250,293,473,-180,41,36,36,100.0,5,3,60.0,1,0
1648,2021,Louisiana Tech,41,12,3,9,0,.250,336,408,-72,41,39,39,100.0,23,17,73.9,0,0
1649,2021,Texas A&M,41,12,8,4,0,.667,352,191,161,41,38,38,100.0,28,22,78.6,1,0
1650,2020,Louisville,41,11,4,7,0,.364,325,293,32,41,40,40,100.0,15,13,86.7,0,0
1651,2020,UTSA,41,12,7,5,0,.583,339,308,31,41,41,40,97.6,20,17,85.0,0,1
1652,2019,Middle Tennessee State,41,12,4,8,0,.333,316,359,-43,41,36,35,97.2,14,11,78.6,1,0
1653,2019,Ole Miss,41,12,4,8,0,.333,319,318,1,41,39,36,92.3,19,11,57.9,2,0
1654,2019,Syracuse,41,12,5,7,0,.417,339,368,-29,41,40,39,97.5,21,18,85.7,0,0
1655,2019,Texas Christian,41,12,5,7,0,.417,364,317,47,41,40,40,100.0,28,26,92.9,0,0
1656,2019,Wyoming,41,13,8,5,0,.615,330,231,99,41,40,37,92.5,22,15,68.2,1,0
1657,2018,Coastal Carolina,41,12,5,7,0,.417,320,398,-78,41,38,35,92.1,16,13,81.3,0,0
1658,2017,Florida International,41,13,8,5,0,.615,333,370,-37,41,40,40,100.0,18,15,83.3,0,1
1659,2017,North Carolina,41,12,3,9,0,.250,312,375,-63,41,38,37,97.4,14,9,64.3,0,0
1660,2017,Vanderbilt,41,12,5,7,0,.417,295,376,-81,41,41,40,97.6,7,3,42.9,0,0
1661,2016,Florida Atlantic,41,12,3,9,0,.250,317,477,-160,41,39,39,100.0,14,10,71.4,1,0
1662,2016,Indiana,41,13,6,7,0,.462,335,354,-19,41,35,33,94.3,26,16,61.5,1,3
1663,2016,Iowa State,41,12,3,9,0,.250,332,376,-44,41,38,36,94.7,17,16,94.1,0,1
1664,2016,North Texas,41,13,5,8,0,.385,322,424,-102,41,41,41,100.0,13,9,69.2,0,1
1665,2016,UTEP,41,12,4,8,0,.333,316,419,-103,41,40,39,97.5,7,5,71.4,2,0
1666,2015,Auburn,41,13,7,6,0,.538,357,338,19,41,40,40,100.0,27,23,85.2,1,0
1667,2015,Buffalo,41,12,5,7,0,.417,320,331,-11,41,0,31,,19,13,68.4,0,1
1668,2015,Central Michigan,41,13,7,6,0,.538,336,286,50,41,38,38,100.0,23,16,69.6,0,2
1669,2015,Georgia,41,13,10,3,0,.769,342,220,122,41,40,40,100.0,27,18,66.7,0,1
1670,2015,Miami (FL),41,13,8,5,0,.615,361,366,-5,41,2,40,2000.0,30,25,83.3,0,0
1671,2015,Purdue,41,12,2,10,0,.167,301,438,-137,41,40,38,95.0,11,5,45.5,1,0
1672,2015,Rice,41,12,5,7,0,.417,313,430,-117,41,0,40,,15,9,60.0,0,0
1673,2015,Texas State,41,12,3,9,0,.250,323,470,-147,41,2,32,1600.0,19,11,57.9,0,1
1674,2015,Troy,41,12,4,8,0,.333,335,339,-4,41,40,39,97.5,21,16,76.2,1,0
1675,2013,Iowa,41,13,8,5,0,.615,342,246,96,41,42,42,100.0,22,16,72.7,0,0
1676,2013,Ohio,41,13,7,6,0,.538,356,357,-1,41,42,42,100.0,24,18,75.0,0,1
1677,2012,Akron,41,12,1,11,0,.083,313,428,-115,41,39,38,97.4,12,9,75.0,1,0
1678,2012,Iowa State,41,13,6,7,0,.462,319,311,8,41,40,37,92.5,18,12,66.7,0,0
1679,2012,Pitt,41,13,6,7,0,.462,346,274,72,41,40,40,100.0,27,20,74.1,0,0
1680,2012,Washington,41,13,7,6,0,.538,312,314,-2,41,39,39,100.0,14,9,64.3,0,0
1681,2011,Miami (FL),41,12,6,6,0,.500,318,241,77,41,39,39,100.0,14,11,78.6,0,0
1682,2011,Rutgers,41,13,9,4,0,.692,343,238,105,41,38,37,97.4,31,20,64.5,0,0
1683,2011,Wake Forest,41,13,6,7,0,.462,338,356,-18,41,41,39,95.1,22,17,77.3,0,1
1684,2010,BYU,41,13,7,6,0,.538,340,281,59,41,39,37,94.9,21,17,81.0,1,2
1685,2010,Notre Dame,41,13,8,5,0,.615,342,263,79,41,40,37,92.5,20,19,95.0,1,0
1686,2010,Pitt,41,13,8,5,0,.615,342,247,95,41,40,40,100.0,25,18,72.0,1,0
1687,2009,Ohio,41,14,9,5,0,.643,347,298,49,41,36,32,88.9,29,21,72.4,3,0
1688,2008,Kent State,41,12,4,8,0,.333,308,380,-72,41,38,34,89.5,14,8,57.1,2,0
1689,2007,Middle Tennessee State,41,12,5,7,0,.417,308,339,-31,41,41,38,92.7,13,6,46.2,0,3
1690,2007,Utah,41,13,9,4,0,.692,341,219,122,41,40,38,95.0,22,19,86.4,0,0
1691,2007,Western Michigan,41,12,5,7,0,.417,323,347,-24,41,37,32,86.5,18,13,72.2,2,1
1692,2006,SMU,41,12,6,6,0,.500,325,294,31,41,37,36,97.3,18,13,72.2,2,0
1693,2006,UTEP,41,12,5,7,0,.417,328,375,-47,41,37,34,91.9,20,16,80.0,0,0
1694,2005,Colorado State,41,12,6,6,0,.500,321,369,-48,41,36,34,94.4,19,13,68.4,0,1
1695,2005,Miami (FL),41,12,9,3,0,.750,325,171,154,41,39,34,87.2,20,15,75.0,0,0
1696,2005,Michigan,41,12,7,5,0,.583,345,244,101,41,38,35,92.1,27,20,74.1,2,0
1697,2005,Southern Mississippi,41,12,7,5,0,.583,355,272,83,41,39,38,97.4,28,23,82.1,1,0
1698,2004,Georgia,41,12,10,2,0,.833,335,198,137,41,40,39,97.5,23,16,69.6,0,1
1699,2004,Kansas State,41,11,4,7,0,.364,326,337,-11,41,38,37,97.4,15,13,86.7,1,1
1700,2004,Michigan State,41,12,5,7,0,.417,353,326,27,41,39,39,100.0,31,22,71.0,1,0
1701,2004,San Jose State,41,11,2,9,0,.182,312,469,-157,41,40,40,100.0,14,8,57.1,0,1
1702,2003,Air Force,41,12,7,5,0,.583,322,242,80,41,31,29,93.5,21,13,61.9,4,0
1703,2003,Alabama,41,13,4,9,0,.308,331,333,-2,41,37,33,89.2,25,16,64.0,1,1
1704,2003,Syracuse,41,12,6,6,0,.500,320,301,19,41,39,36,92.3,17,12,70.6,1,0
1705,2003,Washington,41,12,6,6,0,.500,312,316,-4,41,37,34,91.9,17,10,58.8,0,1
1706,2002,East Carolina,41,12,4,8,0,.333,335,399,-64,41,36,34,94.4,22,17,77.3,1,1
1707,2002,Houston,41,12,5,7,0,.417,320,393,-73,41,35,32,91.4,14,12,85.7,3,0
1708,2002,Michigan State,41,12,4,8,0,.333,316,398,-82,41,37,36,97.3,16,10,62.5,1,1
1709,2002,Pitt,41,13,9,4,0,.692,331,232,99,41,39,35,89.7,24,16,66.7,1,0
1710,2002,Texas Christian,41,12,10,2,0,.833,361,222,139,41,38,36,94.7,30,23,76.7,3,2
1711,2025,Iowa State,40,12,8,4,0,.667,329,242,87,40,33,31,93.9,21,16,76.2,5,0
1712,2025,Louisiana,40,13,6,7,0,.462,338,380,-42,40,38,38,100.0,28,20,71.4,0,0
1713,2024,Florida Atlantic,40,12,3,9,0,.250,311,363,-52,40,39,39,100.0,18,10,55.6,1,0
1714,2024,Minnesota,40,13,8,5,0,.615,340,220,120,40,39,38,97.4,28,20,71.4,0,0
1715,2024,Mississippi State,40,12,2,10,0,.167,310,409,-99,40,39,38,97.4,12,10,83.3,1,0
1716,2024,Troy,40,12,4,8,0,.333,312,341,-29,40,37,35,94.6,13,11,84.6,2,0
1717,2023,Iowa State,40,13,7,6,0,.538,341,296,45,40,38,36,94.7,26,21,80.8,1,0
1718,2023,Miami (OH),40,14,11,3,0,.786,359,223,136,40,40,38,95.0,28,27,96.4,0,0
1719,2023,South Carolina,40,12,5,7,0,.417,312,316,-4,40,35,34,97.1,14,12,85.7,0,1
1720,2023,Syracuse,40,13,6,7,0,.462,306,330,-24,40,38,36,94.7,16,10,62.5,0,0
1721,2023,Wyoming,40,13,9,4,0,.692,329,290,39,40,39,38,97.4,20,13,65.0,2,0
1722,2022,Arizona State,40,12,3,9,0,.250,313,377,-64,40,34,34,100.0,14,11,78.6,3,0
1723,2022,Central Michigan,40,12,4,8,0,.333,297,338,-41,40,31,27,87.1,14,6,42.9,6,0
1724,2022,Louisiana,40,13,6,7,0,.462,340,297,43,40,39,38,97.4,27,20,74.1,0,0
1725,2022,Marshall,40,13,9,4,0,.692,318,208,110,40,39,37,94.9,20,13,65.0,0,0
1726,2022,Michigan State,40,12,5,7,0,.417,293,329,-36,40,33,31,93.9,12,6,50.0,2,0
1727,2021,Clemson,40,13,10,3,0,.769,342,193,149,40,39,39,100.0,26,21,80.8,0,0
1728,2021,Florida Atlantic,40,12,5,7,0,.417,305,309,-4,40,38,38,100.0,12,9,75.0,0,0
1729,2021,Minnesota,40,13,9,4,0,.692,331,225,106,40,38,36,94.7,26,17,65.4,0,1
1730,2021,Tulsa,40,13,7,6,0,.538,343,346,-3,40,36,35,97.2,23,22,95.7,1,0
1731,2021,Wisconsin,40,13,9,4,0,.692,330,210,120,40,40,39,97.5,22,17,77.3,0,0
1732,2020,Georgia,40,10,8,2,0,.800,323,200,123,40,38,38,100.0,18,13,72.2,1,2
1733,2020,Oklahoma State,40,11,8,3,0,.727,332,258,74,40,39,36,92.3,23,18,78.3,0,1
1734,2020,Virginia,40,10,5,5,0,.500,307,296,11,40,36,35,97.2,13,10,76.9,1,0
1735,2020,Virginia Tech,40,11,5,6,0,.455,342,353,-11,40,34,34,100.0,26,20,76.9,4,0
1736,2020,Wake Forest,40,9,4,5,0,.444,324,295,29,40,38,38,100.0,17,14,82.4,2,0
1737,2019,Florida International,40,13,6,7,0,.462,344,354,-10,40,39,37,94.9,29,21,72.4,1,1
1738,2019,Western Kentucky,40,13,9,4,0,.692,330,261,69,40,40,39,97.5,28,17,60.7,0,0
1739,2018,Oregon State,40,12,2,10,0,.167,313,548,-235,40,38,35,92.1,20,12,60.0,1,0
1740,2017,Middle Tennessee State,40,13,7,6,0,.538,332,321,11,40,41,39,95.1,18,15,83.3,0,1
1741,2017,Nevada-Las Vegas,40,12,5,7,0,.417,346,381,-35,40,39,38,97.4,28,22,78.6,1,0
1742,2017,Purdue,40,13,7,6,0,.538,328,267,61,40,36,35,97.2,24,17,70.8,1,0
1743,2016,Ohio,40,14,8,6,0,.571,368,317,51,40,38,35,92.1,35,29,82.9,1,2
1744,2016,Oregon State,40,12,4,8,0,.333,314,366,-52,40,38,37,97.4,18,11,61.1,1,1
1745,2016,Rice,40,12,3,9,0,.250,303,448,-145,40,36,33,91.7,12,8,66.7,2,0
1746,2016,SMU,40,12,5,7,0,.417,332,435,-103,40,39,38,97.4,24,18,75.0,0,0
1747,2016,Syracuse,40,12,4,8,0,.333,308,463,-155,40,39,36,92.3,18,10,55.6,0,1
1748,2015,Louisiana,40,12,4,8,0,.333,317,382,-65,40,2,32,1600.0,18,11,61.1,3,0
1749,2015,Syracuse,40,12,4,8,0,.333,327,372,-45,40,37,37,100.0,22,16,72.7,0,1
1750,2015,Texas,40,12,5,7,0,.417,317,364,-47,40,39,38,97.4,17,13,76.5,0,0
1751,2013,Minnesota,40,12,8,5,0,.615,334,289,45,40,39,36,92.3,17,14,82.4,1,0
1752,2013,Nevada,40,12,4,8,0,.333,323,413,-90,40,36,33,91.7,17,14,82.4,1,1
1753,2013,Temple,40,12,2,10,0,.167,299,358,-59,40,39,34,87.2,9,3,33.3,2,1
1754,2012,Florida International,40,12,3,9,0,.250,300,380,-80,40,36,33,91.7,16,9,56.3,0,0
1755,2011,UCF,40,12,5,7,0,.417,325,220,105,40,38,38,100.0,24,15,62.5,0,1
1756,2011,East Carolina,40,12,5,7,0,.417,315,387,-72,40,40,39,97.5,17,12,70.6,0,0
1757,2011,Louisiana-Monroe,40,12,4,8,0,.333,295,305,-10,40,37,35,94.6,14,6,42.9,0,1
1758,2011,UTEP,40,12,5,7,0,.417,319,364,-45,40,39,35,89.7,24,14,58.3,0,1
1759,2010,California,40,12,5,7,0,.417,310,271,39,40,39,37,94.9,16,11,68.8,0,0
1760,2010,Louisiana Tech,40,12,5,7,0,.417,321,368,-47,40,40,37,92.5,18,14,77.8,0,1
1761,2009,Boston College,40,13,8,5,0,.615,322,257,65,40,40,39,97.5,14,13,92.9,0,2
1762,2009,Nebraska,40,14,10,4,0,.714,352,146,206,40,38,38,100.0,28,24,85.7,1,0
1763,2009,Northwestern,40,13,8,5,0,.615,337,318,19,40,37,35,94.6,25,18,72.0,2,2
1764,2009,Wake Forest,40,12,5,7,0,.417,316,315,1,40,40,40,100.0,19,12,63.2,0,0
1765,2008,Clemson,40,13,7,6,0,.538,327,225,102,40,40,40,100.0,21,15,71.4,0,1
1766,2008,Colorado State,40,13,7,6,0,.538,327,393,-66,40,37,37,100.0,18,16,88.9,1,0
1767,2008,Eastern Michigan,40,12,3,9,0,.250,309,427,-118,40,39,39,100.0,15,10,66.7,0,0
1768,2008,Georgia Tech,40,13,9,4,0,.692,317,264,53,40,35,33,94.3,20,12,60.0,3,1
1769,2008,Louisiana Tech,40,13,8,5,0,.615,320,308,12,40,40,38,95.0,28,14,50.0,0,0
1770,2008,Louisville,40,12,5,7,0,.417,296,358,-62,40,39,37,94.9,11,5,45.5,1,1
1771,2008,Notre Dame,40,13,7,6,0,.538,321,288,33,40,40,39,97.5,24,14,58.3,0,0
1772,2008,Texas A&M,40,12,4,8,0,.333,300,449,-149,40,36,35,97.2,11,7,63.6,2,0
1773,2007,Connecticut,40,13,9,4,0,.692,344,247,97,40,38,34,89.5,27,22,81.5,0,2
1774,2007,New Mexico State,40,13,4,9,0,.308,312,471,-159,40,39,36,92.3,19,12,63.2,0,0
1775,2007,North Texas,40,12,2,10,0,.167,298,541,-243,40,36,34,94.4,15,8,53.3,0,0
1776,2006,Georgia,40,13,9,4,0,.692,327,229,98,40,36,33,91.7,21,16,76.2,2,1
1777,2006,South Florida,40,13,9,4,0,.692,299,220,79,40,36,34,94.4,15,7,46.7,1,1
1778,2006,Virginia Tech,40,13,10,3,0,.769,336,143,193,40,40,38,95.0,20,18,90.0,0,2
1779,2005,Boston College,40,12,9,3,0,.750,310,191,119,40,39,37,94.9,18,11,61.1,0,0
1780,2005,Oklahoma,40,12,8,4,0,.667,323,277,46,40,38,37,97.4,22,14,63.6,0,2
1781,2005,Rutgers,40,12,7,5,0,.583,344,307,37,40,40,40,100.0,27,20,74.1,0,2
1782,2005,San Diego State,40,12,5,7,0,.417,323,325,-2,40,38,36,94.7,17,15,88.2,1,0
1783,2004,Louisiana Tech,40,12,6,6,0,.500,308,382,-74,40,38,36,94.7,19,10,52.6,1,0
1784,2004,North Carolina,40,12,6,6,0,.500,319,382,-63,40,37,35,94.6,18,14,77.8,1,0
1785,2003,Georgia,40,14,11,3,0,.786,371,203,168,40,39,38,97.4,38,31,81.6,0,0
1786,2003,Kent State,40,12,5,7,0,.417,321,396,-75,40,35,33,94.3,24,16,66.7,0,0
1787,2003,Nebraska,40,13,10,3,0,.769,322,188,134,40,38,35,92.1,24,15,62.5,0,1
1788,2003,North Carolina,40,12,2,10,0,.167,317,459,-142,40,35,35,100.0,16,12,75.0,3,0
1789,2002,Clemson,40,13,7,6,0,.538,330,349,-19,40,38,37,97.4,22,17,77.3,0,1
1790,2002,Eastern Michigan,40,12,3,9,0,.250,286,566,-280,40,39,37,94.9,9,3,33.3,0,0
1791,2002,Memphis,40,12,3,9,0,.250,303,327,-24,40,37,32,86.5,14,9,64.3,2,0
1792,2002,Wyoming,40,12,2,10,0,.167,288,432,-144,40,32,24,75.0,8,4,50.0,6,0
1793,2025,Fresno State,39,13,9,4,0,.692,335,244,91,39,34,34,100.0,27,21,77.8,2,0
1794,2024,Arkansas State,39,13,8,5,0,.615,336,418,-82,39,33,33,100.0,25,21,84.0,3,0
1795,2024,Colorado State,39,13,8,5,0,.615,317,335,-18,39,33,33,100.0,20,14,70.0,4,0
1796,2024,Northern Illinois,39,13,8,5,0,.615,319,241,78,39,32,28,87.5,26,17,65.4,2,0
1797,2023,Louisiana Tech,39,12,3,9,0,.250,311,401,-90,39,33,31,93.9,19,14,73.7,2,0
1798,2022,Northern Illinois,39,12,3,9,0,.250,327,393,-66,39,31,31,100.0,23,18,78.3,4,0
1799,2022,Southern Mississippi,39,13,7,6,0,.538,329,306,23,39,38,37,97.4,19,18,94.7,0,2
1800,2022,Vanderbilt,39,12,5,7,0,.417,295,432,-137,39,36,36,100.0,12,7,58.3,2,0
