Rk,Season,Team,TD,G,W,L,T,W-L%,Pts,PtsO,PtDif,TD,XPA,XPM,FGA,FGM,Sfty
254,2003,Central Michigan,53,12,3,9,0,.250,277,428,-151,53,51,50,28,20,0
255,2003,Kansas,53,13,6,7,0,.462,384,396,-12,53,50,49,16,9,0
256,2003,Louisiana,53,12,4,8,0,.333,266,415,-149,53,51,50,21,13,3
257,2025,Coastal Carolina,52,13,6,7,0,.462,288,430,-142,52,46,46,26,22,0
258,2024,UAB,52,12,3,9,0,.250,314,411,-97,52,47,45,20,16,1
259,2024,Georgia State,52,12,3,9,0,.250,286,406,-120,52,46,46,14,12,1
260,2024,Stanford,52,12,3,9,0,.250,274,404,-130,52,50,49,17,13,1
261,2024,Western Michigan,52,13,6,7,0,.462,376,407,-31,52,48,47,21,14,0
262,2023,Baylor,52,12,3,9,0,.250,277,400,-123,52,49,49,16,11,0
263,2023,Louisiana-Monroe,52,12,2,10,0,.167,208,419,-211,52,50,50,25,19,0
264,2023,Oklahoma State,52,14,10,4,0,.714,414,400,14,52,45,43,18,13,1
265,2023,Tulsa,52,12,4,8,0,.333,281,406,-125,52,48,48,16,12,1
266,2022,Houston,52,13,8,5,0,.615,469,418,51,52,45,44,26,20,0
267,2012,East Carolina,52,13,8,5,0,.615,409,411,-2,52,50,49,20,16,0
268,2012,Washington State,52,12,3,9,0,.250,245,404,-159,52,49,47,17,13,1
269,2011,Clemson,52,14,10,4,0,.714,470,410,60,52,51,50,18,16,0
270,2011,Florida Atlantic,52,12,1,11,0,.083,155,416,-261,52,51,48,29,18,0
271,2011,Troy,52,12,3,9,0,.250,269,404,-135,52,50,48,21,14,1
272,2010,Bowling Green,52,12,2,10,0,.167,255,403,-148,52,51,50,19,13,1
273,2010,Ole Miss,52,12,4,8,0,.333,367,422,-55,52,45,45,23,19,0
274,2010,Utah State,52,12,4,8,0,.333,264,405,-141,52,51,50,17,13,1
275,2009,Florida Atlantic,52,12,5,7,0,.417,329,405,-76,52,49,46,16,15,0
276,2008,Houston,52,13,8,5,0,.615,528,402,126,52,50,50,22,12,0
277,2008,Indiana,52,12,3,9,0,.250,246,423,-177,52,52,49,23,20,1
278,2008,Louisiana,52,12,6,6,0,.500,397,404,-7,52,50,44,20,16,0
279,2007,Marshall,52,12,3,9,0,.250,298,411,-113,52,47,46,18,15,1
280,2007,Northwestern,52,12,6,6,0,.500,310,372,-62,52,50,48,12,4,0
281,2005,Northwestern,52,12,7,5,0,.583,388,407,-19,52,49,48,20,15,0
282,2004,Rice,52,11,3,8,0,.273,279,377,-98,52,49,48,9,5,0
283,2004,Temple,52,11,2,9,0,.182,238,399,-161,52,52,51,16,12,0
284,2003,Hawaii,52,14,9,5,0,.643,486,427,59,52,48,48,31,21,1
285,2003,Illinois,52,12,1,11,0,.083,203,398,-195,52,49,45,16,13,0
286,2003,Indiana,52,12,2,10,0,.167,177,388,-211,52,51,49,14,9,0
287,2002,Iowa State,52,14,7,7,0,.500,404,396,8,52,51,48,13,12,0
288,2002,Michigan State,52,12,4,8,0,.333,316,398,-82,52,50,47,17,11,1
289,2002,Syracuse,52,12,4,8,0,.333,347,406,-59,52,50,47,26,15,0
290,2025,Duke,51,14,9,5,0,.643,484,412,72,51,45,44,21,18,0
291,2025,Oklahoma State,51,12,1,11,0,.083,170,400,-230,51,48,47,21,15,0
292,2023,Georgia Southern,51,13,6,7,0,.462,392,396,-4,51,47,47,17,13,0
293,2023,Georgia State,51,13,7,6,0,.538,354,391,-37,51,47,47,18,10,1
294,2023,New Mexico,51,12,4,8,0,.333,327,421,-94,51,47,47,24,20,0
295,2023,Virginia,51,12,3,9,0,.250,279,405,-126,51,48,48,20,17,0
296,2022,Akron,51,12,2,10,0,.167,261,402,-141,51,49,48,22,16,0
297,2022,Arkansas,51,13,7,6,0,.538,423,398,25,51,40,37,24,15,0
298,2022,Coastal Carolina,51,13,9,4,0,.692,378,414,-36,51,50,49,21,19,0
299,2012,Georgia Tech,51,14,7,7,0,.500,470,396,74,51,44,44,19,12,2
300,2012,Purdue,51,13,6,7,0,.462,373,406,-33,51,49,47,25,17,0
301,2012,Texas Tech,51,13,8,5,0,.615,487,413,74,51,51,50,25,19,0
302,2011,East Carolina,51,12,5,7,0,.417,315,387,-72,51,49,48,18,11,0
303,2011,Idaho,51,12,2,10,0,.167,243,399,-156,51,51,50,21,13,2
304,2011,Minnesota,51,12,3,9,0,.250,221,380,-159,51,49,47,15,9,0
305,2011,Oregon State,51,12,3,9,0,.250,262,370,-108,51,48,45,12,5,0
306,2010,Houston,51,12,5,7,0,.417,452,386,66,51,50,48,18,10,1
307,2010,Indiana,51,12,5,7,0,.417,326,408,-82,51,49,49,23,17,1
308,2010,Texas Tech,51,13,8,5,0,.615,430,402,28,51,49,49,19,15,0
309,2008,Central Michigan,51,13,8,5,0,.615,384,393,-9,51,45,43,18,12,1
310,2008,Colorado State,51,13,7,6,0,.538,327,393,-66,51,50,49,16,12,0
311,2008,Miami (OH),51,12,2,10,0,.167,221,392,-171,51,51,47,18,13,0
312,2007,Nevada,51,13,6,7,0,.462,435,418,17,51,49,49,26,19,2
313,2007,Utah State,51,12,2,10,0,.167,247,406,-159,51,48,47,21,17,0
314,2006,Baylor,51,12,4,8,0,.333,283,391,-108,51,49,48,18,11,1
315,2006,Tulane,51,12,4,8,0,.333,224,400,-176,51,48,48,20,14,0
316,2004,Army,51,11,2,9,0,.182,260,388,-128,51,49,48,15,10,0
317,2004,Nevada,51,12,5,7,0,.417,356,413,-57,51,50,50,24,19,0
318,2004,Toledo,51,13,9,4,0,.692,432,404,28,51,48,44,22,16,2
319,2003,Arkansas State,51,12,5,7,0,.417,242,401,-159,51,49,46,18,15,1
320,2003,Colorado,51,12,5,7,0,.417,319,398,-79,51,49,45,19,15,1
321,2003,Kent State,51,12,5,7,0,.417,321,396,-75,51,47,44,17,14,1
322,2003,San Jose State,51,11,3,8,0,.273,259,386,-127,51,49,46,17,10,2
323,2002,Rutgers,51,12,1,11,0,.083,167,397,-230,51,49,44,24,13,3
324,2025,Arkansas,50,12,2,10,0,.167,395,406,-11,50,45,45,21,19,0
325,2025,Baylor,50,12,5,7,0,.417,373,391,-18,50,49,47,20,14,0
326,2025,Kent State,50,12,5,7,0,.417,255,403,-148,50,48,48,22,17,0
327,2025,Nevada-Las Vegas,50,14,10,4,0,.714,477,392,85,50,45,43,22,15,0
328,2025,Rutgers,50,12,5,7,0,.417,344,382,-38,50,49,49,16,11,0
329,2024,Akron,50,12,4,8,0,.333,245,384,-139,50,46,45,16,11,1
330,2024,UTSA,50,13,7,6,0,.538,431,391,40,50,42,40,18,15,0
331,2023,Houston,50,12,4,8,0,.333,284,378,-94,50,48,44,17,10,0
332,2023,Nevada,50,12,2,10,0,.167,208,401,-193,50,48,48,19,17,0
333,2023,Nevada-Las Vegas,50,14,9,5,0,.643,482,400,82,50,49,49,21,17,0
334,2022,Arkansas State,50,12,3,9,0,.250,300,377,-77,50,42,42,12,9,1
335,2022,Northern Illinois,50,12,3,9,0,.250,327,393,-66,50,49,49,21,14,1
336,2022,Purdue,50,14,8,6,0,.571,372,383,-11,50,44,43,18,12,0
337,2022,Stanford,50,12,3,9,0,.250,256,386,-130,50,45,45,19,13,0
338,2022,West Virginia,50,12,5,7,0,.417,367,395,-28,50,47,46,18,15,0
339,2012,Illinois,50,12,2,10,0,.167,200,385,-185,50,50,50,15,11,1
340,2012,Louisiana-Monroe,50,13,8,5,0,.615,440,379,61,50,47,46,12,11,0
341,2012,UCLA,50,14,9,5,0,.643,482,386,96,50,46,43,21,13,0
342,2011,Air Force,50,13,7,6,0,.538,454,369,85,50,47,43,14,8,0
343,2011,Colorado State,50,12,3,9,0,.250,257,375,-118,50,47,47,14,8,1
344,2011,Hawaii,50,13,6,7,0,.462,409,378,31,50,44,43,18,9,1
345,2010,Fresno State,50,13,8,5,0,.615,367,390,-23,50,48,46,19,14,0
346,2010,Northwestern,50,13,7,6,0,.538,343,377,-34,50,47,44,17,11,0
347,2010,Southern Mississippi,50,13,8,5,0,.615,479,384,95,50,48,45,13,11,2
348,2009,UAB,50,12,5,7,0,.417,333,388,-55,50,48,47,16,13,0
349,2009,Hawaii,50,13,6,7,0,.462,296,383,-87,50,46,45,17,12,0
350,2009,Nevada-Las Vegas,50,12,5,7,0,.417,298,389,-91,50,48,47,18,14,0
351,2009,Troy,50,13,9,4,0,.692,438,387,51,50,45,41,19,14,0
352,2008,Buffalo,50,14,8,6,0,.571,424,395,29,50,46,43,26,16,1
353,2008,Hawaii,50,14,7,7,0,.500,345,404,-59,50,48,48,30,18,1
354,2008,Kansas,50,13,8,5,0,.615,434,375,59,50,48,48,16,9,0
355,2008,Missouri,50,14,10,4,0,.714,591,381,210,50,49,47,14,10,1
356,2008,Nevada-Las Vegas,50,12,5,7,0,.417,307,391,-84,50,46,45,17,14,0
357,2008,Tulsa,50,14,11,3,0,.786,661,391,270,50,48,45,17,14,1
358,2007,Iowa State,50,12,3,9,0,.250,218,381,-163,50,47,46,15,11,0
359,2007,Kentucky,50,13,8,5,0,.615,475,385,90,50,47,45,18,12,1
360,2007,Louisville,50,12,6,6,0,.500,422,377,45,50,50,47,13,10,0
361,2007,Oklahoma State,50,13,7,6,0,.538,450,384,66,50,46,46,15,12,0
362,2006,Kentucky,50,13,8,5,0,.615,347,369,-22,50,45,40,18,9,0
363,2006,New Mexico State,50,12,4,8,0,.333,374,369,5,50,43,37,13,8,0
364,2005,Nevada,50,12,9,3,0,.750,410,383,27,50,44,39,16,12,0
365,2004,Memphis,50,12,8,4,0,.667,430,375,55,50,45,45,12,8,0
366,2004,Tulsa,50,12,4,8,0,.333,345,398,-53,50,46,44,24,16,2
367,2003,Louisiana Tech,50,12,5,7,0,.417,310,394,-84,50,50,46,25,16,0
368,2002,Arizona State,50,14,8,6,0,.571,452,407,45,50,48,43,25,20,1
369,2002,East Carolina,50,12,4,8,0,.333,335,399,-64,50,47,43,26,18,0
370,2002,Houston,50,12,5,7,0,.417,320,393,-73,50,48,45,20,16,0
371,2002,SMU,50,12,3,9,0,.250,207,378,-171,50,47,46,17,10,0
372,2025,Boston College,49,12,2,10,0,.167,305,393,-88,49,45,43,21,18,0
373,2025,Delaware,49,13,7,6,0,.538,377,403,-26,49,45,45,27,20,0
374,2025,Mississippi State,49,13,5,8,0,.385,395,393,2,49,46,45,21,16,0
375,2024,Arizona,49,12,4,8,0,.333,261,381,-120,49,47,47,15,12,0
376,2024,Kennesaw State,49,12,2,10,0,.167,198,374,-176,49,47,46,18,10,1
377,2024,Mississippi State,49,12,2,10,0,.167,310,409,-99,49,47,47,25,22,0
378,2024,South Florida,49,13,7,6,0,.538,418,387,31,49,44,44,19,13,0
379,2024,UTEP,49,12,3,9,0,.250,234,388,-154,49,45,44,20,14,1
380,2023,Arkansas State,49,13,6,7,0,.462,352,395,-43,49,44,44,26,17,0
381,2023,Boston College,49,13,7,6,0,.538,323,368,-45,49,48,47,14,9,0
382,2023,Georgia Tech,49,13,7,6,0,.538,404,383,21,49,47,44,22,15,0
383,2023,Western Kentucky,49,13,8,5,0,.615,396,373,23,49,48,47,14,10,0
384,2022,Georgia Southern,49,13,6,7,0,.462,425,411,14,49,47,46,30,23,0
385,2022,Georgia State,49,12,4,8,0,.333,360,374,-14,49,45,44,13,10,0
386,2022,Ohio,49,14,10,4,0,.714,445,396,49,49,47,45,20,17,1
387,2022,Oklahoma,49,13,6,7,0,.462,427,390,37,49,46,44,19,16,0
388,2022,Utah State,49,13,6,7,0,.462,289,405,-116,49,46,45,26,20,0
389,2012,Florida International,49,12,3,9,0,.250,300,380,-80,49,46,44,17,12,1
390,2012,Nebraska,49,14,10,4,0,.714,487,386,101,49,48,47,23,13,2
391,2011,Louisiana,49,13,9,4,0,.692,420,388,32,49,47,47,20,15,1
392,2011,Ole Miss,49,12,2,10,0,.167,193,385,-192,49,49,48,24,13,2
393,2011,North Texas,49,12,5,7,0,.417,298,368,-70,49,48,44,14,10,0
394,2011,Washington State,49,12,4,8,0,.333,358,381,-23,49,46,44,18,13,0
395,2010,Louisiana-Monroe,49,12,5,7,0,.417,250,389,-139,49,48,47,21,16,0
396,2010,Washington,49,13,7,6,0,.538,284,381,-97,49,46,45,19,12,1
397,2009,Nevada,49,13,8,5,0,.615,497,371,126,49,45,45,13,10,0
398,2009,North Carolina State,49,12,5,7,0,.417,364,374,-10,49,49,47,16,11,0
399,2008,Akron,49,12,5,7,0,.417,360,375,-15,49,47,45,19,12,0
400,2008,UAB,49,12,4,8,0,.333,273,375,-102,49,48,48,18,11,0
