Rk,Season,Team,TD,G,W,L,T,W-L%,Pts,PtsO,PtDif,TD,XPA,XPM,FGA,FGM,Sfty
1223,2003,Marshall,36,12,8,4,0,.667,350,278,72,36,34,32,15,10,0
1224,2003,Navy,36,13,8,5,0,.615,396,283,113,36,33,32,16,11,0
1225,2003,Syracuse,36,12,6,6,0,.500,320,301,19,36,34,34,21,17,0
1226,2003,Texas,36,13,10,3,0,.769,533,280,253,36,29,22,17,10,2
1227,2003,Wisconsin,36,13,7,6,0,.538,355,306,49,36,36,33,23,19,0
1228,2002,Air Force,36,13,8,5,0,.615,440,303,137,36,32,32,22,17,1
1229,2002,Purdue,36,13,7,6,0,.538,386,288,98,36,33,30,24,14,0
1230,2025,Alabama,35,15,11,4,0,.733,443,288,155,35,33,33,19,15,0
1231,2025,Bowling Green,35,12,4,8,0,.333,246,291,-45,35,34,34,19,15,1
1232,2025,Buffalo,35,12,5,7,0,.417,288,282,6,35,34,33,16,13,0
1233,2025,Florida,35,12,4,8,0,.333,259,288,-29,35,34,34,19,14,1
1234,2025,Minnesota,35,13,8,5,0,.615,299,298,1,35,33,33,24,17,0
1235,2025,New Mexico,35,13,9,4,0,.692,352,290,62,35,32,32,18,16,0
1236,2025,Northern Illinois,35,12,3,9,0,.250,205,292,-87,35,34,33,22,15,1
1237,2025,Ohio,35,13,9,4,0,.692,361,285,76,35,30,30,19,13,1
1238,2024,Boston College,35,13,7,6,0,.538,366,309,57,35,31,30,25,21,0
1239,2024,Connecticut,35,13,9,4,0,.692,415,300,115,35,34,33,23,19,0
1240,2023,Ball State,35,12,4,8,0,.333,219,293,-74,35,35,35,22,16,0
1241,2023,Miami (FL),35,13,7,6,0,.538,409,296,113,35,31,30,21,18,0
1242,2023,Navy,35,12,5,7,0,.417,212,269,-57,35,34,34,14,7,0
1243,2023,Oklahoma,35,13,10,3,0,.769,542,305,237,35,27,26,27,21,0
1244,2023,Rutgers,35,13,7,6,0,.538,302,276,26,35,33,33,16,11,0
1245,2022,Miami (OH),35,13,6,7,0,.462,263,294,-31,35,33,33,23,17,0
1246,2020,Arkansas State,35,11,4,7,0,.364,362,409,-47,35,52,50,20,13,1
1247,2019,Massachusetts,35,12,1,11,0,.083,237,632,-395,35,85,84,12,10,0
1248,2018,Colorado State,35,12,3,9,0,.250,274,441,-167,35,52,51,18,16,1
1249,2017,Connecticut,35,12,3,9,0,.250,283,455,-172,35,60,57,14,10,0
1250,2017,Louisiana-Monroe,35,12,4,8,0,.333,407,492,-85,35,60,57,10,9,0
1251,2016,Arizona,35,12,3,9,0,.250,297,460,-163,35,60,59,14,9,1
1252,2016,Bowling Green,35,12,4,8,0,.333,298,460,-162,35,59,55,11,7,1
1253,2016,Central Michigan,35,13,6,7,0,.462,342,394,-52,35,49,47,17,13,0
1254,2015,Rice,35,12,5,7,0,.417,313,430,-117,35,56,54,10,6,0
1255,2012,Northwestern,35,13,10,3,0,.769,412,293,119,35,28,28,18,15,1
1256,2012,Oregon,35,13,12,1,0,.923,645,281,364,35,33,32,19,13,0
1257,2012,San Jose State,35,13,11,2,0,.846,452,277,175,35,33,31,14,12,0
1258,2012,Texas Christian,35,13,7,6,0,.538,368,294,74,35,33,31,25,17,0
1259,2012,Virginia Tech,35,13,7,6,0,.538,326,297,29,35,34,34,23,17,0
1260,2011,Oklahoma,35,13,10,3,0,.769,514,287,227,35,34,33,19,14,0
1261,2011,Pitt,35,13,6,7,0,.462,315,297,18,35,32,32,21,17,0
1262,2011,Southern Mississippi,35,14,12,2,0,.857,516,291,225,35,32,32,19,15,1
1263,2011,Vanderbilt,35,13,6,7,0,.462,347,281,66,35,29,27,19,12,0
1264,2010,BYU,35,13,7,6,0,.538,340,281,59,35,35,35,17,12,0
1265,2010,Illinois,35,13,7,6,0,.538,423,305,118,35,32,30,26,21,0
1266,2010,North Carolina,35,13,8,5,0,.615,329,302,27,35,33,30,24,18,3
1267,2010,Oklahoma,35,14,12,2,0,.857,521,305,216,35,34,33,24,20,1
1268,2010,Texas A&M,35,13,9,4,0,.692,406,285,121,35,34,31,20,14,1
1269,2009,BYU,35,13,11,2,0,.846,461,280,181,35,30,27,20,13,0
1270,2009,Northern Illinois,35,13,7,6,0,.538,372,281,91,35,33,32,22,13,0
1271,2009,Ohio,35,14,9,5,0,.643,347,298,49,35,35,35,23,17,1
1272,2009,Oklahoma State,35,13,9,4,0,.692,369,282,87,35,32,32,20,12,0
1273,2009,Oregon,35,13,10,3,0,.769,469,309,160,35,31,29,27,22,1
1274,2009,Texas Tech,35,13,9,4,0,.692,481,292,189,35,34,34,23,16,0
1275,2008,Bowling Green,35,12,6,6,0,.500,332,278,54,35,29,28,16,12,0
1276,2008,Duke,35,12,4,8,0,.333,241,281,-40,35,34,34,15,11,1
1277,2008,Maryland,35,13,8,5,0,.615,283,292,-9,35,35,35,22,15,1
1278,2008,Mississippi State,35,12,4,8,0,.333,183,296,-113,35,34,33,25,17,1
1279,2008,Notre Dame,35,13,7,6,0,.538,321,288,33,35,34,33,21,15,0
1280,2008,Oregon State,35,13,9,4,0,.692,397,300,97,35,33,32,25,18,1
1281,2008,Pitt,35,13,9,4,0,.692,352,279,73,35,34,30,20,13,0
1282,2008,Temple,35,12,5,7,0,.417,281,277,4,35,32,31,19,12,0
1283,2007,Alabama,35,13,7,6,0,.538,352,286,66,35,34,34,21,14,0
1284,2007,Boston College,35,14,11,3,0,.786,396,285,111,35,33,33,20,12,0
1285,2007,Illinois,35,13,9,4,0,.692,362,283,79,35,32,32,19,13,0
1286,2007,LSU,35,14,12,2,0,.857,541,279,262,35,32,32,14,11,1
1287,2007,Miami (FL),35,12,5,7,0,.417,247,312,-65,35,35,33,28,23,0
1288,2007,Mississippi State,35,13,8,5,0,.615,279,301,-22,35,34,34,26,19,0
1289,2007,Oregon State,35,13,9,4,0,.692,362,294,68,35,33,33,23,17,0
1290,2007,Pitt,35,12,5,7,0,.417,274,291,-17,35,35,34,23,15,1
1291,2007,UCLA,35,13,6,7,0,.462,291,290,1,35,35,35,21,15,0
1292,2007,Wake Forest,35,13,9,4,0,.692,362,289,73,35,31,31,15,14,1
1293,2006,Arkansas State,35,12,6,6,0,.500,182,289,-107,35,35,32,18,15,1
1294,2006,East Carolina,35,13,7,6,0,.538,280,270,10,35,32,31,17,9,1
1295,2006,Maryland,35,13,9,4,0,.692,284,284,0,35,33,32,21,14,0
1296,2006,Southern Mississippi,35,14,9,5,0,.643,356,260,96,35,31,30,12,6,1
1297,2005,Louisiana Tech,35,11,7,4,0,.636,316,281,35,35,30,27,16,12,1
1298,2005,Louisville,35,12,9,3,0,.750,521,285,236,35,31,31,15,12,1
1299,2005,Oregon,35,12,10,2,0,.833,414,278,136,35,35,35,17,11,0
1300,2005,SMU,35,11,5,6,0,.455,229,280,-51,35,32,32,23,12,0
1301,2005,Syracuse,35,11,1,10,0,.091,152,295,-143,35,34,33,23,16,1
1302,2004,Mississippi State,35,11,3,8,0,.273,173,280,-107,35,34,32,15,12,0
1303,2004,Nebraska,35,11,5,6,0,.455,275,298,-23,35,33,32,23,18,1
1304,2003,Arkansas,35,13,9,4,0,.692,436,305,131,35,31,31,24,20,0
1305,2003,Miami (OH),35,14,13,1,0,.929,602,272,330,35,33,32,14,10,0
1306,2003,Toledo,35,12,8,4,0,.667,389,285,104,35,33,33,17,14,0
1307,2003,West Virginia,35,13,8,5,0,.615,376,297,79,35,33,31,25,18,0
1308,2002,Arizona,35,12,4,8,0,.333,227,310,-83,35,33,32,27,22,1
1309,2002,Connecticut,35,12,6,6,0,.500,373,270,103,35,34,31,12,9,0
1310,2002,Florida State,35,14,9,5,0,.643,428,301,127,35,33,31,26,18,2
1311,2002,Tulane,35,13,8,5,0,.615,361,282,79,35,33,31,19,13,0
1312,2002,Washington State,35,13,10,3,0,.769,431,296,135,35,34,32,24,16,2
1313,2025,Army,34,13,7,6,0,.538,310,281,29,34,30,30,20,15,0
1314,2025,Vanderbilt,34,13,10,3,0,.769,500,297,203,34,30,29,26,20,0
1315,2025,Virginia,34,14,11,3,0,.786,431,274,157,34,32,32,18,12,1
1316,2024,Cincinnati,34,12,5,7,0,.417,302,295,7,34,31,31,24,20,0
1317,2024,Houston,34,12,4,8,0,.333,168,275,-107,34,32,30,19,13,1
1318,2024,Louisiana Tech,34,13,5,8,0,.385,272,273,-1,34,32,31,18,12,1
1319,2024,Texas A&M,34,13,8,5,0,.615,395,289,106,34,32,32,24,17,0
1320,2024,Tulane,34,14,9,5,0,.643,491,289,202,34,31,31,20,18,0
1321,2024,Wisconsin,34,12,5,7,0,.417,271,277,-6,34,34,34,20,13,0
1322,2023,Arizona,34,13,10,3,0,.769,450,274,176,34,29,29,19,11,0
1323,2023,Clemson,34,13,9,4,0,.692,388,274,114,34,30,30,15,12,0
1324,2023,Jacksonville State,34,13,9,4,0,.692,392,275,117,34,33,32,16,13,0
1325,2023,Maryland,34,13,8,5,0,.615,386,292,94,34,30,30,20,18,2
1326,2023,North Carolina State,34,13,9,4,0,.692,341,270,71,34,31,31,16,11,0
1327,2023,South Alabama,34,13,7,6,0,.538,430,273,157,34,33,31,14,12,0
1328,2023,Texas A&M,34,13,7,6,0,.538,433,287,146,34,31,31,22,16,1
1329,2022,Army,34,12,6,6,0,.500,343,270,73,34,33,33,16,11,0
1330,2022,Maryland,34,13,8,5,0,.615,366,301,65,34,32,31,28,22,0
1331,2022,Navy,34,12,4,8,0,.333,263,292,-29,34,32,32,21,18,0
1332,2022,San Diego State,34,13,7,6,0,.538,279,267,12,34,31,31,15,10,0
1333,2022,Western Michigan,34,12,5,7,0,.417,228,289,-61,34,34,34,22,17,0
1334,2021,Duke,34,12,3,9,0,.250,274,477,-203,34,58,57,23,20,0
1335,2019,Nevada,34,13,7,6,0,.538,277,415,-138,34,51,51,18,16,2
1336,2018,San Jose State,34,12,1,11,0,.083,255,439,-184,34,55,54,23,13,1
1337,2016,California,34,12,5,7,0,.417,445,511,-66,34,65,65,18,14,1
1338,2016,Idaho,34,13,9,4,0,.692,400,407,-7,34,51,48,18,15,0
1339,2013,Memphis,34,12,3,9,0,.250,234,295,-61,34,36,35,4,12,0
1340,2012,Georgia,34,14,12,2,0,.857,529,275,254,34,33,30,21,13,0
1341,2012,Kansas State,34,13,11,2,0,.846,505,288,217,34,31,29,21,16,1
1342,2012,Northern Illinois,34,14,12,2,0,.857,540,278,262,34,29,27,22,15,0
1343,2012,Oregon State,34,13,9,4,0,.692,423,268,155,34,32,32,17,10,1
1344,2011,Eastern Michigan,34,12,6,6,0,.500,255,292,-37,34,30,29,21,17,1
1345,2011,Wisconsin,34,14,11,3,0,.786,618,266,352,34,30,29,14,9,1
1346,2010,Air Force,34,13,9,4,0,.692,401,274,127,34,32,31,16,13,0
1347,2010,California,34,12,5,7,0,.417,310,271,39,34,32,32,18,11,0
1348,2010,Maryland,34,13,9,4,0,.692,419,288,131,34,33,31,21,17,0
1349,2010,Nevada,34,14,13,1,0,.929,574,300,274,34,33,33,26,21,0
1350,2009,Army,34,12,5,7,0,.417,184,263,-79,34,34,32,16,9,0
1351,2009,Buffalo,34,12,5,7,0,.417,289,285,4,34,34,30,23,17,0
1352,2009,Temple,34,13,9,4,0,.692,384,290,94,34,29,25,23,19,1
1353,2009,UCLA,34,13,7,6,0,.538,286,276,10,34,32,31,21,13,1
1354,2009,Wisconsin,34,13,10,3,0,.769,413,283,130,34,30,30,18,15,0
1355,2008,Army,34,12,3,9,0,.250,177,284,-107,34,33,32,24,16,0
1356,2008,UCF,34,12,4,8,0,.333,199,289,-90,34,33,33,24,16,1
1357,2008,New Mexico,34,12,4,8,0,.333,253,273,-20,34,34,33,18,12,0
1358,2008,South Carolina,34,13,7,6,0,.538,270,274,-4,34,32,32,19,12,0
1359,2008,Troy,34,13,8,5,0,.615,426,277,149,34,33,31,17,12,3
1360,2007,Arizona State,34,13,10,3,0,.769,420,293,127,34,33,33,24,18,1
1361,2007,Maryland,34,13,6,7,0,.462,313,280,33,34,32,32,21,14,1
1362,2007,North Carolina,34,12,4,8,0,.333,254,294,-40,34,34,33,28,19,0
1363,2007,Oklahoma,34,14,11,3,0,.786,592,284,308,34,33,33,24,15,0
1364,2007,Rutgers,34,13,8,5,0,.615,426,292,134,34,34,32,25,18,1
1365,2007,South Carolina,34,12,6,6,0,.500,313,282,31,34,31,30,24,16,0
1366,2007,South Florida,34,13,9,4,0,.692,451,304,147,34,29,29,30,21,1
1367,2007,Western Kentucky,34,12,7,5,0,.583,398,250,148,34,31,31,11,5,0
1368,2006,Akron,34,12,5,7,0,.417,236,271,-35,34,32,32,15,11,1
1369,2006,Colorado,34,12,2,10,0,.167,196,267,-71,34,31,31,14,10,1
1370,2006,Iowa,34,13,6,7,0,.462,310,269,41,34,33,32,19,11,0
1371,2006,Louisiana-Monroe,34,12,4,8,0,.333,262,267,-5,34,33,32,15,9,2
1372,2006,Pitt,34,12,6,6,0,.500,381,274,107,34,31,29,14,11,1
1373,2006,San Jose State,34,13,9,4,0,.692,324,270,54,34,32,29,12,11,1
1374,2006,Texas A&M,34,13,9,4,0,.692,362,267,95,34,33,32,11,9,2
1375,2006,Vanderbilt,34,12,4,8,0,.333,264,284,-20,34,28,28,21,16,0
1376,2006,Washington,34,12,5,7,0,.417,262,311,-49,34,30,28,30,25,0
1377,2005,Florida State,34,13,8,5,0,.615,376,286,90,34,31,30,24,16,1
1378,2005,Maryland,34,11,5,6,0,.455,270,275,-5,34,33,33,16,12,1
1379,2005,Oklahoma,34,12,8,4,0,.667,323,277,46,34,28,27,18,14,0
1380,2005,Southern Mississippi,34,12,7,5,0,.583,355,272,83,34,34,33,20,11,1
1381,2005,Virginia,34,12,7,5,0,.583,320,279,41,34,33,31,22,14,0
1382,2004,Arkansas,34,11,5,6,0,.455,328,270,58,34,32,29,16,11,1
1383,2004,Michigan,34,12,9,3,0,.750,370,279,91,34,34,34,19,13,1
1384,2004,Ohio,34,11,4,7,0,.364,221,271,-50,34,33,32,19,11,1
1385,2003,Minnesota,34,13,10,3,0,.769,503,285,218,34,34,33,20,16,0
1386,2003,Nevada-Las Vegas,34,12,6,6,0,.500,256,272,-16,34,30,28,19,12,1
1387,2003,Troy,34,12,6,6,0,.500,185,272,-87,34,33,32,18,12,0
1388,2002,Florida,34,13,8,5,0,.615,336,279,57,34,29,28,20,13,1
1389,2002,Michigan,34,13,10,3,0,.769,361,265,96,34,27,25,19,10,1
1390,2002,Texas A&M,34,12,6,6,0,.500,345,280,65,34,28,27,25,15,0
1391,2002,Virginia Tech,34,14,10,4,0,.714,429,263,166,34,30,28,16,9,0
1392,2025,UCF,33,12,5,7,0,.417,292,283,9,33,32,31,24,18,0
1393,2025,Oregon,33,15,13,2,0,.867,554,268,286,33,29,29,16,13,0
1394,2025,Washington State,33,13,7,6,0,.538,293,263,30,33,31,31,16,10,1
1395,2024,Bowling Green,33,13,7,6,0,.538,352,281,71,33,28,27,22,18,0
1396,2024,Illinois,33,13,10,3,0,.769,368,282,86,33,28,27,23,17,0
1397,2024,James Madison,33,13,9,4,0,.692,433,266,167,33,27,26,13,12,0
1398,2024,Liberty,33,12,8,4,0,.667,345,282,63,33,32,31,22,17,0
1399,2024,Oklahoma,33,13,6,7,0,.462,312,280,32,33,30,27,22,17,1
1400,2024,Sam Houston,33,13,10,3,0,.769,309,266,43,33,29,29,15,11,1
