Rk,Season,Team,TD,G,W,L,T,W-L%,Pts,PtsO,PtDif,TD,XPA,XPM,FGA,FGM,Sfty
426,2024,Washington State,48,13,8,5,0,.615,476,389,87,48,40,40,23,19,0
427,2023,Louisiana,48,13,6,7,0,.462,418,372,46,48,41,40,17,14,0
428,2023,Memphis,48,13,10,3,0,.769,512,374,138,48,41,40,14,12,0
429,2023,Washington,48,15,14,1,0,.933,540,372,168,48,44,41,17,13,0
430,2023,Western Michigan,48,12,4,8,0,.333,284,381,-97,48,45,45,21,14,1
431,2022,BYU,48,13,8,5,0,.615,407,383,24,48,42,40,19,17,1
432,2022,Florida,48,13,6,7,0,.462,384,375,9,48,44,43,18,14,0
433,2022,Massachusetts,48,12,1,11,0,.083,150,373,-223,48,47,46,18,13,0
434,2022,South Carolina,48,13,8,5,0,.615,418,375,43,48,45,45,17,12,2
435,2012,Air Force,48,13,6,7,0,.462,356,377,-21,48,43,41,19,14,0
436,2012,Kentucky,48,12,2,10,0,.167,215,372,-157,48,45,41,16,13,0
437,2012,Wake Forest,48,12,5,7,0,.417,222,382,-160,48,48,46,24,16,0
438,2011,Central Michigan,48,12,3,9,0,.250,271,400,-129,48,45,45,29,21,1
439,2011,Western Michigan,48,13,7,6,0,.538,463,373,90,48,48,47,18,12,1
440,2010,Ball State,48,12,4,8,0,.333,264,365,-101,48,44,42,20,11,0
441,2010,Hawaii,48,14,10,4,0,.714,554,357,197,48,41,41,10,6,1
442,2010,Kansas State,48,13,7,6,0,.538,437,378,59,48,45,42,21,16,0
443,2010,SMU,48,14,7,7,0,.500,360,359,1,48,47,45,20,8,0
444,2010,Toledo,48,13,8,5,0,.615,363,371,-8,48,46,45,15,12,0
445,2009,SMU,48,13,8,5,0,.615,380,359,21,48,43,39,18,10,0
446,2008,Florida Atlantic,48,12,7,6,0,.538,326,373,-47,48,44,40,18,13,0
447,2008,Fresno State,48,13,7,6,0,.538,385,404,-19,48,45,41,31,23,0
448,2008,Kent State,48,12,4,8,0,.333,308,380,-72,48,48,47,19,15,0
449,2008,Syracuse,48,12,3,9,0,.250,217,392,-175,48,47,47,21,17,2
450,2008,Toledo,48,12,3,9,0,.250,269,377,-108,48,48,48,20,13,0
451,2007,Ball State,48,13,7,6,0,.538,409,368,41,48,47,44,18,12,0
452,2007,Duke,48,12,1,11,0,.083,215,398,-183,48,45,42,27,20,2
453,2007,East Carolina,48,13,8,5,0,.615,403,395,8,48,45,40,27,21,0
454,2007,Indiana,48,13,7,6,0,.538,412,370,42,48,46,43,18,13,0
455,2007,Kansas State,48,12,5,7,0,.417,422,370,52,48,47,46,14,12,0
456,2007,Northern Illinois,48,12,2,10,0,.167,229,370,-141,48,48,46,19,12,0
457,2006,Fresno State,48,12,4,8,0,.333,276,339,-63,48,45,39,6,4,0
458,2005,UCF,48,13,8,5,0,.615,373,373,0,48,45,44,19,13,0
459,2005,Oregon State,48,11,5,6,0,.455,293,365,-72,48,47,44,13,11,0
460,2004,Akron,48,11,6,5,0,.545,271,347,-76,48,45,41,12,6,0
461,2004,North Carolina,48,12,6,6,0,.500,319,382,-63,48,47,45,20,15,1
462,2003,Eastern Michigan,48,12,3,9,0,.250,205,371,-166,48,46,43,16,12,0
463,2003,Middle Tennessee State,48,12,4,8,0,.333,332,375,-43,48,41,38,20,15,0
464,2003,Ohio,48,12,2,10,0,.167,263,372,-109,48,46,46,18,12,0
465,2003,Tulsa,48,13,8,5,0,.615,400,361,39,48,42,41,14,10,0
466,2002,Akron,48,12,4,8,0,.333,325,379,-54,48,47,47,21,14,1
467,2002,Central Michigan,48,12,4,8,0,.333,267,384,-117,48,47,44,19,16,1
468,2002,Hawaii,48,14,10,4,0,.714,502,389,113,48,40,38,32,19,1
469,2002,Oregon,48,13,7,6,0,.538,417,362,55,48,45,42,14,10,0
470,2002,Toledo,48,14,9,5,0,.643,495,378,117,48,48,45,21,15,0
471,2025,Kennesaw State,47,14,10,4,0,.714,374,357,17,47,42,41,18,10,0
472,2025,Louisiana,47,13,6,7,0,.462,338,380,-42,47,44,43,25,17,1
473,2025,Louisiana-Monroe,47,12,3,9,0,.250,199,383,-184,47,44,43,22,18,0
474,2025,Michigan State,47,12,4,8,0,.333,295,359,-64,47,44,44,17,11,0
475,2025,North Texas,47,14,12,2,0,.857,631,371,260,47,41,41,16,14,0
476,2025,Purdue,47,12,2,10,0,.167,225,382,-157,47,46,46,25,18,0
477,2025,San Jose State,47,12,3,9,0,.250,257,390,-133,47,43,43,22,19,1
478,2025,South Alabama,47,12,4,8,0,.333,318,365,-47,47,42,41,18,12,0
479,2024,East Carolina,47,13,8,5,0,.615,416,355,61,47,45,44,15,9,0
480,2024,North Carolina State,47,13,6,7,0,.462,371,392,-21,47,46,45,27,21,1
481,2024,San Diego State,47,12,3,9,0,.250,256,355,-99,47,44,42,14,9,0
482,2024,Syracuse,47,13,10,3,0,.769,443,379,64,47,45,45,22,16,1
483,2024,Wake Forest,47,12,4,8,0,.333,308,390,-82,47,44,43,24,21,0
484,2023,Appalachian State,47,14,9,5,0,.643,465,378,87,47,42,40,18,14,1
485,2023,Central Michigan,47,12,5,7,0,.417,278,373,-95,47,44,42,22,15,0
486,2023,LSU,47,13,10,3,0,.769,592,364,228,47,41,41,18,11,0
487,2022,Eastern Michigan,47,13,9,4,0,.692,387,370,17,47,44,40,18,16,0
488,2022,Oklahoma State,47,13,7,6,0,.538,398,376,22,47,41,41,21,15,0
489,2022,Tulsa,47,12,5,7,0,.417,367,397,-30,47,45,45,28,22,1
490,2012,Arkansas,47,12,4,8,0,.333,282,365,-83,47,46,44,22,13,0
491,2012,Florida Atlantic,47,12,3,9,0,.250,246,370,-124,47,47,46,19,14,0
492,2011,Duke,47,12,3,9,0,.250,270,374,-104,47,47,44,18,16,0
493,2011,Marshall,47,13,7,6,0,.538,284,372,-88,47,47,43,19,15,1
494,2011,Navy,47,12,5,7,0,.417,356,347,9,47,47,47,12,6,0
495,2011,UTEP,47,12,5,7,0,.417,319,364,-45,47,45,45,17,11,0
496,2011,Wyoming,47,13,8,5,0,.615,339,361,-22,47,44,40,20,13,0
497,2010,UAB,47,12,4,8,0,.333,316,379,-63,47,39,36,20,19,0
498,2010,Baylor,47,13,7,6,0,.538,405,396,9,47,44,44,29,22,1
499,2010,Kentucky,47,13,6,7,0,.462,406,369,37,47,47,45,16,14,0
500,2010,Middle Tennessee State,47,13,6,7,0,.462,344,365,-21,47,46,44,25,13,0
501,2010,Vanderbilt,47,12,2,10,0,.167,203,374,-171,47,47,44,18,14,3
502,2009,Bowling Green,47,13,7,6,0,.538,370,357,13,47,44,42,13,9,0
503,2009,Colorado State,47,12,3,9,0,.250,260,358,-98,47,43,37,13,11,0
504,2009,Fresno State,47,13,8,5,0,.615,440,369,71,47,44,44,24,13,0
505,2008,Louisville,47,12,5,7,0,.417,296,358,-62,47,44,44,17,10,0
506,2007,Army,47,12,3,9,0,.250,203,364,-161,47,45,41,20,13,0
507,2007,Colorado,47,13,6,7,0,.462,355,383,-28,47,42,40,22,19,0
508,2007,Louisiana Tech,47,12,5,7,0,.417,249,368,-119,47,47,47,22,13,0
509,2007,Tulane,47,12,4,8,0,.333,293,375,-82,47,46,45,25,16,0
510,2006,Iowa State,47,12,4,8,0,.333,226,369,-143,47,43,42,18,13,1
511,2006,Memphis,47,12,2,10,0,.167,281,365,-84,47,45,44,20,13,0
512,2006,North Carolina,47,12,3,9,0,.250,216,366,-150,47,46,43,14,13,0
513,2005,Western Michigan,47,11,7,4,0,.636,354,342,12,47,44,40,14,6,0
514,2004,Houston,47,11,3,8,0,.273,230,354,-124,47,46,44,13,8,1
515,2004,Tulane,47,11,5,6,0,.455,300,361,-61,47,44,41,19,12,0
516,2003,Akron,47,12,7,5,0,.583,435,353,82,47,47,47,10,8,0
517,2003,Rutgers,47,12,5,7,0,.417,329,354,-25,47,44,41,19,9,0
518,2003,Western Michigan,47,12,5,7,0,.417,331,370,-39,47,44,40,21,16,0
519,2002,Arkansas State,47,13,6,7,0,.462,259,361,-102,47,44,42,16,11,2
520,2002,Fresno State,47,14,9,5,0,.643,378,379,-1,47,42,39,27,18,1
521,2002,Oklahoma State,47,13,8,5,0,.615,446,356,90,47,38,33,16,11,1
522,2025,Ball State,46,12,4,8,0,.333,190,358,-168,46,45,45,17,11,1
523,2025,Eastern Michigan,46,12,4,8,0,.333,289,357,-68,46,46,46,17,11,1
524,2025,Southern Mississippi,46,13,7,6,0,.538,374,356,18,46,42,41,14,11,0
525,2025,Tennessee,46,13,8,5,0,.615,517,375,142,46,40,39,21,18,1
526,2025,Utah State,46,13,6,7,0,.462,402,373,29,46,38,36,24,19,1
527,2024,Appalachian State,46,11,5,6,0,.455,293,362,-69,46,44,42,16,14,0
528,2024,Georgia Southern,46,13,8,5,0,.615,364,359,5,46,43,42,19,13,0
529,2024,Nevada,46,13,3,10,0,.231,300,374,-74,46,39,39,20,17,1
530,2023,Arizona State,46,12,3,9,0,.250,213,382,-169,46,44,44,25,20,0
531,2023,Cincinnati,46,12,3,9,0,.250,289,360,-71,46,45,45,19,13,0
532,2023,Connecticut,46,12,3,9,0,.250,229,358,-129,46,43,43,20,13,0
533,2023,Florida International,46,12,4,8,0,.333,241,382,-141,46,41,41,30,21,1
534,2022,Arizona State,46,12,3,9,0,.250,313,377,-64,46,44,43,20,18,0
535,2022,Middle Tennessee State,46,13,8,5,0,.615,375,360,15,46,44,43,20,13,1
536,2013,Georgia,46,13,8,5,0,.615,477,377,100,46,45,43,4,16,0
537,2012,Colorado State,46,12,4,8,0,.333,254,363,-109,46,45,44,18,13,1
538,2012,Oklahoma State,46,13,8,5,0,.615,594,367,227,46,42,42,23,15,0
539,2012,South Alabama,46,13,2,11,0,.154,240,383,-143,46,45,45,29,20,0
540,2012,Texas,46,13,9,4,0,.692,464,380,84,46,42,40,25,20,1
541,2012,UTEP,46,12,3,9,0,.250,254,357,-103,46,44,43,21,12,0
542,2012,Toledo,46,13,9,4,0,.692,410,369,41,46,41,39,21,16,1
543,2012,Troy,46,12,5,7,0,.417,367,366,1,46,41,38,24,16,0
544,2011,Arizona State,46,13,6,7,0,.462,431,372,59,46,43,42,23,18,0
545,2011,Auburn,46,13,8,5,0,.615,334,376,-42,46,43,42,19,18,0
546,2011,Buffalo,46,12,3,9,0,.250,266,353,-87,46,46,44,18,11,0
547,2011,San Jose State,46,12,5,7,0,.417,294,364,-70,46,44,43,18,13,2
548,2011,Tulsa,46,13,8,5,0,.615,430,355,75,46,46,41,17,12,1
549,2010,Idaho,46,13,6,7,0,.462,346,368,-22,46,46,44,24,16,0
550,2010,Louisiana Tech,46,12,5,7,0,.417,321,368,-47,46,46,44,23,16,0
551,2010,UTEP,46,13,6,7,0,.462,338,357,-19,46,45,43,17,12,0
552,2010,UCLA,46,12,4,8,0,.333,242,364,-122,46,43,42,18,14,0
553,2010,Wyoming,46,12,3,9,0,.250,230,364,-134,46,44,42,20,14,2
554,2009,Akron,46,12,3,9,0,.250,231,345,-114,46,45,43,17,8,1
555,2009,Auburn,46,13,8,5,0,.615,433,358,75,46,43,38,23,14,0
556,2009,Louisiana,46,12,6,6,0,.500,266,364,-98,46,43,40,19,14,1
557,2009,Maryland,46,12,2,10,0,.167,256,375,-119,46,41,39,23,18,0
558,2008,Arkansas,46,12,5,7,0,.417,263,374,-111,46,46,45,24,17,1
559,2008,Texas Tech,46,13,11,2,0,.846,569,362,207,46,43,41,19,13,1
560,2007,Eastern Michigan,46,12,4,8,0,.333,290,374,-84,46,42,41,23,17,1
561,2007,Tennessee,46,14,10,4,0,.714,455,382,73,46,42,42,28,20,0
562,2006,Bowling Green,46,12,4,8,0,.333,234,340,-106,46,45,43,12,7,0
563,2006,Stanford,46,12,1,11,0,.083,127,377,-250,46,46,45,19,18,1
564,2006,UTEP,46,12,5,7,0,.417,328,375,-47,46,43,41,23,16,2
565,2005,BYU,46,12,6,6,0,.500,396,351,45,46,44,43,15,10,0
566,2005,Indiana,46,11,4,7,0,.364,248,361,-113,46,41,37,16,12,0
567,2005,Stanford,46,11,5,6,0,.455,269,337,-68,46,42,37,17,6,1
568,2005,Tulane,46,11,2,9,0,.182,234,348,-114,46,45,45,17,9,0
569,2004,Arkansas State,46,11,3,8,0,.273,215,365,-150,46,44,40,18,15,0
570,2004,Buffalo,46,11,2,9,0,.182,197,351,-154,46,41,34,13,11,2
571,2004,New Mexico State,46,11,5,6,0,.455,273,355,-82,46,42,41,16,10,1
572,2004,Rutgers,46,11,4,7,0,.364,269,343,-74,46,46,43,15,8,0
573,2003,New Mexico State,46,12,3,9,0,.250,262,341,-79,46,44,42,14,7,0
574,2003,North Carolina State,46,13,8,5,0,.615,489,385,104,46,39,36,28,23,0
575,2002,UAB,46,12,5,7,0,.417,268,370,-102,46,42,39,26,17,1
576,2002,Louisiana,46,12,3,9,0,.250,203,352,-149,46,45,41,22,11,0
577,2002,Temple,46,12,4,8,0,.333,242,351,-109,46,45,41,18,10,1
578,2025,Arkansas State,45,13,7,6,0,.538,327,356,-29,45,42,40,18,14,0
579,2025,Connecticut,45,13,9,4,0,.692,459,351,108,45,36,35,18,14,0
580,2025,Jacksonville State,45,14,9,5,0,.643,394,353,41,45,37,37,18,14,1
581,2025,Marshall,45,12,5,7,0,.417,369,363,6,45,41,41,21,16,0
582,2025,Temple,45,12,5,7,0,.417,334,356,-22,45,41,41,14,13,0
583,2025,West Virginia,45,12,4,8,0,.333,261,370,-109,45,43,42,22,18,0
584,2024,Pitt,45,13,7,6,0,.538,428,369,59,45,41,40,20,17,0
585,2024,Western Kentucky,45,14,8,6,0,.571,349,345,4,45,45,45,18,10,0
586,2023,BYU,45,12,5,7,0,.417,277,358,-81,45,43,41,18,15,0
587,2023,Indiana,45,12,3,9,0,.250,266,359,-93,45,41,39,21,16,1
588,2023,Marshall,45,13,6,7,0,.462,296,373,-77,45,44,44,24,19,0
589,2023,UTEP,45,12,3,9,0,.250,239,342,-103,45,45,45,13,9,0
590,2022,Auburn,45,12,5,7,0,.417,297,354,-57,45,43,42,19,14,0
591,2022,Boston College,45,12,3,9,0,.250,213,364,-151,45,41,38,21,18,0
592,2022,Nevada,45,12,2,10,0,.167,226,371,-145,45,44,43,21,18,1
593,2022,Rutgers,45,12,4,8,0,.333,209,351,-142,45,45,45,16,12,0
594,2022,Texas Tech,45,13,8,5,0,.615,445,379,66,45,42,41,28,22,0
595,2022,Toledo,45,14,9,5,0,.643,438,351,87,45,39,37,16,12,0
596,2022,UCLA,45,13,9,4,0,.692,510,377,133,45,38,38,23,19,0
597,2022,Wake Forest,45,13,8,5,0,.615,469,368,101,45,36,34,27,18,1
598,2012,Missouri,45,12,5,7,0,.417,309,341,-32,45,41,40,13,9,1
599,2011,Army,45,12,3,9,0,.250,298,339,-41,45,44,40,11,9,0
600,2011,Georgia Tech,45,13,8,5,0,.615,446,339,107,45,42,42,15,9,0
