Rk,Season,Team,TD,G,W,L,T,W-L%,Pts,PtsO,PtDif,TD,XPA,XPM,XP%,FGA,FGM,FG%,2PM,Sfty
2023,2005,Memphis,37,12,7,5,0,.583,326,276,50,37,36,36,100.0,25,22,88.0,1,0
2024,2005,South Carolina,37,12,7,5,0,.583,284,279,5,37,35,32,91.4,14,10,71.4,0,0
2025,2004,Boston College,37,12,9,3,0,.750,296,203,93,37,35,32,91.4,20,14,70.0,0,0
2026,2004,Eastern Michigan,37,11,4,7,0,.364,328,458,-130,37,33,32,97.0,24,22,91.7,4,0
2027,2004,Florida A&M,37,11,3,8,0,.273,253,408,-155,37,21,15,71.4,8,2,25.0,5,0
2028,2004,Nebraska,37,11,5,6,0,.455,275,298,-23,37,36,35,97.2,12,6,50.0,0,0
2029,2004,Notre Dame,37,12,6,6,0,.500,289,289,0,37,35,34,97.1,15,11,73.3,0,0
2030,2004,Oregon,37,11,5,6,0,.455,282,282,0,37,35,33,94.3,14,9,64.3,0,0
2031,2004,Washington State,37,11,5,6,0,.455,275,307,-32,37,33,31,93.9,14,6,42.9,1,1
2032,2004,Wyoming,37,12,7,5,0,.583,318,297,21,37,36,36,100.0,25,18,72.0,1,2
2033,2003,Fresno State,37,14,9,5,0,.643,322,317,5,37,35,35,100.0,28,21,75.0,1,0
2034,2003,Texas A&M,37,12,4,8,0,.333,304,465,-161,37,34,31,91.2,22,17,77.3,0,0
2035,2002,San Diego State,37,13,4,9,0,.308,309,411,-102,37,36,32,88.9,28,17,60.7,1,1
2036,2002,Western Michigan,37,12,4,8,0,.333,303,330,-27,37,34,34,100.0,23,15,65.2,1,0
2037,2025,Appalachian State,36,13,5,8,0,.385,314,387,-73,36,33,33,100.0,27,21,77.8,1,0
2038,2025,Central Michigan,36,13,7,6,0,.538,293,306,-13,36,35,35,100.0,17,14,82.4,0,0
2039,2025,UTEP,36,12,2,10,0,.167,280,365,-85,36,28,27,96.4,14,9,64.3,5,0
2040,2024,UAB,36,12,3,9,0,.250,314,411,-97,36,31,31,100.0,24,21,87.5,2,0
2041,2024,California,36,13,6,7,0,.462,326,290,36,36,29,29,100.0,37,25,67.6,3,0
2042,2024,Eastern Michigan,36,12,5,7,0,.417,311,335,-24,36,29,27,93.1,25,20,80.0,4,0
2043,2024,Maryland,36,12,4,8,0,.333,284,365,-81,36,32,31,96.9,16,11,68.8,2,0
2044,2024,Washington,36,13,6,7,0,.462,304,309,-5,36,31,30,96.8,26,18,69.2,2,0
2045,2023,Utah,36,13,8,5,0,.615,301,251,50,36,35,35,100.0,20,16,80.0,1,0
2046,2023,Vanderbilt,36,12,2,10,0,.167,274,434,-160,36,30,29,96.7,10,7,70.0,3,1
2047,2023,Western Michigan,36,12,4,8,0,.333,284,381,-97,36,35,35,100.0,15,9,60.0,1,2
2048,2022,California,36,12,4,8,0,.333,287,334,-47,36,32,31,96.9,18,12,66.7,2,0
2049,2022,Illinois,36,13,8,5,0,.615,315,166,149,36,35,34,97.1,26,21,80.8,1,0
2050,2022,Utah State,36,13,6,7,0,.462,289,405,-116,36,33,33,100.0,17,12,70.6,1,1
2051,2021,California,36,12,5,7,0,.417,285,267,18,36,31,31,100.0,15,12,80.0,1,0
2052,2021,Georgia Tech,36,12,3,9,0,.250,288,402,-114,36,33,31,93.9,17,11,64.7,1,1
2053,2021,Troy,36,12,5,7,0,.417,274,313,-39,36,33,32,97.0,9,8,88.9,1,0
2054,2021,Virginia Tech,36,13,6,7,0,.462,308,329,-21,36,34,34,100.0,22,18,81.8,0,1
2055,2020,Boston College,36,11,6,5,0,.545,306,312,-6,36,33,32,97.0,22,18,81.8,2,0
2056,2019,Arizona State,36,13,8,5,0,.615,322,291,31,36,30,29,96.7,27,23,85.2,4,0
2057,2019,Duke,36,12,5,7,0,.417,303,350,-47,36,34,34,100.0,18,15,83.3,0,0
2058,2019,Iowa,36,13,10,3,0,.769,335,182,153,36,32,32,100.0,34,29,85.3,0,0
2059,2019,Kansas,36,12,3,9,0,.250,282,433,-151,36,31,27,87.1,19,11,57.9,3,0
2060,2019,Miami (OH),36,14,8,6,0,.571,338,394,-56,36,37,36,97.3,30,26,86.7,0,1
2061,2018,Connecticut,36,12,1,11,0,.083,266,605,-339,36,34,32,94.1,9,6,66.7,0,0
2062,2018,Tulsa,36,12,3,9,0,.250,289,355,-66,36,35,34,97.1,21,12,57.1,0,0
2063,2018,UCLA,36,12,3,9,0,.250,295,409,-114,36,35,35,100.0,19,14,73.7,0,1
2064,2017,Bowling Green,36,12,2,10,0,.167,304,456,-152,36,33,32,97.0,22,18,81.8,1,0
2065,2017,Connecticut,36,12,3,9,0,.250,283,455,-172,36,29,27,93.1,18,12,66.7,0,1
2066,2017,East Carolina,36,12,3,9,0,.250,299,540,-241,36,36,35,97.2,25,16,64.0,0,0
2067,2017,Hawaii,36,12,3,9,0,.250,273,407,-134,36,35,33,94.3,9,4,44.4,1,1
2068,2017,Maryland,36,12,4,8,0,.333,289,445,-156,36,37,37,100.0,15,8,53.3,0,0
2069,2017,Pitt,36,12,5,7,0,.417,287,319,-32,36,34,34,100.0,18,11,61.1,2,0
2070,2016,Florida International,36,12,4,8,0,.333,288,418,-130,36,35,34,97.1,16,12,75.0,1,0
2071,2016,Louisiana,36,13,6,7,0,.462,307,329,-22,36,32,30,93.8,24,19,79.2,1,0
2072,2016,Louisiana-Monroe,36,12,4,8,0,.333,280,469,-189,36,36,35,97.2,13,9,69.2,0,1
2073,2016,UCLA,36,12,4,8,0,.333,299,330,-31,36,36,36,100.0,22,13,59.1,1,0
2074,2016,Vanderbilt,36,13,6,7,0,.462,299,312,-13,36,36,36,100.0,19,15,78.9,0,1
2075,2015,Penn State,36,13,7,6,0,.538,301,284,17,36,40,36,90.0,19,17,89.5,0,0
2076,2015,South Alabama,36,12,5,7,0,.417,300,447,-147,36,32,32,100.0,18,16,88.9,2,0
2077,2014,Georgia State,36,12,1,11,0,.083,272,520,-248,36,35,35,100.0,8,7,87.5,0,0
2078,2014,Oregon State,36,12,5,7,0,.417,308,379,-71,36,33,33,100.0,22,19,86.4,0,0
2079,2014,Tulsa,36,12,2,10,0,.167,296,471,-175,36,34,34,100.0,18,12,66.7,2,1
2080,2013,Louisiana-Monroe,36,12,6,6,0,.500,267,362,-95,36,35,34,97.1,9,5,55.6,1,0
2081,2013,Texas State,36,12,6,6,0,.500,287,328,-41,36,35,34,97.1,15,9,60.0,2,1
2082,2013,West Virginia,36,12,4,8,0,.333,316,400,-84,36,36,35,97.2,23,17,73.9,0,0
2083,2012,Army,36,12,2,10,0,.167,291,424,-133,36,30,26,86.7,20,13,65.0,4,1
2084,2012,Nevada-Las Vegas,36,13,2,11,0,.154,286,424,-138,36,33,32,97.0,14,12,85.7,1,0
2085,2012,Rutgers,36,13,9,4,0,.692,279,184,95,36,33,30,90.9,19,11,57.9,0,0
2086,2011,Kansas,36,12,2,10,0,.167,268,525,-257,36,35,34,97.1,12,6,50.0,0,0
2087,2011,Louisville,36,13,7,6,0,.538,285,261,24,36,35,33,94.3,18,12,66.7,0,0
2088,2011,Miami (OH),36,12,4,8,0,.333,256,275,-19,36,36,32,88.9,6,2,33.3,0,1
2089,2011,Pitt,36,13,6,7,0,.462,315,297,18,36,33,32,97.0,31,21,67.7,2,0
2090,2011,Troy,36,12,3,9,0,.250,269,404,-135,36,34,29,85.3,14,8,57.1,0,0
2091,2011,Virginia,36,13,8,5,0,.615,302,310,-8,36,32,32,100.0,23,16,69.6,3,0
2092,2010,Miami (OH),36,14,10,4,0,.714,302,325,-23,36,35,32,91.4,27,18,66.7,0,0
2093,2010,Western Kentucky,36,12,2,10,0,.167,274,398,-124,36,33,30,90.9,17,8,47.1,1,1
2094,2008,Iowa State,36,12,2,10,0,.167,304,430,-126,36,33,33,100.0,25,17,68.0,1,1
2095,2008,Kentucky,36,13,7,6,0,.538,294,279,15,36,36,34,94.4,25,14,56.0,0,1
2096,2008,Ohio,36,12,4,8,0,.333,289,327,-38,36,35,32,91.4,19,13,68.4,1,0
2097,2008,Utah State,36,12,3,9,0,.250,288,416,-128,36,33,32,97.0,14,12,85.7,2,0
2098,2007,Louisiana-Monroe,36,12,6,6,0,.500,282,332,-50,36,33,32,97.0,16,10,62.5,1,1
2099,2007,Mississippi State,36,13,8,5,0,.615,279,301,-22,36,34,33,97.1,13,10,76.9,0,0
2100,2007,Tulane,36,12,4,8,0,.333,293,375,-82,36,34,34,100.0,18,13,72.2,1,1
2101,2006,Air Force,36,12,4,8,0,.333,279,302,-23,36,34,32,94.1,14,9,64.3,1,1
2102,2006,Baylor,36,12,4,8,0,.333,283,391,-108,36,33,32,97.0,14,11,78.6,0,1
2103,2005,Arkansas State,36,12,6,6,0,.500,294,303,-9,36,35,35,100.0,22,13,59.1,1,1
2104,2005,Kansas State,36,11,5,6,0,.455,289,305,-16,36,29,26,89.7,18,11,61.1,3,4
2105,2005,Virginia,36,12,7,5,0,.583,320,279,41,36,36,36,100.0,25,22,88.0,0,1
2106,2004,Army,36,11,2,9,0,.182,260,388,-128,36,31,27,87.1,8,5,62.5,1,0
2107,2004,Marshall,36,12,6,6,0,.500,291,266,25,36,34,31,91.2,19,14,73.7,1,0
2108,2004,Rice,36,11,3,8,0,.273,279,377,-98,36,33,29,87.9,16,8,50.0,2,3
2109,2004,Troy,36,12,7,5,0,.583,286,200,86,36,35,32,91.4,15,12,80.0,1,0
2110,2003,Nevada,36,12,6,6,0,.500,282,338,-56,36,33,27,81.8,17,13,76.5,0,0
2111,2003,Southern Mississippi,36,13,9,4,0,.692,293,226,67,36,34,31,91.2,17,14,82.4,1,1
2112,2003,Utah State,36,12,3,9,0,.250,264,315,-51,36,30,28,93.3,8,4,50.0,3,1
2113,2003,Wyoming,36,12,4,8,0,.333,286,360,-74,36,35,34,97.1,17,12,70.6,0,0
2114,2002,Ball State,36,12,6,6,0,.500,278,333,-55,36,33,31,93.9,13,9,69.2,1,1
2115,2002,Tennessee,36,13,8,5,0,.615,296,227,69,36,31,28,90.3,25,16,64.0,0,2
2116,2025,Buffalo,35,12,5,7,0,.417,288,282,6,35,30,30,100.0,17,14,82.4,2,1
2117,2025,UCF,35,12,5,7,0,.417,292,283,9,35,34,33,97.1,17,15,88.2,1,1
2118,2025,Washington State,35,13,7,6,0,.538,293,263,30,35,33,33,100.0,19,16,84.2,0,1
2119,2023,BYU,35,12,5,7,0,.417,277,358,-81,35,33,32,97.0,14,11,78.6,1,0
2120,2023,Cincinnati,35,12,3,9,0,.250,289,360,-71,35,30,30,100.0,19,15,78.9,2,0
2121,2023,Massachusetts,35,12,3,9,0,.250,278,454,-176,35,28,27,96.4,20,11,55.0,4,0
2122,2023,Northwestern,35,13,8,5,0,.615,287,293,-6,35,33,33,100.0,19,14,73.7,0,1
2123,2022,Arkansas State,35,12,3,9,0,.250,300,377,-77,35,32,31,96.9,18,17,94.4,1,3
2124,2022,Auburn,35,12,5,7,0,.417,297,354,-57,35,31,31,100.0,24,18,75.0,1,0
2125,2022,Nebraska,35,12,4,8,0,.333,271,331,-60,35,35,34,97.1,13,9,69.2,0,0
2126,2021,Arkansas State,35,12,2,10,0,.167,303,463,-160,35,32,31,96.9,25,20,80.0,0,1
2127,2021,Iowa,35,14,10,4,0,.714,328,269,59,35,36,36,100.0,28,24,85.7,0,2
2128,2021,Rice,35,12,4,8,0,.333,258,434,-176,35,34,33,97.1,11,5,45.5,0,0
2129,2021,South Carolina,35,13,7,6,0,.538,294,312,-18,35,32,32,100.0,17,16,94.1,1,0
2130,2021,South Florida,35,12,2,10,0,.167,278,416,-138,35,35,35,100.0,13,11,84.6,0,0
2131,2020,Ball State,35,8,7,1,0,.875,274,206,68,35,31,28,90.3,15,10,66.7,2,0
2132,2020,Pitt,35,11,6,5,0,.545,319,270,49,35,33,32,97.0,29,23,79.3,1,0
2133,2019,California,35,13,8,5,0,.615,276,285,-9,35,34,33,97.1,17,11,64.7,0,0
2134,2019,East Carolina,35,12,4,8,0,.333,321,404,-83,35,33,33,100.0,29,24,82.8,0,0
2135,2018,California,35,13,7,6,0,.538,280,265,15,35,32,32,100.0,17,12,70.6,0,1
2136,2018,Colorado State,35,12,3,9,0,.250,274,441,-167,35,32,29,90.6,18,11,61.1,1,0
2137,2018,Illinois,35,12,4,8,0,.333,312,473,-161,35,36,36,100.0,25,20,80.0,0,0
2138,2018,Kansas,35,12,3,9,0,.250,286,360,-74,35,30,30,100.0,17,12,70.6,3,1
2139,2018,Kent State,35,12,2,10,0,.167,287,440,-153,35,34,33,97.1,17,14,82.4,0,1
2140,2018,North Carolina,35,11,2,9,0,.182,301,380,-79,35,33,33,100.0,28,18,64.3,2,0
2141,2017,Coastal Carolina,35,12,3,9,0,.250,284,408,-124,35,31,30,96.8,19,12,63.2,3,0
2142,2016,Florida,35,13,9,4,0,.692,311,218,93,35,32,32,100.0,25,21,84.0,1,1
2143,2016,Michigan State,35,12,3,9,0,.250,289,333,-44,35,30,30,100.0,19,15,78.9,1,0
2144,2016,San Jose State,35,12,4,8,0,.333,293,416,-123,35,33,31,93.9,18,16,88.9,2,0
2145,2016,Utah State,35,12,3,9,0,.250,287,352,-65,35,36,35,97.2,17,12,70.6,0,0
2146,2015,Fresno State,35,12,3,9,0,.250,267,457,-190,35,33,31,93.9,12,8,66.7,1,0
2147,2015,Kentucky,35,12,5,7,0,.417,296,329,-33,35,0,33,,21,17,81.0,0,0
2148,2015,Louisiana-Monroe,35,13,2,11,0,.154,273,475,-202,35,6,34,566.7,14,9,64.3,0,1
2149,2015,UTSA,35,12,3,9,0,.250,271,405,-134,35,0,29,,18,10,55.6,0,1
2150,2014,Ball State,35,12,5,7,0,.417,332,326,6,35,36,35,97.2,30,25,83.3,0,0
2151,2014,Florida Atlantic,35,12,3,9,0,.250,288,413,-125,35,34,33,97.1,19,14,73.7,0,0
2152,2014,Idaho,35,12,1,10,0,.091,275,410,-135,35,27,27,100.0,17,11,64.7,1,0
2153,2014,Miami (OH),35,12,2,10,0,.167,268,382,-114,35,32,31,96.9,13,9,69.2,0,1
2154,2013,Central Michigan,35,12,6,6,0,.500,279,343,-64,35,35,33,94.3,15,12,80.0,0,0
2155,2013,Northwestern,35,12,5,7,0,.417,314,325,-11,35,35,35,100.0,24,23,95.8,0,0
2156,2013,Tennessee,35,12,5,7,0,.417,286,348,-62,35,35,34,97.1,17,14,82.4,0,0
2157,2012,Arkansas,35,12,4,8,0,.333,282,365,-83,35,33,33,100.0,20,13,65.0,0,0
2158,2012,Minnesota,35,13,6,7,0,.462,287,321,-34,35,34,33,97.1,22,14,63.6,0,1
2159,2011,Duke,35,12,3,9,0,.250,270,374,-104,35,33,33,100.0,20,9,45.0,0,0
2160,2011,Marshall,35,13,7,6,0,.538,284,372,-88,35,33,33,100.0,17,13,76.5,0,1
2161,2011,Maryland,35,12,2,10,0,.167,277,411,-134,35,31,29,93.5,20,12,60.0,1,0
2162,2011,Middle Tennessee State,35,12,2,10,0,.167,267,441,-174,35,32,31,96.9,14,8,57.1,0,1
2163,2011,Syracuse,35,12,5,7,0,.417,290,342,-52,35,34,33,97.1,19,15,78.9,1,0
2164,2010,Bowling Green,35,12,2,10,0,.167,255,403,-148,35,28,24,85.7,13,5,38.5,3,0
2165,2010,Louisiana,35,12,3,9,0,.250,268,444,-176,35,34,34,100.0,13,8,61.5,0,0
2166,2010,Minnesota,35,12,3,9,0,.250,278,396,-118,35,32,31,96.9,17,11,64.7,2,0
2167,2010,North Texas,35,12,3,9,0,.250,287,356,-69,35,35,32,91.4,18,15,83.3,0,0
2168,2010,Washington,35,13,7,6,0,.538,284,381,-97,35,33,33,100.0,20,13,65.0,0,1
2169,2009,Duke,35,12,5,7,0,.417,302,340,-38,35,33,33,100.0,24,19,79.2,0,1
2170,2009,Florida International,35,12,3,9,0,.250,275,424,-149,35,33,33,100.0,14,10,71.4,1,0
2171,2009,Iowa,35,13,11,2,0,.846,301,200,101,35,33,32,97.0,26,19,73.1,0,1
2172,2009,Louisiana,35,12,6,6,0,.500,266,364,-98,35,32,30,93.8,11,8,72.7,1,0
2173,2009,North Carolina,35,13,8,5,0,.615,309,222,87,35,35,34,97.1,25,21,84.0,0,1
2174,2009,San Diego State,35,12,4,8,0,.333,280,366,-86,35,33,30,90.9,17,10,58.8,2,3
2175,2008,Middle Tennessee State,35,12,5,7,0,.417,274,299,-25,35,32,32,100.0,14,10,71.4,1,0
2176,2008,New Mexico State,35,12,3,9,0,.250,266,409,-143,35,33,33,100.0,11,7,63.6,0,1
2177,2007,Arkansas State,35,12,5,7,0,.417,291,331,-40,35,34,34,100.0,24,15,62.5,1,0
2178,2007,Buffalo,35,12,5,7,0,.417,291,331,-40,35,34,32,94.1,20,15,75.0,1,1
2179,2006,Fresno State,35,12,4,8,0,.333,276,339,-63,35,33,31,93.9,16,11,68.8,0,1
2180,2006,Indiana,35,12,5,7,0,.417,277,394,-117,35,33,29,87.9,15,12,80.0,0,1
2181,2006,Kansas State,35,13,7,6,0,.538,296,309,-13,35,33,33,100.0,24,17,70.8,1,0
2182,2006,Vanderbilt,35,12,4,8,0,.333,264,284,-20,35,30,27,90.0,18,9,50.0,0,0
2183,2006,Western Michigan,35,13,8,5,0,.615,299,259,40,35,34,33,97.1,25,18,72.0,1,0
2184,2005,Arkansas,35,11,4,7,0,.364,283,271,12,35,33,32,97.0,18,13,72.2,1,0
2185,2005,Clemson,35,12,8,4,0,.667,316,211,105,35,35,34,97.1,31,24,77.4,0,0
2186,2005,South Florida,35,12,6,6,0,.500,276,216,60,35,33,31,93.9,19,11,57.9,1,0
2187,2005,Wyoming,35,11,4,7,0,.364,271,297,-26,35,34,32,94.1,16,9,56.3,1,0
2188,2004,Akron,35,11,6,5,0,.545,271,347,-76,35,33,31,93.9,17,10,58.8,0,0
2189,2004,Alabama,35,12,6,6,0,.500,295,189,106,35,35,35,100.0,19,16,84.2,0,1
2190,2004,South Florida,35,11,4,7,0,.364,271,351,-80,35,33,32,97.0,15,9,60.0,1,0
2191,2004,Syracuse,35,12,6,6,0,.500,287,344,-57,35,34,31,91.2,25,14,56.0,1,1
2192,2003,Cincinnati,35,12,5,7,0,.417,303,319,-16,35,30,27,90.0,28,20,71.4,2,1
2193,2003,Louisiana Tech,35,12,5,7,0,.417,310,394,-84,35,31,31,100.0,31,21,67.7,3,0
2194,2003,Northwestern,35,13,6,7,0,.462,263,326,-63,35,34,32,94.1,14,7,50.0,0,0
2195,2003,Ohio,35,12,2,10,0,.167,263,372,-109,35,33,27,81.8,12,8,66.7,0,1
2196,2003,South Carolina,35,12,5,7,0,.417,268,314,-46,35,31,30,96.8,15,8,53.3,1,1
2197,2002,Georgia Tech,35,13,7,6,0,.538,280,267,13,35,32,32,100.0,20,12,60.0,1,0
2198,2002,Northwestern,35,12,3,9,0,.250,272,493,-221,35,32,30,93.8,19,10,52.6,1,0
2199,2002,Notre Dame,35,13,10,3,0,.769,290,217,73,35,32,32,100.0,25,14,56.0,1,2
2200,2025,Coastal Carolina,34,13,6,7,0,.462,288,430,-142,34,33,33,100.0,23,17,73.9,0,0
