Rk,Season,Team,TD,G,W,L,T,W-L%,Pts,PtsO,PtDif,TD,XPA,XPM,XP%,FGA,FGM,FG%,2PM,Sfty
3237,2001,SMU,,11,4,7,0,.364,226,295,-69,,24,23,95.8,20,13,65.0,,
3238,2001,Southern Mississippi,,11,6,5,0,.545,278,186,92,,30,29,96.7,17,11,64.7,,
3239,2001,Stanford,,11,9,3,0,.750,408,315,93,,51,48,94.1,16,10,62.5,,
3240,2001,Syracuse,,12,10,3,0,.769,308,244,64,,36,33,91.7,16,9,56.3,,
3241,2001,Temple,,11,4,7,0,.364,198,311,-113,,22,22,100.0,18,10,55.6,,
3242,2001,Tennessee,,12,11,2,0,.846,355,234,121,,40,40,100.0,20,15,75.0,,
3243,2001,Texas,,12,11,2,0,.846,470,164,306,,57,56,98.2,23,16,69.6,,
3244,2001,Texas A&M,,11,8,4,0,.667,220,204,16,,27,26,96.3,16,8,50.0,,
3245,2001,Texas Christian,,11,6,6,0,.500,280,257,23,,31,30,96.8,20,14,70.0,,
3246,2001,UTEP,,11,2,9,0,.182,235,414,-179,,28,27,96.4,10,6,60.0,,
3247,2001,Texas Tech,,11,7,5,0,.583,386,262,124,,47,46,97.9,16,12,75.0,,
3248,2001,Toledo,,11,10,2,0,.833,384,281,103,,45,44,97.8,17,12,70.6,,
3249,2001,Troy,,11,7,4,0,.636,246,269,-23,,31,27,87.1,10,5,50.0,,
3250,2001,Tulane,,12,3,9,0,.250,344,495,-151,,40,39,97.5,16,15,93.8,,
3251,2001,Tulsa,,11,1,10,0,.091,191,387,-196,,21,19,90.5,12,6,50.0,,
3252,2001,UCLA,,11,7,4,0,.636,317,225,92,,41,41,100.0,13,10,76.9,,
3253,2001,Utah,,11,8,4,0,.667,319,204,115,,41,39,95.1,14,8,57.1,,
3254,2001,Utah State,,11,4,7,0,.364,316,421,-105,,39,35,89.7,13,7,53.8,,
3255,2001,Vanderbilt,,11,2,9,0,.182,226,402,-176,,29,26,89.7,10,4,40.0,,
3256,2001,Virginia,,12,5,7,0,.417,249,331,-82,,27,27,100.0,22,12,54.5,,
3257,2001,Virginia Tech,,11,8,4,0,.667,359,147,212,,44,44,100.0,21,11,52.4,,
3258,2001,Wake Forest,,11,6,5,0,.545,292,311,-19,,34,33,97.1,14,11,78.6,,
3259,2001,Washington,,11,8,4,0,.667,310,323,-13,,38,34,89.5,22,14,63.6,,
3260,2001,Washington State,,11,10,2,0,.833,387,242,145,,52,49,94.2,18,14,77.8,,
3261,2001,West Virginia,,11,3,8,0,.273,235,268,-33,,28,28,100.0,17,13,76.5,,
3262,2001,Western Michigan,,11,5,6,0,.455,277,266,11,,33,31,93.9,11,8,72.7,,
3263,2001,Wisconsin,,12,5,7,0,.417,313,346,-33,,37,35,94.6,21,14,66.7,,
3264,2001,Wyoming,,11,2,9,0,.182,229,368,-139,,18,17,94.4,23,20,87.0,,
3265,2000,Air Force,,11,9,3,0,.750,384,278,106,,41,39,95.1,24,19,79.2,,
3266,2000,Akron,,11,6,5,0,.545,333,295,38,,41,38,92.7,16,11,68.8,,
3267,2000,Alabama,,11,3,8,0,.273,228,246,-18,,27,27,100.0,13,9,69.2,,
3268,2000,UAB,,11,7,4,0,.636,238,192,46,,24,23,95.8,24,19,79.2,,
3269,2000,Arizona,,11,5,6,0,.455,254,237,17,,26,25,96.2,17,13,76.5,,
3270,2000,Arizona State,,11,6,6,0,.500,296,272,24,,33,31,93.9,23,15,65.2,,
3271,2000,Arkansas,,11,6,6,0,.500,264,258,6,,33,32,97.0,11,6,54.5,,
3272,2000,Arkansas State,,11,1,10,0,.091,247,410,-163,,28,24,85.7,12,9,75.0,,
3273,2000,Army,,11,1,10,0,.091,224,372,-148,,29,27,93.1,11,5,45.5,,
3274,2000,Auburn,,12,9,4,0,.692,288,235,53,,34,34,100.0,18,14,77.8,,
3275,2000,Ball State,,11,5,6,0,.455,209,349,-140,,22,17,77.3,12,6,50.0,,
3276,2000,Baylor,,11,2,9,0,.182,139,397,-258,,15,14,93.3,9,5,55.6,,
3277,2000,Boise State,,11,10,2,0,.833,494,251,243,,61,59,96.7,17,15,88.2,,
3278,2000,Boston College,,11,7,5,0,.583,347,260,87,,43,41,95.3,14,12,85.7,,
3279,2000,Bowling Green,,11,2,9,0,.182,174,289,-115,,19,18,94.7,20,10,50.0,,
3280,2000,BYU,,12,6,6,0,.500,280,310,-30,,29,29,100.0,24,19,79.2,,
3281,2000,Buffalo,,11,2,9,0,.182,177,452,-275,,22,19,86.4,13,6,46.2,,
3282,2000,California,,11,3,8,0,.273,246,295,-49,,26,25,96.2,16,11,68.8,,
3283,2000,UCF,,11,7,4,0,.636,333,221,112,,40,39,97.5,18,14,77.8,,
3284,2000,Central Michigan,,11,2,9,0,.182,137,376,-239,,17,15,88.2,8,4,50.0,,
3285,2000,Cincinnati,,11,7,5,0,.583,275,260,15,,27,26,96.3,32,29,90.6,,
3286,2000,Clemson,,11,9,3,0,.750,396,212,184,,53,49,92.5,14,9,64.3,,
3287,2000,Colorado,,11,3,8,0,.273,252,284,-32,,30,27,90.0,20,9,45.0,,
3288,2000,Colorado State,,11,10,2,0,.833,341,208,133,,43,39,90.7,17,10,58.8,,
3289,2000,Connecticut,,11,3,8,0,.273,220,368,-148,,24,22,91.7,16,10,62.5,,
3290,2000,Duke,,11,0,11,0,.000,155,430,-275,,18,16,88.9,12,7,58.3,,
3291,2000,East Carolina,,11,8,4,0,.667,330,229,101,,43,42,97.7,17,10,58.8,,
3292,2000,Eastern Michigan,,11,3,8,0,.273,209,350,-141,,23,22,95.7,14,11,78.6,,
3293,2000,Florida,,12,10,3,0,.769,448,236,212,,54,50,92.6,19,16,84.2,,
3294,2000,Florida State,,12,11,2,0,.846,509,123,386,,67,59,88.1,24,14,58.3,,
3295,2000,Fresno State,,11,7,5,0,.583,283,214,69,,33,32,97.0,16,9,56.3,,
3296,2000,Georgia,,11,8,4,0,.667,294,198,96,,34,30,88.2,15,14,93.3,,
3297,2000,Georgia Tech,,11,9,3,0,.750,372,209,163,,45,44,97.8,18,12,66.7,,
3298,2000,Hawaii,,12,3,9,0,.250,294,402,-108,,29,28,96.6,15,10,66.7,,
3299,2000,Houston,,11,3,8,0,.273,211,370,-159,,19,17,89.5,21,10,47.6,,
3300,2000,Idaho,,11,5,6,0,.455,321,377,-56,,40,37,92.5,15,10,66.7,,
3301,2000,Illinois,,11,5,6,0,.455,294,286,8,,38,38,100.0,11,6,54.5,,
3302,2000,Indiana,,11,3,8,0,.273,337,427,-90,,39,38,97.4,12,9,75.0,,
3303,2000,Iowa,,12,3,9,0,.250,203,330,-127,,21,21,100.0,22,14,63.6,,
3304,2000,Iowa State,,11,9,3,0,.750,306,293,13,,34,28,82.4,21,14,66.7,,
3305,2000,Kansas,,11,4,7,0,.364,261,359,-98,,32,29,90.6,14,10,71.4,,
3306,2000,Kansas State,,13,11,3,0,.786,514,240,274,,62,59,95.2,20,17,85.0,,
3307,2000,Kent State,,11,1,10,0,.091,128,359,-231,,15,12,80.0,10,6,60.0,,
3308,2000,Kentucky,,11,2,9,0,.182,254,383,-129,,26,25,96.2,18,15,83.3,,
3309,2000,Louisiana,,11,1,10,0,.091,171,355,-184,,23,22,95.7,8,3,37.5,,
3310,2000,Louisiana-Monroe,,11,1,10,0,.091,96,415,-319,,8,7,87.5,7,5,71.4,,
3311,2000,LSU,,11,8,4,0,.667,292,221,71,,36,34,94.4,18,10,55.6,,
3312,2000,Louisiana Tech,,12,3,9,0,.250,317,396,-79,,41,39,95.1,17,10,58.8,,
3313,2000,Louisville,,11,9,3,0,.750,388,246,142,,45,45,100.0,16,11,68.8,,
3314,2000,Marshall,,12,8,5,0,.615,342,283,59,,41,40,97.6,20,14,70.0,,
3315,2000,Maryland,,11,5,6,0,.455,247,284,-37,,29,27,93.1,13,8,61.5,,
3316,2000,Memphis,,11,4,7,0,.364,176,199,-23,,19,18,94.7,18,12,66.7,,
3317,2000,Miami (FL),,11,11,1,0,.917,469,170,299,,60,54,90.0,17,11,64.7,,
3318,2000,Miami (OH),,11,6,5,0,.545,272,286,-14,,33,30,90.9,17,12,70.6,,
3319,2000,Michigan,,11,9,3,0,.750,373,201,172,,48,46,95.8,18,11,61.1,,
3320,2000,Michigan State,,11,5,6,0,.455,197,233,-36,,21,18,85.7,17,11,64.7,,
3321,2000,Middle Tennessee State,,11,6,5,0,.545,350,316,34,,44,39,88.6,13,11,84.6,,
3322,2000,Minnesota,,11,6,6,0,.500,345,280,65,,33,31,93.9,34,22,64.7,,
3323,2000,Ole Miss,,11,7,5,0,.583,314,280,34,,39,37,94.9,13,9,69.2,,
3324,2000,Mississippi State,,11,8,4,0,.667,347,265,82,,39,37,94.9,18,12,66.7,,
3325,2000,Missouri,,11,3,8,0,.273,255,348,-93,,30,26,86.7,14,9,64.3,,
3326,2000,Navy,,11,1,10,0,.091,182,391,-209,,19,17,89.5,12,9,75.0,,
3327,2000,Nebraska,,11,10,2,0,.833,456,213,243,,61,61,100.0,10,5,50.0,,
3328,2000,Nevada,,12,2,10,0,.167,207,464,-257,,21,21,100.0,11,8,72.7,,
3329,2000,Nevada-Las Vegas,,12,8,5,0,.615,339,261,78,,38,32,84.2,14,11,78.6,,
3330,2000,New Mexico,,12,5,7,0,.417,229,249,-20,,25,21,84.0,15,10,66.7,,
3331,2000,New Mexico State,,11,3,8,0,.273,295,357,-62,,38,34,89.5,20,9,45.0,,
3332,2000,North Carolina,,11,6,5,0,.545,269,284,-15,,30,30,100.0,21,17,81.0,,
3333,2000,North Carolina State,,11,8,4,0,.667,341,308,33,,40,38,95.0,18,13,72.2,,
3334,2000,North Texas,,11,3,8,0,.273,162,300,-138,,20,18,90.0,10,6,60.0,,
3335,2000,Northern Illinois,,11,6,5,0,.545,409,280,129,,49,47,95.9,19,16,84.2,,
3336,2000,Northwestern,,11,8,4,0,.667,424,334,90,,52,50,96.2,16,12,75.0,,
3337,2000,Notre Dame,,11,9,3,0,.750,344,226,118,,45,44,97.8,14,8,57.1,,
3338,2000,Ohio,,11,7,4,0,.636,343,208,135,,42,39,92.9,18,12,66.7,,
3339,2000,Ohio State,,11,8,4,0,.667,324,198,126,,36,33,91.7,23,19,82.6,,
3340,2000,Oklahoma,,12,13,0,0,1.000,468,192,276,,60,59,98.3,21,13,61.9,,
3341,2000,Oklahoma State,,11,3,8,0,.273,202,303,-101,,22,20,90.9,21,12,57.1,,
3342,2000,Oregon,,11,10,2,0,.833,316,219,97,,35,33,94.3,25,13,52.0,,
3343,2000,Oregon State,,11,11,1,0,.917,359,203,156,,44,43,97.7,17,14,82.4,,
3344,2000,Penn State,,12,5,7,0,.417,264,293,-29,,27,24,88.9,23,14,60.9,,
3345,2000,Pitt,,11,7,5,0,.583,267,210,57,,31,29,93.5,15,10,66.7,,
3346,2000,Purdue,,11,8,4,0,.667,357,232,125,,44,42,95.5,15,11,73.3,,
3347,2000,Rice,,11,3,8,0,.273,237,322,-85,,28,26,92.9,13,9,69.2,,
3348,2000,Rutgers,,11,3,8,0,.273,233,399,-166,,31,29,93.5,13,6,46.2,,
3349,2000,San Diego State,,11,3,8,0,.273,170,273,-103,,18,18,100.0,19,12,63.2,,
3350,2000,San Jose State,,12,7,5,0,.583,374,357,17,,44,37,84.1,11,5,45.5,,
3351,2000,South Carolina,,11,8,4,0,.667,259,174,85,,32,29,90.6,17,10,58.8,,
3352,2000,South Florida,,11,7,4,0,.636,278,201,77,,31,30,96.8,24,16,66.7,,
3353,2000,USC,,12,5,7,0,.417,309,337,-28,,39,29,74.4,18,10,55.6,,
3354,2000,SMU,,12,3,9,0,.250,181,352,-171,,19,19,100.0,21,10,47.6,,
3355,2000,Southern Mississippi,,11,8,4,0,.667,286,182,104,,32,32,100.0,18,12,66.7,,
3356,2000,Stanford,,11,5,6,0,.455,261,294,-33,,29,26,89.7,12,7,58.3,,
3357,2000,Syracuse,,11,6,5,0,.545,294,212,82,,37,35,94.6,20,7,35.0,,
3358,2000,Temple,,11,4,7,0,.364,224,269,-45,,28,27,96.4,13,9,69.2,,
3359,2000,Tennessee,,11,8,4,0,.667,359,212,147,,39,39,100.0,20,18,90.0,,
3360,2000,Texas,,11,9,3,0,.750,425,197,228,,44,41,93.2,26,22,84.6,,
3361,2000,Texas A&M,,11,7,5,0,.583,307,196,111,,37,34,91.9,18,15,83.3,,
3362,2000,Texas Christian,,11,10,2,0,.833,410,106,304,,51,50,98.0,18,16,88.9,,
3363,2000,UTEP,,11,8,4,0,.667,355,298,57,,43,40,93.0,18,13,72.2,,
3364,2000,Texas Tech,,12,7,6,0,.538,303,238,65,,36,35,97.2,19,12,63.2,,
3365,2000,Toledo,,11,10,1,0,.909,400,125,275,,49,49,100.0,19,15,78.9,,
3366,2000,Tulane,,11,6,5,0,.545,331,346,-15,,39,37,94.9,21,16,76.2,,
3367,2000,Tulsa,,12,5,7,0,.417,240,283,-43,,26,24,92.3,17,12,70.6,,
3368,2000,UCLA,,11,6,6,0,.500,333,347,-14,,44,42,95.5,12,9,75.0,,
3369,2000,Utah,,11,4,7,0,.364,234,207,27,,30,30,100.0,19,8,42.1,,
3370,2000,Utah State,,11,5,6,0,.455,292,356,-64,,32,28,87.5,20,14,70.0,,
3371,2000,Vanderbilt,,11,3,8,0,.273,193,273,-80,,22,19,86.4,18,14,77.8,,
3372,2000,Virginia,,11,6,6,0,.500,228,255,-27,,28,27,96.4,15,11,73.3,,
3373,2000,Virginia Tech,,11,11,1,0,.917,443,249,194,,57,56,98.2,9,7,77.8,,
3374,2000,Wake Forest,,11,2,9,0,.182,181,362,-181,,23,22,95.7,10,5,50.0,,
3375,2000,Washington,,11,11,1,0,.917,353,246,107,,43,39,90.7,17,12,70.6,,
3376,2000,Washington State,,11,4,7,0,.364,281,354,-73,,29,24,82.8,19,11,57.9,,
3377,2000,West Virginia,,11,7,5,0,.583,307,325,-18,,38,32,84.2,17,11,64.7,,
3378,2000,Western Michigan,,12,9,3,0,.750,359,139,220,,48,47,97.9,12,8,66.7,,
3379,2000,Wisconsin,,12,9,4,0,.692,307,245,62,,34,32,94.1,22,13,59.1,,
3380,2000,Wyoming,,11,1,10,0,.091,170,393,-223,,16,16,100.0,14,10,71.4,,
