Rk,Season,Team,TD,G,W,L,T,W-L%,Pts,PtsO,PtDif,TD,XPA,XPM,XP%,FGA,FGM,FG%,2PM,Sfty
3065,2026,LSU,,0,0,0,0,,,,,,,,,,,,,
3066,2026,Louisiana Tech,,0,0,0,0,,,,,,,,,,,,,
3067,2026,Louisville,,0,0,0,0,,,,,,,,,,,,,
3068,2026,Marshall,,0,0,0,0,,,,,,,,,,,,,
3069,2026,Maryland,,0,0,0,0,,,,,,,,,,,,,
3070,2026,Massachusetts,,0,0,0,0,,,,,,,,,,,,,
3071,2026,Memphis,,0,0,0,0,,,,,,,,,,,,,
3072,2026,Miami (FL),,0,0,0,0,,,,,,,,,,,,,
3073,2026,Miami (OH),,0,0,0,0,,,,,,,,,,,,,
3074,2026,Michigan,,0,0,0,0,,,,,,,,,,,,,
3075,2026,Michigan State,,0,0,0,0,,,,,,,,,,,,,
3076,2026,Middle Tennessee State,,0,0,0,0,,,,,,,,,,,,,
3077,2026,Minnesota,,0,0,0,0,,,,,,,,,,,,,
3078,2026,Ole Miss,,0,0,0,0,,,,,,,,,,,,,
3079,2026,Mississippi State,,0,0,0,0,,,,,,,,,,,,,
3080,2026,Missouri,,0,0,0,0,,,,,,,,,,,,,
3081,2026,Missouri State,,0,0,0,0,,,,,,,,,,,,,
3082,2026,Navy,,0,0,0,0,,,,,,,,,,,,,
3083,2026,Nebraska,,0,0,0,0,,,,,,,,,,,,,
3084,2026,Nevada,,0,0,0,0,,,,,,,,,,,,,
3085,2026,Nevada-Las Vegas,,0,0,0,0,,,,,,,,,,,,,
3086,2026,New Mexico,,0,0,0,0,,,,,,,,,,,,,
3087,2026,New Mexico State,,0,0,0,0,,,,,,,,,,,,,
3088,2026,North Carolina,,0,0,0,0,,,,,,,,,,,,,
3089,2026,North Carolina State,,0,0,0,0,,,,,,,,,,,,,
3090,2026,North Dakota State,,0,0,0,0,,,,,,,,,,,,,
3091,2026,North Texas,,0,0,0,0,,,,,,,,,,,,,
3092,2026,Northern Illinois,,0,0,0,0,,,,,,,,,,,,,
3093,2026,Northwestern,,0,0,0,0,,,,,,,,,,,,,
3094,2026,Notre Dame,,0,0,0,0,,,,,,,,,,,,,
3095,2026,Ohio,,0,0,0,0,,,,,,,,,,,,,
3096,2026,Ohio State,,0,0,0,0,,,,,,,,,,,,,
3097,2026,Oklahoma,,0,0,0,0,,,,,,,,,,,,,
3098,2026,Oklahoma State,,0,0,0,0,,,,,,,,,,,,,
3099,2026,Old Dominion,,0,0,0,0,,,,,,,,,,,,,
3100,2026,Oregon,,0,0,0,0,,,,,,,,,,,,,
3101,2026,Oregon State,,0,0,0,0,,,,,,,,,,,,,
3102,2026,Penn State,,0,0,0,0,,,,,,,,,,,,,
3103,2026,Pitt,,0,0,0,0,,,,,,,,,,,,,
3104,2026,Purdue,,0,0,0,0,,,,,,,,,,,,,
3105,2026,Rice,,0,0,0,0,,,,,,,,,,,,,
3106,2026,Rutgers,,0,0,0,0,,,,,,,,,,,,,
3107,2026,Sacramento State,,0,0,0,0,,,,,,,,,,,,,
3108,2026,Sam Houston,,0,0,0,0,,,,,,,,,,,,,
3109,2026,San Diego State,,0,0,0,0,,,,,,,,,,,,,
3110,2026,San Jose State,,0,0,0,0,,,,,,,,,,,,,
3111,2026,South Alabama,,0,0,0,0,,,,,,,,,,,,,
3112,2026,South Carolina,,0,0,0,0,,,,,,,,,,,,,
3113,2026,South Florida,,0,0,0,0,,,,,,,,,,,,,
3114,2026,USC,,0,0,0,0,,,,,,,,,,,,,
3115,2026,SMU,,0,0,0,0,,,,,,,,,,,,,
3116,2026,Southern Mississippi,,0,0,0,0,,,,,,,,,,,,,
3117,2026,Stanford,,0,0,0,0,,,,,,,,,,,,,
3118,2026,Syracuse,,0,0,0,0,,,,,,,,,,,,,
3119,2026,Temple,,0,0,0,0,,,,,,,,,,,,,
3120,2026,Tennessee,,0,0,0,0,,,,,,,,,,,,,
3121,2026,Texas,,0,0,0,0,,,,,,,,,,,,,
3122,2026,Texas A&M,,0,0,0,0,,,,,,,,,,,,,
3123,2026,Texas Christian,,0,0,0,0,,,,,,,,,,,,,
3124,2026,UTEP,,0,0,0,0,,,,,,,,,,,,,
3125,2026,UTSA,,0,0,0,0,,,,,,,,,,,,,
3126,2026,Texas State,,0,0,0,0,,,,,,,,,,,,,
3127,2026,Texas Tech,,0,0,0,0,,,,,,,,,,,,,
3128,2026,Toledo,,0,0,0,0,,,,,,,,,,,,,
3129,2026,Troy,,0,0,0,0,,,,,,,,,,,,,
3130,2026,Tulane,,0,0,0,0,,,,,,,,,,,,,
3131,2026,Tulsa,,0,0,0,0,,,,,,,,,,,,,
3132,2026,UCLA,,0,0,0,0,,,,,,,,,,,,,
3133,2026,Utah,,0,0,0,0,,,,,,,,,,,,,
3134,2026,Utah State,,0,0,0,0,,,,,,,,,,,,,
3135,2026,Vanderbilt,,0,0,0,0,,,,,,,,,,,,,
3136,2026,Virginia,,0,0,0,0,,,,,,,,,,,,,
3137,2026,Virginia Tech,,0,0,0,0,,,,,,,,,,,,,
3138,2026,Wake Forest,,0,0,0,0,,,,,,,,,,,,,
3139,2026,Washington,,0,0,0,0,,,,,,,,,,,,,
3140,2026,Washington State,,0,0,0,0,,,,,,,,,,,,,
3141,2026,West Virginia,,0,0,0,0,,,,,,,,,,,,,
3142,2026,Western Kentucky,,0,0,0,0,,,,,,,,,,,,,
3143,2026,Western Michigan,,0,0,0,0,,,,,,,,,,,,,
3144,2026,Wisconsin,,0,0,0,0,,,,,,,,,,,,,
3145,2026,Wyoming,,0,0,0,0,,,,,,,,,,,,,
3146,2020,Connecticut,,0,0,0,0,,0,0,0,,,,,,,,,
3147,2020,Old Dominion,,0,0,0,0,,0,0,0,,,,,,,,,
3148,2001,Air Force,,12,6,6,0,.500,337,386,-49,,40,38,95.0,18,11,61.1,,
3149,2001,Akron,,11,4,7,0,.364,281,360,-79,,30,30,100.0,18,15,83.3,,
3150,2001,Alabama,,11,7,5,0,.583,304,219,85,,35,33,94.3,21,15,71.4,,
3151,2001,UAB,,11,6,5,0,.545,265,206,59,,31,31,100.0,25,14,56.0,,
3152,2001,Arizona,,11,5,6,0,.455,320,377,-57,,40,37,92.5,14,9,64.3,,
3153,2001,Arizona State,,11,4,7,0,.364,374,361,13,,44,43,97.7,14,9,64.3,,
3154,2001,Arkansas,,11,7,5,0,.583,291,269,22,,29,29,100.0,17,12,70.6,,
3155,2001,Arkansas State,,11,2,9,0,.182,177,357,-180,,20,16,80.0,11,7,63.6,,
3156,2001,Army,,11,3,8,0,.273,229,365,-136,,28,25,89.3,11,8,72.7,,
3157,2001,Auburn,,11,7,5,0,.583,244,265,-21,,28,28,100.0,26,16,61.5,,
3158,2001,Ball State,,11,5,6,0,.455,268,296,-28,,29,29,100.0,14,9,64.3,,
3159,2001,Baylor,,11,3,8,0,.273,205,357,-152,,23,23,100.0,18,8,44.4,,
3160,2001,Boise State,,12,8,4,0,.667,411,280,131,,54,50,92.6,10,5,50.0,,
3161,2001,Boston College,,11,8,4,0,.667,317,211,106,,40,37,92.5,12,8,66.7,,
3162,2001,Bowling Green,,11,8,3,0,.727,333,215,118,,45,44,97.8,8,3,37.5,,
3163,2001,BYU,,13,12,2,0,.857,608,396,212,,80,76,95.0,17,12,70.6,,
3164,2001,Buffalo,,11,3,8,0,.273,205,286,-81,,21,19,90.5,18,12,66.7,,
3165,2001,California,,11,1,10,0,.091,201,431,-230,,22,22,100.0,14,11,78.6,,
3166,2001,UCF,,11,6,5,0,.545,333,204,129,,42,41,97.6,12,8,66.7,,
3167,2001,Central Michigan,,11,3,8,0,.273,251,346,-95,,28,28,100.0,18,11,61.1,,
3168,2001,Cincinnati,,11,7,5,0,.583,320,267,53,,36,36,100.0,16,12,75.0,,
3169,2001,Clemson,,11,7,5,0,.583,320,315,5,,39,38,97.4,12,10,83.3,,
3170,2001,Colorado,,12,10,3,0,.769,396,280,116,,44,41,93.2,26,19,73.1,,
3171,2001,Colorado State,,11,7,5,0,.583,253,254,-1,,26,26,100.0,16,11,68.8,,
3172,2001,Connecticut,,11,2,9,0,.182,192,370,-178,,19,18,94.7,17,12,70.6,,
3173,2001,Duke,,11,0,11,0,.000,212,491,-279,,26,24,92.3,9,6,66.7,,
3174,2001,East Carolina,,11,6,6,0,.500,360,296,64,,40,38,95.0,17,14,82.4,,
3175,2001,Eastern Michigan,,11,2,9,0,.182,197,356,-159,,21,21,100.0,18,12,66.7,,
3176,2001,Florida,,11,10,2,0,.833,482,155,327,,59,56,94.9,24,20,83.3,,
3177,2001,Florida State,,11,8,4,0,.667,373,287,86,,48,44,91.7,14,13,92.9,,
3178,2001,Fresno State,,13,11,3,0,.786,525,300,225,,60,58,96.7,30,23,76.7,,
3179,2001,Georgia,,11,8,4,0,.667,315,208,107,,35,34,97.1,25,17,68.0,,
3180,2001,Georgia Tech,,12,8,5,0,.615,381,267,114,,40,40,100.0,28,19,67.9,,
3181,2001,Hawaii,,12,9,3,0,.750,483,318,165,,57,54,94.7,29,19,65.5,,
3182,2001,Houston,,11,0,11,0,.000,190,432,-242,,21,20,95.2,4,2,50.0,,
3183,2001,Idaho,,11,1,10,0,.091,313,495,-182,,34,31,91.2,15,6,40.0,,
3184,2001,Illinois,,11,10,2,0,.833,356,238,118,,38,38,100.0,28,22,78.6,,
3185,2001,Indiana,,11,5,6,0,.455,305,298,7,,41,33,80.5,9,2,22.2,,
3186,2001,Iowa,,11,7,5,0,.583,372,242,130,,49,48,98.0,11,8,72.7,,
3187,2001,Iowa State,,11,7,5,0,.583,296,231,65,,39,38,97.4,18,8,44.4,,
3188,2001,Kansas,,11,3,8,0,.273,182,398,-216,,17,16,94.1,20,14,70.0,,
3189,2001,Kansas State,,11,6,6,0,.500,327,179,148,,40,32,80.0,13,7,53.8,,
3190,2001,Kent State,,11,6,5,0,.545,248,281,-33,,30,30,100.0,13,10,76.9,,
3191,2001,Kentucky,,11,2,9,0,.182,259,367,-108,,32,27,84.4,11,6,54.5,,
3192,2001,Louisiana,,11,3,8,0,.273,234,365,-131,,27,24,88.9,15,10,66.7,,
3193,2001,Louisiana-Monroe,,11,2,9,0,.182,148,351,-203,,15,8,53.3,11,8,72.7,,
3194,2001,LSU,,12,10,3,0,.769,371,268,103,,44,41,93.2,23,14,60.9,,
3195,2001,Louisiana Tech,,11,7,5,0,.583,382,341,41,,45,44,97.8,22,18,81.8,,
3196,2001,Louisville,,12,11,2,0,.846,366,213,153,,40,39,97.5,18,13,72.2,,
3197,2001,Marshall,,12,11,2,0,.846,448,308,140,,57,51,89.5,10,9,90.0,,
3198,2001,Maryland,,11,10,2,0,.833,390,210,180,,44,41,93.2,26,17,65.4,,
3199,2001,Memphis,,11,5,6,0,.455,294,281,13,,36,36,100.0,14,8,57.1,,
3200,2001,Miami (FL),,11,12,0,0,1.000,475,103,372,,58,56,96.6,26,21,80.8,,
