Rk,Season,Team,TD,G,W,L,T,W-L%,Pts,PtsO,PtDif,TD,XPA,XPM,XP%,FGA,FGM,FG%,2PM,Sfty
2636,2007,Miami (OH),28,13,6,7,0,.462,250,333,-83,28,27,26,96.3,30,18,60.0,0,1
2637,2007,Northern Illinois,28,12,2,10,0,.167,229,370,-141,28,27,25,92.6,18,12,66.7,0,0
2638,2007,Wyoming,28,12,5,7,0,.417,233,311,-78,28,24,22,91.7,18,13,72.2,2,0
2639,2006,UAB,28,12,3,9,0,.250,225,297,-72,28,24,22,91.7,16,11,68.8,1,0
2640,2006,Army,28,12,3,9,0,.250,232,335,-103,28,26,26,100.0,17,12,70.6,1,0
2641,2006,Buffalo,28,12,2,10,0,.167,220,431,-211,28,25,23,92.0,13,9,69.2,1,0
2642,2004,East Carolina,28,11,2,9,0,.182,231,439,-208,28,26,25,96.2,15,12,80.0,1,0
2643,2004,Houston,28,11,3,8,0,.273,230,354,-124,28,24,21,87.5,22,13,59.1,1,0
2644,2004,Nevada-Las Vegas,28,11,2,9,0,.182,229,357,-128,28,28,28,100.0,15,11,73.3,0,0
2645,2004,San Diego State,28,11,4,7,0,.364,234,282,-48,28,27,26,96.3,21,12,57.1,1,1
2646,2004,Stanford,28,11,4,7,0,.364,242,233,9,28,23,22,95.7,24,16,66.7,2,0
2647,2004,Vanderbilt,28,11,2,9,0,.182,212,286,-74,28,24,19,79.2,14,7,50.0,1,1
2648,2003,UAB,28,12,5,7,0,.417,245,287,-42,28,27,26,96.3,20,17,85.0,0,0
2649,2003,UCF,28,12,3,9,0,.250,224,373,-149,28,25,24,96.0,13,10,76.9,1,0
2650,2003,Nevada-Las Vegas,28,12,6,6,0,.500,256,272,-16,28,28,26,92.9,25,20,80.0,0,1
2651,2002,North Carolina,28,12,3,9,0,.250,223,421,-198,28,27,26,96.3,14,9,64.3,0,1
2652,2002,South Carolina,28,12,5,7,0,.417,225,262,-37,28,27,25,92.6,16,10,62.5,1,0
2653,2002,Stanford,28,11,2,9,0,.182,225,377,-152,28,25,24,96.0,15,9,60.0,3,0
2654,2002,UTEP,28,12,2,10,0,.167,220,511,-291,28,28,28,100.0,12,8,66.7,0,0
2655,2002,Vanderbilt,28,12,2,10,0,.167,221,368,-147,28,27,27,100.0,13,8,61.5,1,0
2656,2025,Bowling Green,27,12,4,8,0,.333,246,291,-45,27,27,27,100.0,22,19,86.4,0,0
2657,2024,Middle Tennessee State,27,12,3,9,0,.250,217,411,-194,27,26,26,100.0,12,9,75.0,1,0
2658,2024,Temple,27,12,3,9,0,.250,235,425,-190,27,21,21,100.0,22,16,72.7,2,0
2659,2024,Wyoming,27,12,3,9,0,.250,232,340,-108,27,25,25,100.0,19,15,78.9,0,0
2660,2023,Navy,27,12,5,7,0,.417,212,269,-57,27,23,22,95.7,14,8,57.1,1,1
2661,2023,San Diego State,27,12,4,8,0,.333,246,321,-75,27,25,25,100.0,26,19,73.1,0,1
2662,2022,Boston College,27,12,3,9,0,.250,213,364,-151,27,25,24,96.0,17,9,52.9,0,0
2663,2022,Nevada,27,12,2,10,0,.167,226,371,-145,27,26,25,96.2,17,13,76.5,0,0
2664,2022,Virginia Tech,27,11,3,8,0,.273,212,272,-60,27,25,23,92.0,12,9,75.0,0,0
2665,2022,Western Michigan,27,12,5,7,0,.417,228,289,-61,27,22,21,95.5,19,13,68.4,2,1
2666,2021,Navy,27,12,4,8,0,.333,241,339,-98,27,28,28,100.0,19,15,78.9,0,0
2667,2021,Southern Mississippi,27,12,3,9,0,.250,212,335,-123,27,26,24,92.3,14,8,57.1,0,1
2668,2020,Kent State,27,4,3,1,0,.750,199,152,47,27,26,25,96.2,6,4,66.7,0,0
2669,2020,Middle Tennessee State,27,9,3,6,0,.333,206,319,-113,27,23,23,100.0,13,7,53.8,0,0
2670,2020,Toledo,27,6,4,2,0,.667,210,146,64,27,24,23,95.8,10,7,70.0,2,0
2671,2020,Western Kentucky,27,12,5,7,0,.417,228,304,-76,27,27,27,100.0,14,13,92.9,0,0
2672,2019,Georgia Tech,27,12,3,9,0,.250,200,389,-189,27,24,23,95.8,8,3,37.5,2,1
2673,2019,Rice,27,12,3,9,0,.250,215,311,-96,27,27,23,85.2,15,10,66.7,0,0
2674,2018,Michigan State,27,13,7,6,0,.538,243,223,20,27,25,25,100.0,22,18,81.8,1,0
2675,2018,UTEP,27,12,1,11,0,.083,212,393,-181,27,22,21,95.5,13,7,53.8,4,0
2676,2017,Ball State,27,12,2,10,0,.167,215,488,-273,27,27,26,96.3,16,9,56.3,0,0
2677,2017,Rice,27,12,1,11,0,.083,195,429,-234,27,25,24,96.0,5,3,60.0,0,0
2678,2015,Miami (OH),27,12,3,9,0,.250,215,384,-169,27,24,24,100.0,12,9,75.0,0,1
2679,2013,Florida,27,12,4,8,0,.333,226,253,-27,27,25,24,96.0,22,12,54.5,1,0
2680,2013,Georgia State,27,12,0,12,0,.000,225,440,-215,27,28,27,96.4,12,8,66.7,0,0
2681,2013,Idaho,27,12,1,11,0,.083,218,561,-343,27,27,26,96.3,15,10,66.7,0,1
2682,2013,Tulsa,27,12,3,9,0,.250,253,407,-154,27,26,25,96.2,19,16,84.2,3,0
2683,2013,Virginia,27,12,2,10,0,.167,237,399,-162,27,25,24,96.0,19,15,78.9,2,0
2684,2013,Wake Forest,27,12,4,8,0,.333,220,289,-69,27,26,26,100.0,12,8,66.7,0,0
2685,2012,Auburn,27,12,3,9,0,.250,224,340,-116,27,27,27,100.0,14,11,78.6,0,1
2686,2012,Kansas,27,12,1,11,0,.083,219,433,-214,27,26,25,96.2,16,10,62.5,0,1
2687,2012,Kentucky,27,12,2,10,0,.167,215,372,-157,27,27,27,100.0,15,8,53.3,0,1
2688,2012,Michigan State,27,13,7,6,0,.538,260,212,48,27,25,25,100.0,32,23,71.9,1,1
2689,2011,Boston College,27,12,4,8,0,.333,218,282,-64,27,27,26,96.3,16,10,62.5,0,0
2690,2011,Minnesota,27,12,3,9,0,.250,221,380,-159,27,25,23,92.0,15,12,80.0,0,0
2691,2010,Purdue,27,12,4,8,0,.333,236,345,-109,27,27,27,100.0,19,15,78.9,0,1
2692,2009,Kent State,27,12,5,7,0,.417,231,269,-38,27,26,24,92.3,19,13,68.4,0,3
2693,2009,Wyoming,27,13,7,6,0,.538,238,355,-117,27,25,22,88.0,21,16,76.2,2,1
2694,2008,San Jose State,27,12,6,6,0,.500,224,259,-35,27,27,23,85.2,23,13,56.5,0,0
2695,2007,Iowa State,27,12,3,9,0,.250,218,381,-163,27,27,26,96.3,18,10,55.6,0,0
2696,2007,Stanford,27,12,4,8,0,.333,235,339,-104,27,27,26,96.3,27,15,55.6,0,1
2697,2006,Illinois,27,12,2,10,0,.167,235,321,-86,27,24,24,100.0,19,15,78.9,1,1
2698,2006,Miami (OH),27,12,2,10,0,.167,222,304,-82,27,23,22,95.7,19,12,63.2,1,0
2699,2006,North Carolina,27,12,3,9,0,.250,216,366,-150,27,26,24,92.3,10,10,100.0,0,0
2700,2005,Army,27,11,4,7,0,.364,220,294,-74,27,25,24,96.0,18,10,55.6,1,1
2701,2005,Baylor,27,11,5,6,0,.455,236,291,-55,27,24,22,91.7,23,16,69.6,2,0
2702,2005,Eastern Michigan,27,11,4,7,0,.364,240,295,-55,27,24,22,91.7,25,18,72.0,0,1
2703,2005,Georgia Tech,27,12,7,5,0,.583,222,241,-19,27,27,27,100.0,21,11,52.4,0,0
2704,2005,Idaho,27,11,2,9,0,.182,243,419,-176,27,23,21,91.3,19,16,84.2,5,1
2705,2005,Marshall,27,11,4,7,0,.364,204,285,-81,27,20,18,90.0,17,8,47.1,0,0
2706,2005,Middle Tennessee State,27,11,4,7,0,.364,210,206,4,27,27,27,100.0,16,7,43.8,0,0
2707,2005,Oklahoma State,27,11,4,7,0,.364,222,344,-122,27,24,23,95.8,14,11,78.6,2,0
2708,2005,Utah State,27,11,3,8,0,.273,208,360,-152,27,26,23,88.5,17,7,41.2,1,0
2709,2004,Ball State,27,11,2,9,0,.182,225,405,-180,27,24,23,95.8,16,12,75.0,1,1
2710,2004,Baylor,27,11,3,8,0,.273,224,406,-182,27,26,25,96.2,15,11,73.3,2,0
2711,2004,Clemson,27,11,6,5,0,.545,236,229,7,27,25,23,92.0,20,15,75.0,1,2
2712,2003,Army,27,13,0,13,0,.000,206,476,-270,27,21,20,95.2,8,6,75.0,3,0
2713,2002,Arizona,27,12,4,8,0,.333,227,310,-83,27,27,26,96.3,22,13,59.1,0,0
2714,2002,Buffalo,27,12,1,11,0,.083,214,416,-202,27,21,16,76.2,15,10,66.7,2,1
2715,2002,Duke,27,12,2,10,0,.167,227,353,-126,27,24,21,87.5,27,14,51.9,0,1
2716,2002,SMU,27,12,3,9,0,.250,207,378,-171,27,25,19,76.0,14,8,57.1,1,0
2717,2002,Troy,27,12,4,8,0,.333,218,252,-34,27,24,21,87.5,15,11,73.3,1,0
2718,2025,Purdue,26,12,2,10,0,.167,225,382,-157,26,24,24,100.0,17,15,88.2,0,0
2719,2025,Sam Houston,26,12,2,10,0,.167,213,454,-241,26,22,22,100.0,18,11,61.1,1,0
2720,2025,Stanford,26,12,4,8,0,.333,226,350,-124,26,22,22,100.0,21,16,76.2,0,0
2721,2023,Nebraska,26,12,5,7,0,.417,216,219,-3,26,27,27,100.0,15,9,60.0,0,0
2722,2023,Stanford,26,12,3,9,0,.250,247,452,-205,26,22,22,100.0,27,23,85.2,0,0
2723,2021,Illinois,26,12,5,7,0,.417,242,263,-21,26,26,26,100.0,23,18,78.3,0,1
2724,2021,Northwestern,26,12,3,9,0,.250,199,348,-149,26,23,23,100.0,13,6,46.2,1,0
2725,2020,Baylor,26,9,2,7,0,.222,210,263,-53,26,22,22,100.0,16,10,62.5,0,1
2726,2020,Fresno State,26,6,3,3,0,.500,197,180,17,26,24,21,87.5,6,6,100.0,1,0
2727,2020,Minnesota,26,7,3,4,0,.429,191,211,-20,26,26,23,88.5,6,4,66.7,0,0
2728,2020,Oregon State,26,7,2,5,0,.286,202,233,-31,26,19,19,100.0,7,5,71.4,3,0
2729,2020,South Alabama,26,11,4,7,0,.364,219,300,-81,26,25,24,96.0,17,13,76.5,0,0
2730,2020,South Florida,26,9,1,8,0,.111,208,359,-151,26,23,23,100.0,13,9,69.2,1,0
2731,2019,Texas State,26,12,3,9,0,.250,221,391,-170,26,26,26,100.0,19,13,68.4,0,0
2732,2018,Akron,26,12,4,8,0,.333,227,326,-99,26,24,23,95.8,22,16,72.7,0,0
2733,2017,BYU,26,13,4,9,0,.308,222,321,-99,26,25,24,96.0,20,14,70.0,0,0
2734,2017,South Alabama,26,12,4,8,0,.333,238,318,-80,26,27,26,96.3,19,16,84.2,0,1
2735,2017,Texas State,26,12,2,10,0,.167,207,403,-196,26,25,21,84.0,14,10,71.4,0,0
2736,2015,Boston College,26,12,3,9,0,.250,206,183,23,26,9,24,266.7,11,6,54.5,1,0
2737,2014,Kansas,26,12,3,9,0,.250,214,399,-185,26,27,25,92.6,15,9,60.0,0,0
2738,2014,Louisiana-Monroe,26,12,4,8,0,.333,241,315,-74,26,23,23,100.0,24,20,83.3,0,0
2739,2012,Boston College,26,12,2,10,0,.167,238,356,-118,26,24,24,100.0,20,18,90.0,1,1
2740,2012,Iowa,26,12,4,8,0,.333,232,275,-43,26,25,25,100.0,21,17,81.0,0,0
2741,2012,South Alabama,26,13,2,11,0,.154,240,383,-143,26,24,24,100.0,27,20,74.1,0,0
2742,2011,Nevada-Las Vegas,26,12,2,10,0,.167,217,481,-264,26,24,24,100.0,14,9,64.3,0,0
2743,2010,Florida Atlantic,26,12,4,8,0,.333,202,351,-149,26,24,22,91.7,13,8,61.5,0,0
2744,2010,Kansas,26,12,3,9,0,.250,205,413,-208,26,26,25,96.2,14,8,57.1,0,0
2745,2010,Vanderbilt,26,12,2,10,0,.167,203,374,-171,26,24,23,95.8,13,8,61.5,0,0
2746,2009,Louisville,26,12,4,8,0,.333,217,315,-98,26,23,20,87.0,18,13,72.2,1,0
2747,2009,Virginia,26,12,3,9,0,.250,232,316,-84,26,23,23,100.0,19,17,89.5,1,0
2748,2008,Tennessee,26,12,5,7,0,.417,208,201,7,26,22,22,100.0,19,10,52.6,0,0
2749,2007,Notre Dame,26,12,3,9,0,.250,197,345,-148,26,25,23,92.0,13,6,46.2,0,0
2750,2006,UCF,26,12,4,8,0,.333,232,345,-113,26,25,25,100.0,24,17,70.8,0,0
2751,2006,Colorado State,26,12,4,8,0,.333,202,263,-61,26,24,22,91.7,15,8,53.3,0,0
2752,2005,Cincinnati,26,11,4,7,0,.364,192,345,-153,26,18,18,100.0,9,4,44.4,3,0
2753,2005,New Mexico State,26,12,0,12,0,.000,198,465,-267,26,25,22,88.0,12,6,50.0,1,0
2754,2005,Ohio,26,11,4,7,0,.364,192,336,-144,26,25,24,96.0,9,4,44.4,0,0
2755,2004,Arkansas State,26,11,3,8,0,.273,215,365,-150,26,26,26,100.0,17,11,64.7,0,0
2756,2004,Buffalo,26,11,2,9,0,.182,197,351,-154,26,25,24,96.0,13,5,38.5,0,1
2757,2004,Louisiana-Monroe,26,11,5,6,0,.455,211,303,-92,26,25,23,92.0,18,10,55.6,1,0
2758,2004,SMU,26,11,3,8,0,.273,202,420,-218,26,23,21,91.3,8,7,87.5,1,1
2759,2003,East Carolina,26,12,1,11,0,.083,217,428,-211,26,25,23,92.0,18,12,66.7,1,0
2760,2003,Notre Dame,26,12,5,7,0,.417,243,315,-72,26,23,22,95.7,27,21,77.8,0,1
2761,2002,Baylor,26,12,3,9,0,.250,202,496,-294,26,20,17,85.0,10,7,70.0,4,0
2762,2002,Mississippi State,26,12,3,9,0,.250,227,339,-112,26,18,17,94.4,20,16,80.0,2,1
2763,2025,North Carolina,25,12,4,8,0,.333,231,294,-63,25,20,20,100.0,23,19,82.6,2,0
2764,2025,Northern Illinois,25,12,3,9,0,.250,205,292,-87,25,21,20,95.2,14,11,78.6,1,0
2765,2025,Wyoming,25,12,4,8,0,.333,192,246,-54,25,24,24,100.0,12,6,50.0,0,0
2766,2024,Michigan State,25,12,5,7,0,.417,232,313,-81,25,25,23,92.0,21,19,90.5,0,1
2767,2023,Arizona State,25,12,3,9,0,.250,213,382,-169,25,20,20,100.0,16,11,68.8,5,0
2768,2023,Ball State,25,12,4,8,0,.333,219,293,-74,25,25,24,96.0,21,15,71.4,0,0
2769,2023,Charlotte,25,12,3,9,0,.250,210,343,-133,25,21,21,100.0,19,11,57.9,2,1
2770,2023,Louisiana-Monroe,25,12,2,10,0,.167,208,419,-211,25,22,21,95.5,14,11,78.6,2,0
2771,2022,Iowa,25,13,8,5,0,.615,230,173,57,25,25,25,100.0,21,17,81.0,0,2
2772,2022,Rutgers,25,12,4,8,0,.333,209,351,-142,25,24,23,95.8,18,12,66.7,0,0
2773,2021,Colorado,25,12,4,8,0,.333,225,320,-95,25,25,25,100.0,20,14,70.0,1,0
2774,2021,Massachusetts,25,12,1,11,0,.083,196,517,-321,25,24,22,91.7,11,8,72.7,0,0
2775,2020,USC,25,6,5,1,0,.833,200,156,44,25,23,23,100.0,13,9,69.2,0,0
2776,2019,Bowling Green,25,12,3,9,0,.250,192,463,-271,25,24,22,91.7,11,6,54.5,0,1
2777,2017,Kansas,25,12,1,11,0,.083,224,521,-297,25,23,23,100.0,20,17,85.0,0,0
2778,2015,Connecticut,25,13,6,7,0,.462,223,253,-30,25,1,21,2100.0,19,16,84.2,1,1
2779,2015,Wake Forest,25,12,3,9,0,.250,209,295,-86,25,25,24,96.0,18,11,61.1,0,1
2780,2013,Louisiana Tech,25,12,4,8,0,.333,230,315,-85,25,23,22,95.7,23,18,78.3,1,0
2781,2013,Memphis,25,12,3,9,0,.250,234,295,-61,25,24,24,100.0,18,16,88.9,0,0
2782,2012,Illinois,25,12,2,10,0,.167,200,385,-185,25,22,22,100.0,12,8,66.7,2,0
2783,2011,Memphis,25,12,2,10,0,.167,195,421,-226,25,25,21,84.0,15,8,53.3,0,0
2784,2010,Boston College,25,13,7,6,0,.538,240,254,-14,25,25,24,96.0,25,22,88.0,0,0
2785,2009,Ball State,25,12,2,10,0,.167,230,338,-108,25,22,19,86.4,23,19,82.6,1,1
2786,2009,Miami (OH),25,12,1,11,0,.083,187,410,-223,25,19,16,84.2,12,7,58.3,0,0
2787,2008,Auburn,25,12,5,7,0,.417,208,216,-8,25,25,23,92.0,20,11,55.0,0,1
2788,2008,UCF,25,12,4,8,0,.333,199,289,-90,25,25,23,92.0,15,8,53.3,0,1
2789,2008,Syracuse,25,12,3,9,0,.250,217,392,-175,25,25,25,100.0,17,14,82.4,0,0
2790,2008,Tulane,25,12,2,10,0,.167,200,414,-214,25,24,23,95.8,20,9,45.0,0,0
2791,2008,Western Kentucky,25,12,2,10,0,.167,210,326,-116,25,25,21,84.0,19,13,68.4,0,0
2792,2007,Army,25,12,3,9,0,.250,203,364,-161,25,23,22,95.7,17,9,52.9,1,1
2793,2006,North Carolina State,25,12,3,9,0,.250,210,262,-52,25,23,22,95.7,16,12,75.0,0,1
2794,2006,Northwestern,25,12,4,8,0,.333,198,314,-116,25,25,24,96.0,12,8,66.7,0,0
2795,2005,Nevada-Las Vegas,25,11,2,9,0,.182,207,381,-174,25,22,21,95.5,16,12,75.0,0,0
2796,2005,SMU,25,11,5,6,0,.455,229,280,-51,25,22,21,95.5,22,18,81.8,0,2
2797,2003,Arizona,25,12,2,10,0,.167,181,429,-248,25,24,23,95.8,11,2,18.2,0,1
2798,2003,Duke,25,12,4,8,0,.333,211,343,-132,25,22,20,90.9,21,13,61.9,1,0
2799,2003,San Diego State,25,12,6,6,0,.500,224,207,17,25,23,20,87.0,29,18,62.1,0,0
2800,2002,Louisiana,25,12,3,9,0,.250,203,352,-149,25,20,20,100.0,18,9,50.0,1,2
