Rk,Season,Team,TD,G,W,L,T,W-L%,Pts,PtsO,PtDif,TD,XPA,XPM,XP%,FGA,FGM,FG%,2PM,Sfty
637,2014,Navy,55,13,8,5,0,.615,414,355,59,55,53,53,100.0,14,9,64.3,1,0
638,2013,Kansas State,55,13,8,5,0,.615,432,298,134,55,52,52,100.0,16,14,87.5,1,0
639,2013,Louisville,55,13,12,1,0,.923,457,158,299,55,57,55,96.5,25,20,80.0,0,1
640,2013,North Carolina,55,13,7,6,0,.538,425,318,107,55,51,49,96.1,18,14,77.8,1,0
641,2013,Utah State,55,14,9,5,0,.643,445,239,206,55,54,53,98.1,22,18,81.8,1,0
642,2012,Wisconsin,55,14,8,6,0,.571,414,268,146,55,55,52,94.5,18,10,55.6,1,0
643,2011,Alabama,55,13,12,1,0,.923,453,106,347,55,54,52,96.3,36,23,63.9,1,0
644,2011,Arizona State,55,13,6,7,0,.462,431,372,59,55,53,52,98.1,22,15,68.2,2,0
645,2011,Cincinnati,55,13,10,3,0,.769,433,264,169,55,53,50,94.3,25,17,68.0,1,0
646,2011,USC,55,12,10,2,0,.833,429,283,146,55,50,50,100.0,17,15,88.2,1,1
647,2011,Tulsa,55,13,8,5,0,.615,430,355,75,55,53,51,96.2,18,15,83.3,2,0
648,2010,Air Force,55,13,9,4,0,.692,401,274,127,55,51,48,94.1,13,7,53.8,1,0
649,2010,South Carolina,55,14,9,5,0,.643,433,324,109,55,55,52,94.5,24,17,70.8,0,0
650,2009,Auburn,55,13,8,5,0,.615,433,358,75,55,54,54,100.0,16,15,93.8,1,1
651,2009,Idaho,55,13,8,5,0,.615,425,468,-43,55,51,50,98.0,19,13,68.4,3,0
652,2009,Troy,55,13,9,4,0,.692,438,387,51,55,53,52,98.1,23,18,78.3,0,1
653,2007,Louisville,55,12,6,6,0,.500,422,377,45,55,53,53,100.0,17,13,76.5,0,0
654,2007,Michigan State,55,13,7,6,0,.538,430,346,84,55,54,53,98.1,22,15,68.2,1,0
655,2006,Arkansas,55,14,10,4,0,.714,404,256,148,55,53,50,94.3,14,6,42.9,1,2
656,2006,Central Michigan,55,14,10,4,0,.714,416,312,104,55,51,48,94.1,20,12,60.0,1,0
657,2006,Clemson,55,13,8,5,0,.615,425,210,215,55,50,46,92.0,22,15,68.2,2,0
658,2006,Notre Dame,55,13,10,3,0,.769,403,310,93,55,54,49,90.7,13,8,61.5,0,0
659,2005,Navy,55,12,8,4,0,.667,410,313,97,55,54,53,98.1,12,9,75.0,0,0
660,2005,Virginia Tech,55,13,11,2,0,.846,440,168,272,55,52,51,98.1,22,19,86.4,1,0
661,2004,Texas,55,12,11,1,0,.917,423,215,208,55,54,52,96.3,17,12,70.6,0,3
662,2004,UTEP,55,12,8,4,0,.667,429,301,128,55,54,52,96.3,20,15,75.0,0,1
663,2003,Akron,55,12,7,5,0,.583,435,353,82,55,55,54,98.2,23,17,73.9,0,0
664,2003,Toledo,55,12,8,4,0,.667,389,285,104,55,50,48,96.0,7,3,42.9,1,0
665,2025,East Carolina,54,13,9,4,0,.692,425,261,164,54,51,51,100.0,19,16,84.2,1,0
666,2025,Memphis,54,13,8,5,0,.615,422,301,121,54,49,49,100.0,20,15,75.0,2,0
667,2025,Navy,54,13,11,2,0,.846,409,325,84,54,53,53,100.0,11,10,90.9,1,0
668,2025,North Carolina State,54,13,8,5,0,.615,393,353,40,54,52,51,98.1,9,6,66.7,0,0
669,2025,Pitt,54,13,8,5,0,.615,438,322,116,54,50,49,98.0,26,21,80.8,1,0
670,2025,SMU,54,13,9,4,0,.692,419,267,152,54,52,50,96.2,24,15,62.5,0,0
671,2024,Georgia,54,14,11,3,0,.786,441,288,153,54,48,48,100.0,23,21,91.3,3,0
672,2024,James Madison,54,13,9,4,0,.692,433,266,167,54,48,45,93.8,23,18,78.3,4,0
673,2023,Boise State,54,14,8,6,0,.571,450,358,92,54,49,48,98.0,27,24,88.9,3,0
674,2023,Louisiana,54,13,6,7,0,.462,418,372,46,54,53,52,98.1,16,14,87.5,0,0
675,2023,Louisville,54,14,10,4,0,.714,430,298,132,54,52,50,96.2,25,18,72.0,1,0
676,2023,Oregon State,54,13,8,5,0,.615,414,298,116,54,50,49,98.0,14,13,92.9,1,0
677,2023,South Florida,54,13,7,6,0,.538,415,419,-4,54,52,52,100.0,16,11,68.8,2,0
678,2022,Arkansas,54,13,7,6,0,.538,423,398,25,54,50,50,100.0,16,13,81.3,3,2
679,2022,BYU,54,13,8,5,0,.615,407,383,24,54,51,49,96.1,15,10,66.7,1,1
680,2022,Duke,54,13,9,4,0,.692,427,287,140,54,52,52,100.0,24,17,70.8,0,0
681,2022,Mississippi State,54,13,9,4,0,.692,411,300,111,54,49,45,91.8,17,12,70.6,0,0
682,2022,Ohio,54,14,10,4,0,.714,445,396,49,54,50,49,98.0,27,22,81.5,2,1
683,2021,Michigan State,54,13,11,2,0,.846,414,329,85,54,48,46,95.8,20,12,60.0,4,0
684,2021,Northern Illinois,54,14,9,5,0,.643,451,472,-21,54,46,46,100.0,30,25,83.3,3,0
685,2021,Oklahoma State,54,14,12,2,0,.857,435,253,182,54,52,51,98.1,27,20,74.1,0,0
686,2020,Liberty,54,11,10,1,0,.909,420,226,194,54,54,51,94.4,20,13,65.0,0,0
687,2020,Ole Miss,54,10,5,5,0,.500,392,383,9,54,48,45,93.8,10,6,60.0,2,0
688,2019,Arkansas State,54,13,8,5,0,.615,438,444,-6,54,53,53,100.0,22,19,86.4,0,2
689,2019,Auburn,54,13,9,4,0,.692,432,254,178,54,53,52,98.1,25,18,72.0,1,0
690,2019,Buffalo,54,13,8,5,0,.615,409,277,132,54,54,50,92.6,19,11,57.9,0,1
691,2019,Louisiana Tech,54,13,10,3,0,.769,422,284,138,54,53,53,100.0,18,15,83.3,0,0
692,2019,USC,54,13,8,5,0,.615,422,382,40,54,54,54,100.0,17,14,82.4,0,1
693,2018,Hawaii,54,14,8,6,0,.571,431,491,-60,54,47,46,97.9,18,15,83.3,5,0
694,2018,Liberty,54,12,6,6,0,.500,399,442,-43,54,52,50,96.2,11,7,63.6,2,0
695,2017,Louisiana-Monroe,54,12,4,8,0,.333,407,492,-85,54,47,45,95.7,13,10,76.9,2,1
696,2017,Troy,54,13,11,2,0,.846,410,240,170,54,49,47,95.9,19,11,57.9,2,0
697,2016,Army,54,13,8,5,0,.615,389,258,131,54,45,41,91.1,12,6,50.0,3,0
698,2016,California,54,12,5,7,0,.417,445,511,-66,54,51,51,100.0,26,22,84.6,2,0
699,2016,Kansas State,54,13,9,4,0,.692,419,290,129,54,54,50,92.6,19,15,78.9,0,0
700,2016,North Carolina,54,13,8,5,0,.615,420,324,96,54,52,51,98.1,21,15,71.4,0,0
701,2016,Temple,54,14,10,4,0,.714,453,258,195,54,53,52,98.1,29,25,86.2,0,1
702,2016,Troy,54,13,10,3,0,.769,438,287,151,54,52,50,96.2,23,18,78.3,2,0
703,2015,Cincinnati,54,13,7,6,0,.538,440,405,35,54,1,41,4100.0,20,15,75.0,1,0
704,2015,West Virginia,54,13,8,5,0,.615,442,320,122,54,54,53,98.1,28,21,75.0,0,1
705,2014,Arkansas,54,13,7,6,0,.538,415,250,165,54,54,52,96.3,14,9,64.3,3,0
706,2014,Cincinnati,54,13,9,4,0,.692,442,354,88,54,54,52,96.3,20,16,80.0,0,1
707,2014,Notre Dame,54,12,8,5,0,.615,427,379,48,54,52,51,98.1,23,14,60.9,2,0
708,2014,UCLA,54,13,10,3,0,.769,435,365,70,54,48,47,97.9,22,18,81.8,2,0
709,2013,UCF,54,13,12,1,0,.923,450,277,173,54,53,53,100.0,24,21,87.5,1,0
710,2013,Miami (FL),54,13,9,4,0,.692,440,348,92,54,57,57,100.0,17,13,76.5,0,0
711,2013,Nebraska,54,13,9,4,0,.692,415,323,92,54,53,50,94.3,14,13,92.9,0,1
712,2013,Troy,54,12,6,6,0,.500,409,431,-22,54,52,50,96.2,15,11,73.3,1,0
713,2012,Oregon State,54,13,9,4,0,.692,423,268,155,54,54,51,94.4,18,16,88.9,0,0
714,2012,South Carolina,54,13,11,2,0,.846,410,237,173,54,51,51,100.0,17,11,64.7,1,0
715,2011,Georgia,54,14,10,4,0,.714,448,288,160,54,52,52,100.0,37,22,59.5,2,1
716,2011,Michigan State,54,14,11,3,0,.786,434,257,177,54,48,48,100.0,24,18,75.0,3,1
717,2011,Missouri,54,13,8,5,0,.615,427,306,121,54,53,53,100.0,25,16,64.0,1,0
718,2010,Maryland,54,13,9,4,0,.692,419,288,131,54,54,53,98.1,18,14,77.8,0,0
719,2010,Nebraska,54,14,10,4,0,.714,432,243,189,54,54,54,100.0,19,18,94.7,0,0
720,2009,Clemson,54,14,9,5,0,.643,436,286,150,54,50,45,90.0,32,21,65.6,2,0
721,2008,California,54,13,9,4,0,.692,424,259,165,54,53,53,100.0,21,15,71.4,0,1
722,2008,Louisiana,54,12,6,6,0,.500,397,404,-7,54,53,50,94.3,10,7,70.0,1,0
723,2007,Fresno State,54,13,9,4,0,.692,427,351,76,54,49,47,95.9,24,16,66.7,4,0
724,2007,USC,54,13,11,2,0,.846,424,208,216,54,54,52,96.3,19,16,84.2,0,0
725,2006,California,54,13,10,3,0,.769,427,251,176,54,52,52,100.0,20,15,75.0,2,1
726,2006,Texas Tech,54,13,8,5,0,.615,422,326,96,54,51,51,100.0,21,15,71.4,1,0
727,2005,Nevada,54,12,9,3,0,.750,410,383,27,54,54,50,92.6,15,12,80.0,0,0
728,2005,Tulsa,54,13,9,4,0,.692,430,305,125,54,52,50,96.2,21,18,85.7,0,1
729,2004,Auburn,54,13,13,0,0,1.000,417,147,270,54,52,51,98.1,15,12,80.0,2,1
730,2003,Connecticut,54,12,9,3,0,.750,408,300,108,54,52,49,94.2,23,11,47.8,1,0
731,2003,Tulsa,54,13,8,5,0,.615,400,361,39,54,53,49,92.5,16,9,56.3,0,0
732,2002,Arizona State,54,14,8,6,0,.571,452,407,45,54,49,49,100.0,33,23,69.7,3,2
733,2002,Maryland,54,14,11,3,0,.786,451,228,223,54,54,53,98.1,28,24,85.7,0,1
734,2025,Old Dominion,53,13,10,3,0,.769,416,241,175,53,52,51,98.1,25,15,60.0,0,1
735,2024,East Carolina,53,13,8,5,0,.615,416,355,61,53,46,42,91.3,21,16,76.2,4,0
736,2024,Iowa State,53,14,11,3,0,.786,435,321,114,53,48,46,95.8,28,21,75.0,3,1
737,2024,Ohio,53,14,11,3,0,.786,410,254,156,53,48,47,97.9,16,13,81.3,1,1
738,2024,South Florida,53,13,7,6,0,.538,418,387,31,53,50,49,98.0,21,15,71.4,3,0
739,2023,UCF,53,13,6,7,0,.462,407,335,72,53,50,48,96.0,21,13,61.9,0,0
740,2023,UTSA,53,13,9,4,0,.692,415,313,102,53,51,51,100.0,17,14,82.4,1,1
741,2023,Western Kentucky,53,13,8,5,0,.615,396,373,23,53,47,47,100.0,12,9,75.0,2,0
742,2022,Fresno State,53,14,10,4,0,.714,428,272,156,53,52,50,96.2,26,18,69.2,1,2
743,2022,Georgia Southern,53,13,6,7,0,.462,425,411,14,53,50,49,98.0,22,18,81.8,2,0
744,2022,James Madison,53,11,8,3,0,.727,407,230,177,53,52,50,96.2,17,11,64.7,1,2
745,2022,Notre Dame,53,13,9,4,0,.692,413,299,114,53,49,49,100.0,19,14,73.7,1,1
746,2021,Fresno State,53,13,10,3,0,.769,434,267,167,53,48,47,97.9,25,21,84.0,1,2
747,2021,Louisville,53,13,6,7,0,.462,411,355,56,53,52,51,98.1,22,14,63.6,0,0
748,2020,Texas,53,10,7,3,0,.700,427,285,142,53,51,50,98.0,21,15,71.4,3,1
749,2019,Ball State,53,12,5,7,0,.417,418,377,41,53,51,49,96.1,22,15,68.2,2,1
750,2019,Georgia State,53,13,7,6,0,.538,406,471,-65,53,52,50,96.2,18,12,66.7,1,0
751,2019,Iowa State,53,13,7,6,0,.538,418,337,81,53,51,49,96.1,23,17,73.9,0,0
752,2019,North Carolina,53,13,7,6,0,.538,430,308,122,53,49,49,100.0,28,19,67.9,3,0
753,2018,North Carolina State,53,13,9,4,0,.692,440,324,116,53,51,51,100.0,26,23,88.5,1,0
754,2018,Texas,53,14,10,4,0,.714,435,362,73,53,52,51,98.1,25,18,72.0,1,2
755,2017,UCLA,53,13,6,7,0,.462,422,476,-54,53,50,49,98.0,21,17,81.0,2,0
756,2014,South Carolina,53,13,7,6,0,.538,424,395,29,53,52,52,100.0,25,18,72.0,0,0
757,2013,North Texas,53,13,9,4,0,.692,414,231,183,53,53,50,94.3,15,10,66.7,2,1
758,2013,USC,53,14,10,4,0,.714,416,297,119,53,52,49,94.2,22,15,68.2,1,1
759,2012,Cincinnati,53,13,10,3,0,.769,420,240,180,53,53,51,96.2,22,17,77.3,0,0
760,2011,Louisiana,53,13,9,4,0,.692,420,388,32,53,50,46,92.0,20,18,90.0,0,1
761,2011,Nevada,53,13,7,6,0,.538,412,327,85,53,51,50,98.0,20,14,70.0,1,0
762,2011,San Diego State,53,13,8,5,0,.615,383,335,48,53,49,47,95.9,15,6,40.0,2,0
763,2011,South Carolina,53,13,11,2,0,.846,391,239,152,53,53,50,94.3,11,7,63.6,1,0
764,2010,Florida State,53,14,10,4,0,.714,439,275,164,53,53,53,100.0,28,22,78.6,1,0
765,2010,Kentucky,53,13,6,7,0,.462,406,369,37,53,48,46,95.8,18,12,66.7,3,0
766,2010,USC,53,13,8,5,0,.615,403,347,56,53,43,43,100.0,16,10,62.5,6,0
767,2008,Troy,53,13,8,5,0,.615,426,277,149,53,52,48,92.3,29,20,69.0,0,0
768,2007,Georgia,53,13,11,2,0,.846,424,262,162,53,51,50,98.0,23,18,78.3,1,0
769,2007,Nebraska,53,12,5,7,0,.417,401,455,-54,53,46,46,100.0,9,9,100.0,5,0
770,2006,Nevada,53,13,8,5,0,.615,391,249,142,53,51,47,92.2,11,8,72.7,0,1
771,2006,New Mexico State,53,12,4,8,0,.333,374,369,5,53,49,42,85.7,10,4,40.0,1,0
772,2005,California,53,12,8,4,0,.667,395,254,141,53,52,50,96.2,16,9,56.3,0,0
773,2004,Memphis,53,12,8,4,0,.667,430,375,55,53,49,48,98.0,24,20,83.3,2,0
774,2004,Northern Illinois,53,12,9,3,0,.750,421,304,117,53,52,51,98.1,21,16,76.2,1,1
775,2003,Missouri,53,12,8,5,0,.615,399,287,112,53,48,45,93.8,14,10,71.4,2,1
776,2003,Oregon State,53,13,8,5,0,.615,433,301,132,53,53,52,98.1,24,19,79.2,0,3
777,2002,California,53,12,7,5,0,.583,427,318,109,53,51,50,98.0,27,19,70.4,0,1
778,2002,Florida State,53,14,9,5,0,.643,428,301,127,53,51,51,100.0,28,19,67.9,0,1
779,2002,Georgia,53,14,13,1,0,.929,450,212,238,53,53,52,98.1,33,26,78.8,0,1
780,2002,Virginia,53,14,9,5,0,.643,402,348,54,53,47,42,89.4,18,12,66.7,3,0
781,2025,BYU,52,14,12,2,0,.857,440,268,172,52,49,49,100.0,30,23,76.7,1,1
782,2025,Texas Christian,52,13,9,4,0,.692,399,329,70,52,51,51,100.0,15,12,80.0,0,0
783,2025,Toledo,52,13,8,5,0,.615,401,173,228,52,49,49,100.0,14,10,71.4,2,2
784,2025,Utah State,52,13,6,7,0,.462,402,373,29,52,47,45,95.7,18,13,72.2,3,0
785,2024,New Mexico,52,12,5,7,0,.417,402,456,-54,52,42,41,97.6,18,13,72.2,5,0
786,2023,California,52,13,6,7,0,.462,393,426,-33,52,43,40,93.0,18,11,61.1,4,0
787,2023,North Texas,52,12,5,7,0,.417,414,445,-31,52,46,46,100.0,19,16,84.2,4,0
788,2021,Air Force,52,13,10,3,0,.769,403,257,146,52,49,48,98.0,16,11,68.8,3,1
789,2021,Central Michigan,52,13,9,4,0,.692,420,335,85,52,50,49,98.0,26,17,65.4,1,0
790,2021,Oregon State,52,13,7,6,0,.538,406,335,71,52,48,48,100.0,18,12,66.7,2,0
791,2021,Virginia,52,12,6,6,0,.500,415,382,33,52,50,50,100.0,19,15,78.9,2,2
792,2020,Appalachian State,52,12,9,3,0,.750,406,240,166,52,52,51,98.1,19,13,68.4,0,2
793,2019,Army,52,13,5,8,0,.385,370,299,71,52,47,44,93.6,7,4,57.1,1,0
794,2019,Cincinnati,52,14,11,3,0,.786,415,288,127,52,51,51,100.0,22,16,72.7,1,0
795,2019,Michigan,52,13,9,4,0,.692,412,269,143,52,47,46,97.9,22,16,72.7,2,0
796,2019,Oklahoma State,52,13,8,5,0,.615,422,348,74,52,49,48,98.0,26,20,76.9,1,0
797,2019,Oregon State,52,12,5,7,0,.417,374,390,-16,52,49,48,98.0,9,4,44.4,1,0
798,2019,Troy,52,12,5,7,0,.417,406,417,-11,52,48,48,100.0,18,14,77.8,1,1
799,2018,UAB,52,14,11,3,0,.786,418,238,180,52,52,51,98.1,24,15,62.5,0,2
800,2018,Massachusetts,52,12,4,8,0,.333,394,515,-121,52,50,49,98.0,14,11,78.6,0,0
