Rk,Season,Team,TD,G,W,L,T,W-L%,Pts,PtsO,PtDif,TD,XPA,XPM,FGA,FGM,Sfty
700,2002,Missouri,44,12,5,7,0,.417,360,352,8,44,38,35,22,15,0
701,2002,New Mexico State,44,12,7,5,0,.583,327,328,-1,44,42,38,17,8,0
702,2002,Stanford,44,11,2,9,0,.182,225,377,-152,44,41,40,32,23,1
703,2025,Boise State,43,14,9,5,0,.643,418,337,81,43,40,39,13,12,0
704,2025,California,43,13,7,6,0,.538,329,353,-24,43,38,38,24,17,0
705,2025,Colorado,43,12,3,9,0,.250,251,366,-115,43,42,42,26,20,2
706,2025,Oregon State,43,12,2,10,0,.167,218,353,-135,43,39,39,22,18,0
707,2024,Buffalo,43,13,9,4,0,.692,375,343,32,43,38,38,21,13,0
708,2024,Colorado State,43,13,8,5,0,.615,317,335,-18,43,39,39,17,12,0
709,2024,Eastern Michigan,43,12,5,7,0,.417,311,335,-24,43,36,35,17,10,2
710,2024,North Carolina,43,13,6,7,0,.462,402,365,37,43,39,38,26,21,0
711,2023,Akron,43,12,2,10,0,.167,195,336,-141,43,38,36,19,12,0
712,2023,Illinois,43,12,5,7,0,.417,294,353,-59,43,38,35,24,18,1
713,2023,Middle Tennessee State,43,12,4,8,0,.333,291,337,-46,43,41,38,16,13,0
714,2023,North Carolina,43,13,8,5,0,.615,449,355,94,43,39,39,23,18,0
715,2023,Old Dominion,43,13,6,7,0,.462,310,353,-43,43,41,41,19,16,2
716,2023,Washington State,43,12,5,7,0,.417,380,337,43,43,41,40,18,13,0
717,2022,California,43,12,4,8,0,.333,287,334,-47,43,40,39,15,11,0
718,2022,Connecticut,43,13,6,7,0,.462,252,341,-89,43,40,39,22,14,1
719,2022,Northwestern,43,12,1,11,0,.083,165,340,-175,43,43,43,22,13,0
720,2022,Oregon,43,13,10,3,0,.769,504,356,148,43,41,41,24,19,0
721,2012,Boston College,43,12,2,10,0,.167,238,356,-118,43,43,41,27,19,0
722,2012,Buffalo,43,12,4,8,0,.333,255,342,-87,43,42,39,20,15,0
723,2012,Middle Tennessee State,43,12,8,4,0,.667,319,336,-17,43,41,40,16,12,1
724,2012,San Diego State,43,13,9,4,0,.692,427,317,110,43,40,36,9,7,0
725,2012,SMU,43,13,7,6,0,.538,403,334,69,43,41,38,16,12,0
726,2012,Western Michigan,43,12,4,8,0,.333,352,356,-4,43,40,39,25,19,0
727,2011,Iowa State,43,13,6,7,0,.462,295,382,-87,43,41,41,36,27,0
728,2011,Oregon,43,14,12,2,0,.857,645,345,300,43,40,36,19,15,1
729,2011,Purdue,43,13,7,6,0,.538,350,349,1,43,41,40,21,15,1
730,2011,San Diego State,43,13,8,5,0,.615,383,335,48,43,42,38,11,9,0
731,2011,Wake Forest,43,13,6,7,0,.462,338,356,-18,43,41,40,23,18,1
732,2010,Army,43,13,7,6,0,.538,346,316,30,43,38,37,7,5,0
733,2010,Florida Atlantic,43,12,4,8,0,.333,202,351,-149,43,41,39,22,16,2
734,2010,Oklahoma State,43,13,11,2,0,.846,575,343,232,43,41,41,18,14,0
735,2010,Virginia,43,12,4,8,0,.333,304,339,-35,43,39,37,17,14,0
736,2009,Purdue,43,12,5,7,0,.417,334,349,-15,43,40,39,22,16,0
737,2008,Florida International,43,12,5,7,0,.417,296,340,-44,43,41,39,16,13,0
738,2008,Wisconsin,43,13,7,6,0,.538,357,345,12,43,40,37,20,16,0
739,2007,Akron,43,12,4,8,0,.333,254,350,-96,43,40,37,21,17,0
740,2007,Louisiana-Monroe,43,12,6,6,0,.500,282,332,-50,43,42,39,21,11,0
741,2007,Miami (OH),43,13,6,7,0,.462,250,333,-83,43,41,41,18,10,1
742,2007,Middle Tennessee State,43,12,5,7,0,.417,308,339,-31,43,43,40,16,13,1
743,2007,Missouri,43,14,12,2,0,.857,558,326,232,43,38,33,17,11,1
744,2007,San Jose State,43,12,5,7,0,.417,245,352,-107,43,43,43,20,17,0
745,2007,Texas A&M,43,13,7,6,0,.538,363,337,26,43,40,39,23,12,1
746,2006,Hawaii,43,14,11,3,0,.786,656,337,319,43,40,37,14,12,1
747,2006,Marshall,43,12,5,7,0,.417,311,351,-40,43,40,39,21,16,1
748,2006,Michigan State,43,12,4,8,0,.333,302,341,-39,43,41,39,20,14,1
749,2005,Cincinnati,43,11,4,7,0,.364,192,345,-153,43,39,37,19,16,0
750,2005,Florida Atlantic,43,11,2,9,0,.182,148,339,-191,43,42,38,21,13,1
751,2005,Kent State,43,11,1,10,0,.091,180,331,-151,43,40,39,15,10,1
752,2005,Louisiana-Monroe,43,11,5,6,0,.455,239,339,-100,43,41,40,19,13,1
753,2005,Michigan State,43,11,5,6,0,.455,372,316,56,43,43,41,9,5,1
754,2005,North Texas,43,11,2,9,0,.182,157,346,-189,43,42,41,27,15,1
755,2005,Ohio,43,11,4,7,0,.364,192,336,-144,43,42,40,19,12,1
756,2005,Texas A&M,43,11,5,6,0,.455,352,343,9,43,40,37,22,14,2
757,2004,Colorado,43,13,8,5,0,.615,304,332,-28,43,41,41,20,11,0
758,2004,Illinois,43,11,3,8,0,.273,240,323,-83,43,38,35,9,8,1
759,2004,Washington,43,11,1,10,0,.091,154,334,-180,43,43,41,16,11,1
760,2003,Duke,43,12,4,8,0,.333,211,343,-132,43,42,41,17,14,0
761,2003,Nevada,43,12,6,6,0,.500,282,338,-56,43,40,39,23,13,0
762,2003,Oklahoma State,43,13,9,4,0,.692,467,326,141,43,39,39,16,9,0
763,2003,South Carolina,43,12,5,7,0,.417,268,314,-46,43,40,39,9,5,1
764,2003,Stanford,43,11,4,7,0,.364,186,324,-138,43,41,39,11,7,2
765,2003,Vanderbilt,43,12,2,10,0,.167,235,358,-123,43,42,41,22,19,0
766,2002,Colorado,43,14,9,5,0,.643,398,325,73,43,40,35,19,10,1
767,2002,Middle Tennessee State,43,12,4,8,0,.333,297,332,-35,43,37,34,14,10,2
768,2002,New Mexico,43,13,7,7,0,.500,341,358,-17,43,39,38,22,16,2
769,2002,Western Michigan,43,12,4,8,0,.333,303,330,-27,43,40,38,18,10,0
770,2025,New Mexico State,42,12,4,8,0,.333,259,331,-72,42,41,41,18,12,0
771,2025,UTEP,42,12,2,10,0,.167,280,365,-85,42,40,40,25,23,1
772,2024,Baylor,42,13,8,5,0,.615,447,347,100,42,39,37,24,16,0
773,2024,Georgia Tech,42,13,7,6,0,.538,376,333,43,42,37,37,18,10,0
774,2024,Louisiana-Monroe,42,12,5,7,0,.417,252,345,-93,42,41,39,17,14,2
775,2024,Miami (FL),42,13,10,3,0,.769,571,329,242,42,42,41,14,12,0
776,2024,Old Dominion,42,12,5,7,0,.417,336,336,0,42,37,34,21,14,0
777,2023,Eastern Michigan,42,13,6,7,0,.462,254,347,-93,42,41,40,19,15,3
778,2023,Kansas,42,13,9,4,0,.692,452,345,107,42,30,30,23,17,0
779,2023,Michigan State,42,12,4,8,0,.333,191,340,-149,42,39,39,24,15,0
780,2023,New Mexico State,42,15,10,5,0,.667,412,342,70,42,38,36,26,16,0
781,2022,Appalachian State,42,12,6,6,0,.500,419,321,98,42,38,38,13,9,0
782,2022,Georgia Tech,42,12,5,7,0,.417,206,341,-135,42,41,39,21,16,0
783,2022,Kent State,42,12,5,7,0,.417,341,348,-7,42,41,41,20,17,2
784,2022,Washington,42,13,11,2,0,.846,516,336,180,42,35,35,15,13,1
785,2012,Kent State,42,14,11,3,0,.786,463,343,120,42,40,39,21,16,1
786,2012,Louisiana,42,13,9,4,0,.692,461,365,96,42,41,41,28,24,0
787,2011,Bowling Green,42,12,5,7,0,.417,318,346,-28,42,40,39,23,17,0
788,2011,West Virginia,42,13,10,3,0,.769,489,348,141,42,38,37,24,19,0
789,2010,Auburn,42,14,14,0,0,1.000,577,337,240,42,39,37,18,14,0
790,2010,Georgia Tech,42,13,6,7,0,.462,338,328,10,42,41,41,19,11,0
791,2010,Iowa State,42,12,5,7,0,.417,260,346,-86,42,41,41,23,17,0
792,2010,Marshall,42,12,5,7,0,.417,250,345,-95,42,39,38,23,17,1
793,2010,Oregon State,42,12,5,7,0,.417,293,322,-29,42,41,39,14,9,1
794,2009,Colorado,42,12,3,9,0,.250,267,346,-79,42,41,41,24,17,1
795,2009,Duke,42,12,5,7,0,.417,302,340,-38,42,41,40,18,16,0
796,2009,Georgia Tech,42,14,11,3,0,.786,473,347,126,42,39,39,27,18,1
797,2009,Kansas,42,12,5,7,0,.417,353,341,12,42,37,35,18,16,1
798,2009,Louisiana-Monroe,42,12,6,6,0,.500,307,328,-21,42,41,39,16,11,2
799,2009,Michigan State,42,13,6,7,0,.462,386,342,44,42,40,39,25,17,0
800,2008,Georgia,42,13,10,3,0,.769,409,319,90,42,37,36,13,9,0
