Rk,Season,Team,TD,G,W,L,T,W-L%,Pts,PtsO,PtDif,TD,XPA,XPM,XP%,FGA,FGM,FG%,2PM,Sfty
855,2025,Florida State,51,12,5,7,0,.417,396,264,132,51,48,48,100.0,19,12,63.2,3,0
856,2025,Virginia,51,14,11,3,0,.786,431,274,157,51,49,49,100.0,30,24,80.0,1,1
857,2024,Boston College,51,13,7,6,0,.538,366,309,57,51,49,47,95.9,5,3,60.0,0,1
858,2024,Connecticut,51,13,9,4,0,.692,415,300,115,51,49,49,100.0,26,20,76.9,0,0
859,2024,North Carolina,51,13,6,7,0,.462,402,365,37,51,47,46,97.9,22,16,72.7,1,0
860,2024,Pitt,51,13,7,6,0,.538,428,369,59,51,45,45,100.0,24,21,87.5,5,1
861,2024,UTSA,51,13,7,6,0,.538,431,391,40,51,48,47,97.9,32,24,75.0,3,0
862,2024,Utah State,51,12,4,8,0,.333,383,453,-70,51,47,45,95.7,16,10,62.5,1,0
863,2023,Georgia Tech,51,13,7,6,0,.538,404,383,21,51,46,45,97.8,22,17,77.3,1,0
864,2023,New Mexico State,51,15,10,5,0,.667,412,342,70,51,50,49,98.0,24,19,79.2,0,0
865,2023,Rice,51,13,6,7,0,.462,384,365,19,51,48,48,100.0,12,8,66.7,3,0
866,2023,Tennessee,51,13,9,4,0,.692,413,264,149,51,50,50,100.0,24,19,79.2,0,0
867,2023,Troy,51,14,11,3,0,.786,415,240,175,51,50,50,100.0,24,19,79.2,1,0
868,2023,West Virginia,51,13,9,4,0,.692,409,340,69,51,48,48,100.0,21,17,81.0,2,0
869,2022,Coastal Carolina,51,13,9,4,0,.692,378,414,-36,51,47,46,97.9,12,8,66.7,1,0
870,2021,Florida,51,13,6,7,0,.462,399,348,51,51,51,49,96.1,15,10,66.7,1,0
871,2021,Miami (FL),51,12,7,5,0,.583,409,341,68,51,49,48,98.0,21,17,81.0,1,1
872,2020,Cincinnati,51,10,9,1,0,.900,375,168,207,51,50,48,96.0,10,7,70.0,0,0
873,2020,Iowa State,51,12,9,3,0,.750,395,257,138,51,50,48,96.0,19,13,68.4,1,0
874,2019,Charlotte,51,13,7,6,0,.538,388,421,-33,51,45,42,93.3,13,10,76.9,2,0
875,2019,Indiana,51,13,8,5,0,.615,413,317,96,51,48,46,95.8,23,19,82.6,2,0
876,2019,Louisiana-Monroe,51,12,5,7,0,.417,379,464,-85,51,49,44,89.8,15,9,60.0,1,0
877,2019,Washington,51,13,8,5,0,.615,416,252,164,51,49,49,100.0,21,19,90.5,1,1
878,2018,Boston College,51,12,7,5,0,.583,384,308,76,51,50,46,92.0,9,6,66.7,1,0
879,2018,Duke,51,13,8,5,0,.615,382,356,26,51,51,49,96.1,13,9,69.2,0,0
880,2018,Notre Dame,51,13,12,1,0,.923,408,237,171,51,49,46,93.9,22,18,81.8,0,0
881,2018,Wisconsin,51,13,8,5,0,.615,386,294,92,51,48,48,100.0,18,10,55.6,1,0
882,2017,Kansas State,51,13,8,5,0,.615,420,327,93,51,49,49,100.0,26,21,80.8,1,0
883,2016,Arkansas,51,13,7,6,0,.538,394,404,-10,51,46,45,97.8,17,13,76.5,1,0
884,2016,Hawaii,51,14,7,7,0,.500,396,522,-126,51,50,49,98.0,13,13,100.0,0,1
885,2016,West Virginia,51,13,10,3,0,.769,405,312,93,51,51,51,100.0,24,16,66.7,0,0
886,2015,LSU,51,12,9,3,0,.750,394,291,103,51,11,49,445.5,17,13,76.5,0,0
887,2015,Toledo,51,12,10,2,0,.833,420,249,171,51,50,49,98.0,27,19,70.4,0,1
888,2015,UCLA,51,13,8,5,0,.615,419,338,81,51,47,47,100.0,24,20,83.3,3,0
889,2014,Louisville,51,13,9,4,0,.692,405,283,122,51,50,50,100.0,19,15,78.9,0,0
890,2014,North Carolina State,51,13,8,5,0,.615,392,351,41,51,48,46,95.8,17,12,70.6,2,0
891,2012,Louisville,51,13,11,2,0,.846,405,309,96,51,46,41,89.1,23,18,78.3,2,0
892,2012,Ole Miss,51,13,7,6,0,.538,409,359,50,51,49,49,100.0,28,18,64.3,0,0
893,2011,Northwestern,51,13,6,7,0,.462,376,360,16,51,50,50,100.0,10,6,60.0,1,0
894,2010,Georgia,51,13,6,7,0,.462,417,287,130,51,48,47,97.9,24,20,83.3,1,1
895,2010,Navy,51,13,9,4,0,.692,386,303,83,51,48,47,97.9,12,9,75.0,3,0
896,2010,Texas A&M,51,13,9,4,0,.692,406,285,121,51,50,50,100.0,21,16,76.2,0,1
897,2010,Western Michigan,51,12,6,6,0,.500,388,286,102,51,50,50,100.0,12,10,83.3,0,1
898,2009,Navy,51,14,10,4,0,.714,392,272,120,51,49,49,100.0,15,11,73.3,1,1
899,2009,Virginia Tech,51,13,10,3,0,.769,414,203,211,51,48,48,100.0,23,20,87.0,0,0
900,2008,Florida State,51,13,9,4,0,.692,434,262,172,51,50,47,94.0,30,25,83.3,1,2
901,2007,Ball State,51,13,7,6,0,.538,409,368,41,51,51,49,96.1,28,18,64.3,0,0
902,2007,Clemson,51,13,9,4,0,.692,430,243,187,51,50,50,100.0,36,22,61.1,2,2
903,2007,Kansas State,51,12,5,7,0,.417,422,370,52,51,49,46,93.9,28,22,78.6,2,0
904,2007,Ohio State,51,13,11,2,0,.846,408,166,242,51,50,48,96.0,23,18,78.3,0,0
905,2007,Rice,51,12,3,9,0,.250,377,515,-138,51,47,46,97.9,12,7,58.3,2,0
906,2007,Rutgers,51,13,8,5,0,.615,426,292,134,51,51,51,100.0,31,23,74.2,0,0
907,2007,UTEP,51,12,4,8,0,.333,403,445,-42,51,46,44,95.7,20,17,85.0,1,0
908,2007,Western Kentucky,51,12,7,5,0,.583,398,250,148,51,51,48,94.1,21,14,66.7,0,1
909,2005,Bowling Green,51,11,6,5,0,.545,372,304,68,51,49,41,83.7,9,5,55.6,2,3
910,2005,BYU,51,12,6,6,0,.500,396,351,45,51,48,46,95.8,19,14,73.7,1,0
911,2005,Northwestern,51,12,7,5,0,.583,388,407,-19,51,49,46,93.9,22,12,54.5,0,0
912,2004,Miami (OH),51,13,8,5,0,.615,407,298,109,51,49,45,91.8,20,16,80.0,1,3
913,2004,Oklahoma State,51,12,7,5,0,.583,387,301,86,51,50,48,96.0,17,11,64.7,0,0
914,2003,Pitt,51,13,8,5,0,.615,389,311,78,51,51,49,96.1,20,10,50.0,0,2
915,2002,Oregon,51,13,7,6,0,.538,417,362,55,51,50,49,98.0,24,20,83.3,0,1
916,2002,Purdue,51,13,7,6,0,.538,386,288,98,51,50,48,96.0,19,10,52.6,1,0
917,2025,Arkansas,50,12,2,10,0,.167,395,406,-11,50,47,47,100.0,18,14,77.8,3,0
918,2025,Missouri,50,13,8,5,0,.615,393,246,147,50,44,42,95.5,21,15,71.4,2,1
919,2024,Arkansas,50,13,7,6,0,.538,402,325,77,50,49,49,100.0,24,17,70.8,0,1
920,2024,Kansas State,50,13,9,4,0,.692,401,304,97,50,45,44,97.8,21,17,81.0,2,1
921,2024,Louisiana,50,14,10,4,0,.714,433,338,95,50,47,46,97.9,32,29,90.6,0,0
922,2024,Marshall,50,13,10,3,0,.769,414,300,114,50,48,48,100.0,25,18,72.0,3,0
923,2024,South Carolina,50,13,9,4,0,.692,396,235,161,50,45,45,100.0,21,15,71.4,2,1
924,2024,USC,50,13,7,6,0,.538,392,313,79,50,50,50,100.0,21,14,66.7,0,0
925,2023,Kentucky,50,13,7,6,0,.538,378,336,42,50,49,48,98.0,11,10,90.9,0,0
926,2023,Missouri,50,13,11,2,0,.846,423,271,152,50,46,45,97.8,30,24,80.0,3,0
927,2023,Ohio State,50,13,11,2,0,.846,397,146,251,50,50,49,98.0,20,16,80.0,0,0
928,2023,Texas A&M,50,13,7,6,0,.538,433,287,146,50,49,49,100.0,35,26,74.3,0,0
929,2023,Washington State,50,12,5,7,0,.417,380,337,43,50,44,44,100.0,15,10,66.7,3,0
930,2022,UAB,50,13,7,6,0,.538,391,301,90,50,47,47,100.0,19,14,73.7,1,0
931,2022,South Alabama,50,13,10,3,0,.769,406,277,129,50,48,46,95.8,19,18,94.7,2,1
932,2021,Middle Tennessee State,50,13,7,6,0,.538,388,334,54,50,46,45,97.8,14,10,71.4,2,1
933,2021,North Carolina State,50,12,9,3,0,.750,397,236,161,50,48,48,100.0,19,13,68.4,1,1
934,2021,Texas Tech,50,13,7,6,0,.538,394,392,2,50,50,49,98.0,16,15,93.8,0,0
935,2019,Georgia,50,14,12,2,0,.857,431,176,255,50,46,46,100.0,33,27,81.8,2,0
936,2018,Auburn,50,13,8,5,0,.615,402,249,153,50,49,49,100.0,26,15,57.7,0,1
937,2018,Florida Atlantic,50,12,5,7,0,.417,373,381,-8,50,42,39,92.9,17,10,58.8,2,0
938,2018,Iowa,50,13,9,4,0,.692,405,231,174,50,48,48,100.0,22,17,77.3,0,3
939,2018,South Carolina,50,13,7,6,0,.538,391,354,37,50,47,46,97.9,16,13,81.3,3,0
940,2017,Air Force,50,12,5,7,0,.417,377,389,-12,50,46,45,97.8,13,10,76.9,1,0
941,2017,Arizona State,50,13,7,6,0,.538,414,427,-13,50,50,49,98.0,27,19,70.4,0,1
942,2017,New Mexico State,50,13,7,6,0,.538,381,386,-5,50,43,40,93.0,17,13,76.5,1,0
943,2016,Texas Christian,50,13,6,7,0,.462,403,364,39,50,49,47,95.9,25,18,72.0,1,0
944,2015,Florida State,50,13,10,3,0,.769,412,227,185,50,49,49,100.0,26,21,80.8,0,0
945,2015,Marshall,50,13,10,3,0,.769,407,231,176,50,49,49,100.0,27,18,66.7,1,1
946,2015,Michigan,50,13,10,3,0,.769,408,213,195,50,11,49,445.5,20,17,85.0,4,0
947,2015,Washington,50,13,7,6,0,.538,398,244,154,50,50,50,100.0,21,16,76.2,0,0
948,2015,Washington State,50,13,9,4,0,.692,409,360,49,50,49,49,100.0,26,20,76.9,0,0
949,2014,UAB,50,12,6,6,0,.500,398,359,39,50,48,47,97.9,17,13,76.5,0,0
950,2014,Bowling Green,50,14,8,6,0,.571,420,469,-49,50,48,45,93.8,29,23,79.3,0,0
951,2014,Middle Tennessee State,50,12,6,6,0,.500,379,378,1,50,46,46,100.0,15,9,60.0,0,1
952,2014,Washington State,50,12,3,9,0,.250,382,463,-81,50,48,47,97.9,17,11,64.7,1,0
953,2013,Buffalo,50,13,8,5,0,.615,394,317,77,50,48,45,93.8,20,13,65.0,0,0
954,2013,Michigan,50,13,7,6,0,.538,419,349,70,50,49,49,100.0,25,18,72.0,2,0
955,2013,Washington State,50,13,6,7,0,.462,403,423,-20,50,50,49,98.0,18,16,88.9,0,1
956,2012,Boise State,50,13,11,2,0,.846,393,205,188,50,44,42,95.5,20,15,75.0,3,0
957,2012,BYU,50,13,8,5,0,.615,373,182,191,50,49,43,87.8,18,10,55.6,0,0
958,2012,Duke,50,13,6,7,0,.462,410,468,-58,50,47,46,97.9,23,20,87.0,2,0
959,2012,Northwestern,50,13,10,3,0,.769,412,293,119,50,50,50,100.0,21,20,95.2,0,1
960,2012,Purdue,50,13,6,7,0,.462,373,406,-33,50,49,44,89.8,14,9,64.3,0,1
961,2012,Rice,50,13,7,6,0,.538,414,396,18,50,48,45,93.8,29,23,79.3,0,0
962,2011,Arkansas State,50,13,10,3,0,.769,422,270,152,50,47,44,93.6,34,24,70.6,2,1
963,2011,Louisiana Tech,50,13,8,5,0,.615,391,301,90,50,48,46,95.8,21,15,71.4,0,0
964,2011,Notre Dame,50,13,8,5,0,.615,380,269,111,50,48,48,100.0,16,10,62.5,1,0
965,2011,Ohio,50,14,10,4,0,.714,427,310,117,50,49,48,98.0,34,25,73.5,0,2
966,2011,Temple,50,13,9,4,0,.692,398,181,217,50,50,50,100.0,22,16,72.7,0,0
967,2010,Baylor,50,13,7,6,0,.538,405,396,9,50,47,46,97.9,27,19,70.4,1,0
968,2010,Illinois,50,13,7,6,0,.538,423,305,118,50,43,43,100.0,29,24,82.8,3,1
969,2010,North Carolina State,50,13,9,4,0,.692,414,277,137,50,50,49,98.0,27,21,77.8,0,1
970,2009,Miami (FL),50,13,9,4,0,.692,394,288,106,50,50,50,100.0,16,14,87.5,0,1
971,2009,Oklahoma,50,13,8,5,0,.615,404,189,215,50,50,48,96.0,28,18,64.3,0,1
972,2009,Pitt,50,13,10,3,0,.769,417,257,160,50,48,46,95.8,30,23,76.7,1,0
973,2009,SMU,50,13,8,5,0,.615,380,359,21,50,48,47,97.9,16,11,68.8,0,0
974,2008,LSU,50,13,8,5,0,.615,402,314,88,50,49,48,98.0,23,18,78.3,0,0
975,2008,Oregon State,50,13,9,4,0,.692,397,300,97,50,47,44,93.6,26,17,65.4,1,0
976,2007,Arizona State,50,13,10,3,0,.769,420,293,127,50,48,46,95.8,25,24,96.0,1,0
977,2007,Florida Atlantic,50,12,8,5,0,.615,405,432,-27,50,46,44,95.7,27,19,70.4,2,0
978,2007,Indiana,50,13,7,6,0,.538,412,370,42,50,49,49,100.0,23,21,91.3,0,0
979,2006,Minnesota,50,13,6,7,0,.462,376,338,38,50,50,47,94.0,15,9,60.0,1,0
980,2006,USC,50,13,11,2,0,.846,396,197,199,50,48,44,91.7,17,16,94.1,1,1
981,2005,Auburn,50,12,9,3,0,.750,386,186,200,50,50,50,100.0,20,12,60.0,0,0
982,2005,Michigan State,50,11,5,6,0,.455,372,316,56,50,44,43,97.7,16,5,31.3,6,1
983,2005,Texas Christian,50,12,11,1,0,.917,398,223,175,50,47,43,91.5,22,17,77.3,1,1
984,2005,West Virginia,50,12,11,1,0,.917,385,214,171,50,49,48,98.0,18,11,61.1,1,1
985,2004,Purdue,50,12,7,5,0,.583,381,206,175,50,50,49,98.0,18,10,55.6,0,1
986,2004,Tennessee,50,13,10,3,0,.769,378,295,83,50,46,44,95.7,17,10,58.8,2,0
987,2003,Kansas,50,13,6,7,0,.462,384,396,-12,50,43,38,88.4,21,14,66.7,2,0
988,2002,UCF,50,12,7,5,0,.583,391,315,76,50,48,45,93.8,21,14,66.7,2,0
989,2002,Cincinnati,50,14,7,7,0,.500,409,329,80,50,46,44,95.7,23,19,82.6,3,1
990,2002,Colorado State,50,14,10,4,0,.714,418,332,86,50,44,40,90.9,32,24,75.0,2,1
991,2002,Iowa State,50,14,7,7,0,.500,404,396,8,50,48,46,95.8,26,18,69.2,1,1
992,2025,Mississippi State,49,13,5,8,0,.385,395,393,2,49,46,46,100.0,20,17,85.0,1,0
993,2025,Ohio,49,13,9,4,0,.692,361,285,76,49,47,42,89.4,12,7,58.3,2,0
994,2025,Penn State,49,13,7,6,0,.538,403,267,136,49,46,45,97.8,19,18,94.7,1,1
995,2024,West Virginia,49,13,6,7,0,.462,379,415,-36,49,42,42,100.0,14,13,92.9,2,0
996,2023,Clemson,49,13,9,4,0,.692,388,274,114,49,46,45,97.8,24,15,62.5,2,0
997,2023,Jacksonville State,49,13,9,4,0,.692,392,275,117,49,47,46,97.9,22,16,72.7,2,0
998,2023,Maryland,49,13,8,5,0,.615,386,292,94,49,47,46,97.9,20,14,70.0,2,0
999,2023,Miami (FL),49,13,7,6,0,.538,409,296,113,49,46,45,97.8,26,22,84.6,2,0
1000,2022,Boise State,49,14,10,4,0,.714,413,273,140,49,48,48,100.0,27,23,85.2,1,0
