Rk,Season,Team,TD,G,W,L,T,W-L%,Pts,PtsO,PtDif,TD,XPA,XPM,XP%,FGA,FGM,FG%,2PM,Sfty
424,2024,Louisville,59,13,9,4,0,.692,474,313,161,59,60,60,100.0,25,18,72.0,0,0
425,2024,Memphis,59,13,11,2,0,.846,464,310,154,59,53,51,96.2,26,17,65.4,3,1
426,2024,Nevada-Las Vegas,59,14,11,3,0,.786,495,298,197,59,59,58,98.3,34,27,79.4,0,1
427,2023,Appalachian State,59,14,9,5,0,.643,465,378,87,59,54,54,100.0,22,19,86.4,0,0
428,2023,Penn State,59,13,10,3,0,.769,471,175,296,59,54,54,100.0,26,19,73.1,2,1
429,2023,Texas,59,14,12,2,0,.857,501,265,236,59,56,56,100.0,35,29,82.9,1,0
430,2023,Toledo,59,14,11,3,0,.786,452,284,168,59,53,52,98.1,15,12,80.0,4,1
431,2022,UCF,59,14,9,5,0,.643,460,331,129,59,53,52,98.1,17,14,82.4,4,2
432,2019,Minnesota,59,13,11,2,0,.846,443,293,150,59,56,53,94.6,15,11,73.3,1,0
433,2019,Texas,59,13,8,5,0,.615,458,357,101,59,57,56,98.2,18,14,77.8,2,0
434,2017,Arkansas State,59,12,7,5,0,.583,454,309,145,59,53,48,90.6,22,16,72.7,1,1
435,2017,USC,59,14,11,3,0,.786,456,366,90,59,59,58,98.3,17,12,70.6,1,0
436,2017,Texas Tech,59,13,6,7,0,.462,446,419,27,59,59,56,94.9,23,12,52.2,0,0
437,2016,Boise State,59,13,10,3,0,.769,439,303,136,59,58,58,100.0,13,9,69.2,0,0
438,2015,North Carolina State,59,13,7,6,0,.538,432,336,96,59,57,55,96.5,14,7,50.0,1,0
439,2014,Texas A&M,59,13,8,5,0,.615,458,365,93,59,59,59,100.0,15,13,86.7,0,0
440,2014,Toledo,59,13,9,4,0,.692,476,396,80,59,59,57,96.6,22,17,77.3,1,0
441,2013,Louisiana,59,13,9,4,0,.692,439,344,95,59,56,54,96.4,14,9,64.3,2,0
442,2012,Utah State,59,13,11,2,0,.846,454,200,254,59,58,56,96.6,20,14,70.0,0,1
443,2011,Air Force,59,13,7,6,0,.538,454,369,85,59,54,51,94.4,18,15,83.3,2,0
444,2011,Arkansas,59,13,11,2,0,.846,478,289,189,59,57,55,96.5,27,21,77.8,2,1
445,2011,Georgia Tech,59,13,8,5,0,.615,446,339,107,59,57,57,100.0,18,11,61.1,1,0
446,2010,Houston,59,12,5,7,0,.417,452,386,66,59,58,54,93.1,17,14,82.4,1,0
447,2010,Kansas State,59,13,7,6,0,.538,437,378,59,59,54,53,98.1,11,8,72.7,3,0
448,2010,Michigan,59,13,7,6,0,.538,426,458,-32,59,58,56,96.6,14,4,28.6,1,1
449,2010,Virginia Tech,59,14,11,3,0,.786,474,288,186,59,56,53,94.6,22,21,95.5,1,1
450,2009,Stanford,59,13,8,5,0,.615,461,345,116,59,53,53,100.0,22,16,72.7,3,0
451,2008,BYU,59,13,10,3,0,.769,445,285,160,59,58,56,96.6,17,11,64.7,1,0
452,2008,Utah,59,13,13,0,0,1.000,480,224,256,59,57,56,98.2,24,22,91.7,1,1
453,2007,Houston,59,12,8,5,0,.615,449,379,70,59,57,54,94.7,22,13,59.1,1,0
454,2006,LSU,59,13,11,2,0,.846,438,164,274,59,58,57,98.3,14,9,64.3,0,0
455,2006,Nebraska,59,14,9,5,0,.643,428,256,172,59,56,55,98.2,7,5,71.4,1,1
456,2005,Arizona State,59,12,7,5,0,.583,442,359,83,59,54,53,98.1,11,9,81.8,3,1
457,2004,California,59,12,10,2,0,.833,441,192,249,59,57,56,98.2,17,9,52.9,2,0
458,2004,Texas Tech,59,12,8,4,0,.667,434,314,120,59,56,55,98.2,14,7,50.0,1,1
459,2003,California,59,14,8,6,0,.571,457,341,116,59,54,54,100.0,30,15,50.0,2,0
460,2002,Marshall,59,13,11,2,0,.846,457,315,142,59,55,51,92.7,21,16,76.2,2,0
461,2002,Oklahoma State,59,13,8,5,0,.615,446,356,90,59,56,55,98.2,17,11,64.7,2,0
462,2025,UTSA,58,13,7,6,0,.538,462,375,87,58,57,57,100.0,20,17,85.0,1,1
463,2024,Army,58,14,12,2,0,.857,435,217,218,58,55,55,100.0,12,10,83.3,0,1
464,2024,Baylor,58,13,8,5,0,.615,447,347,100,58,56,55,98.2,20,14,70.0,1,0
465,2024,North Texas,58,13,6,7,0,.462,436,444,-8,58,55,55,100.0,16,11,68.8,0,0
466,2024,Syracuse,58,13,10,3,0,.769,443,379,64,58,53,52,98.1,22,13,59.1,2,0
467,2023,Alabama,58,14,12,2,0,.857,476,266,210,58,56,56,100.0,25,22,88.0,2,1
468,2023,Nevada-Las Vegas,58,14,9,5,0,.643,482,400,82,58,56,56,100.0,29,26,89.7,0,0
469,2021,Louisiana,58,14,13,1,0,.929,435,259,176,58,55,52,94.5,17,11,64.7,1,0
470,2021,Marshall,58,13,7,6,0,.538,429,309,120,58,57,57,100.0,13,8,61.5,0,0
471,2021,Notre Dame,58,13,11,2,0,.846,458,256,202,58,55,54,98.2,21,16,76.2,3,1
472,2020,Oklahoma,58,11,9,2,0,.818,473,239,234,58,57,57,100.0,28,22,78.6,1,0
473,2019,Air Force,58,13,11,2,0,.846,443,258,185,58,56,52,92.9,13,13,100.0,1,0
474,2019,Louisville,58,13,8,5,0,.615,430,434,-4,58,58,55,94.8,14,9,64.3,0,0
475,2019,Western Michigan,58,13,7,6,0,.538,430,337,93,58,54,52,96.3,17,10,58.8,0,0
476,2018,Florida International,58,13,9,4,0,.692,450,328,122,58,55,54,98.2,19,14,73.7,3,0
477,2018,Georgia Tech,58,13,7,6,0,.538,437,381,56,58,55,53,96.4,13,10,76.9,2,1
478,2018,Louisiana,58,14,7,7,0,.500,447,479,-32,58,55,54,98.2,18,15,83.3,0,0
479,2018,Missouri,58,13,8,5,0,.615,476,331,145,58,54,51,94.4,34,25,73.5,1,0
480,2018,Temple,58,13,8,5,0,.615,454,352,102,58,58,56,96.6,18,12,66.7,1,0
481,2017,West Virginia,58,13,7,6,0,.538,449,409,40,58,56,56,100.0,15,11,73.3,3,0
482,2016,Houston,58,13,9,4,0,.692,466,305,161,58,59,56,94.9,20,16,80.0,0,4
483,2016,Oregon,58,12,4,8,0,.333,425,497,-72,58,43,42,97.7,12,9,75.0,4,0
484,2015,Indiana,58,13,6,7,0,.462,475,489,-14,58,57,53,93.0,29,24,82.8,1,0
485,2015,Mississippi State,58,13,9,4,0,.692,447,302,145,58,56,54,96.4,19,15,78.9,0,0
486,2014,Arizona,58,14,10,4,0,.714,483,395,88,58,57,57,100.0,28,20,71.4,0,1
487,2014,Auburn,58,13,8,5,0,.615,461,347,114,58,57,57,100.0,23,18,78.3,7,0
488,2014,Colorado State,58,13,10,3,0,.769,441,326,115,58,58,57,98.3,20,12,60.0,0,1
489,2014,North Carolina,58,13,6,7,0,.462,432,507,-75,58,54,52,96.3,13,6,46.2,2,3
490,2013,Georgia,58,13,8,5,0,.615,477,377,100,58,57,57,100.0,26,24,92.3,0,1
491,2013,Navy,58,13,9,4,0,.692,436,317,119,58,55,51,92.7,14,11,78.6,2,0
492,2013,Wisconsin,58,13,9,4,0,.692,453,212,241,58,58,57,98.3,20,14,70.0,0,0
493,2012,Arkansas State,58,13,10,3,0,.769,454,318,136,58,56,53,94.6,21,17,81.0,1,0
494,2012,Kent State,58,14,11,3,0,.786,463,343,120,58,58,58,100.0,26,19,73.1,0,0
495,2012,Louisiana,58,13,9,4,0,.692,461,365,96,58,56,53,94.6,23,20,87.0,0,0
496,2011,Clemson,58,14,10,4,0,.714,470,410,60,58,54,52,96.3,27,22,81.5,2,0
497,2011,Western Michigan,58,13,7,6,0,.538,463,373,90,58,57,57,100.0,22,16,72.7,1,2
498,2010,Alabama,58,13,10,3,0,.769,464,176,288,58,58,57,98.3,25,19,76.0,0,1
499,2010,San Diego State,58,13,9,4,0,.692,455,287,168,58,58,56,96.6,22,17,77.3,0,0
500,2008,Nebraska,58,13,9,4,0,.692,460,371,89,58,57,56,98.2,21,18,85.7,0,1
501,2005,Notre Dame,58,12,9,3,0,.750,440,294,146,58,57,54,94.7,18,12,66.7,1,0
502,2005,Wisconsin,58,13,10,3,0,.769,446,309,137,58,58,56,96.6,20,14,70.0,0,0
503,2004,Toledo,58,13,9,4,0,.692,432,404,28,58,58,57,98.3,10,9,90.0,0,0
504,2003,Houston,58,13,7,6,0,.538,448,468,-20,58,56,56,100.0,19,14,73.7,1,0
505,2003,Louisville,58,13,9,4,0,.692,450,361,89,58,54,50,92.6,20,14,70.0,4,1
506,2025,Georgia,57,14,12,2,0,.857,449,246,203,57,54,54,100.0,19,17,89.5,1,0
507,2025,USC,57,13,9,4,0,.692,465,299,166,57,50,50,100.0,25,21,84.0,5,0
508,2024,South Alabama,57,13,7,6,0,.538,447,327,120,57,53,50,94.3,19,17,89.5,0,2
509,2024,Tennessee,57,13,10,3,0,.769,464,209,255,57,56,56,100.0,26,20,76.9,0,3
510,2023,Ole Miss,57,13,11,2,0,.846,456,293,163,57,51,51,100.0,24,19,79.2,3,0
511,2022,Clemson,57,14,11,3,0,.786,465,292,173,57,51,51,100.0,26,20,76.9,4,2
512,2022,Memphis,57,13,7,6,0,.538,459,338,121,57,52,50,96.2,24,21,87.5,2,0
513,2021,Army,57,13,9,4,0,.692,427,290,137,57,53,52,98.1,12,9,75.0,2,1
514,2021,Baylor,57,14,12,2,0,.857,443,256,187,57,57,57,100.0,20,14,70.0,0,1
515,2021,Kent State,57,14,7,7,0,.500,462,508,-46,57,52,51,98.1,28,21,75.0,3,0
516,2021,Nevada,57,13,8,5,0,.615,464,345,119,57,52,52,100.0,30,22,73.3,2,0
517,2021,North Carolina,57,13,6,7,0,.462,458,417,41,57,53,53,100.0,23,19,82.6,3,0
518,2021,Oregon,57,14,10,4,0,.714,440,378,62,57,56,55,98.2,16,13,81.3,1,1
519,2019,Ohio,57,13,7,6,0,.538,446,345,101,57,54,54,100.0,20,16,80.0,1,0
520,2018,North Texas,57,13,9,4,0,.692,450,314,136,57,54,51,94.4,22,19,86.4,0,0
521,2017,Auburn,57,14,10,4,0,.714,474,259,215,57,57,57,100.0,31,23,74.2,0,0
522,2017,Boise State,57,14,11,3,0,.786,455,320,135,57,57,57,100.0,23,18,78.3,0,1
523,2017,Notre Dame,57,13,10,3,0,.769,445,279,166,57,55,55,100.0,18,14,77.8,2,1
524,2017,South Florida,57,12,10,2,0,.833,459,282,177,57,56,52,92.9,25,21,84.0,1,0
525,2017,Wake Forest,57,13,8,5,0,.615,459,368,91,57,56,52,92.9,25,21,84.0,0,1
526,2016,Florida State,57,13,10,3,0,.769,456,325,131,57,55,54,98.2,28,20,71.4,0,0
527,2016,Texas A&M,57,13,8,5,0,.615,453,319,134,57,54,54,100.0,24,17,70.8,2,1
528,2015,BYU,57,13,9,4,0,.692,438,297,141,57,55,52,94.5,17,14,82.4,1,0
529,2015,Middle Tennessee State,57,13,7,6,0,.538,442,346,96,57,4,56,1400.0,16,12,75.0,0,1
530,2015,Northern Illinois,57,14,8,6,0,.571,436,387,49,57,54,52,96.3,18,14,77.8,0,0
531,2015,Notre Dame,57,13,10,3,0,.769,445,313,132,57,52,50,96.2,17,15,88.2,1,0
532,2015,San Diego State,57,14,11,3,0,.786,450,230,220,57,57,57,100.0,22,17,77.3,0,0
533,2014,Arizona State,57,13,10,3,0,.769,480,363,117,57,54,52,96.3,28,23,82.1,2,0
534,2014,Kansas State,57,13,9,4,0,.692,465,301,164,57,54,52,96.3,28,23,82.1,1,0
535,2014,Memphis,57,13,10,3,0,.769,471,253,218,57,58,58,100.0,32,21,65.6,0,0
536,2014,Western Michigan,57,13,8,5,0,.615,439,324,115,57,56,51,91.1,17,14,82.4,1,2
537,2013,Arizona,57,13,8,5,0,.615,435,315,120,57,54,52,96.3,19,12,63.2,1,1
538,2013,Cincinnati,57,13,9,4,0,.692,417,273,144,57,56,54,96.4,17,7,41.2,0,1
539,2013,Oregon State,57,13,7,6,0,.538,452,408,44,57,52,50,96.2,20,14,70.0,3,0
540,2013,South Carolina,57,13,11,2,0,.846,443,264,179,57,55,54,98.2,18,15,83.3,1,0
541,2012,San Diego State,57,13,9,4,0,.692,427,317,110,57,52,51,98.1,14,10,71.4,2,0
542,2012,San Jose State,57,13,11,2,0,.846,452,277,175,57,57,54,94.7,19,18,94.7,0,1
543,2011,Washington,57,13,7,6,0,.538,434,467,-33,57,57,57,100.0,16,11,68.8,1,0
544,2010,Southern Mississippi,57,13,8,5,0,.615,479,384,95,57,55,55,100.0,31,26,83.9,1,1
545,2010,Texas Tech,57,13,8,5,0,.615,430,402,28,57,56,56,100.0,15,10,66.7,0,1
546,2009,Southern Mississippi,57,13,7,6,0,.538,428,336,92,57,52,42,80.8,20,14,70.0,1,0
547,2008,Kansas,57,13,8,5,0,.615,434,375,59,57,57,55,96.5,14,11,78.6,0,2
548,2006,Florida,57,14,13,1,0,.929,416,189,227,57,54,50,92.6,15,6,40.0,1,2
549,2002,Penn State,57,13,9,4,0,.692,446,227,219,57,51,45,88.2,22,17,77.3,4,0
550,2025,Alabama,56,15,11,4,0,.733,443,288,155,56,55,55,100.0,23,16,69.6,1,1
551,2025,Connecticut,56,13,9,4,0,.692,459,351,108,56,52,52,100.0,26,23,88.5,1,0
552,2025,Texas A&M,56,13,11,2,0,.846,439,273,166,56,56,55,98.2,26,16,61.5,0,0
553,2024,Colorado,56,13,9,4,0,.692,428,300,128,56,56,56,100.0,16,12,75.0,0,0
554,2024,Navy,56,13,10,3,0,.769,407,288,119,56,54,50,92.6,9,5,55.6,2,1
555,2024,Texas Christian,56,13,9,4,0,.692,435,320,115,56,55,54,98.2,22,15,68.2,0,0
556,2023,James Madison,56,13,11,2,0,.846,443,253,190,56,53,53,100.0,18,16,88.9,1,2
557,2023,South Alabama,56,13,7,6,0,.538,430,273,157,56,48,46,95.8,21,14,66.7,3,0
558,2023,Utah State,56,13,6,7,0,.462,431,451,-20,56,50,48,96.0,17,13,76.5,4,0
559,2022,Appalachian State,56,12,6,6,0,.500,419,321,98,56,50,50,100.0,12,9,75.0,2,1
560,2022,Baylor,56,13,6,7,0,.462,418,349,69,56,53,50,94.3,12,8,66.7,3,1
561,2022,Kansas State,56,14,10,4,0,.714,452,306,146,56,56,54,96.4,25,20,80.0,0,1
562,2022,Ole Miss,56,13,8,5,0,.615,435,332,103,56,51,50,98.0,17,15,88.2,1,1
563,2022,Oregon State,56,13,10,3,0,.769,419,260,159,56,51,48,94.1,20,11,55.0,1,0
564,2022,Toledo,56,14,9,5,0,.643,438,351,87,56,55,55,100.0,19,15,78.9,1,0
565,2021,BYU,56,13,10,3,0,.769,430,322,108,56,54,53,98.1,16,11,68.8,1,0
566,2021,UCF,56,13,9,4,0,.692,415,319,96,56,54,53,98.1,14,8,57.1,0,1
567,2021,Ole Miss,56,13,10,3,0,.769,438,321,117,56,53,51,96.2,20,15,75.0,1,2
568,2021,UCLA,56,12,8,4,0,.667,438,321,117,56,55,52,94.5,21,14,66.7,1,0
569,2021,Utah State,56,14,11,3,0,.786,456,342,114,56,54,52,96.3,29,20,69.0,1,2
570,2021,Western Michigan,56,13,8,5,0,.615,422,367,55,56,54,50,92.6,18,12,66.7,0,0
571,2020,Tulane,56,12,6,6,0,.500,416,337,79,56,52,51,98.1,15,9,60.0,1,0
572,2019,Liberty,56,13,8,5,0,.615,427,365,62,56,55,52,94.5,19,13,68.4,0,0
573,2019,Tulane,56,13,7,6,0,.538,430,342,88,56,56,55,98.2,17,13,76.5,0,0
574,2019,Virginia,56,14,9,5,0,.643,449,380,69,56,53,51,96.2,24,20,83.3,1,0
575,2018,Army,56,13,11,2,0,.846,426,230,196,56,57,57,100.0,13,9,69.2,0,0
576,2018,Florida,56,13,10,3,0,.769,455,260,195,56,55,55,100.0,20,18,90.0,0,1
577,2018,Michigan,56,13,10,3,0,.769,457,252,205,56,50,49,98.0,27,21,77.8,2,2
578,2018,Penn State,56,13,9,4,0,.692,439,267,172,56,55,53,96.4,24,16,66.7,0,1
579,2018,Texas A&M,56,13,9,4,0,.692,468,329,139,56,52,52,100.0,33,23,69.7,3,0
580,2018,Texas Tech,56,12,5,7,0,.417,448,373,75,56,56,55,98.2,19,17,89.5,0,0
581,2017,Colorado State,56,13,7,6,0,.538,434,361,73,56,55,53,96.4,18,15,83.3,0,0
582,2016,USC,56,13,10,3,0,.769,447,315,132,56,54,53,98.1,25,18,72.0,1,1
583,2015,Iowa,56,14,12,2,0,.857,433,285,148,56,55,49,89.1,20,16,80.0,0,0
584,2015,South Florida,56,13,8,5,0,.615,437,298,139,56,55,54,98.2,23,15,65.2,0,1
585,2015,Tennessee,56,13,9,4,0,.692,457,260,197,56,56,56,100.0,31,21,67.7,0,1
586,2014,Appalachian State,56,12,7,5,0,.583,428,328,100,56,57,52,91.2,15,8,53.3,1,0
587,2014,Northern Illinois,56,14,11,3,0,.786,441,359,82,56,56,54,96.4,28,17,60.7,0,2
588,2013,Stanford,56,14,11,3,0,.786,452,266,186,56,56,54,96.4,25,20,80.0,0,0
589,2013,Texas Tech,56,13,8,5,0,.615,465,397,68,56,55,52,94.5,27,23,85.2,0,0
590,2012,USC,56,13,7,6,0,.538,417,316,101,56,49,47,95.9,16,10,62.5,2,0
591,2012,Tennessee,56,12,5,7,0,.417,434,428,6,56,54,49,90.7,19,15,78.9,1,1
592,2011,Hawaii,56,13,6,7,0,.462,409,378,31,56,51,44,86.3,14,9,64.3,1,0
593,2011,Michigan,56,13,11,2,0,.846,433,226,207,56,55,54,98.2,17,13,76.5,0,2
594,2010,Troy,56,13,8,5,0,.615,443,393,50,56,53,50,94.3,22,17,77.3,3,0
595,2010,Utah,56,13,10,3,0,.769,430,264,166,56,56,55,98.2,17,13,76.5,0,0
596,2009,Fresno State,56,13,8,5,0,.615,440,369,71,56,55,55,100.0,16,15,93.8,1,1
597,2009,Texas A&M,56,13,6,7,0,.462,427,436,-9,56,51,51,100.0,19,12,63.2,2,0
598,2008,Buffalo,56,14,8,6,0,.571,424,395,29,56,52,48,92.3,17,12,70.6,1,1
599,2008,Kansas State,56,12,5,7,0,.417,419,430,-11,56,55,54,98.2,12,9,75.0,1,0
600,2008,Texas Christian,56,13,11,2,0,.846,437,147,290,56,55,49,89.1,20,16,80.0,1,1
