League,Timestamp Pulled,Date of Game (ET),Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home Conf,Home Div,Away Conf,Away Div,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds
NBA,2026-01-03 04:25:37,2026-01-03 17:10,Miami Heat,Minnesota Timberwolves,No,1511.3,No,-112.78,-107.0,113.33,-135.56,-109.62,-109.62,East,Southeast,West,Northwest,-110,-110,120,-142,-110,-110,-111,-101,112,-128,-107,-107,-115,-105,110,-130,-110,-110,-110,-110,112,-137,-110,-110,-109,-117,117,-148,,,-115,-105,114,-135,-110,-110,-115,-105,110.0,-130.0,-110,-110,-115,-105,115,-135,-110,-110,-115,-105,110,-135,-110,-110
NBA,2026-01-03 04:25:37,2026-01-03 19:40,Toronto Raptors,Atlanta Hawks,No,733.5,Yes,-110.56,-109.22,-159.78,134.78,-108.38,-110.88,East,Atlantic,East,Southeast,-110,-110,-162,136,-110,-110,-111,-101,-158,139,-107,-107,-115,-105,-158,138,-110,-110,-110,-110,-159,128,-110,-110,-114,-112,-159,128,,,-105,-115,-162,136,-105,-115,-115,-105,-160.0,138.0,-110,-110,-110,-110,-160,135,-110,-110,-105,-115,-160,135,-105,-115
NBA,2026-01-03 04:25:37,2026-01-03 19:40,New York Knicks,Philadelphia 76ers,Yes,85.5,Yes,-39.89,-113.22,-162.44,136.78,-109.38,-109.88,East,Atlantic,East,Atlantic,-106,-114,-166,140,-110,-110,104,-116,-158,139,-107,-107,100,-120,-158,138,-110,-110,-110,-110,-159,128,-110,-110,-112,-114,-159,128,,,-110,-110,-162,136,-108,-112,100,-120,-165.0,142.0,-110,-110,-115,-105,-165,140,-110,-110,-110,-110,-170,140,-110,-110
NBA,2026-01-03 04:25:37,2026-01-03 20:10,Chicago Bulls,Charlotte Hornets,No,589.3,Yes,-108.78,-110.89,-131.22,110.11,-111.88,-107.5,East,Central,East,Southeast,-108,-112,-132,112,-110,-110,-106,-106,-128,112,-113,-102,-110,-110,-130,110,-115,-105,-110,-110,-130,107,-110,-110,-110,-115,-136,110,,,-105,-115,-130,110,-112,-108,-110,-110,-130.0,110.0,-115,-105,-115,-105,-130,110,-110,-110,-105,-115,-135,110,-110,-110
NBA,2026-01-03 04:25:37,2026-01-03 20:10,San Antonio Spurs,Portland Trail Blazers,No,1721.8,Yes,-110.89,-108.89,-364.78,285.89,-108.62,-110.75,West,Southwest,West,Northwest,-110,-110,-340,275,-112,-108,-106,-106,-363,298,-102,-113,-110,-110,-367,294,-105,-115,-110,-110,-388,288,-110,-110,-114,-112,-360,265,,,-118,-102,-375,295,-115,-105,-110,-110,-365.0,293.0,-105,-115,-105,-115,-350,275,-110,-110,-115,-105,-375,290,-110,-110
NBA,2026-01-03 04:25:37,2026-01-03 20:40,Dallas Mavericks,Houston Rockets,Yes,226.3,Yes,-85.78,-111.67,260.89,-326.11,-109.62,-109.62,West,Southwest,West,Southwest,-114,-106,260,-320,-110,-110,-106,-106,274,-331,-107,-107,-110,-110,270,-335,-110,-110,-110,-110,252,-329,-110,-110,-110,-115,235,-305,,,100,-120,260,-325,-115,-105,-110,-110,272.0,-335.0,-110,-110,-110,-110,265,-330,-110,-110,-102,-118,260,-325,-105,-115
NBA,2026-01-03 04:25:37,2026-01-03 22:10,Golden State Warriors,Utah Jazz,No,598.7,Yes,-109.56,-110.11,-618.75,441.12,-109.38,-109.88,West,Pacific,West,Northwest,-110,-110,-500,385,-110,-110,-106,-106,-610,468,-107,-107,-110,-110,-620,458,-110,-110,-110,-110,-625,423,-110,-110,-115,-110,-670,430,,,-110,-110,-625,455,-108,-112,-110,-110,,,-110,-110,-105,-115,-675,460,-110,-110,-110,-110,-625,450,-110,-110
NBA,2026-01-03 04:25:37,2026-01-03 22:40,Los Angeles Clippers,Boston Celtics,No,2604.9,Yes,-110.0,-109.78,-120.0,55.56,-110.0,-109.25,West,Pacific,East,Atlantic,-110,-110,-116,-102,-110,-110,-106,-106,-120,104,-107,-107,-110,-110,-122,102,-110,-110,-110,-110,-122,100,-110,-110,-114,-112,-118,-106,,,-110,-110,-122,102,-108,-112,-110,-110,-120.0,100.0,-110,-110,-110,-110,-120,100,-110,-110,-110,-110,-120,100,-115,-105
