League,Timestamp Pulled,Date of Game (ET),Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home Conf,Home Div,Away Conf,Away Div,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds
NBA,2025-12-12 04:30:11,2025-12-12 19:10,Detroit Pistons,Atlanta Hawks,No,596.5,Yes,-109.22,-110.44,-283.78,229.78,-108.33,-111.78,East,Central,East,Southeast,-110,-110,-275,225,-112,-108,-105,-115,-285,230,-108,-112,-113,-112,-286,220,-113,-113,-108,-104,-282.0,237.0,-102,-113,-112,-108,-285.0,234.0,-105,-115,-105.0,-115.0,-285.0,225.0,-110.0,-110.0,-110.0,-110.0,-285.0,238.0,-105.0,-115.0,-110.0,-110.0,-286.0,224.0,-110.0,-110.0,-110,-110,-285,235,-110,-110
NBA,2025-12-12 04:30:11,2025-12-12 19:10,Charlotte Hornets,Chicago Bulls,No,589.3,Yes,-108.78,-110.89,119.22,-141.33,-111.67,-108.33,East,Southeast,East,Central,-108,-112,118,-138,-114,-106,-110,-110,120,-142,-110,-110,-110,-115,114,-141,-113,-112,-106,-106,122.0,-138.0,-113,-102,-110,-110,120.0,-140.0,-115,-105,-110.0,-110.0,118.0,-145.0,-105.0,-115.0,-110.0,-110.0,120.0,-140.0,-115.0,-105.0,-110.0,-110.0,116.0,-143.0,-110.0,-110.0,-105,-115,125,-145,-110,-110
NBA,2025-12-12 04:30:11,2025-12-12 19:10,Washington Wizards,Cleveland Cavaliers,No,305.1,Yes,-108.0,-111.78,658.67,-1038.89,-110.56,-109.44,East,Southeast,East,Central,-114,-106,660,-1000,-110,-110,-105,-115,675,-1050,-110,-110,-112,-114,550,-910,-113,-113,-101,-111,683.0,-979.0,-107,-107,-105,-115,661.0,-1000.0,-110,-110,-105.0,-115.0,700.0,-1100.0,-115.0,-105.0,-105.0,-115.0,650.0,-1000.0,-110.0,-110.0,-110.0,-110.0,649.0,-1111.0,-110.0,-110.0,-115,-105,700,-1200,-110,-110
NBA,2025-12-12 04:30:11,2025-12-12 19:10,Philadelphia 76ers,Indiana Pacers,No,583.9,Yes,-107.78,-111.89,-283.44,229.44,-112.89,-107.22,East,Atlantic,East,Central,-110,-110,-260,215,-112,-108,-102,-118,-285,230,-112,-108,-110,-115,-295,225,-114,-112,-106,-106,-277.0,233.0,-113,-102,-110,-110,-280.0,230.0,-115,-105,-102.0,-118.0,-285.0,225.0,-115.0,-105.0,-110.0,-110.0,-285.0,238.0,-115.0,-105.0,-110.0,-110.0,-294.0,229.0,-110.0,-110.0,-110,-110,-290,240,-110,-110
NBA,2025-12-12 04:30:11,2025-12-12 20:10,Memphis Grizzlies,Utah Jazz,No,1251.0,Yes,-111.0,-108.67,-250.22,205.22,-109.78,-110.11,West,Southwest,West,Northwest,-108,-112,-250,205,-108,-112,-105,-115,-258,210,-110,-110,-115,-110,-250,200,-113,-112,-111,-101,-238.0,202.0,-107,-107,-115,-105,-240.0,200.0,-110,-110,-110.0,-110.0,-250.0,200.0,-110.0,-110.0,-115.0,-105.0,-250.0,210.0,-110.0,-110.0,-110.0,-110.0,-256.0,205.0,-110.0,-110.0,-110,-110,-260,215,-110,-110
NBA,2025-12-12 04:30:11,2025-12-12 20:40,Dallas Mavericks,Brooklyn Nets,No,1374.0,Yes,-111.89,-107.78,-308.33,247.67,-110.67,-109.33,West,Southwest,East,Atlantic,-106,-114,-310,250,-110,-110,-115,-105,-310,250,-115,-105,-110,-115,-335,250,-114,-112,-111,-101,-297.0,248.0,-107,-107,-115,-105,-300.0,245.0,-110,-110,-115.0,-105.0,-300.0,240.0,-110.0,-110.0,-115.0,-105.0,-310.0,255.0,-110.0,-110.0,-110.0,-110.0,-313.0,241.0,-110.0,-110.0,-110,-110,-300,250,-110,-110
NBA,2025-12-12 04:30:11,2025-12-12 22:10,Golden State Warriors,Minnesota Timberwolves,No,1583.0,Yes,-107.89,-111.78,-160.22,135.0,-112.0,-108.11,West,Pacific,West,Northwest,-110,-110,-154,130,-114,-106,-108,-112,-162,136,-108,-112,-112,-113,-167,133,-113,-113,-101,-111,-160.0,141.0,-113,-102,-105,-115,-160.0,140.0,-115,-105,-110.0,-110.0,-165.0,135.0,-110.0,-110.0,-105.0,-115.0,-160.0,138.0,-115.0,-105.0,-110.0,-110.0,-164.0,132.0,-110.0,-110.0,-110,-110,-150,130,-110,-110
NBA,2025-12-12 04:30:11,2025-12-13 17:30,Orlando Magic,New York Knicks,No,940.3,No,-110.0,-109.67,154.5,-185.75,-110.17,-109.83,East,Southeast,East,Atlantic,-110,-110,148,-176,-110,-110,-110,-110,160,-192,-110,-110,-114,-112,150,-190,-114,-112,-106,-106,,,-107,-107,-110,-110,,,-110,-110,,,,,,,,,,,,,,,,,,,-110,-110,160,-185,-110,-110
NBA,2025-12-12 04:30:11,2025-12-13 21:00,Oklahoma City Thunder,San Antonio Spurs,No,419.4,Yes,-109.83,-109.83,-483.75,356.25,-110.0,-109.83,West,Northwest,West,Southwest,-110,-110,-480,370,-110,-110,-115,-105,-455,350,-108,-112,-113,-113,-530,360,-115,-110,-106,-106,,,-107,-107,-110,-110,,,-110,-110,,,,,,,,,,,,,,,,,,,-105,-115,-470,345,-110,-110
