League,Timestamp Pulled,Date of Game (ET),Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home Conf,Home Div,Away Conf,Away Div,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds
NBA,2025-12-12 07:53:57,2025-12-12 19:10,Detroit Pistons,Atlanta Hawks,No,596.5,Yes,-110.78,-109.0,-287.33,231.89,-109.89,-109.89,East,Central,East,Southeast,-110,-110,-280,230,-110,-110,-105,-115,-285,230,-112,-108,-117,-109,-295,225,-110,-114,-108,-104,-282.0,237.0,-107,-107,-112,-108,-285.0,234.0,-110,-110,-110.0,-110.0,-295.0,230.0,-110.0,-110.0,-110.0,-110.0,-285.0,238.0,-110.0,-110.0,-110,-110,-294,228,-110,-110,-115,-105,-285,235,-110,-110
NBA,2025-12-12 07:53:57,2025-12-12 19:10,Charlotte Hornets,Chicago Bulls,No,589.3,Yes,-107.67,-112.0,118.78,-141.0,-109.89,-110.11,East,Southeast,East,Central,-108,-112,120,-142,-110,-110,-105,-115,120,-142,-115,-105,-110,-115,108,-134,-112,-114,-106,-106,122.0,-138.0,-107,-107,-110,-110,120.0,-140.0,-110,-110,-105.0,-115.0,118.0,-145.0,-105.0,-115.0,-110.0,-110.0,120.0,-140.0,-110.0,-110.0,-110,-110,116,-143,-110,-110,-105,-115,125,-145,-110,-110
NBA,2025-12-12 07:53:57,2025-12-12 19:10,Washington Wizards,Cleveland Cavaliers,No,305.1,Yes,-108.78,-111.0,660.44,-1049.33,-110.0,-110.0,East,Southeast,East,Central,-114,-106,660,-1000,-110,-110,-105,-115,675,-1050,-110,-110,-114,-112,650,-1115,-113,-113,-101,-111,683.0,-979.0,-107,-107,-105,-115,661.0,-1000.0,-110,-110,-105.0,-115.0,650.0,-1100.0,-110.0,-110.0,-110.0,-110.0,650.0,-1000.0,-110.0,-110.0,-110,-110,615,-1000,-110,-110,-115,-105,700,-1200,-110,-110
NBA,2025-12-12 07:53:57,2025-12-12 19:10,Philadelphia 76ers,Indiana Pacers,No,583.9,Yes,-109.89,-109.78,-302.33,244.78,-109.67,-110.33,East,Atlantic,East,Central,-110,-110,-320,260,-106,-114,-108,-112,-305,245,-110,-110,-115,-110,-286,220,-114,-112,-106,-106,-297.0,248.0,-107,-107,-110,-110,-300.0,245.0,-110,-110,-105.0,-115.0,-300.0,240.0,-110.0,-110.0,-110.0,-110.0,-300.0,250.0,-110.0,-110.0,-110,-110,-313,245,-110,-110,-115,-105,-300,250,-110,-110
NBA,2025-12-12 07:53:57,2025-12-12 20:10,Memphis Grizzlies,Utah Jazz,No,1251.0,Yes,-108.67,-111.0,-270.89,220.0,-111.33,-108.78,West,Southwest,West,Northwest,-110,-110,-260,215,-110,-110,-105,-115,-278,225,-110,-110,-110,-115,-265,205,-114,-112,-106,-106,-267.0,225.0,-113,-102,-110,-110,-270.0,222.0,-115,-105,-102.0,-118.0,-275.0,220.0,-110.0,-110.0,-110.0,-110.0,-270.0,225.0,-110.0,-110.0,-110,-110,-278,218,-110,-110,-115,-105,-275,225,-110,-110
NBA,2025-12-12 07:53:57,2025-12-12 20:40,Dallas Mavericks,Brooklyn Nets,No,1374.0,Yes,-109.33,-110.33,-326.11,260.11,-109.89,-110.11,West,Southwest,East,Atlantic,-106,-114,-320,260,-110,-110,-105,-115,-325,260,-110,-110,-117,-108,-375,275,-112,-114,-111,-101,-317.0,263.0,-107,-107,-115,-105,-320.0,260.0,-110,-110,-105.0,-115.0,-325.0,260.0,-110.0,-110.0,-110.0,-110.0,-310.0,255.0,-110.0,-110.0,-110,-110,-323,248,-110,-110,-105,-115,-320,260,-110,-110
NBA,2025-12-12 07:53:57,2025-12-12 22:10,Golden State Warriors,Minnesota Timberwolves,No,1583.0,Yes,-107.67,-111.89,-133.78,112.44,-111.22,-108.78,West,Pacific,West,Northwest,-108,-112,-132,112,-110,-110,-105,-115,-130,110,-115,-105,-115,-109,-132,107,-114,-112,-101,-111,-128.0,112.0,-107,-107,-105,-115,-130.0,110.0,-110,-110,-105.0,-115.0,-135.0,110.0,-115.0,-105.0,-110.0,-110.0,-130.0,110.0,-110.0,-110.0,-110,-110,-137,111,-110,-110,-110,-110,-150,130,-110,-110
NBA,2025-12-12 07:53:57,2025-12-13 17:30,Orlando Magic,New York Knicks,No,940.3,No,-109.43,-110.29,158.2,-191.4,-110.14,-109.86,East,Southeast,East,Atlantic,-106,-114,166,-198,-110,-110,-110,-110,160,-192,-110,-110,-114,-112,150,-190,-114,-112,-106,-106,,,-107,-107,-110,-110,,,-110,-110,,,,,,,,,,,,,-110,-110,155,-192,-110,-110,-110,-110,160,-185,-110,-110
NBA,2025-12-12 07:53:57,2025-12-13 21:00,Oklahoma City Thunder,San Antonio Spurs,No,419.4,Yes,-110.29,-109.29,-459.2,339.8,-110.0,-109.86,West,Northwest,West,Southwest,-108,-112,-460,350,-110,-110,-118,-102,-455,350,-108,-112,-115,-110,-435,310,-115,-110,-106,-106,,,-107,-107,-110,-110,,,-110,-110,,,,,,,,,,,,,-110,-110,-476,344,-110,-110,-105,-115,-470,345,-110,-110
