League,Timestamp Pulled,Date of Game (ET),Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home Conf,Home Div,Away Conf,Away Div,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds
NBA,2025-11-23 04:23:10,2025-11-23 13:10,Philadelphia 76ers,Miami Heat,No,1015.4,No,-86.44,-110.89,-115.83,-104.5,-110.0,-110.0,East,Atlantic,East,Southeast,-110,-110,-116,-102,-110,-110,-110,-110,-116,-105,-110,-110,-102,-118,-115,-105,-110,-110,-110,-114,-115,-108,-113,-113,-111,-101,,,-107,-107,-115,-105,,,-110,-110,100,-120,-118,-102,-110,-110,-110,-110,-115,-105,-110,-110,-110,-110,,,-110,-110
NBA,2025-11-23 04:23:10,2025-11-23 18:10,Atlanta Hawks,Charlotte Hornets,Yes,226.8,No,-111.33,-108.22,-277.75,225.12,-110.22,-109.78,East,Southeast,East,Southeast,-112,-108,-255,210,-110,-110,-110,-110,-286,223,-110,-110,-110,-110,-278,225,-112,-108,-114,-110,-286,225,-113,-113,-111,-101,-277.0,233.0,-107,-107,-115,-105,-280.0,230.0,-110,-110,-110,-110,-285,230,-110,-110,-110,-110,-275,225,-110,-110,-110,-110,,,-110,-110
NBA,2025-11-23 04:23:10,2025-11-23 18:10,Boston Celtics,Orlando Magic,No,1115.0,No,-109.89,-109.89,-184.5,154.38,-111.89,-108.11,East,Atlantic,East,Southeast,-110,-110,-186,156,-114,-106,-110,-110,-189,152,-110,-110,-110,-110,-185,154,-118,-102,-113,-113,-186,148,-113,-113,-106,-106,-180.0,158.0,-107,-107,-110,-110,-180.0,157.0,-110,-110,-110,-110,-190,155,-115,-105,-110,-110,-180,155,-110,-110,-110,-110,,,-110,-110
NBA,2025-11-23 04:23:10,2025-11-23 18:10,Toronto Raptors,Brooklyn Nets,Yes,344.5,No,-109.33,-110.44,-757.5,523.12,-109.78,-110.22,East,Atlantic,East,Atlantic,-105,-115,-620,460,-112,-108,-110,-110,-769,513,-110,-110,-110,-110,-750,525,-112,-108,-113,-113,-835,525,-112,-114,-106,-106,-786.0,576.0,-107,-107,-110,-110,-800.0,561.0,-110,-110,-110,-110,-800,550,-105,-115,-110,-110,-700,475,-110,-110,-110,-110,,,-110,-110
NBA,2025-11-23 04:23:10,2025-11-23 18:10,Cleveland Cavaliers,Los Angeles Clippers,No,2057.9,No,-111.22,-108.56,-428.75,328.38,-110.78,-109.11,East,Central,West,Pacific,-108,-112,-360,290,-110,-110,-110,-110,-435,328,-110,-110,-108,-112,-425,330,-115,-105,-109,-117,-480,340,-115,-110,-111,-101,-420.0,340.0,-107,-107,-115,-105,-425.0,334.0,-110,-110,-110,-110,-450,340,-115,-105,-115,-105,-435,325,-105,-115,-115,-105,,,-110,-110
NBA,2025-11-23 04:23:10,2025-11-23 19:10,Oklahoma City Thunder,Portland Trail Blazers,Yes,1487.1,Yes,-113.33,-106.44,-1200.62,715.25,-110.67,-109.33,West,Northwest,West,Northwest,-110,-110,-1200,750,-110,-110,-110,-110,-1111,653,-110,-110,-115,-105,-1100,700,-110,-110,-114,-112,-1115,650,-114,-112,-111,-101,-979.0,683.0,-107,-107,-115,-105,-1000.0,661.0,-110,-110,-115,-105,-1600,850,-115,-105,-115,-105,-1500,775,-110,-110,-115,-105,,,-110,-110
NBA,2025-11-23 04:23:10,2025-11-23 20:10,Utah Jazz,Los Angeles Lakers,No,580.8,Yes,-111.44,-108.22,318.12,-412.75,-110.44,-109.56,West,Northwest,West,Pacific,-110,-110,310,-390,-110,-110,-110,-110,316,-417,-110,-110,-110,-110,320,-410,-110,-110,-112,-113,290,-385,-113,-113,-111,-101,336.0,-415.0,-109,-105,-115,-105,330.0,-420.0,-112,-108,-110,-110,333,-450,-110,-110,-110,-110,310,-415,-110,-110,-115,-105,,,-110,-110
NBA,2025-11-23 04:23:10,2025-11-23 20:10,Phoenix Suns,San Antonio Spurs,No,850.8,Yes,-110.78,-108.89,-147.75,124.5,-110.0,-110.0,West,Pacific,West,Southwest,-110,-110,-144,122,-110,-110,-110,-110,-149,122,-110,-110,-115,-105,-155,130,-110,-110,-113,-112,-150,120,-113,-113,-106,-106,-144.0,127.0,-107,-107,-110,-110,-145.0,125.0,-110,-110,-118,-102,-150,125,-110,-110,-105,-115,-145,125,-110,-110,-110,-110,,,-110,-110
