League,Timestamp Pulled,Date of Game (ET),Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home Conf,Home Div,Away Conf,Away Div,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds
NBA,2025-11-11 07:50:35,2025-11-11 19:30,Brooklyn Nets,Toronto Raptors,Yes,344.5,Yes,-111.33,-108.44,356.67,-470.11,-111.78,-108.33,East,Atlantic,East,Atlantic,-110.0,-110.0,350.0,-455.0,-112.0,-108.0,-108.0,-104.0,350.0,-435.0,-113.0,-102.0,-112.0,-108.0,344.0,-440.0,-115.0,-105.0,-114.0,-106.0,380.0,-500.0,-108.0,-112.0,-110.0,-110.0,375.0,-500.0,-115.0,-105.0,-110.0,-110.0,351.0,-481.0,-110.0,-110.0,-115.0,-105.0,340.0,-460.0,-110.0,-110.0,-110.0,-110.0,360.0,-460.0,-110.0,-110.0,-113,-113,360,-500,-113,-113
NBA,2025-11-11 07:50:35,2025-11-11 19:30,New York Knicks,Memphis Grizzlies,No,956.7,Yes,-113.0,-62.33,-415.44,318.89,-109.67,-110.22,East,Atlantic,West,Southwest,-112.0,-108.0,-395.0,310.0,-108.0,-112.0,-116.0,104.0,-380.0,311.0,-107.0,-107.0,-120.0,100.0,-385.0,306.0,-110.0,-110.0,-112.0,-108.0,-405.0,320.0,-112.0,-108.0,-115.0,-105.0,-450.0,333.0,-110.0,-110.0,-110.0,-110.0,-439.0,325.0,-110.0,-110.0,-105.0,-115.0,-430.0,320.0,-110.0,-110.0,-110.0,-110.0,-400.0,320.0,-110.0,-110.0,-117,-109,-455,325,-110,-115
NBA,2025-11-11 07:50:35,2025-11-11 20:00,Philadelphia 76ers,Boston Celtics,Yes,273.6,Yes,-108.78,-111.0,-129.78,108.56,-110.67,-109.22,East,Atlantic,East,Atlantic,-102.0,-118.0,-125.0,105.0,-112.0,-108.0,-106.0,-106.0,-126.0,110.0,-107.0,-107.0,-110.0,-110.0,-128.0,108.0,-110.0,-110.0,-114.0,-106.0,-134.0,114.0,-112.0,-108.0,-105.0,-115.0,-130.0,105.0,-110.0,-110.0,-110.0,-110.0,-128.0,105.0,-110.0,-110.0,-110.0,-110.0,-130.0,110.0,-110.0,-110.0,-110.0,-110.0,-130.0,110.0,-110.0,-110.0,-112,-114,-137,110,-115,-110
NBA,2025-11-11 07:50:35,2025-11-11 20:00,Oklahoma City Thunder,Golden State Warriors,No,1387.6,Yes,-112.11,-85.33,-297.0,239.56,-109.22,-110.89,West,Northwest,West,Pacific,-110.0,-110.0,-290.0,235.0,-112.0,-108.0,-114.0,102.0,-282.0,237.0,-102.0,-113.0,-118.0,-102.0,-285.0,234.0,-105.0,-115.0,-112.0,-108.0,-300.0,245.0,-110.0,-110.0,-110.0,-110.0,-295.0,230.0,-110.0,-110.0,-110.0,-110.0,-306.0,240.0,-110.0,-110.0,-110.0,-110.0,-300.0,250.0,-110.0,-110.0,-110.0,-110.0,-300.0,250.0,-110.0,-110.0,-115,-110,-315,235,-114,-112
NBA,2025-11-11 07:50:35,2025-11-11 21:00,Utah Jazz,Indiana Pacers,No,1357.7,Yes,-108.33,-111.44,117.78,-139.78,-110.78,-109.22,West,Northwest,East,Central,-108.0,-112.0,120.0,-142.0,-115.0,-105.0,-104.0,-108.0,122.0,-138.0,-107.0,-107.0,-108.0,-112.0,120.0,-140.0,-110.0,-110.0,-108.0,-112.0,120.0,-142.0,-106.0,-114.0,-110.0,-110.0,115.0,-140.0,-110.0,-110.0,-110.0,-110.0,111.0,-137.0,-110.0,-110.0,-105.0,-115.0,125.0,-145.0,-115.0,-105.0,-110.0,-110.0,115.0,-135.0,-110.0,-110.0,-112,-114,112,-139,-114,-112
NBA,2025-11-11 07:50:35,2025-11-11 23:00,Sacramento Kings,Denver Nuggets,No,888.1,Yes,-109.25,-110.38,277.5,-349.0,-109.44,-110.33,West,Pacific,West,Northwest,-110.0,-110.0,275.0,-345.0,-108.0,-112.0,-104.0,-108.0,285.0,-345.0,-105.0,-109.0,-108.0,-112.0,280.0,-350.0,-108.0,-112.0,-110.0,-110.0,280.0,-350.0,-110.0,-110.0,-110.0,-110.0,280.0,-350.0,-110.0,-110.0,-110.0,-110.0,275.0,-357.0,-110.0,-110.0,,,,,-110.0,-110.0,-110.0,-110.0,280.0,-350.0,-110.0,-110.0,-112,-113,265,-345,-114,-110
NBA,2025-11-11 07:50:35,2025-12-25 12:00,New York Knicks,Cleveland Cavaliers,No,404.7,No,-113.0,-113.0,-143.0,117.0,-113.0,-113.0,East,Atlantic,East,Central,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-113,-113,-143,117,-113,-113
NBA,2025-11-11 07:50:35,2025-12-25 17:00,Golden State Warriors,Dallas Mavericks,No,1481.0,No,-114.0,-112.0,-195.0,150.0,-115.0,-110.0,West,Pacific,West,Southwest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-114,-112,-195,150,-115,-110
NBA,2025-11-11 07:50:35,2025-12-25 22:30,Denver Nuggets,Minnesota Timberwolves,Yes,699.6,Yes,-117.0,-109.0,-220.0,175.0,-112.0,-114.0,West,Northwest,West,Northwest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-117,-109,-220,175,-112,-114
