League,Timestamp Pulled,Date of Game (ET),Game ID,Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Home Conf,Home Div,Away Conf,Away Div,Avg Home Spread Odds,Avg Away Spread Odds,Avg Home Spread Points,Avg Away Spread Points,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Avg Total Points,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds
NBA,2026-04-08 06:53:23,2026-04-08 19:10,3fe42fd427985fed1fee7c2e58935a67,Cleveland Cavaliers,Atlanta Hawks,No,553.9,Yes,East,Central,East,Southeast,-106.67,-112.78,-1.56,1.56,-121.0,100.89,-110.67,-109.0,235.94,-110,-110,-124,106,-106,-114,-105,-115,-120,100,-115,-105,-110,-110,-122,100,-110,-110,-109,-114,-125,100,-113,-110,-101,-111,-118,102,-107,-107,-105,-115,-120,100,-110,-110,-105,-115,-120,100,-115,-105,-110,-110,-120,100,-110,-110,-105,-115,-120,100,-110,-110
NBA,2026-04-08 06:53:23,2026-04-08 19:10,c14b4c18b6b1e91a53302fdcc32910f2,Detroit Pistons,Milwaukee Bucks,Yes,252.3,Yes,East,Central,East,Central,-110.11,-109.33,-18.72,18.72,-2283.67,1062.11,-109.67,-109.89,221.06,-110,-110,-1800,980,-108,-112,-115,-105,-1800,1000,-110,-110,-110,-110,-2500,995,-110,-110,-110,-113,-2000,950,-112,-110,-106,-106,-2453,1203,-107,-107,-110,-110,-2500,1156,-110,-110,-115,-105,-2500,1100,-110,-110,-105,-115,-2500,1000,-110,-110,-110,-110,-2500,1175,-110,-110
NBA,2026-04-08 06:53:23,2026-04-08 19:10,cc5e682d9f44baa1c9d41eb3fd1c89b0,Orlando Magic,Minnesota Timberwolves,No,1308.4,Yes,East,Southeast,West,Northwest,-111.33,-108.11,-6.11,6.11,-219.56,181.89,-109.89,-109.89,228.11,-110,-110,-220,184,-110,-110,-108,-112,-225,185,-105,-115,-110,-110,-227,181,-110,-110,-113,-110,-245,190,-112,-112,-111,-101,-209,182,-107,-107,-115,-105,-210,180,-110,-110,-105,-115,-220,180,-115,-105,-115,-105,-210,175,-110,-110,-115,-105,-210,180,-110,-110
NBA,2026-04-08 06:53:23,2026-04-08 20:10,08c9fd2b6b80f1f763e2c2eb3e935208,San Antonio Spurs,Portland Trail Blazers,No,1721.8,Yes,West,Southwest,West,Northwest,-109.56,-109.89,-3.5,3.5,-162.89,137.22,-108.33,-111.56,232.61,-110,-110,-172,144,-106,-114,-110,-110,-166,140,-110,-110,-110,-110,-159,129,-110,-110,-110,-113,-159,128,-112,-112,-106,-106,-160,141,-102,-113,-110,-110,-160,140,-105,-115,-110,-110,-165,135,-115,-105,-110,-110,-165,140,-110,-110,-110,-110,-160,138,-105,-115
NBA,2026-04-08 06:53:23,2026-04-08 21:10,41c07b1937b8a59703253dc470ca4ddb,Denver Nuggets,Memphis Grizzlies,No,880.4,Yes,West,Northwest,West,Southwest,-109.78,-109.67,-22.44,22.44,-5555.78,1532.67,-109.56,-110.0,244.44,-108,-112,-4000,1500,-106,-114,-110,-110,-3200,1400,-110,-110,-110,-110,-5000,1387,-110,-110,-114,-109,-5000,1300,-113,-109,-106,-106,-5302,1765,-107,-107,-110,-110,-5500,1567,-110,-110,-110,-110,-10000,1900,-110,-110,-110,-110,-6500,1300,-110,-110,-110,-110,-5500,1675,-110,-110
NBA,2026-04-08 06:53:23,2026-04-08 22:10,3e95057b94b2d930c8cc201db634eaf8,Phoenix Suns,Dallas Mavericks,No,885.4,Yes,West,Pacific,West,Southwest,-109.89,-109.56,-10.67,10.67,-583.22,424.78,-111.33,-108.56,230.78,-114,-106,-590,430,-105,-115,-105,-115,-575,425,-112,-108,-110,-110,-588,416,-110,-110,-114,-109,-530,375,-112,-112,-106,-106,-591,456,-113,-102,-110,-110,-600,446,-115,-105,-115,-105,-600,425,-110,-110,-105,-115,-575,400,-110,-110,-110,-110,-600,450,-115,-105
NBA,2026-04-08 06:53:23,2026-04-08 22:10,68ab4a35de88dba88af31eeb3ba710fb,Los Angeles Clippers,Oklahoma City Thunder,No,1188.0,Yes,West,Pacific,West,Northwest,-109.67,-109.78,6.89,-6.89,217.56,-267.67,-108.56,-111.11,226.17,-112,-108,220,-270,-110,-110,-108,-112,220,-270,-105,-115,-110,-110,212,-270,-110,-110,-109,-114,220,-286,-110,-113,-111,-101,218,-258,-107,-107,-115,-105,215,-260,-110,-110,-102,-118,220,-275,-105,-115,-105,-115,215,-260,-110,-110,-115,-105,218,-260,-110,-110
