League,Timestamp Pulled,Date of Game (ET),Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home Conf,Home Div,Away Conf,Away Div,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds
NBA,2026-01-04 04:24:54,2026-01-04 14:10,Cleveland Cavaliers,Detroit Pistons,Yes,91.4,No,-109.33,-110.44,-199.67,166.44,-109.25,-110.0,East,Central,East,Central,-110,-110,-205,172,-112,-108,-108,-112,-190,165,-110,-110,-104,-108,-190,166,-107,-107,-110,-110,-222,177,-110,-110,-115,-105,-205,170,-110,-110,-105,-115,-195,165,-110,-110,-110,-110,-190,163,-110,-110,-110,-110,-200,165,-105,-115,-112,-114,-200,155,,
NBA,2026-01-04 04:24:54,2026-01-04 15:10,Orlando Magic,Indiana Pacers,No,820.2,No,-62.89,-112.33,-244.22,200.33,-108.38,-111.0,East,Southeast,East,Central,-110,-110,-240,198,-108,-112,100,-120,-235,195,-105,-115,104,-116,-232,198,-102,-113,-110,-110,-256,204,-110,-110,-110,-110,-245,200,-112,-108,-110,-110,-250,210,-110,-110,-105,-115,-240,203,-105,-115,-110,-110,-235,190,-115,-105,-115,-110,-265,205,,
NBA,2026-01-04 04:24:54,2026-01-04 15:40,Brooklyn Nets,Denver Nuggets,No,1634.1,No,-40.22,-112.89,119.33,-141.78,-111.38,-108.0,East,Atlantic,West,Northwest,-108,-112,120,-142,-108,-112,100,-120,120,-140,-115,-105,104,-116,122,-138,-113,-102,-110,-110,118,-145,-110,-110,-110,-110,114,-135,-110,-110,-115,-105,130,-150,-110,-110,100,-120,120,-140,-115,-105,-110,-110,118,-145,-110,-110,-113,-113,112,-141,,
NBA,2026-01-04 04:24:54,2026-01-04 18:10,Miami Heat,New Orleans Pelicans,No,669.6,No,-111.89,-107.89,-301.67,242.33,-108.62,-110.75,East,Southeast,West,Southwest,-114,-106,-320,260,-114,-106,-110,-110,-285,234,-105,-115,-106,-106,-282,237,-102,-113,-110,-110,-313,242,-110,-110,-118,-102,-310,250,-108,-112,-110,-110,-320,260,-110,-110,-110,-110,-285,238,-105,-115,-115,-105,-295,230,-115,-105,-114,-112,-305,230,,
NBA,2026-01-04 04:24:54,2026-01-04 18:10,Washington Wizards,Minnesota Timberwolves,No,934.6,No,-110.11,-109.56,344.0,-451.0,-110.0,-109.25,East,Southeast,West,Northwest,-110,-110,320,-405,-112,-108,-110,-110,350,-450,-113,-107,-106,-106,356,-444,-110,-104,-110,-110,337,-455,-110,-110,-102,-118,350,-455,-110,-110,-115,-105,345,-470,-110,-110,-110,-110,355,-450,-110,-110,-115,-105,333,-450,-105,-115,-113,-112,350,-480,,
NBA,2026-01-04 04:24:54,2026-01-04 20:10,Phoenix Suns,Oklahoma City Thunder,No,841.9,Yes,-111.11,-108.67,281.22,-357.0,-109.88,-109.38,West,Pacific,West,Northwest,-110,-110,290,-360,-112,-108,-110,-110,285,-355,-110,-110,-106,-106,289,-351,-107,-107,-110,-110,272,-357,-110,-110,-115,-105,285,-360,-110,-110,-115,-105,275,-350,-110,-110,-110,-110,285,-355,-110,-110,-115,-105,275,-350,-110,-110,-109,-117,275,-375,,
NBA,2026-01-04 04:24:54,2026-01-04 21:10,Sacramento Kings,Milwaukee Bucks,No,1775.2,Yes,-85.11,-112.33,196.44,-239.22,-109.62,-109.62,West,Pacific,East,Central,-108,-112,205,-250,-110,-110,-110,-110,195,-235,-110,-110,-106,-106,198,-232,-107,-107,-110,-110,195,-246,-110,-110,100,-120,190,-230,-110,-110,-110,-110,205,-245,-110,-110,-110,-110,200,-235,-110,-110,-102,-118,190,-235,-110,-110,-110,-115,190,-245,,
NBA,2026-01-04 04:24:54,2026-01-04 21:40,Los Angeles Lakers,Memphis Grizzlies,No,1604.9,Yes,-108.44,-111.33,-241.44,197.89,-107.5,-111.88,West,Pacific,West,Southwest,-106,-114,-240,198,-106,-114,-105,-115,-233,194,-105,-115,-101,-111,-231,197,-102,-113,-110,-110,-256,202,-110,-110,-110,-110,-238,195,-112,-108,-115,-105,-240,200,-110,-110,-105,-115,-235,200,-105,-115,-110,-110,-235,195,-110,-110,-114,-112,-265,200,,
