League,Timestamp Pulled,Date of Game (ET),Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home Conf,Home Div,Away Conf,Away Div,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds
NBA,2025-11-26 04:28:36,2025-11-26 17:10,Boston Celtics,Detroit Pistons,No,613.5,No,-112.0,-107.67,128.89,-153.11,-110.0,-110.0,East,Atlantic,East,Central,-115,-105,130,-155,-110,-110,-106,-106,136,-155,-107,-107,-110,-110,135,-155,-110,-110,-112,-108,128,-152,-110,-110,-115,-105,125,-155,-110,-110,-110,-110,122,-149,-110,-110,-115,-105,130,-150,-110,-110,-115,-110,125,-157,-113,-113,-110,-110,129,-150,-110,-110
NBA,2025-11-26 04:28:36,2025-11-26 19:10,Charlotte Hornets,New York Knicks,No,533.4,Yes,-109.33,-110.44,209.44,-256.56,-110.67,-109.11,East,Southeast,East,Atlantic,-110,-110,210,-258,-110,-110,-106,-106,210,-248,-107,-107,-110,-110,207,-250,-110,-110,-106,-114,205,-250,-110,-110,-110,-110,200,-250,-110,-110,-110,-110,208,-263,-110,-110,-110,-110,205,-245,-115,-105,-112,-114,230,-295,-114,-110,-110,-110,210,-250,-110,-110
NBA,2025-11-26 04:28:36,2025-11-26 19:40,Toronto Raptors,Indiana Pacers,No,440.8,Yes,-110.33,-109.44,-461.11,350.33,-109.78,-110.22,East,Atlantic,East,Central,-105,-115,-455,350,-110,-110,-111,-101,-435,350,-107,-107,-115,-105,-440,344,-110,-110,-110,-110,-480,370,-108,-112,-105,-115,-475,360,-110,-110,-110,-110,-455,339,-110,-110,-110,-110,-470,345,-110,-110,-112,-114,-500,350,-113,-113,-115,-105,-440,345,-110,-110
NBA,2025-11-26 04:28:36,2025-11-26 19:40,Miami Heat,Milwaukee Bucks,No,1267.8,Yes,-111.11,-108.67,-291.22,236.33,-109.56,-110.44,East,Southeast,East,Central,-115,-105,-285,230,-108,-112,-106,-106,-297,248,-107,-107,-110,-110,-300,245,-110,-110,-110,-110,-275,225,-108,-112,-115,-105,-300,240,-110,-110,-110,-110,-286,224,-110,-110,-115,-105,-300,250,-110,-110,-109,-117,-278,215,-113,-113,-110,-110,-300,250,-110,-110
NBA,2025-11-26 04:28:36,2025-11-26 19:40,Oklahoma City Thunder,Minnesota Timberwolves,Yes,693.5,Yes,-111.56,-108.22,-348.56,276.22,-109.33,-110.44,West,Northwest,West,Northwest,-110,-110,-355,280,-108,-112,-111,-101,-345,285,-107,-107,-115,-105,-350,280,-110,-110,-110,-110,-340,275,-110,-110,-110,-110,-350,280,-105,-115,-110,-110,-357,271,-110,-110,-110,-110,-330,265,-110,-110,-113,-113,-360,270,-114,-110,-115,-105,-350,280,-110,-110
NBA,2025-11-26 04:28:36,2025-11-26 20:10,New Orleans Pelicans,Memphis Grizzlies,Yes,357.6,Yes,-110.11,-109.44,56.89,-121.67,-112.67,-107.22,West,Southwest,West,Southwest,-110,-110,102,-122,-112,-108,-106,-106,102,-118,-113,-102,-110,-110,100,-120,-115,-105,-110,-110,106,-124,-110,-110,-110,-110,100,-120,-110,-110,-110,-110,-101,-122,-110,-110,-115,-105,-105,-115,-115,-105,-110,-114,108,-134,-114,-110,-110,-110,100,-120,-115,-105
NBA,2025-11-26 04:28:36,2025-11-26 22:10,Golden State Warriors,Houston Rockets,No,1643.9,Yes,-108.22,-111.44,-132.78,112.11,-109.22,-110.78,West,Pacific,West,Southwest,-108,-112,-130,110,-105,-115,-106,-106,-136,120,-107,-107,-110,-110,-138,118,-110,-110,-110,-110,-126,108,-108,-112,-105,-115,-135,110,-115,-105,-110,-110,-130,106,-110,-110,-105,-115,-140,120,-105,-115,-110,-115,-125,102,-113,-113,-110,-110,-135,115,-110,-110
NBA,2025-11-26 04:28:36,2025-11-26 22:10,Sacramento Kings,Phoenix Suns,Yes,635.3,Yes,-111.56,-108.22,154.44,-183.56,-110.67,-109.33,West,Pacific,West,Pacific,-110,-110,154,-185,-110,-110,-111,-101,162,-185,-107,-107,-115,-105,161,-185,-110,-110,-110,-110,152,-180,-110,-110,-110,-110,155,-190,-115,-105,-110,-110,142,-175,-110,-110,-110,-110,160,-185,-110,-110,-113,-113,145,-182,-114,-112,-115,-105,159,-185,-110,-110
NBA,2025-11-26 04:28:36,2025-11-26 22:10,Portland Trail Blazers,San Antonio Spurs,No,1721.8,Yes,-108.33,-111.44,-122.0,102.11,-110.22,-109.67,West,Northwest,West,Southwest,-115,-105,-120,100,-112,-108,-101,-111,-118,102,-107,-107,-105,-115,-120,100,-110,-110,-112,-108,-126,108,-110,-110,-110,-110,-120,100,-110,-110,-110,-110,-122,100,-110,-110,-105,-115,-125,105,-110,-110,-112,-114,-127,104,-113,-112,-105,-115,-120,100,-110,-110
