League,Timestamp Pulled,Date of Game (ET),Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home Conf,Home Div,Away Conf,Away Div,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds
NBA,2026-01-13 10:31:55,2026-01-13 19:40,Miami Heat,Phoenix Suns,No,1981.5,Yes,-84.22,-113.33,-113.33,-106.44,-109.88,-109.38,East,Southeast,West,Pacific,-106,-114,-110,-106,-112,-108,-110,-110,-114,-108,-110,-110,-102,-118,-115,-105,-110,-110,-113,-113,-117,-107,,,-104,-108,-111,-105,-107,-107,-108,-112,-113,-107,-110,-110,-110,-110,-115,-105,-110,-110,100,-120,-110,-110,-110,-110,-105,-115,-115,-105,-110,-110
NBA,2026-01-13 10:31:55,2026-01-13 20:10,Houston Rockets,Chicago Bulls,No,940.2,Yes,-110.67,-109.11,-598.67,434.11,-108.88,-110.38,West,Southwest,East,Central,-110,-110,-620,460,-106,-114,-110,-110,-631,439,-110,-110,-112,-108,-575,425,-108,-112,-113,-113,-670,440,,,-106,-106,-542,423,-107,-107,-110,-110,-550,415,-110,-110,-110,-110,-550,425,-110,-110,-115,-105,-625,450,-110,-110,-110,-110,-625,430,-110,-110
NBA,2026-01-13 10:31:55,2026-01-13 20:10,New Orleans Pelicans,Denver Nuggets,No,1081.8,Yes,-112.44,-107.11,113.22,-134.56,-109.62,-109.62,West,Southwest,West,Northwest,-112,-108,114,-134,-110,-110,-110,-110,109,-133,-110,-110,-115,-105,114,-135,-110,-110,-114,-110,110,-136,,,-111,-101,117,-133,-107,-107,-115,-105,115,-135,-110,-110,-110,-110,115,-135,-110,-110,-115,-105,115,-140,-110,-110,-110,-110,110,-130,-110,-110
NBA,2026-01-13 10:31:55,2026-01-13 20:10,Milwaukee Bucks,Minnesota Timberwolves,No,298.5,Yes,-110.44,-109.33,-152.44,128.0,-108.88,-110.38,East,Central,West,Northwest,-110,-110,-154,130,-110,-110,-110,-110,-161,131,-110,-110,-108,-112,-148,124,-108,-112,-117,-109,-175,135,,,-105,-107,-144,127,-105,-109,-109,-111,-145,125,-108,-112,-110,-110,-145,125,-110,-110,-110,-110,-150,125,-110,-110,-115,-105,-150,130,-110,-110
NBA,2026-01-13 10:31:55,2026-01-13 20:10,Oklahoma City Thunder,San Antonio Spurs,No,419.4,Yes,-110.22,-109.44,-284.78,230.11,-109.25,-110.0,West,Northwest,West,Southwest,-106,-114,-290,235,-110,-110,-110,-110,-303,236,-110,-110,-115,-105,-278,225,-112,-108,-115,-110,-305,230,,,-106,-106,-272,229,-107,-107,-110,-110,-275,226,-110,-110,-110,-110,-275,230,-110,-110,-115,-105,-285,230,-105,-115,-105,-115,-280,230,-110,-110
NBA,2026-01-13 10:31:55,2026-01-13 22:40,Los Angeles Lakers,Atlanta Hawks,No,1937.7,Yes,-110.0,-109.56,127.67,-151.33,-109.88,-109.38,West,Pacific,East,Southeast,-114,-106,140,-166,-110,-110,-110,-110,123,-152,-110,-110,-115,-105,124,-148,-110,-110,-109,-115,130,-162,,,-104,-108,127,-144,-108,-106,-108,-112,125,-145,-111,-109,-110,-110,125,-145,-110,-110,-115,-105,125,-150,-110,-110,-105,-115,130,-150,-110,-110
NBA,2026-01-13 10:31:55,2026-01-13 23:10,Golden State Warriors,Portland Trail Blazers,No,536.0,Yes,-109.44,-110.33,-441.67,339.56,-110.12,-109.12,West,Pacific,West,Northwest,-106,-114,-405,320,-112,-108,-110,-110,-455,338,-110,-110,-110,-110,-440,340,-112,-108,-113,-113,-480,350,,,-106,-106,-425,343,-107,-107,-110,-110,-430,337,-110,-110,-110,-110,-430,338,-110,-110,-110,-110,-450,350,-110,-110,-110,-110,-460,340,-110,-110
