League,Timestamp Pulled,Date of Game (ET),Game ID,Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Home Conf,Home Div,Away Conf,Away Div,Avg Home Spread Odds,Avg Away Spread Odds,Avg Home Spread Points,Avg Away Spread Points,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Avg Total Points,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds
NBA,2026-02-05 05:37:04,2026-02-05 19:10,cefcc7a016a8c42ec7cfb6c209abf24e,Orlando Magic,Brooklyn Nets,No,936.6,Yes,East,Southeast,East,Atlantic,-110.67,-109.11,-11.28,11.28,-518.78,387.0,-108.56,-111.33,213.33,-108,-112,-520,400,-110,-110,-110,-110,-526,375,-110,-110,-105,-115,-520,390,-115,-105,-111,-101,-493,390,-102,-113,-115,-105,-500,383,-105,-115,-117,-109,-560,390,-110,-114,-110.0,-110.0,-500.0,375.0,-110,-110,-105,-115,-550,390,-110,-110,-115,-105,-500,390,-105,-115
NBA,2026-02-05 05:37:04,2026-02-05 19:10,9fd9fd98d80affd8d78a3817d3996733,Detroit Pistons,Washington Wizards,No,396.2,Yes,East,Central,East,Southeast,-107.56,-112.0,-14.33,14.33,-851.56,571.56,-111.22,-108.89,227.28,-110,-110,-820,570,-106,-114,-110,-110,-909,559,-110,-110,-102,-118,-800,550,-110,-110,-101,-111,-815,593,-113,-102,-105,-115,-830,577,-115,-105,-110,-114,-910,575,-112,-114,-115.0,-105.0,-900.0,600.0,-110,-110,-110,-110,-850,550,-110,-110,-105,-115,-830,570,-115,-105
NBA,2026-02-05 05:37:04,2026-02-05 19:40,6e1b81dfdc63af7360ee37738c1cc78f,Atlanta Hawks,Utah Jazz,No,1583.6,Yes,East,Southeast,West,Northwest,-109.56,-110.22,-9.72,9.72,-408.0,316.11,-112.56,-107.56,242.5,-110,-110,-420,330,-112,-108,-110,-110,-417,313,-110,-110,-112,-108,-395,310,-115,-105,-106,-106,-395,321,-113,-102,-110,-110,-400,316,-115,-105,-113,-113,-435,320,-113,-113,-110.0,-110.0,-400.0,310.0,-110,-110,-105,-115,-410,305,-110,-110,-110,-110,-400,320,-115,-105
NBA,2026-02-05 05:37:04,2026-02-05 19:40,c44c1844e56bb57369b5eade9bcb8c53,Toronto Raptors,Chicago Bulls,No,438.9,Yes,East,Atlantic,East,Central,-107.44,-112.33,-8.39,8.39,-349.44,274.89,-109.89,-110.0,225.89,-112,-108,-330,265,-112,-108,-110,-110,-345,264,-110,-110,-105,-115,-340,270,-110,-110,-101,-111,-345,285,-107,-107,-105,-115,-350,280,-110,-110,-114,-112,-375,275,-110,-115,-105.0,-115.0,-350.0,275.0,-110,-110,-105,-115,-360,280,-110,-110,-110,-110,-350,280,-110,-110
NBA,2026-02-05 05:37:04,2026-02-05 20:10,ca876dc309b1f0e80aeb0eaa5f9975b8,Houston Rockets,Charlotte Hornets,No,927.0,Yes,West,Southwest,East,Southeast,-108.11,-111.67,-3.5,3.5,-156.22,131.0,-111.67,-108.44,217.39,-110,-110,-154,130,-106,-114,-110,-110,-159,128,-110,-110,-110,-110,-155,130,-108,-112,-101,-111,-151,133,-113,-102,-105,-115,-152,132,-115,-105,-112,-114,-165,132,-113,-113,-110.0,-110.0,-155.0,125.0,-110,-110,-110,-110,-165,140,-115,-105,-105,-115,-150,129,-115,-105
NBA,2026-02-05 05:37:04,2026-02-05 20:40,8c67c161dfabb6ab3221f6d4dda4b1f2,Dallas Mavericks,San Antonio Spurs,Yes,251.0,Yes,West,Southwest,West,Southwest,-108.56,-111.11,7.06,-7.06,222.44,-274.56,-111.0,-109.0,224.0,-112,-108,215,-260,-114,-106,-110,-110,217,-278,-110,-110,-112,-108,225,-278,-115,-105,-101,-111,229,-272,-107,-107,-105,-115,226,-275,-110,-110,-112,-113,215,-278,-113,-113,-110.0,-110.0,225.0,-285.0,-110,-110,-110,-110,220,-270,-110,-110,-105,-115,230,-275,-110,-110
NBA,2026-02-05 05:37:04,2026-02-05 22:10,5a8b449155f22260aabd2f130cbbe7b1,Phoenix Suns,Golden State Warriors,Yes,652.3,Yes,West,Pacific,West,Pacific,-110.78,-108.89,-6.5,6.5,-259.88,211.88,-108.89,-111.0,217.33,-112,-108,-255,205,-108,-112,-110,-110,-263,206,-110,-110,-110,-110,-258,210,-110,-110,-108,-104,-263,222,-107,-107,-112,-108,-265,219,-110,-110,-115,-110,-250,195,-110,-115,-110.0,-110.0,,,-105,-115,-110,-110,-260,215,-110,-110,-110,-110,-265,223,-110,-110
NBA,2026-02-05 05:37:04,2026-02-05 22:10,29d21b1015a4f76d386601af48083a64,Los Angeles Lakers,Philadelphia 76ers,No,2394.9,Yes,West,Pacific,East,Atlantic,-113.5,-81.12,-3.81,3.81,-177.33,149.11,-109.56,-110.44,232.5,-110,-110,-174,146,-110,-110,-110,-110,-182,147,-110,-110,-122,102,-175,145,-110,-110,-111,-101,-170,150,-107,-107,-115,-105,-170,149,-110,-110,-115,-110,-175,140,-114,-112,,,-185.0,150.0,-105,-115,-110,-110,-185,160,-110,-110,-115,-105,-180,155,-110,-110
