League,Timestamp Pulled,Date of Game (ET),Game ID,Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Home Conf,Home Div,Away Conf,Away Div,Avg Home Spread Odds,Avg Away Spread Odds,Avg Home Spread Points,Avg Away Spread Points,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Avg Total Points,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds
NBA,2026-02-08 05:23:07,2026-02-08 12:40,c2aacc97e9c2f14777db6a947e5b0772,Boston Celtics,New York Knicks,Yes,188.4,No,East,Atlantic,East,Atlantic,-109.11,-110.67,-3.83,3.83,-168.78,141.56,-110.44,-109.56,214.67,-112,-108,-172,144,-108,-112,-110,-110,-172,139,-110,-110,-112,-108,-175,145,-108,-112,-112,-114,-175,138,-110,-115,-101,-111,-165,146,-113,-102,-105,-115,-165,145,-115,-105,-115,-105,-170,140,-105,-115,-105,-115,-165,142,-115,-105,-110,-110,-160,135,-110,-110
NBA,2026-02-08 05:23:07,2026-02-08 14:10,c7739a581c938fedf4dd128cb53f31dc,Washington Wizards,Miami Heat,Yes,922.4,No,East,Southeast,East,Southeast,-112.22,-107.56,11.11,-11.11,373.0,-494.33,-108.33,-111.78,235.44,-112,-108,380,-490,-110,-110,-110,-110,362,-500,-110,-110,-118,-102,360,-470,-110,-110,-114,-112,375,-530,-113,-113,-106,-106,381,-479,-102,-113,-110,-110,374,-485,-105,-115,-115,-105,375,-500,-110,-110,-110,-110,380,-485,-105,-115,-115,-105,370,-510,-110,-110
NBA,2026-02-08 05:23:07,2026-02-08 15:10,9a4bb2e3bc9fd308b6e40f29e43ab2f1,Toronto Raptors,Indiana Pacers,No,440.8,No,East,Atlantic,East,Central,-112.11,-107.67,-8.89,8.89,-355.89,281.56,-109.44,-110.56,225.0,-110,-110,-360,290,-106,-114,-110,-110,-333,259,-110,-110,-102,-118,-375,295,-115,-105,-113,-113,-400,295,-112,-114,-111,-101,-345,285,-107,-107,-115,-105,-350,280,-110,-110,-118,-102,-350,280,-105,-115,-115,-105,-350,280,-110,-110,-115,-105,-340,270,-110,-110
NBA,2026-02-08 05:23:07,2026-02-08 15:10,8864122f2c28fd6b7621c0ee000c41fc,Minnesota Timberwolves,Los Angeles Clippers,No,1532.5,No,West,Northwest,West,Pacific,-110.89,-108.89,-8.44,8.44,-328.33,261.78,-108.89,-111.11,223.44,-110,-110,-330,265,-106,-114,-110,-110,-333,258,-110,-110,-110,-110,-325,260,-105,-115,-117,-109,-345,260,-112,-114,-106,-106,-317,263,-107,-107,-110,-110,-320,260,-110,-110,-110,-110,-325,260,-110,-110,-110,-110,-320,260,-110,-110,-115,-105,-340,270,-110,-110
