League,Timestamp Pulled,Date of Game (ET),Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home Conf,Home Div,Away Conf,Away Div,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds
NBA,2026-01-14 07:58:06,2026-01-14 19:10,Philadelphia 76ers,Cleveland Cavaliers,No,359.4,Yes,-108.33,-111.33,-114.44,-82.89,-109.38,-109.88,East,Atlantic,East,Central,-108,-112,-110,-106,-110,-110,-104,-108,-113.0,-103.0,-107,-107,-108,-112,-115.0,-105.0,-110,-110,-110,-110,-111,-110,-110,-110,-105,-115,-112,-108,-108,-112,-110,-110,-115.0,-105.0,-110,-110,-110,-110,-115,-105,-110,-110,-110,-115,-114,-109,,,-110,-110,-125,105,-110,-110
NBA,2026-01-14 07:58:06,2026-01-14 19:10,Indiana Pacers,Toronto Raptors,No,440.8,Yes,-109.67,-110.11,119.22,-141.33,-110.12,-109.12,East,Central,East,Atlantic,-110,-110,120,-142,-114,-106,-106,-106,122.0,-138.0,-107,-107,-110,-110,120.0,-140.0,-110,-110,-110,-110,116,-143,-110,-110,-108,-112,120,-142,-110,-110,-110,-110,120.0,-140.0,-110,-110,-110,-110,125,-145,-110,-110,-113,-113,112,-137,,,-110,-110,118,-145,-110,-110
NBA,2026-01-14 07:58:06,2026-01-14 20:10,New Orleans Pelicans,Brooklyn Nets,No,1169.5,Yes,-110.44,-109.22,107.67,-128.44,-109.38,-109.88,West,Southwest,East,Atlantic,-110,-110,108,-126,-108,-112,-106,-106,112.0,-128.0,-107,-107,-110,-110,110.0,-130.0,-110,-110,-110,-110,108,-132,-110,-110,-115,-105,110,-130,-115,-105,-110,-110,105.0,-125.0,-110,-110,-110,-110,105,-125,-110,-110,-113,-112,106,-130,,,-110,-110,105,-130,-105,-115
NBA,2026-01-14 07:58:06,2026-01-14 20:10,Chicago Bulls,Utah Jazz,No,1258.5,Yes,-112.33,-107.33,-141.44,119.0,-107.5,-111.88,East,Central,West,Northwest,-110,-110,-142,120,-106,-114,-111,-101,-138.0,122.0,-102,-113,-115,-105,-140.0,120.0,-105,-115,-110,-110,-147,119,-110,-110,-115,-105,-142,120,-112,-108,-110,-110,-140.0,120.0,-110,-110,-110,-110,-140,120,-110,-110,-115,-110,-139,112,,,-115,-105,-145,118,-105,-115
NBA,2026-01-14 07:58:06,2026-01-14 21:40,Dallas Mavericks,Denver Nuggets,No,662.5,Yes,-109.44,-110.33,-111.33,-108.67,-109.12,-110.12,West,Southwest,West,Northwest,-114,-106,-106,-110,-110,-110,-101,-111,,,-110,-104,-105,-115,,,-113,-107,-110,-110,-109,-112,-110,-110,-118,-102,-110,-110,-105,-115,-110,-110,,,-110,-110,-105,-115,-110,-110,-110,-110,-112,-114,-115,-108,,,-110,-110,-118,-102,-105,-115
NBA,2026-01-14 07:58:06,2026-01-14 22:10,Sacramento Kings,New York Knicks,No,2506.3,Yes,-110.56,-109.22,378.78,-505.56,-108.38,-110.88,West,Pacific,East,Atlantic,-114,-106,400,-520,-106,-114,-104,-108,374.0,-469.0,-104,-110,-108,-112,367.0,-475.0,-107,-113,-110,-110,373,-526,-110,-110,-115,-105,380,-500,-105,-115,-110,-110,375.0,-475.0,-110,-110,-110,-110,390,-550,-110,-110,-109,-117,390,-560,,,-115,-105,360,-475,-115,-105
NBA,2026-01-14 07:58:06,2026-01-14 22:40,Los Angeles Clippers,Washington Wizards,No,2308.1,Yes,-109.78,-110.0,-677.67,481.0,-109.62,-109.62,West,Pacific,East,Southeast,-110,-110,-650,480,-110,-110,-106,-106,-640.0,487.0,-107,-107,-110,-110,-650.0,476.0,-110,-110,-110,-110,-714,471,-110,-110,-108,-112,-675,490,-115,-105,-110,-110,-650.0,475.0,-110,-110,-110,-110,-700,475,-110,-110,-114,-112,-770,500,,,-110,-110,-650,475,-105,-115
