League,Timestamp Pulled,Date of Game (ET),Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home Conf,Home Div,Away Conf,Away Div,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds
NBA,2025-12-12 20:55:00,2025-12-12 19:10,Detroit Pistons,Atlanta Hawks,No,596.5,Yes,-110.83,-121.0,-10000.0,3300.0,-111.67,-120.0,East,Central,East,Southeast,-102,-130,,,-106,-125,-105,-125,,,-110,-120,-118,-124,,,-118,-124,-125.0,-102.0,-10000.0,3300.0,-110.0,-118.0,-105,-125,,,-111,-118,-110,-120,,,-115,-115,,,,,,,,,,,,,,,,,,
NBA,2025-12-12 20:55:00,2025-12-12 19:10,Charlotte Hornets,Chicago Bulls,No,589.3,Yes,-74.83,-123.83,104.67,-153.67,-116.17,-115.5,East,Southeast,East,Central,-112,-118,200.0,-265.0,-112,-118,-105,-125,114.0,-145.0,-115,-115,-117,-125,170.0,-240.0,-124,-117,100.0,-130.0,154.0,-200.0,-125.0,-105.0,-105,-125,135.0,-182.0,-111,-118,-110,-120,-145.0,110.0,-110,-120,,,,,,,,,,,,,,,,,,
NBA,2025-12-12 20:55:00,2025-12-12 19:11,Washington Wizards,Cleveland Cavaliers,No,305.1,Yes,-84.17,-114.33,-240.5,180.0,-123.0,-77.17,East,Southeast,East,Central,-122,-108,-280.0,210.0,-144,108,100,-130,-298.0,220.0,-120,-110,-125,-117,-278.0,195.0,-121,-121,-125.0,-105.0,-220.0,170.0,-115.0,-110.0,-118,-111,-182.0,145.0,-133,-105,-115,-115,-185.0,140.0,-105,-125,,,,,,,,,,,,,,,,,,
NBA,2025-12-12 20:55:00,2025-12-12 19:11,Philadelphia 76ers,Indiana Pacers,No,583.9,Yes,-82.0,-115.83,-181.17,142.67,-117.67,-112.5,East,Atlantic,East,Central,-112,-118,-172.0,134.0,-108,-122,-120,-110,-140.0,110.0,-120,-110,-115,-127,-157.0,117.0,-125,-117,-130.0,-102.0,-190.0,145.0,-125.0,-105.0,100,-133,-143.0,115.0,-118,-111,-115,-105,-285.0,235.0,-110,-110,,,,,,,,,,,,,,,,,,
NBA,2025-12-12 20:55:00,2025-12-12 20:11,Memphis Grizzlies,Utah Jazz,No,1251.0,Yes,-78.67,-120.17,-326.67,237.5,-116.67,-113.33,West,Southwest,West,Northwest,102,-136,-265.0,200.0,-114,-114,-110,-120,-375.0,270.0,-120,-110,-118,-124,-335.0,230.0,-122,-120,-118.0,-110.0,-375.0,270.0,-118.0,-110.0,-118,-111,-400.0,295.0,-111,-111,-110,-120,-210.0,160.0,-115,-115,,,,,,,,,,,,,,,,,,
NBA,2025-12-12 20:55:00,2025-12-12 20:41,Dallas Mavericks,Brooklyn Nets,No,1374.0,Yes,-116.78,-110.22,-281.11,215.33,-109.56,-116.89,West,Southwest,East,Atlantic,-120,-110,-250.0,190.0,-106,-125,-110,-120,-220.0,170.0,-110,-120,-124,-118,-295.0,205.0,-120,-122,-125.0,-105.0,-250.0,190.0,-110.0,-118.0,-118,-111,-333.0,230.0,-111,-111,-115,-115,-285.0,210.0,-110,-120,-110.0,-102.0,-297.0,248.0,-103.0,-112.0,-114.0,-106.0,-300.0,245.0,-106.0,-114.0,-115.0,-105.0,-300.0,250.0,-110.0,-110.0
NBA,2025-12-12 20:55:00,2025-12-12 22:10,Golden State Warriors,Minnesota Timberwolves,No,1583.0,Yes,-114.11,-83.44,-187.67,157.11,-111.89,-108.0,West,Pacific,West,Northwest,-114,-106,-180.0,152.0,-112,-108,-115,-105,-192.0,160.0,-112,-108,-114,-112,-195.0,155.0,-110,-114,-115.0,-105.0,-190.0,154.0,-110.0,-110.0,-110,-110,-192.0,155.0,-110,-110,-120,100,-195.0,165.0,-110,-110,-110.0,-102.0,-185.0,162.0,-113.0,-102.0,-114.0,-106.0,-185.0,161.0,-115.0,-105.0,-115.0,-105.0,-175.0,150.0,-115.0,-105.0
NBA,2025-12-12 20:55:00,2025-12-13 17:30,Orlando Magic,New York Knicks,No,940.3,No,-108.5,-111.12,171.67,-208.5,-109.88,-110.12,East,Southeast,East,Atlantic,-110,-110,184.0,-220.0,-110,-110,-102,-118,164.0,-198.0,-110,-110,-110,-115,165.0,-210.0,-112,-114,,,,,,,-110,-110,185.0,-233.0,-110,-110,-110,-110,165.0,-195.0,-110,-110,-106.0,-106.0,,,-107.0,-107.0,-110.0,-110.0,,,-110.0,-110.0,-110.0,-110.0,167.0,-195.0,-110.0,-110.0
NBA,2025-12-12 20:55:00,2025-12-13 21:00,Oklahoma City Thunder,San Antonio Spurs,No,419.4,Yes,-112.71,-106.86,-446.0,336.4,-108.71,-111.29,West,Northwest,West,Southwest,-106,-114,-460.0,360.0,-106,-114,-115,-105,-440.0,340.0,-110,-110,-117,-108,-435.0,320.0,-113,-113,,,,,,,-110,-110,-435.0,322.0,-110,-110,-115,-105,-460.0,340.0,-105,-115,-111.0,-101.0,,,-107.0,-107.0,-115.0,-105.0,,,-110.0,-110.0,,,,,,
