League,Timestamp Pulled,Date of Game (ET),Game ID,Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Home Conf,Home Div,Away Conf,Away Div,Avg Home Spread Odds,Avg Away Spread Odds,Avg Home Spread Points,Avg Away Spread Points,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Avg Total Points,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds
NBA,2026-03-12 18:27:02,2026-03-12 19:10,05abd26b6e3a0a9e4317e3948c06a097,Detroit Pistons,Philadelphia 76ers,No,444.3,Yes,East,Central,East,Atlantic,-109.56,-110.22,-14.56,14.56,-1068.33,677.33,-110.89,-108.89,223.11,-118,-104,-1150,730,-114,-106,-108,-112,-1050,675,-110,-110,-110,-110,-1122,672,-110,-110,-106,-114,-1050,686,-110,-110,-102,-110,-1028,708,-107,-107,-112,-112,-1115,650,-112,-112,-110,-110,-1000,625,-110,-110,-110,-110,-1000,650,-110,-110,-110,-110,-1100,700,-115,-105
NBA,2026-03-12 18:27:02,2026-03-12 19:10,934acadeb7fcd3d3c1d79fd8b324040c,Indiana Pacers,Phoenix Suns,No,1499.1,Yes,East,Central,West,Pacific,-108.78,-88.44,9.0,-9.0,324.11,-421.33,-108.44,-111.33,222.39,-108,-112,350,-450,-106,-114,-120,100,320,-410,-112,-108,-110,-110,310,-417,-110,-110,-110,-110,316,-400,-104,-116,-106,-106,321,-395,-101,-114,-108,-115,320,-435,-113,-110,-105,-115,330,-440,-110,-110,-110,-110,330,-420,-110,-110,-102,-118,320,-425,-110,-110
NBA,2026-03-12 18:27:02,2026-03-12 19:10,cd2e1d8b7576bcfeb478f6e35d9b3981,Orlando Magic,Washington Wizards,Yes,756.6,Yes,East,Southeast,East,Southeast,-109.0,-88.33,-13.94,13.94,-1005.89,645.56,-109.22,-110.33,235.94,-106,-114,-1100,700,-106,-114,-112,-108,-1000,650,-108,-112,-110,-110,-1122,661,-110,-110,-105,-115,-950,637,-110,-110,-101,-111,-931,657,-107,-107,-112,-112,-1000,600,-112,-110,-105,-115,-1000,625,-110,-110,-110,-110,-950,630,-110,-110,-120,100,-1000,650,-110,-110
NBA,2026-03-12 18:27:02,2026-03-12 19:40,262c75be6af3afb9a3e942e061ca61b4,Atlanta Hawks,Brooklyn Nets,No,746.3,Yes,East,Southeast,East,Atlantic,-109.78,-109.67,-15.56,15.56,-1205.67,732.11,-111.0,-108.78,226.0,-110,-110,-1100,700,-110,-110,-110,-110,-1200,750,-115,-105,-110,-110,-1262,729,-110,-110,-112,-108,-1200,754,-110,-110,-108,-104,-1174,781,-107,-107,-113,-110,-1115,650,-112,-112,-105,-115,-1400,750,-110,-110,-110,-110,-1200,750,-110,-110,-110,-110,-1200,725,-115,-105
NBA,2026-03-12 18:27:02,2026-03-12 19:40,4c710b46284886c35732575897017b19,Miami Heat,Milwaukee Bucks,No,1267.8,Yes,East,Southeast,East,Central,-110.33,-109.11,-6.39,6.39,-254.67,208.0,-110.67,-109.0,235.0,-114,-106,-250,205,-110,-110,-110,-110,-258,210,-115,-105,-110,-110,-256,201,-110,-110,-110,-110,-260,215,-110,-110,-106,-106,-258,218,-107,-107,-113,-110,-250,195,-109,-114,-110,-110,-250,210,-110,-110,-110,-110,-260,218,-110,-110,-110,-110,-250,200,-115,-105
NBA,2026-03-12 18:27:02,2026-03-12 20:10,8139b5bfd0d6cb35977cd039afbbbc06,Memphis Grizzlies,Dallas Mavericks,Yes,420.5,Yes,West,Southwest,West,Southwest,-62.11,-112.89,5.06,-5.06,178.89,-215.56,-109.56,-110.22,238.22,-108,-112,180,-215,-112,-108,-112,-108,180,-218,-105,-115,-110,-110,166,-208,-110,-110,-104,-116,183,-215,-110,-110,100,-112,185,-214,-107,-107,-115,-108,163,-205,-112,-112,-105,-115,185,-225,-110,-110,-105,-115,183,-215,-110,-110,100,-120,185,-225,-110,-110
NBA,2026-03-12 18:27:02,2026-03-12 21:10,bb77f1e69f95b7403a2ab81b5bcc7a2d,San Antonio Spurs,Denver Nuggets,No,803.4,Yes,West,Southwest,West,Northwest,-109.33,-110.11,-4.5,4.5,-191.33,159.89,-110.56,-109.11,240.06,-110,-110,-196,164,-110,-110,-110,-110,-192,160,-110,-110,-110,-110,-189,151,-110,-110,-110,-110,-190,165,-110,-110,-106,-106,-190,166,-107,-107,-113,-110,-200,155,-113,-110,-105,-115,-185,160,-110,-110,-110,-110,-190,163,-110,-110,-110,-110,-190,155,-115,-105
NBA,2026-03-12 18:27:02,2026-03-12 21:40,54729c42f16b535d7db5602607b652cb,Oklahoma City Thunder,Boston Celtics,No,1495.8,Yes,West,Northwest,East,Atlantic,-108.33,-111.0,-7.5,7.5,-295.78,239.22,-109.56,-110.0,216.67,-108,-112,-295,240,-110,-110,-108,-112,-305,245,-110,-110,-110,-110,-294,230,-110,-110,-110,-110,-300,245,-110,-110,-106,-106,-297,248,-107,-107,-108,-114,-286,220,-109,-113,-110,-110,-285,235,-110,-110,-105,-115,-300,250,-110,-110,-110,-110,-300,240,-110,-110
NBA,2026-03-12 18:27:02,2026-03-12 22:40,4aee4f2701274412ad8157cdfea22caf,Los Angeles Lakers,Chicago Bulls,No,1745.0,Yes,West,Pacific,East,Central,-109.22,-110.11,-11.56,11.56,-592.11,428.67,-109.89,-109.89,239.06,-110,-110,-550,410,-110,-110,-112,-108,-600,440,-115,-105,-110,-110,-588,411,-110,-110,-106,-114,-600,446,-110,-110,-102,-110,-591,456,-107,-107,-108,-114,-625,420,-112,-112,-115,-105,-575,400,-110,-110,-110,-110,-600,450,-110,-110,-110,-110,-600,425,-105,-115
