League,Timestamp Pulled,Date of Game (ET),Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home Conf,Home Div,Away Conf,Away Div,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds
NBA,2026-01-08 13:35:57,2026-01-08 19:10,Charlotte Hornets,Indiana Pacers,No,428.0,Yes,-110.78,-109.0,-180.78,151.56,-110.0,-109.25,East,Southeast,East,Central,-112,-108,-188,158,-108,-112,-110,-110,-185,150,-110,-110,-112,-108,-180,150,-110,-110,-117,-109,-190,150,,,-106,-106,-177,156,-107,-107,-110,-110,-177,155,-110,-110,-110,-110,-185,150,-115,-105,-110,-110,-180,155,-110,-110,-110,-110,-165,140,-110,-110
NBA,2026-01-08 13:35:57,2026-01-08 20:10,Chicago Bulls,Miami Heat,No,1189.0,Yes,-110.89,-108.89,214.33,-263.0,-109.38,-109.88,East,Central,East,Southeast,-108,-112,225,-275,-115,-105,-110,-110,198,-251,-110,-110,-115,-105,215,-265,-108,-112,-114,-112,215,-278,,,-106,-106,218,-258,-107,-107,-110,-110,215,-260,-110,-110,-115,-105,220,-275,-110,-110,-110,-110,218,-260,-110,-110,-110,-110,205,-245,-105,-115
NBA,2026-01-08 13:35:57,2026-01-08 20:10,Minnesota Timberwolves,Cleveland Cavaliers,No,631.6,Yes,-110.22,-109.56,-140.33,118.0,-109.5,-109.75,West,Northwest,East,Central,-115,-105,-138,118,-106,-114,-110,-110,-149,121,-110,-110,-110,-110,-142,120,-108,-112,-112,-114,-136,108,,,-105,-107,-138,122,-107,-107,-110,-110,-140,120,-110,-110,-110,-110,-145,118,-115,-105,-110,-110,-140,120,-110,-110,-110,-110,-135,115,-110,-110
NBA,2026-01-08 13:35:57,2026-01-08 21:10,Utah Jazz,Dallas Mavericks,No,999.4,Yes,-113.11,-106.56,195.11,-237.33,-111.0,-108.38,West,Northwest,West,Southwest,-112,-108,194,-235,-110,-110,-110,-110,190,-238,-110,-110,-115,-105,190,-230,-110,-110,-110,-115,195,-250,,,-111,-101,195,-228,-113,-102,-115,-105,192,-230,-115,-105,-115,-105,190,-235,-110,-110,-115,-105,195,-230,-110,-110,-115,-105,215,-260,-110,-110
