League,Timestamp Pulled,Date of Game (ET),Game ID,Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Home Conf,Home Div,Away Conf,Away Div,Avg Home Spread Odds,Avg Away Spread Odds,Avg Home Spread Points,Avg Away Spread Points,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Avg Total Points,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds
NBA,2026-04-28 15:42:02,2026-04-28 19:10,d749c50ad2a2660df91f9dc1b8e20d78,Boston Celtics,Philadelphia 76ers,Yes,273.6,Yes,East,Atlantic,East,Atlantic,-110.22,-109.44,-11.0,11.0,-534.33,395.67,-111.11,-108.78,214.0,-118,-104,-510,390,-110,-110,-109,-114,-590,410,-112,-112,-118,-102,-520,390,-110,-110,-104,-108,-513,404,-113,-102,-108,-112,-520,396,-115,-105,-105,-115,-550,400,-110,-110,-110,-110,-561,396,-110,-110,-110,-110,-525,375,-110,-110,-110.0,-110.0,-520.0,400.0,-110.0,-110.0
NBA,2026-04-28 15:42:02,2026-04-28 20:10,595b24bea54d0917338e4a51372398b3,New York Knicks,Atlanta Hawks,No,748.3,Yes,East,Atlantic,East,Southeast,-109.11,-110.33,-6.5,6.5,-255.11,207.89,-110.11,-109.67,213.89,-108,-112,-255,210,-114,-106,-110,-113,-275,210,-113,-110,-110,-110,-250,205,-112,-108,-105,-107,-253,214,-102,-113,-109,-111,-255,211,-105,-115,-110,-110,-250,200,-115,-105,-110,-110,-263,206,-110,-110,-110,-110,-245,205,-110,-110,-110.0,-110.0,-250.0,210.0,-110.0,-110.0
NBA,2026-04-28 15:42:02,2026-04-28 21:40,f61ea629819d5176316c94a379c02ad2,San Antonio Spurs,Portland Trail Blazers,No,1721.8,Yes,West,Southwest,West,Northwest,-109.0,-110.44,-11.78,11.78,-614.44,446.33,-110.44,-109.33,216.67,-115,-105,-590,440,-108,-112,-110,-113,-715,475,-112,-112,-110,-110,-600,440,-112,-108,-101,-111,-567,440,-107,-107,-105,-115,-575,431,-110,-110,-115,-105,-650,475,-115,-105,-110,-110,-673,466,-110,-110,-110,-110,-585,410,-110,-110,-105.0,-115.0,-575.0,440.0,-110.0,-110.0
NBA,2026-04-28 15:42:02,2026-04-29 19:10,912bee9cc9d36b6017819f012c0c56f1,Detroit Pistons,Orlando Magic,No,956.1,Yes,East,Central,East,Southeast,-110.88,-108.5,-9.5,9.5,-388.75,301.5,-109.62,-110.12,211.31,-110,-110,-390,310,-110,-110,-109,-114,-420,310,-112,-112,-112,-108,-380,300,-108,-112,-111,-101,-380,311,-107,-107,-115,-105,-385,306,-110,-110,-110,-110,-400,300,-110,-110,-110,-110,-385,290,-110,-110,-110,-110,-370,285,-110,-110,,,,,,
NBA,2026-04-28 15:42:02,2026-04-29 19:40,6fa2ebdc614d327bc9a4558541adcd30,Cleveland Cavaliers,Toronto Raptors,No,189.3,Yes,East,Central,East,Atlantic,-110.25,-109.12,-8.62,8.62,-384.5,298.25,-111.25,-108.38,215.88,-112,-108,-360,290,-114,-106,-114,-109,-435,310,-114,-109,-115,-105,-380,300,-115,-105,-106,-106,-371,304,-107,-107,-110,-110,-375,299,-110,-110,-110,-110,-400,310,-110,-110,-110,-110,-385,288,-110,-110,-105,-115,-370,285,-110,-110,,,,,,
NBA,2026-04-28 15:42:02,2026-04-29 22:10,0d0aa62d4305ee094389473b308ce0bd,Los Angeles Lakers,Houston Rockets,No,1375.3,Yes,West,Pacific,West,Southwest,-109.38,-110.0,-4.19,4.19,-181.88,152.38,-110.0,-109.62,208.44,-106,-114,-178,150,-112,-108,-110,-113,-182,145,-113,-110,-105,-115,-180,150,-108,-112,-110,-102,-180,158,-107,-107,-114,-106,-180,157,-110,-110,-105,-115,-190,155,-110,-110,-110,-110,-185,149,-110,-110,-115,-105,-180,155,-110,-110,,,,,,
NBA,2026-04-28 15:42:02,2026-04-30 22:00,b981ac0f551b6f109cd18fa31de439b4,Minnesota Timberwolves,Denver Nuggets,Yes,699.6,Yes,West,Northwest,West,Northwest,-107.0,-112.38,5.56,-5.56,189.38,-231.25,-108.12,-111.5,225.06,-106,-114,188,-225,-110,-110,-113,-110,190,-245,-109,-114,-105,-115,185,-225,-110,-110,-104,-108,195,-228,-104,-110,-108,-112,192,-230,-107,-113,-105,-115,190,-235,-105,-115,-110,-110,180,-227,-110,-110,-105,-115,195,-235,-110,-110,,,,,,
