League,Timestamp Pulled,Date of Game (ET),Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home Conf,Home Div,Away Conf,Away Div,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds
NBA,2025-11-23 10:21:55,2025-11-23 13:10,Philadelphia 76ers,Miami Heat,No,1015.4,No,-85.67,-111.78,-115.44,-104.67,-109.33,-110.67,East,Atlantic,East,Southeast,-110,-110,-116,-102,-110,-110,-110,-110,-118,-104,-110,-110,-105,-115,-115,-105,-110,-110,-110,-115,-121,-104,-112,-114,-106,-106,-111,-105,-107,-107,-110,-110,-113,-107,-110,-110,100,-120,-115,-105,-105,-115,-110,-110,-115,-105,-110,-110,-110,-110,-115,-105,-110,-110
NBA,2025-11-23 10:21:55,2025-11-23 18:10,Atlanta Hawks,Charlotte Hornets,Yes,226.8,No,-111.56,-108.22,-287.44,232.78,-110.0,-110.0,East,Southeast,East,Southeast,-110,-110,-295,240,-112,-108,-110,-110,-294,227,-110,-110,-112,-108,-290,235,-108,-112,-112,-114,-286,220,-113,-113,-108,-104,-277,233,-107,-107,-112,-108,-280,230,-110,-110,-115,-105,-300,240,-110,-110,-115,-105,-285,235,-110,-110,-110,-110,-280,235,-110,-110
NBA,2025-11-23 10:21:55,2025-11-23 18:10,Boston Celtics,Orlando Magic,No,1115.0,No,-109.78,-109.89,-182.44,153.22,-110.56,-109.44,East,Atlantic,East,Southeast,-110,-110,-180,152,-114,-106,-110,-110,-185,149,-110,-110,-110,-110,-185,154,-112,-108,-112,-113,-182,145,-112,-114,-106,-106,-180,158,-107,-107,-110,-110,-180,157,-110,-110,-110,-110,-190,154,-110,-110,-110,-110,-180,155,-110,-110,-110,-110,-180,155,-110,-110
NBA,2025-11-23 10:21:55,2025-11-23 18:10,Toronto Raptors,Brooklyn Nets,Yes,344.5,No,-110.56,-109.22,-752.89,521.22,-109.67,-110.33,East,Atlantic,East,Atlantic,-112,-108,-800,560,-112,-108,-110,-110,-769,495,-110,-110,-110,-110,-700,500,-110,-110,-112,-114,-770,500,-113,-113,-106,-106,-737,547,-107,-107,-110,-110,-750,534,-110,-110,-110,-110,-750,525,-105,-115,-115,-105,-750,500,-110,-110,-110,-110,-750,530,-110,-110
NBA,2025-11-23 10:21:55,2025-11-23 18:10,Cleveland Cavaliers,Los Angeles Clippers,No,2057.9,No,-109.44,-110.33,-392.22,304.33,-109.33,-110.44,East,Central,West,Pacific,-110,-110,-405,320,-114,-106,-110,-110,-400,299,-110,-110,-110,-110,-395,310,-108,-112,-109,-117,-375,275,-110,-114,-106,-106,-380,311,-107,-107,-110,-110,-385,306,-110,-110,-110,-110,-425,320,-105,-115,-110,-110,-380,290,-110,-110,-110,-110,-385,308,-110,-110
NBA,2025-11-23 10:21:55,2025-11-23 19:10,Oklahoma City Thunder,Portland Trail Blazers,Yes,1487.1,Yes,-113.0,-106.78,-1226.67,734.22,-108.56,-111.44,West,Northwest,West,Northwest,-112,-108,-1500,870,-110,-110,-110,-110,-1111,644,-110,-110,-115,-105,-1100,700,-108,-112,-114,-112,-1250,700,-112,-113,-111,-101,-979,683,-102,-113,-115,-105,-1000,661,-105,-115,-115,-105,-1400,825,-110,-110,-115,-105,-1500,775,-110,-110,-110,-110,-1200,750,-110,-110
NBA,2025-11-23 10:21:55,2025-11-23 20:10,Utah Jazz,Los Angeles Lakers,No,580.8,Yes,-110.89,-108.89,328.33,-428.33,-110.78,-109.33,West,Northwest,West,Pacific,-110,-110,340,-430,-110,-110,-110,-110,319,-435,-110,-110,-110,-110,320,-410,-105,-115,-112,-114,310,-435,-114,-112,-111,-101,336,-415,-113,-102,-115,-105,330,-420,-115,-105,-110,-110,340,-450,-110,-110,-110,-110,330,-440,-110,-110,-110,-110,330,-420,-110,-110
NBA,2025-11-23 10:21:55,2025-11-23 20:10,Phoenix Suns,San Antonio Spurs,No,850.8,Yes,-87.22,-110.33,-142.11,120.22,-110.0,-110.0,West,Pacific,West,Southwest,-110,-110,-136,116,-110,-110,-110,-110,-139,113,-110,-110,-115,-105,-148,124,-110,-110,-113,-113,-137,112,-113,-113,101,-113,-144,127,-107,-107,-103,-117,-145,125,-110,-110,-115,-105,-150,125,-110,-110,-110,-110,-135,115,-110,-110,-110,-110,-145,125,-110,-110
