League,Timestamp Pulled,Date of Game (ET),Game ID,Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Home Conf,Home Div,Away Conf,Away Div,Avg Home Spread Odds,Avg Away Spread Odds,Avg Home Spread Points,Avg Away Spread Points,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Avg Total Points,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds
NBA,2026-04-29 15:26:42,2026-04-29 19:10,912bee9cc9d36b6017819f012c0c56f1,Detroit Pistons,Orlando Magic,No,956.1,Yes,East,Central,East,Southeast,-107.89,-111.89,-10.17,10.17,-400.78,309.22,-108.78,-110.89,211.33,-102,-118,-395,310,-108,-112,-108,-104,-380,311,-107,-107,-110,-110,-385,306,-110,-110,-104,-118,-400,315,-105,-115,-112,-112,-435,310,-109,-114,-105.0,-115.0,-400,310,-110,-110,-110,-110,-417,308,-110,-110,-110,-110,-410,305,-110,-110,-110.0,-110.0,-385.0,308.0,-110.0,-110.0
NBA,2026-04-29 15:26:42,2026-04-29 19:40,6fa2ebdc614d327bc9a4558541adcd30,Cleveland Cavaliers,Toronto Raptors,No,189.3,Yes,East,Central,East,Atlantic,-107.5,-111.88,-9.62,9.62,-398.33,309.89,-109.67,-110.0,218.28,-105,-115,-360,285,-105,-115,-106,-106,-395,321,-107,-107,-110,-110,-400,316,-110,-110,-110,-110,-390,310,-115,-105,-109,-114,-435,320,-110,-113,,,-375,300,-110,-110,-110,-110,-400,297,-110,-110,-105,-115,-430,320,-110,-110,-105.0,-115.0,-400.0,320.0,-110.0,-110.0
NBA,2026-04-29 15:26:42,2026-04-29 22:10,0d0aa62d4305ee094389473b308ce0bd,Los Angeles Lakers,Houston Rockets,No,1375.3,Yes,West,Pacific,West,Southwest,-108.22,-111.33,-4.17,4.17,-177.11,148.56,-110.0,-109.56,208.44,-108,-112,-185,154,-110,-110,-106,-106,-171,151,-107,-107,-110,-110,-171,150,-110,-110,-102,-120,-174,146,-110,-110,-113,-109,-186,148,-113,-109,-105.0,-115.0,-185,150,-110,-110,-110,-110,-182,147,-110,-110,-110,-110,-170,145,-110,-110,-110.0,-110.0,-170.0,146.0,-110.0,-110.0
NBA,2026-04-29 15:26:42,2026-04-30 19:10,24992ea72a9115eaa601ff602cc60468,Atlanta Hawks,New York Knicks,No,748.3,Yes,East,Southeast,East,Atlantic,-109.88,-109.5,2.44,-2.44,116.12,-138.12,-110.62,-109.0,213.81,-110,-110,114,-135,-110,-110,-106,-106,122,-138,-107,-107,-110,-110,120,-140,-110,-110,-114,-106,114,-134,-114,-106,-109,-114,108,-134,-114,-109,-110.0,-110.0,118,-145,-110,-110,-110,-110,113,-139,-110,-110,-110,-110,120,-140,-110,-110,,,,,,
NBA,2026-04-29 15:26:42,2026-04-30 20:10,b2f1e46d7adfcf49fa68a52df4938626,Philadelphia 76ers,Boston Celtics,Yes,273.6,Yes,East,Atlantic,East,Atlantic,-109.12,-110.12,5.88,-5.88,190.25,-231.0,-110.38,-109.38,212.56,-105,-115,180,-218,-110,-110,-106,-106,198,-232,-107,-107,-110,-110,195,-235,-110,-110,-106,-114,188,-225,-114,-106,-108,-114,180,-225,-112,-112,-118.0,-102.0,190,-235,-110,-110,-110,-110,191,-238,-110,-110,-110,-110,200,-240,-110,-110,,,,,,
NBA,2026-04-29 15:26:42,2026-04-30 21:40,b981ac0f551b6f109cd18fa31de439b4,Minnesota Timberwolves,Denver Nuggets,Yes,699.6,Yes,West,Northwest,West,Northwest,-108.25,-111.0,5.56,-5.56,188.0,-230.12,-110.5,-109.12,224.81,-105,-115,185,-225,-110,-110,-106,-106,195,-228,-107,-107,-110,-110,192,-230,-110,-110,-106,-114,188,-225,-114,-106,-114,-108,185,-240,-113,-110,-110.0,-110.0,190,-235,-110,-110,-110,-110,184,-233,-110,-110,-105,-115,185,-225,-110,-110,,,,,,
