League,Timestamp Pulled,Date of Game (ET),Game ID,Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Home Conf,Home Div,Away Conf,Away Div,Avg Home Spread Odds,Avg Away Spread Odds,Avg Home Spread Points,Avg Away Spread Points,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Avg Total Points,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds
NBA,2026-03-26 18:30:08,2026-03-26 19:10,b5dcac663f902f16c62d91c7552bd07a,Charlotte Hornets,New York Knicks,No,533.4,Yes,East,Southeast,East,Atlantic,-109.56,-109.0,-2.0,2.0,-133.89,112.67,-109.56,-110.11,224.17,-112,-108,-130,110,-114,-106,-110.0,-110.0,-130.0,106.0,-110.0,-110.0,-118.0,-102.0,-135.0,114.0,-105.0,-115.0,-113,-110,-132,107,-110,-113,-105,-115,-135.0,115.0,-110,-110,-101,-111,-133.0,117.0,-107,-107,-102.0,-110.0,-140.0,115.0,-110.0,-110.0,-110.0,-110.0,-135.0,115.0,-110.0,-110.0,-115,-105,-135,115,-110,-110
NBA,2026-03-26 18:30:08,2026-03-26 19:10,63f535c5a95e35b7644f7b6655c82b98,Detroit Pistons,New Orleans Pelicans,No,939.6,Yes,East,Central,West,Southwest,-107.0,-112.33,-5.22,5.22,-216.22,178.89,-110.11,-109.56,225.44,-108,-112,-198,166,-110,-110,-110.0,-110.0,-219.0,175.0,-110.0,-110.0,-102.0,-118.0,-225.0,185.0,-110.0,-110.0,-115,-107,-215,170,-114,-109,-105,-115,-220.0,186.0,-110,-110,-101,-111,-219.0,188.0,-107,-107,-102.0,-118.0,-220.0,180.0,-110.0,-110.0,-110.0,-110.0,-220.0,185.0,-110.0,-110.0,-110,-110,-210,175,-110,-110
NBA,2026-03-26 18:30:08,2026-03-26 19:10,6c518123941e3d6b5ca85502a16136f5,Orlando Magic,Sacramento Kings,No,2394.9,Yes,East,Southeast,West,Pacific,-108.44,-111.11,-15.44,15.44,-1233.22,743.78,-111.0,-108.67,230.72,-110,-110,-1200,750,-112,-108,-110.0,-110.0,-1375.0,734.0,-110.0,-110.0,-108.0,-112.0,-1200.0,750.0,-115.0,-105.0,-112,-112,-1250,700,-110,-113,-105,-115,-1200.0,754.0,-110,-110,-101,-111,-1174.0,781.0,-107,-107,-110.0,-110.0,-1200.0,750.0,-115.0,-105.0,-110.0,-110.0,-1200.0,750.0,-110.0,-110.0,-110,-110,-1300,725,-110,-110
NBA,2026-03-26 18:30:08,2026-03-27 19:40,9443e4a245659d7362366345b5a91b39,Boston Celtics,Atlanta Hawks,No,936.8,Yes,East,Atlantic,East,Southeast,-112.86,-106.43,-4.86,4.86,-224.0,183.8,-109.29,-110.29,223.43,-112,-108,-220,184,-108,-112,,,,,,,-112.0,-108.0,-230.0,190.0,-110.0,-110.0,-115,-108,-235,185,-110,-113,-115,-105,,,-110,-110,-111,-101,,,-107,-107,-115.0,-105.0,-225.0,185.0,-110.0,-110.0,,,,,,,-110,-110,-210,175,-110,-110
NBA,2026-03-26 18:30:08,2026-03-27 19:40,5ce07242b2ab7c9c82700854c237a77a,Cleveland Cavaliers,Miami Heat,No,1086.5,Yes,East,Central,East,Southeast,-109.43,-109.86,-5.5,5.5,-222.0,181.0,-109.71,-109.86,241.5,-110,-110,-215,180,-112,-108,,,,,,,-110.0,-110.0,-230.0,190.0,-110.0,-110.0,-110,-113,-210,165,-109,-114,-110,-110,,,-110,-110,-106,-106,,,-107,-107,-110.0,-110.0,-235.0,190.0,-110.0,-110.0,,,,,,,-110,-110,-220,180,-110,-110
NBA,2026-03-26 18:30:08,2026-03-27 20:10,e1036e62b7cea2b7bade60f85bc0c1b1,Oklahoma City Thunder,Chicago Bulls,No,691.4,Yes,West,Northwest,East,Central,-109.29,-110.0,-19.64,19.64,-2620.0,1130.0,-109.71,-109.86,236.93,-106,-114,-3500,1400,-108,-112,,,,,,,-110.0,-110.0,-2100.0,1100.0,-105.0,-115.0,-113,-110,-2500,1000,-113,-110,-110,-110,,,-110,-110,-106,-106,,,-107,-107,-110.0,-110.0,-2500.0,1100.0,-115.0,-105.0,,,,,,,-110,-110,-2500,1050,-110,-110
NBA,2026-03-26 18:30:08,2026-03-27 21:10,a2b709618069c3dd7c15f6192c11e93c,Denver Nuggets,Utah Jazz,Yes,371.0,Yes,West,Northwest,West,Northwest,-108.71,-110.57,-18.14,18.14,-2173.4,1016.0,-110.0,-109.57,248.5,-110,-110,-1800,980,-110,-110,,,,,,,-110.0,-110.0,-2400.0,1200.0,-110.0,-110.0,-110,-113,-1667,800,-113,-110,-110,-110,,,-110,-110,-106,-106,,,-107,-107,-105.0,-115.0,-3000.0,1150.0,-110.0,-110.0,,,,,,,-110,-110,-2000,950,-110,-110
NBA,2026-03-26 18:30:08,2026-03-27 22:10,d4d54362306cefaac74ff35c3b020b78,Portland Trail Blazers,Dallas Mavericks,No,1632.1,Yes,West,Northwest,West,Southwest,-109.8,-109.2,-10.0,10.0,-438.33,326.67,-109.4,-110.2,235.5,-110,-110,-405,320,-108,-112,,,,,,,,,,,,,-113,-110,-480,340,-112,-112,-110,-110,,,-110,-110,-106,-106,,,-107,-107,,,,,,,,,,,,,-110,-110,-430,320,-110,-110
