League,Timestamp Pulled,Date of Game (ET),Game ID,Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Home Conf,Home Div,Away Conf,Away Div,Avg Home Spread Odds,Avg Away Spread Odds,Avg Home Spread Points,Avg Away Spread Points,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Avg Total Points,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds
NBA,2026-05-08 18:54:49,2026-05-08 19:10,30d614c5d781b768faf9cf885e890851,Philadelphia 76ers,New York Knicks,Yes,85.5,Yes,East,Atlantic,East,Atlantic,-108.78,-110.67,-3.39,3.39,-156.78,131.89,-110.22,-109.56,214.44,-114,-106,-168,142,-114,-106,-105,-115,-155,130,-108,-112,-105,-115,-150,125,-110,-110,-110,-113,-167,133,-112,-112,-109,-103,-148,131,-110,-104,-111,-109,-149,129,-113,-107,-110,-110,-159,128,-110,-110,-105,-115,-165,140,-105,-115,-110.0,-110.0,-150.0,129.0,-110.0,-110.0
NBA,2026-05-08 18:54:49,2026-05-08 21:40,1b5c084f510006e8f30cd6cac40e231d,Minnesota Timberwolves,San Antonio Spurs,No,1109.0,Yes,West,Northwest,West,Southwest,-108.11,-111.33,5.28,-5.28,180.33,-218.11,-110.11,-109.56,216.56,-115,-105,180,-215,-110,-110,-112,-108,180,-218,-110,-110,-110,-110,180,-220,-110,-110,-110,-113,185,-240,-110,-113,-101,-111,183,-212,-109,-105,-105,-115,182,-213,-112,-108,-110,-110,168,-210,-110,-110,-105,-115,185,-225,-110,-110,-105.0,-115.0,180.0,-210.0,-110.0,-110.0
NBA,2026-05-08 18:54:49,2026-05-09 15:10,2734c350b90f332dbece882dd10b204e,Cleveland Cavaliers,Detroit Pistons,Yes,91.4,No,East,Central,East,Central,-106.22,-113.22,-4.5,4.5,-179.33,150.89,-108.33,-111.33,212.11,-106,-114,-180,152,-110,-110,-105,-115,-180,150,-110,-110,-102,-118,-185,150,-105,-115,-108,-115,-182,145,-113,-109,-103,-109,-177,156,-102,-113,-107,-113,-177,155,-105,-115,-110,-110,-178,145,-110,-110,-105,-115,-180,155,-110,-110,-110.0,-110.0,-175.0,150.0,-110.0,-110.0
NBA,2026-05-08 18:54:49,2026-05-09 20:40,40c8a29efb894c4dd6bf6acc5025c9cb,Los Angeles Lakers,Oklahoma City Thunder,No,1182.5,Yes,West,Pacific,West,Northwest,-109.88,-109.5,8.56,-8.56,296.62,-379.5,-110.25,-109.25,211.62,-108,-112,295,-370,-112,-108,-110,-110,295,-375,-110,-110,-110,-110,300,-375,-110,-110,-115,-108,300,-400,-113,-109,-106,-106,308,-376,-107,-107,-110,-110,303,-380,-110,-110,-110,-110,277,-370,-110,-110,-110,-110,295,-390,-110,-110,,,,,,
