League,Timestamp Pulled,Date of Game (ET),Game ID,Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Home Conf,Home Div,Away Conf,Away Div,Avg Home Spread Odds,Avg Away Spread Odds,Avg Home Spread Points,Avg Away Spread Points,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Avg Total Points,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds
NBA,2026-03-30 15:01:18,2026-03-30 19:10,2ba4ff0cef51aafdf9c5509533b14091,Miami Heat,Philadelphia 76ers,No,1015.4,Yes,East,Southeast,East,Atlantic,-107.44,-112.0,1.83,-1.83,110.11,-131.11,-108.89,-110.67,244.89,-105,-115,108,-126,-110,-110,-105,-115,110,-130,-110,-110,-109,-114,107,-132,-112,-110,-110,-110,115,-135,-110,-110,-106,-106,112,-128,-105,-109,-110,-110,110,-130,-108,-112,-110,-110,110,-130,-110,-110,-102,-118,110,-135,-105,-115,-110,-110,109,-134,-110,-110
NBA,2026-03-30 15:01:18,2026-03-30 19:40,6faf1f26b1e369d008c889f78e15732b,Atlanta Hawks,Boston Celtics,No,936.8,Yes,East,Southeast,East,Atlantic,-109.78,-109.56,-2.22,2.22,-135.67,114.33,-110.0,-109.67,223.67,-112,-108,-134,114,-110,-110,-105,-115,-135,114,-110,-110,-110,-112,-136,110,-113,-110,-110,-110,-140,120,-110,-110,-111,-101,-131,115,-107,-107,-115,-105,-133,113,-110,-110,-110,-110,-135,115,-110,-110,-105,-115,-140,115,-110,-110,-110,-110,-137,113,-110,-110
NBA,2026-03-30 15:01:18,2026-03-30 20:10,99052db19c4b4026e439fcc94cd4f6e8,San Antonio Spurs,Chicago Bulls,No,1048.8,Yes,West,Southwest,East,Central,-109.44,-110.11,-18.44,18.44,-2161.11,1043.67,-110.89,-108.89,244.5,-110,-110,-2500,1200,-108,-112,-108,-112,-1800,1000,-112,-108,-112,-112,-2000,900,-110,-113,-115,-105,-2200,1000,-110,-110,-103,-109,-1950,1092,-113,-102,-107,-113,-2000,1041,-115,-105,-110,-110,-2000,1050,-110,-110,-110,-110,-2500,1100,-110,-110,-110,-110,-2500,1010,-110,-110
NBA,2026-03-30 15:01:18,2026-03-30 20:10,7d18651bc9124e2b06c6ffbc3af06ee6,Memphis Grizzlies,Phoenix Suns,No,1262.6,Yes,West,Southwest,West,Pacific,-109.22,-110.11,12.56,-12.56,511.33,-730.33,-110.78,-109.0,228.94,-112,-108,530,-750,-108,-112,-105,-115,525,-750,-115,-105,-112,-110,480,-715,-112,-112,-110,-110,500,-750,-110,-110,-105,-107,517,-689,-107,-107,-109,-111,505,-700,-110,-110,-110,-110,500,-700,-110,-110,-110,-110,525,-750,-115,-105,-110,-110,520,-769,-110,-110
NBA,2026-03-30 15:01:18,2026-03-30 20:40,529b588f29593d9353dc633d814bc188,Dallas Mavericks,Minnesota Timberwolves,No,861.9,Yes,West,Southwest,West,Northwest,-107.89,-111.67,7.5,-7.5,236.22,-292.33,-108.56,-111.0,235.83,-105,-115,245,-300,-112,-108,-108,-112,235,-290,-105,-115,-112,-112,235,-305,-109,-113,-110,-110,240,-290,-110,-110,-101,-111,241,-287,-104,-110,-105,-115,237,-290,-107,-113,-110,-110,235,-280,-110,-110,-110,-110,230,-295,-110,-110,-110,-110,228,-294,-110,-110
NBA,2026-03-30 15:01:18,2026-03-30 21:10,2d048fe85c2360eaad38501d77dd41e4,Utah Jazz,Cleveland Cavaliers,No,1569.1,Yes,West,Northwest,East,Central,-107.44,-112.11,16.67,-16.67,910.44,-1723.0,-109.67,-110.0,241.56,-114,-106,980,-1800,-110,-110,-105,-115,900,-1600,-112,-108,-112,-112,700,-1250,-110,-113,-105,-115,850,-1800,-110,-110,-101,-111,989,-1657,-106,-108,-105,-115,945,-1700,-109,-111,-110,-110,950,-1700,-110,-110,-105,-115,1000,-2000,-110,-110,-110,-110,880,-2000,-110,-110
NBA,2026-03-30 15:01:18,2026-03-30 21:40,e3266348b9f8e04ffa8ca5bbe8e55265,Oklahoma City Thunder,Detroit Pistons,No,910.6,Yes,West,Northwest,East,Central,-110.89,-108.67,-11.89,11.89,-646.33,463.0,-110.22,-109.44,217.78,-110,-110,-620,460,-110,-110,-115,-105,-600,440,-110,-110,-112,-112,-670,440,-110,-113,-110,-110,-650,450,-110,-110,-106,-106,-640,487,-107,-107,-110,-110,-650,476,-110,-110,-110,-110,-670,485,-110,-110,-115,-105,-650,475,-115,-105,-110,-110,-667,454,-110,-110
NBA,2026-03-30 15:01:18,2026-03-30 22:10,7bab999d0c94806e44c5de1d60333079,Los Angeles Lakers,Washington Wizards,No,2301.6,Yes,West,Pacific,East,Southeast,-109.33,-110.11,-16.06,16.06,-1520.33,835.0,-111.44,-108.33,236.11,-108,-112,-1600,900,-112,-108,-102,-118,-1350,800,-110,-110,-113,-110,-1430,700,-113,-110,-110,-110,-1600,800,-110,-110,-106,-106,-1464,910,-113,-102,-110,-110,-1500,874,-115,-105,-110,-110,-1300,780,-110,-110,-115,-105,-1400,800,-110,-110,-110,-110,-2039,951,-110,-110
