League,Timestamp Pulled,Date of Game (ET),Game ID,Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Home Conf,Home Div,Away Conf,Away Div,Avg Home Spread Odds,Avg Away Spread Odds,Avg Home Spread Points,Avg Away Spread Points,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Avg Total Points,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds
NBA,2026-02-20 13:50:29,2026-02-20 19:10,a46a8c080be565bedbcd2c0d313895c3,Charlotte Hornets,Cleveland Cavaliers,No,435.0,Yes,East,Southeast,East,Central,-108.11,-111.33,5.28,-5.28,171.56,-205.0,-108.78,-111.0,229.67,-110,-110,172,-205,-108,-112,-110,-110,166,-206,-110,-110,-112,-108,170,-205,-108,-112,-109,-114,160,-200,-112,-112,-104,-108,179,-204,-109,-105,-108,-112,177,-205,-112,-108,-105,-115,170,-210,-105,-115,-110,-110,180,-210,-110,-110,-105,-115,170,-200,-105,-115
NBA,2026-02-20 13:50:29,2026-02-20 19:10,fde066653cf72796682157aeae55c1e3,Memphis Grizzlies,Utah Jazz,No,1251.0,Yes,West,Southwest,West,Northwest,-110.89,-108.56,-1.78,1.78,-130.78,109.78,-108.89,-110.67,236.89,-108,-112,-126,108,-106,-114,-110,-110,-127,104,-110,-110,-115,-105,-130,110,-110,-110,-114,-109,-141,114,-112,-110,-106,-106,-128,112,-107,-107,-110,-110,-130,110,-110,-110,-115,-105,-135,110,-105,-115,-110,-110,-130,110,-110,-110,-110,-110,-130,110,-110,-110
NBA,2026-02-20 13:50:29,2026-02-20 19:15,79eb6c4e1c2997c28d23ce515d513081,Washington Wizards,Indiana Pacers,No,492.8,Yes,East,Southeast,East,Central,-107.33,-112.11,-1.22,1.22,-116.0,-59.67,-111.0,-108.78,228.89,-108,-112,-116,-102,-110,-110,-110,-110,-114,-108,-110,-110,-108,-112,-115,-105,-115,-105,-114,-109,-120,-105,-112,-112,-101,-111,-116,100,-107,-107,-105,-115,-118,-102,-110,-110,-105,-115,-115,-105,-110,-110,-110,-110,-120,100,-110,-110,-105,-115,-110,-110,-115,-105
NBA,2026-02-20 13:50:29,2026-02-20 19:40,ee1817e78a163b03482df446b3c7ab4b,Atlanta Hawks,Miami Heat,Yes,604.6,Yes,East,Southeast,East,Southeast,-110.33,-109.22,3.89,-3.89,137.89,-163.11,-109.78,-109.89,244.28,-110,-110,142,-168,-108,-112,-110,-110,135,-167,-110,-110,-105,-115,140,-166,-108,-112,-112,-112,135,-167,-110,-113,-111,-101,141,-160,-107,-107,-115,-105,140,-160,-110,-110,-110,-110,135,-160,-115,-105,-110,-110,138,-160,-110,-110,-110,-110,135,-160,-110,-110
NBA,2026-02-20 13:50:29,2026-02-20 19:40,8b76ff37aae273884a7ea6ce7f8d1aa6,Minnesota Timberwolves,Dallas Mavericks,No,861.9,Yes,West,Northwest,West,Southwest,-111.44,-108.0,-14.0,14.0,-758.11,522.22,-109.56,-110.0,239.61,-114,-106,-820,570,-110,-110,-110,-110,-714,483,-110,-110,-110,-110,-700,500,-115,-105,-113,-110,-1000,600,-109,-113,-111,-101,-689,517,-107,-107,-115,-105,-700,505,-110,-110,-115,-105,-700,500,-110,-110,-110,-110,-700,500,-110,-110,-105,-115,-800,525,-105,-115
NBA,2026-02-20 13:50:29,2026-02-20 20:10,54cc75499ddb956880d076296b5be376,Oklahoma City Thunder,Brooklyn Nets,No,1328.4,Yes,West,Northwest,East,Atlantic,-111.56,-107.89,-18.17,18.17,-1633.11,883.33,-110.11,-109.56,213.28,-112,-108,-2000,1040,-110,-110,-110,-110,-1667,826,-110,-110,-108,-112,-1600,900,-110,-110,-113,-110,-1667,800,-109,-114,-111,-101,-1464,910,-107,-107,-115,-105,-1500,874,-110,-110,-110,-110,-1600,900,-110,-110,-110,-110,-1600,900,-110,-110,-115,-105,-1600,800,-115,-105
NBA,2026-02-20 13:50:29,2026-02-20 20:10,2007c2367cb16289e11f34463016e147,New Orleans Pelicans,Milwaukee Bucks,No,910.9,Yes,West,Southwest,East,Central,-109.22,-110.33,-4.11,4.11,-175.44,147.89,-110.67,-109.11,223.39,-114,-106,-180,152,-114,-106,-110,-110,-175,142,-110,-110,-105,-115,-180,150,-108,-112,-112,-112,-180,143,-112,-112,-104,-108,-172,152,-107,-107,-108,-112,-172,151,-110,-110,-105,-115,-175,145,-115,-105,-110,-110,-170,146,-110,-110,-115,-105,-175,150,-110,-110
NBA,2026-02-20 13:50:29,2026-02-20 22:10,8ffd722305f0b211039cb60cbbe150e0,Portland Trail Blazers,Denver Nuggets,Yes,981.8,Yes,West,Northwest,West,Northwest,-112.11,-107.22,1.39,-1.39,-12.56,-118.56,-109.78,-109.89,241.28,-110,-110,-102,-116,-110,-110,-110,-110,-102,-119,-110,-110,-115,-105,-102,-118,-108,-112,-113,-109,-104,-121,-113,-110,-111,-101,102,-118,-107,-107,-115,-105,100,-120,-110,-110,-110,-110,105,-125,-110,-110,-115,-105,100,-120,-110,-110,-110,-110,-110,-110,-110,-110
NBA,2026-02-20 13:50:29,2026-02-20 22:10,f0c5e19ea41dbbe28f060e1fa9b20628,Los Angeles Lakers,Los Angeles Clippers,Yes,8.5,Yes,West,Pacific,West,Pacific,-108.67,-110.78,-8.06,8.06,-309.44,250.33,-111.33,-108.56,226.11,-110,-110,-300,245,-112,-108,-110,-110,-313,244,-110,-110,-102,-118,-310,250,-110,-110,-108,-115,-315,245,-112,-112,-107,-105,-302,252,-113,-102,-111,-109,-305,249,-115,-105,-115,-105,-325,260,-110,-110,-110,-110,-305,253,-110,-110,-105,-115,-310,255,-110,-110
