League,Timestamp Pulled,Date of Game (ET),Game ID,Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Home Conf,Home Div,Away Conf,Away Div,Avg Home Spread Odds,Avg Away Spread Odds,Avg Home Spread Points,Avg Away Spread Points,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Avg Total Points,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds
NBA,2026-02-25 05:46:46,2026-02-25 19:10,a8028bf0f04b5e9f3817105d32cb184f,Detroit Pistons,Oklahoma City Thunder,No,910.6,Yes,East,Central,West,Northwest,-108.11,-111.33,-7.56,7.56,-300.56,242.89,-110.0,-109.67,219.61,-108,-112,-295,240,-110,-110,-105,-115,-305,245,-108,-112,-113,-110,-295,225,-110,-113,-104,-108,-297,248,-107,-107,-108,-112,-300,245,-110,-110,-105,-115,-300,240,-110,-110,-110,-110,-313,243,-110,-110,-110,-110,-300,250,-115,-105,-110.0,-110.0,-300.0,250.0,-110.0,-110.0
NBA,2026-02-25 05:46:46,2026-02-25 19:40,e37f7db3aa2c8a55e7b93bab931f7e90,Memphis Grizzlies,Golden State Warriors,No,1801.4,Yes,West,Southwest,West,Pacific,-107.78,-111.67,3.56,-3.56,144.67,-172.11,-109.89,-109.78,228.83,-110,-110,136,-162,-110,-110,-110,-110,150,-180,-112,-108,-109,-114,132,-165,-110,-113,-101,-111,150,-170,-107,-107,-105,-115,149,-170,-110,-110,-110,-110,150,-185,-110,-110,-110,-110,134,-167,-110,-110,-110,-110,155,-180,-110,-110,-105.0,-115.0,146.0,-170.0,-110.0,-110.0
NBA,2026-02-25 05:46:46,2026-02-25 19:40,010464f9e9bc0e7eb4d798de17bea766,Toronto Raptors,San Antonio Spurs,No,1437.5,Yes,East,Atlantic,West,Southwest,-110.88,-108.5,7.38,-7.38,237.62,-296.62,-109.75,-109.88,229.62,-114,-106,235,-290,-108,-112,-118,-102,240,-298,-110,-110,-114,-109,230,-305,-113,-110,-101,-111,248,-297,-107,-107,-105,-115,245,-300,-110,-110,-115,-105,230,-295,-110,-110,-110,-110,238,-303,-110,-110,-110,-110,235,-285,-110,-110,,,,,,
NBA,2026-02-25 05:46:46,2026-02-25 20:10,2844a77436b2441a53739f5e800ffb5c,Milwaukee Bucks,Cleveland Cavaliers,Yes,336.6,Yes,East,Central,East,Central,-86.33,-110.89,8.94,-8.94,290.89,-370.67,-106.89,-112.89,228.06,-106,-114,275,-340,-106,-114,100,-120,285,-360,-105,-115,-108,-115,285,-385,-114,-109,-111,-101,301,-366,-102,-113,-115,-105,296,-370,-105,-115,-102,-118,300,-375,-105,-115,-110,-110,281,-370,-110,-110,-110,-110,300,-400,-110,-110,-115.0,-105.0,295.0,-370.0,-105.0,-115.0
NBA,2026-02-25 05:46:46,2026-02-25 20:10,12b91360aea3a21d14300f5f9a7f4147,Houston Rockets,Sacramento Kings,No,1609.3,Yes,West,Southwest,West,Pacific,-109.44,-110.11,-14.89,14.89,-1078.11,676.56,-109.89,-109.78,222.67,-110,-110,-900,610,-106,-114,-102,-118,-1000,650,-112,-108,-112,-112,-1115,650,-114,-109,-106,-106,-1077,733,-107,-107,-110,-110,-1100,709,-110,-110,-115,-105,-1100,700,-110,-110,-110,-110,-1111,637,-110,-110,-110,-110,-1200,700,-110,-110,-110.0,-110.0,-1100.0,700.0,-110.0,-110.0
NBA,2026-02-25 05:46:46,2026-02-25 22:10,8025d116b7bab0c83e23a9c0b76e1e1b,Denver Nuggets,Boston Celtics,No,1770.4,Yes,West,Northwest,East,Atlantic,-110.62,-108.75,-3.69,3.69,-167.12,140.25,-109.25,-110.38,230.06,-110,-110,-168,142,-108,-112,-115,-105,-166,140,-105,-115,-109,-114,-175,138,-114,-109,-106,-106,-162,143,-107,-107,-110,-110,-162,142,-110,-110,-110,-110,-170,140,-105,-115,-110,-110,-169,137,-110,-110,-115,-105,-165,140,-115,-105,,,,,,
