League,Timestamp Pulled,Date of Game (ET),Game ID,Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Home Conf,Home Div,Away Conf,Away Div,Avg Home Spread Odds,Avg Away Spread Odds,Avg Home Spread Points,Avg Away Spread Points,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Avg Total Points,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds
NBA,2026-03-19 06:36:29,2026-03-19 19:10,570e79a6a678168c3cb3e69098069448,Washington Wizards,Detroit Pistons,No,396.2,Yes,East,Southeast,East,Central,-109.89,-109.56,15.56,-15.56,772.89,-1316.56,-108.67,-111.22,230.44,-114,-106,730,-1150,-114,-106,-110,-110,750,-1429,-110,-110,-109,-114,700,-1250,-112,-112,-106,-106,826,-1270,-102,-113,-110,-110,795,-1300,-105,-115,-105,-115,800,-1350,-110,-110,-115,-105,750,-1400,-110,-110,-110,-110,825,-1400,-110,-110,-110,-110,780,-1300,-105,-115
NBA,2026-03-19 06:36:29,2026-03-19 19:15,ec3ff082cb50037d2f7bb5258b1e2d41,Charlotte Hornets,Orlando Magic,Yes,461.8,Yes,East,Southeast,East,Southeast,-111.0,-86.22,-4.89,4.89,-203.89,169.78,-109.78,-109.89,225.78,-106,-114,-198,166,-110,-110,-110,-110,-208,166,-110,-110,-114,-109,-190,150,-109,-114,-106,-106,-204,179,-107,-107,-110,-110,-205,177,-110,-110,-118,-102,-205,170,-112,-108,-105,-115,-210,175,-110,-110,-120,100,-210,170,-110,-110,-110,-110,-205,175,-110,-110
NBA,2026-03-19 06:36:29,2026-03-19 20:10,53d402557ce913ced0dbf5fe564b0ebb,Chicago Bulls,Cleveland Cavaliers,Yes,310.7,Yes,East,Central,East,Central,-110.11,-109.33,13.06,-13.06,529.56,-769.56,-110.78,-108.89,240.67,-114,-106,560,-800,-110,-110,-110,-110,515,-769,-110,-110,-109,-114,480,-770,-113,-110,-106,-106,547,-737,-107,-107,-110,-110,534,-750,-110,-110,-102,-118,525,-750,-112,-108,-115,-105,550,-850,-110,-110,-115,-105,525,-750,-115,-105,-110,-110,530,-750,-110,-110
NBA,2026-03-19 06:36:29,2026-03-19 20:10,dea454fe13c4c2e0254013f35efaceaf,New Orleans Pelicans,Los Angeles Clippers,No,1677.3,Yes,West,Southwest,West,Pacific,-111.67,-107.89,-1.44,1.44,-121.22,79.22,-109.89,-109.89,233.39,-110,-110,-122,104,-110,-110,-110,-110,-118,-104,-110,-110,-112,-112,-122,100,-112,-112,-111,-101,-121,105,-107,-107,-115,-105,-123,103,-110,-110,-112,-108,-120,100,-110,-110,-110,-110,-120,100,-110,-110,-110,-110,-120,100,-110,-110,-115,-105,-125,105,-110,-110
NBA,2026-03-19 06:36:29,2026-03-19 20:10,b438071ab82326fa2fa702112ad04536,Miami Heat,Los Angeles Lakers,No,2340.4,Yes,East,Southeast,West,Pacific,-108.44,-111.0,-3.0,3.0,-147.89,124.56,-110.44,-109.33,239.61,-106,-114,-144,122,-110,-110,-110,-110,-152,123,-110,-110,-109,-114,-162,130,-112,-112,-101,-111,-141,124,-107,-107,-105,-115,-142,122,-110,-110,-115,-105,-155,130,-110,-110,-110,-110,-145,125,-110,-110,-115,-105,-150,125,-115,-105,-105,-115,-140,120,-110,-110
NBA,2026-03-19 06:36:29,2026-03-19 20:10,08972bedbb384ff5c67374d76d71c61b,San Antonio Spurs,Phoenix Suns,No,850.8,Yes,West,Southwest,West,Pacific,-108.89,-110.56,-9.78,9.78,-462.22,351.56,-109.11,-110.67,227.28,-112,-108,-450,350,-108,-112,-110,-110,-455,337,-110,-110,-110,-113,-455,335,-112,-112,-101,-111,-455,364,-107,-107,-105,-115,-460,358,-110,-110,-112,-108,-470,360,-105,-115,-110,-110,-480,350,-110,-110,-115,-105,-475,350,-110,-110,-105,-115,-460,360,-110,-110
NBA,2026-03-19 06:36:29,2026-03-19 21:10,c9330059cfdf19891d9b4ecfa62d54c5,Utah Jazz,Milwaukee Bucks,No,1242.2,Yes,West,Northwest,East,Central,-107.44,-112.0,5.0,-5.0,178.22,-215.0,-110.33,-109.44,229.17,-106,-114,172,-205,-114,-106,-110,-110,168,-208,-110,-110,-108,-115,160,-200,-112,-112,-101,-111,188,-219,-107,-107,-105,-115,186,-220,-110,-110,-112,-108,180,-218,-110,-110,-105,-115,180,-220,-110,-110,-115,-105,185,-225,-110,-110,-105,-115,185,-220,-110,-110
NBA,2026-03-19 06:36:29,2026-03-19 22:10,34058ad6afd721c206c16f9d0eb7c77d,Sacramento Kings,Philadelphia 76ers,No,2458.6,Yes,West,Pacific,East,Atlantic,-112.0,-107.44,3.5,-3.5,131.22,-156.33,-108.33,-111.44,229.28,-110,-110,138,-164,-106,-114,-110,-110,129,-159,-110,-110,-110,-113,138,-175,-110,-113,-111,-101,132,-149,-102,-113,-115,-105,130,-150,-105,-115,-112,-108,130,-155,-112,-108,-115,-105,130,-150,-115,-105,-110,-110,125,-155,-110,-110,-115,-105,129,-150,-105,-115
