League,Timestamp Pulled,Date of Game (ET),Game ID,Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Home Conf,Home Div,Away Conf,Away Div,Avg Home Spread Odds,Avg Away Spread Odds,Avg Home Spread Points,Avg Away Spread Points,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Avg Total Points,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds
NBA,2026-05-04 15:40:52,2026-05-04 20:10,b11391b35b7a0cf79deeef3bb3eb9009,New York Knicks,Philadelphia 76ers,Yes,85.5,Yes,East,Atlantic,East,Atlantic,-109.33,-110.11,-7.33,7.33,-280.89,228.44,-110.0,-109.67,213.33,-108,-112,-290,235,-110,-110,-110,-110,-295,240,-110,-110,-110,-110,-280,230,-113,-107,-106,-106,-277,233,-107,-107,-110,-113,-265,205,-110,-113,-105,-115,-280,230,-110,-110,-110,-110,-286,223,-110,-110,-110,-110,-275,225,-110,-110,-115.0,-105.0,-280.0,235.0,-110.0,-110.0
NBA,2026-05-04 15:40:52,2026-05-04 21:40,219920e3a715ceb3dc69f3638f7571d5,San Antonio Spurs,Minnesota Timberwolves,No,1109.0,Yes,West,Southwest,West,Northwest,-108.22,-111.22,-9.11,9.11,-350.11,276.89,-110.89,-108.89,219.89,-102,-118,-345,275,-108,-112,-106,-114,-340,275,-114,-106,-110,-110,-335,270,-115,-105,-106,-106,-331,274,-113,-102,-115,-108,-385,290,-113,-110,-110,-110,-360,280,-110,-110,-110,-110,-370,281,-110,-110,-105,-115,-350,275,-105,-115,-110.0,-110.0,-335.0,272.0,-110.0,-110.0
NBA,2026-05-04 15:40:52,2026-05-05 19:10,0d7933fbc3dd3e384f9b709cff4e882c,Detroit Pistons,Cleveland Cavaliers,Yes,91.4,Yes,East,Central,East,Central,-106.0,-113.62,-3.19,3.19,-149.12,125.62,-110.12,-109.5,215.31,-105,-115,-148,124,-110,-110,-104,-118,-154,132,-114,-106,-108,-112,-145,125,-110,-110,-104,-108,-144,127,-107,-107,-110,-113,-148,120,-110,-113,-105,-115,-150,130,-110,-110,-110,-110,-149,122,-110,-110,-102,-118,-155,125,-110,-110,,,,,,
NBA,2026-05-04 15:40:52,2026-05-05 20:40,689b4554b0b10e67f46872eb2e74b98d,Oklahoma City Thunder,Los Angeles Lakers,No,1182.5,Yes,West,Northwest,West,Pacific,-111.62,-108.75,-15.69,15.69,-1216.5,729.88,-110.0,-109.62,213.44,-110,-110,-1050,675,-110,-110,-115,-105,-1200,750,-110,-110,-110,-110,-1150,732,-110,-110,-106,-106,-1126,757,-107,-107,-109,-114,-1430,750,-113,-110,-115,-105,-1200,700,-110,-110,-110,-110,-1376,750,-110,-110,-118,-110,-1200,725,-110,-110,,,,,,
