League,Timestamp Pulled,Date of Game (ET),Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home Conf,Home Div,Away Conf,Away Div,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds
NBA,2025-12-12 10:28:08,2025-12-12 19:10,Detroit Pistons,Atlanta Hawks,No,596.5,Yes,-110.44,-109.33,-289.11,234.22,-110.11,-109.89,East,Central,East,Southeast,-110,-110,-295,240,-110,-110,-110,-110,-285,230,-110,-110,-113,-113,-286,220,-114,-112,-111,-101,-282.0,237.0,-107,-107,-115,-105,-285.0,234.0,-110,-110,-110.0,-110.0,-300.0,240.0,-110.0,-110.0,-110.0,-110.0,-285.0,238.0,-110.0,-110.0,-110,-110,-294,229,-110,-110,-105,-115,-290,240,-110,-110
NBA,2025-12-12 10:28:08,2025-12-12 19:10,Charlotte Hornets,Chicago Bulls,No,589.3,Yes,-110.89,-86.67,131.0,-154.56,-109.56,-110.56,East,Southeast,East,Central,-112,-108,128,-152,-112,-108,-110,-110,130,-155,-115,-105,-112,-114,120,-148,-112,-114,-105,-107,136.0,-155.0,-102,-113,-109,-111,135.0,-155.0,-105,-115,-110.0,-110.0,135.0,-160.0,-110.0,-110.0,-110.0,-110.0,134.0,-155.0,-110.0,-110.0,-110,-110,131,-161,-110,-110,-120,100,130,-150,-110,-110
NBA,2025-12-12 10:28:08,2025-12-12 19:10,Washington Wizards,Cleveland Cavaliers,No,305.1,Yes,-107.67,-112.11,676.89,-1075.33,-110.0,-110.0,East,Southeast,East,Central,-114,-106,700,-1100,-110,-110,-105,-115,700,-1100,-110,-110,-114,-112,600,-1000,-113,-113,-101,-111,708.0,-1028.0,-107,-107,-105,-115,686.0,-1050.0,-110,-110,-105.0,-115.0,675.0,-1100.0,-110.0,-110.0,-110.0,-110.0,700.0,-1100.0,-110.0,-110.0,-110,-110,623,-1000,-110,-110,-105,-115,700,-1200,-110,-110
NBA,2025-12-12 10:28:08,2025-12-12 19:10,Philadelphia 76ers,Indiana Pacers,No,583.9,Yes,-111.0,-108.67,-279.33,226.67,-111.33,-108.78,East,Atlantic,East,Central,-114,-106,-295,240,-108,-112,-115,-105,-278,225,-112,-108,-115,-110,-265,205,-114,-112,-103,-109,-277.0,233.0,-113,-102,-107,-113,-280.0,230.0,-115,-105,-110.0,-110.0,-285.0,230.0,-110.0,-110.0,-110.0,-110.0,-280.0,235.0,-110.0,-110.0,-110,-110,-294,227,-110,-110,-115,-105,-260,215,-110,-110
NBA,2025-12-12 10:28:08,2025-12-12 20:10,Memphis Grizzlies,Utah Jazz,No,1251.0,Yes,-111.0,-108.67,-283.33,229.56,-110.78,-109.22,West,Southwest,West,Northwest,-110,-110,-280,230,-110,-110,-105,-115,-278,225,-112,-108,-113,-112,-286,220,-113,-113,-111,-101,-277.0,233.0,-107,-107,-115,-105,-280.0,230.0,-110,-110,-105.0,-115.0,-285.0,225.0,-115.0,-105.0,-115.0,-105.0,-280.0,235.0,-110.0,-110.0,-110,-110,-294,228,-110,-110,-115,-105,-290,240,-110,-110
NBA,2025-12-12 10:28:08,2025-12-12 20:40,Dallas Mavericks,Brooklyn Nets,No,1374.0,Yes,-111.67,-85.78,-325.78,260.0,-109.89,-110.0,West,Southwest,East,Atlantic,-106,-114,-320,260,-110,-110,-120,100,-325,260,-110,-110,-115,-110,-360,265,-112,-113,-106,-106,-317.0,263.0,-107,-107,-110,-110,-320.0,260.0,-110,-110,-118.0,-102.0,-325.0,260.0,-110.0,-110.0,-110.0,-110.0,-320.0,260.0,-110.0,-110.0,-110,-110,-325,252,-110,-110,-110,-110,-320,260,-110,-110
NBA,2025-12-12 10:28:08,2025-12-12 22:10,Golden State Warriors,Minnesota Timberwolves,No,1583.0,Yes,-110.0,-109.67,-122.11,102.22,-111.22,-108.78,West,Pacific,West,Northwest,-112,-108,-120,102,-110,-110,-112,-108,-125,105,-115,-105,-110,-115,-125,102,-114,-112,-106,-106,-120.0,104.0,-107,-107,-110,-110,-122.0,102.0,-110,-110,-110.0,-110.0,-120.0,100.0,-115.0,-105.0,-110.0,-110.0,-120.0,100.0,-110.0,-110.0,-110,-110,-122,100,-110,-110,-110,-110,-125,105,-110,-110
NBA,2025-12-12 10:28:08,2025-12-13 17:30,Orlando Magic,New York Knicks,No,940.3,No,-109.43,-110.29,158.2,-191.4,-110.14,-109.86,East,Southeast,East,Atlantic,-106,-114,166,-198,-110,-110,-110,-110,160,-192,-110,-110,-114,-112,150,-190,-114,-112,-106,-106,,,-107,-107,-110,-110,,,-110,-110,,,,,,,,,,,,,-110,-110,155,-192,-110,-110,-110,-110,160,-185,-110,-110
NBA,2025-12-12 10:28:08,2025-12-13 21:00,Oklahoma City Thunder,San Antonio Spurs,No,419.4,Yes,-110.29,-109.29,-459.2,339.6,-110.0,-109.86,West,Northwest,West,Southwest,-108,-112,-460,350,-110,-110,-118,-102,-455,350,-108,-112,-115,-110,-435,310,-115,-110,-106,-106,,,-107,-107,-110,-110,,,-110,-110,,,,,,,,,,,,,-110,-110,-476,343,-110,-110,-105,-115,-470,345,-110,-110
