League,Timestamp Pulled,Date of Game (ET),Game ID,Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Home Conf,Home Div,Away Conf,Away Div,Avg Home Spread Odds,Avg Away Spread Odds,Avg Home Spread Points,Avg Away Spread Points,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Avg Total Points,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds
NBA,2026-05-08 15:18:49,2026-05-08 19:10,30d614c5d781b768faf9cf885e890851,Philadelphia 76ers,New York Knicks,Yes,85.5,Yes,East,Atlantic,East,Atlantic,-110.44,-109.0,-1.94,1.94,-128.22,108.0,-110.0,-109.67,213.5,-114,-106,-126,108,-110,-110,-105,-115,-130,110,-110,-110,-110,-110,-125,105,-110,-110,-109,-114,-130,106,-113,-110,-110,-102,-128,112,-107,-107,-116,-104,-130,110,-110,-110,-110,-110,-130,106,-110,-110,-110,-110,-130,110,-110,-110,-110.0,-110.0,-125.0,105.0,-110.0,-110.0
NBA,2026-05-08 15:18:49,2026-05-08 21:40,1b5c084f510006e8f30cd6cac40e231d,Minnesota Timberwolves,San Antonio Spurs,No,1109.0,Yes,West,Northwest,West,Southwest,-85.44,-111.78,4.78,-4.78,172.56,-207.22,-110.56,-109.11,216.56,-105,-115,176,-210,-110,-110,-108,-112,170,-205,-110,-110,100,-120,170,-210,-110,-110,-110,-113,160,-205,-113,-110,-106,-106,182,-209,-107,-107,-110,-110,180,-210,-110,-110,-110,-110,165,-206,-110,-110,-110,-110,170,-200,-115,-105,-110.0,-110.0,180.0,-210.0,-110.0,-110.0
NBA,2026-05-08 15:18:49,2026-05-09 15:10,2734c350b90f332dbece882dd10b204e,Cleveland Cavaliers,Detroit Pistons,Yes,91.4,No,East,Central,East,Central,-106.22,-113.22,-4.5,4.5,-178.67,149.89,-108.22,-111.67,212.11,-106,-114,-184,154,-110,-110,-105,-115,-175,145,-110,-110,-105,-115,-180,145,-105,-115,-109,-114,-186,148,-112,-112,-101,-111,-175,154,-102,-113,-105,-115,-175,153,-105,-115,-110,-110,-178,145,-110,-110,-105,-115,-180,155,-110,-110,-110.0,-110.0,-175.0,150.0,-110.0,-110.0
NBA,2026-05-08 15:18:49,2026-05-09 20:40,40c8a29efb894c4dd6bf6acc5025c9cb,Los Angeles Lakers,Oklahoma City Thunder,No,1182.5,Yes,West,Pacific,West,Northwest,-109.12,-110.25,8.5,-8.5,294.12,-375.75,-109.75,-109.88,211.69,-108,-112,290,-360,-112,-108,-110,-110,295,-375,-110,-110,-110,-110,300,-375,-110,-110,-114,-109,295,-400,-109,-114,-106,-106,308,-376,-107,-107,-110,-110,303,-380,-110,-110,-110,-110,277,-370,-110,-110,-105,-115,285,-370,-110,-110,,,,,,
