League,Timestamp Pulled,Date of Game (ET),Game ID,Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Home Conf,Home Div,Away Conf,Away Div,Avg Home Spread Odds,Avg Away Spread Odds,Avg Home Spread Points,Avg Away Spread Points,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Avg Total Points,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds
NBA,2026-02-04 13:52:57,2026-02-04 19:10,9c5539dbfdce420a92a829805150949a,New York Knicks,Denver Nuggets,No,1632.6,Yes,East,Atlantic,West,Northwest,-109.44,-110.22,-5.61,5.61,-220.11,182.0,-110.44,-109.56,226.44,-106,-114,-210,176,-115,-105,-110,-110,-222,179,-110,-110,-108,-112,-230,190,-110,-110,-101,-111,-204.0,179.0,-107,-107,-110,-110,-225.0,189.0,-110,-110,-110,-110,-220,180,-110,-110,-115,-105,-225,185,-110,-110,-115,-110,-240,185,-112,-114,-110,-110,-205.0,175.0,-110,-110
NBA,2026-02-04 13:52:57,2026-02-04 19:40,09a1c85451c2450418f5bcba90e220b9,Toronto Raptors,Minnesota Timberwolves,No,694.2,Yes,East,Atlantic,West,Northwest,-108.67,-111.11,1.61,-1.61,105.33,-125.89,-110.22,-109.78,226.78,-108,-112,108,-126,-114,-106,-110,-110,100,-123,-110,-110,-110,-110,105,-125,-112,-108,-106,-106,107.0,-123.0,-107,-107,-110,-110,105.0,-125.0,-110,-110,-105,-115,105,-125,-105,-115,-110,-110,105,-125,-110,-110,-109,-117,108,-136,-114,-112,-110,-110,105.0,-125.0,-110,-110
NBA,2026-02-04 13:52:57,2026-02-04 20:10,8b816f6d79780a1772852263e815b070,Houston Rockets,Boston Celtics,No,1605.6,Yes,West,Southwest,East,Atlantic,-110.89,-108.67,-6.89,6.89,-262.11,213.67,-108.89,-111.22,210.72,-112,-108,-280,230,-110,-110,-110,-110,-263,206,-110,-110,-115,-105,-265,215,-110,-110,-106,-106,-243.0,206.0,-102,-113,-110,-110,-245.0,203.0,-105,-115,-115,-105,-275,220,-110,-110,-110,-110,-250,210,-110,-110,-110,-114,-278,215,-113,-113,-110,-110,-260.0,218.0,-110,-110
NBA,2026-02-04 13:52:57,2026-02-04 20:10,720fb0aa5ec9b76d0ba6782d87da5d6e,Milwaukee Bucks,New Orleans Pelicans,No,910.9,Yes,East,Central,West,Southwest,-111.0,-108.56,5.61,-5.61,170.22,-204.44,-111.11,-109.0,222.28,-110,-110,168,-200,-106,-114,-110,-110,160,-200,-110,-110,-108,-112,170,-205,-108,-112,-111,-101,175.0,-200.0,-113,-102,-115,-105,174.0,-200.0,-115,-105,-110,-110,170,-210,-110,-110,-115,-105,165,-195,-110,-110,-110,-114,180,-230,-113,-113,-110,-110,170.0,-200.0,-115,-105
NBA,2026-02-04 13:52:57,2026-02-04 21:40,7eb233edb6e9e03622d300ca7dd2c1df,San Antonio Spurs,Oklahoma City Thunder,No,419.4,Yes,West,Southwest,West,Northwest,-109.44,-110.33,1.72,-1.72,105.11,-125.33,-109.67,-110.33,222.56,-106,-114,110,-130,-106,-114,-110,-110,105,-128,-110,-110,-115,-105,114,-135,-110,-110,-106,-106,102.0,-118.0,-107,-107,-110,-110,100.0,-120.0,-110,-110,-105,-115,105,-125,-110,-110,-110,-110,110,-130,-110,-110,-113,-113,100,-122,-114,-112,-110,-110,100.0,-120.0,-110,-110
NBA,2026-02-04 13:52:57,2026-02-04 22:10,4336bce3a2a2e0e4ab7b6bd8f79693d8,Sacramento Kings,Memphis Grizzlies,No,1750.1,Yes,West,Pacific,West,Southwest,-62.56,-112.67,-0.72,0.72,-111.67,-108.17,-111.33,-108.78,231.44,-105,-115,-108,-108,-110,-110,-110,-110,-115,-106,-110,-110,100,-120,-112,-108,-110,-110,-106,-106,,,-113,-102,-110,-110,,,-115,-105,105,-125,-110,-110,-110,-110,-110,-110,-115,-105,-110,-110,-117,-108,-110,-112,-114,-112,-110,-110,,,-110,-110
NBA,2026-02-04 13:52:57,2026-02-04 22:40,1fabd57d36993380babdef3c224d2992,Los Angeles Clippers,Cleveland Cavaliers,No,2057.9,Yes,West,Pacific,East,Central,-109.89,-109.89,2.11,-2.11,111.89,-133.22,-109.44,-110.44,222.5,-110,-110,116,-136,-110,-110,-110,-110,109,-133,-110,-110,-108,-112,120,-142,-110,-110,-104,-108,115.0,-131.0,-107,-107,-108,-112,113.0,-133.0,-110,-110,-115,-105,110,-135,-105,-115,-110,-110,105,-125,-110,-110,-114,-112,104,-129,-113,-112,-110,-110,115.0,-135.0,-110,-110
