League,Timestamp Pulled,Date of Game (ET),Game ID,Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Home Conf,Home Div,Away Conf,Away Div,Avg Home Spread Odds,Avg Away Spread Odds,Avg Home Spread Points,Avg Away Spread Points,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Avg Total Points,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds
NBA,2026-02-10 05:52:04,2026-02-10 19:30,029d9c1b39d0cd27d90931850a1f0bbd,New York Knicks,Indiana Pacers,No,646.0,Yes,East,Atlantic,East,Central,-109.89,-109.89,-12.11,12.11,-650.22,463.33,-110.89,-109.11,223.33,-110,-110,-650,480,-110,-110,-110.0,-110.0,-667.0,448.0,-110.0,-110.0,-105,-115,-600,440,-118,-102,-111.0,-101.0,-615.0,471.0,-107.0,-107.0,-115.0,-105.0,-625.0,461.0,-110.0,-110.0,-105.0,-115.0,-650.0,475.0,-110.0,-110.0,-115.0,-105.0,-625.0,465.0,-110.0,-110.0,-113.0,-113.0,-770.0,480.0,-113.0,-113.0,-105.0,-115.0,-650.0,450.0,-110.0,-110.0
NBA,2026-02-10 05:52:04,2026-02-10 20:00,402d3274a70ecdf3f3441bd2730e9a86,Houston Rockets,Los Angeles Clippers,No,1378.7,Yes,West,Southwest,West,Pacific,-112.22,-63.11,-7.33,7.33,-287.11,233.44,-86.78,-111.11,209.89,-114,-106,-300,245,-114,-106,-110.0,-110.0,-294.0,231.0,-110.0,-110.0,-102,-118,-278,225,-110,-110,-114.0,102.0,-272.0,229.0,100.0,-115.0,-118.0,-102.0,-275.0,226.0,-103.0,-117.0,-110.0,-110.0,-285.0,230.0,-115.0,-105.0,-120.0,100.0,-275.0,230.0,-105.0,-115.0,-112.0,-114.0,-315.0,245.0,-114.0,-112.0,-110.0,-110.0,-290.0,240.0,-110.0,-110.0
NBA,2026-02-10 05:52:04,2026-02-10 21:00,a431f33f9135f054bfd08b6f0d341497,Phoenix Suns,Dallas Mavericks,No,885.4,Yes,West,Pacific,West,Southwest,-114.22,-38.78,-7.61,7.61,-305.56,245.22,-111.78,-108.33,227.44,-114,-106,-310,250,-110,-110,-110.0,-110.0,-303.0,234.0,-110.0,-110.0,-118,-102,-305,245,-110,-110,-116.0,104.0,-287.0,241.0,-113.0,-102.0,-120.0,100.0,-290.0,237.0,-115.0,-105.0,-115.0,-105.0,-300.0,240.0,-110.0,-110.0,-120.0,100.0,-290.0,240.0,-115.0,-105.0,-110.0,-115.0,-335.0,255.0,-113.0,-113.0,-105.0,-115.0,-330.0,265.0,-110.0,-110.0
NBA,2026-02-10 05:52:04,2026-02-10 22:30,3abaf28550da137114cba0daec6fe134,Los Angeles Lakers,San Antonio Spurs,No,1208.0,Yes,West,Pacific,West,Southwest,-112.22,-85.22,8.11,-8.11,238.89,-295.56,-111.67,-108.22,229.61,-110,-110,220,-270,-112,-108,-110.0,-110.0,242.0,-313.0,-110.0,-110.0,-120,100,250,-310,-110,-110,-108.0,-104.0,248.0,-297.0,-113.0,-102.0,-112.0,-108.0,245.0,-300.0,-115.0,-105.0,-115.0,-105.0,240.0,-300.0,-110.0,-110.0,-110.0,-110.0,235.0,-280.0,-115.0,-105.0,-115.0,-110.0,235.0,-305.0,-110.0,-114.0,-110.0,-110.0,235.0,-285.0,-110.0,-110.0
NBA,2026-02-10 05:52:04,2026-02-11 19:00,786e38c6d2a209bb12801b30f17e9ef2,Orlando Magic,Milwaukee Bucks,No,1064.4,Yes,East,Southeast,East,Central,-114.0,-106.0,-9.75,9.75,-460.0,355.0,-110.0,-110.0,220.5,-110,-110,-450,350,-110,-110,,,,,,,-118,-102,-470,360,-110,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBA,2026-02-10 05:52:04,2026-02-11 19:30,c09c552bcc0d68d3e96c860980ae1563,Toronto Raptors,Detroit Pistons,No,206.8,Yes,East,Atlantic,East,Central,-110.0,-110.0,1.5,-1.5,102.33,-122.33,-110.0,-110.0,223.5,-110,-110,104,-122,-110,-110,-110.0,-110.0,101.0,-123.0,-110.0,-110.0,-110,-110,102,-122,-110,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBA,2026-02-10 05:52:04,2026-02-11 19:30,fa53065fb88985857fe9cfe5372477dc,Philadelphia 76ers,New York Knicks,Yes,85.5,Yes,East,Atlantic,East,Atlantic,-112.67,-107.33,2.17,-2.17,108.0,-128.67,-110.0,-110.0,223.5,-110,-110,108,-126,-110,-110,-110.0,-110.0,106.0,-130.0,-110.0,-110.0,-118,-102,110,-130,-110,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBA,2026-02-10 05:52:04,2026-02-11 21:00,a8954b4710b0fae858e10da04cd1b866,Phoenix Suns,Oklahoma City Thunder,No,841.9,Yes,West,Pacific,West,Northwest,-110.0,-110.0,6.5,-6.5,197.0,-243.33,-110.0,-110.0,217.5,-110,-110,205,-250,-110,-110,-110.0,-110.0,196.0,-250.0,-110.0,-110.0,-110,-110,190,-230,-110,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBA,2026-02-10 05:52:04,2026-02-11 22:00,69338c4d8b76e2c7c832dc2ec56f291f,Golden State Warriors,San Antonio Spurs,No,1490.6,Yes,West,Pacific,West,Southwest,-110.0,-110.0,5.5,-5.5,170.0,-206.0,-110.0,-110.0,216.5,-110,-110,172,-205,-110,-110,-110.0,-110.0,168.0,-208.0,-110.0,-110.0,-110,-110,170,-205,-110,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
