League,Timestamp Pulled,Date of Game (ET),Game ID,Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Home Conf,Home Div,Away Conf,Away Div,Avg Home Spread Odds,Avg Away Spread Odds,Avg Home Spread Points,Avg Away Spread Points,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Avg Total Points,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds
NBA,2026-02-05 17:27:24,2026-02-05 19:10,cefcc7a016a8c42ec7cfb6c209abf24e,Orlando Magic,Brooklyn Nets,No,936.6,Yes,East,Southeast,East,Atlantic,-109.33,-110.44,-9.39,9.39,-379.44,295.11,-109.78,-110.22,214.5,-110,-110,-390,310,-110,-110,-110.0,-110.0,-400.0,296.0,-110.0,-110.0,-105.0,-115.0,-360.0,285.0,-108.0,-112.0,-110.0,-102.0,-345.0,285.0,-107.0,-107.0,-114.0,-106.0,-350.0,280.0,-110.0,-110.0,-113.0,-113.0,-420.0,310.0,-113.0,-113.0,-102.0,-118.0,-400.0,310.0,-110.0,-110.0,-110.0,-110.0,-400.0,300.0,-110.0,-110.0,-110.0,-110.0,-350.0,280.0,-110.0,-110.0
NBA,2026-02-05 17:27:24,2026-02-05 19:10,9fd9fd98d80affd8d78a3817d3996733,Detroit Pistons,Washington Wizards,No,396.2,Yes,East,Central,East,Southeast,-111.56,-108.44,-14.94,14.94,-935.11,610.44,-111.0,-108.89,226.78,-118,-104,-900,610,-110,-110,-110.0,-110.0,-918.0,590.0,-110.0,-110.0,-118.0,-102.0,-900.0,600.0,-115.0,-105.0,-106.0,-106.0,-883.0,631.0,-107.0,-107.0,-110.0,-110.0,-900.0,613.0,-110.0,-110.0,-112.0,-114.0,-1115.0,650.0,-112.0,-113.0,-110.0,-110.0,-1000.0,625.0,-115.0,-105.0,-110.0,-110.0,-900.0,575.0,-110.0,-110.0,-110.0,-110.0,-900.0,600.0,-110.0,-110.0
NBA,2026-02-05 17:27:24,2026-02-05 19:40,6e1b81dfdc63af7360ee37738c1cc78f,Atlanta Hawks,Utah Jazz,No,1583.6,Yes,East,Southeast,West,Northwest,-109.56,-110.11,-9.39,9.39,-350.78,276.22,-108.89,-111.11,244.72,-110,-110,-330,265,-106,-114,-110.0,-110.0,-385.0,288.0,-110.0,-110.0,-108.0,-112.0,-345.0,275.0,-105.0,-115.0,-106.0,-106.0,-342.0,282.0,-107.0,-107.0,-110.0,-110.0,-345.0,278.0,-110.0,-110.0,-112.0,-113.0,-375.0,275.0,-112.0,-114.0,-110.0,-110.0,-350.0,275.0,-110.0,-110.0,-110.0,-110.0,-340.0,270.0,-110.0,-110.0,-110.0,-110.0,-345.0,278.0,-110.0,-110.0
NBA,2026-02-05 17:27:24,2026-02-05 19:40,c44c1844e56bb57369b5eade9bcb8c53,Toronto Raptors,Chicago Bulls,No,438.9,Yes,East,Atlantic,East,Central,-109.0,-110.56,-7.5,7.5,-316.44,254.11,-108.89,-111.0,227.17,-110,-110,-330,265,-108,-112,-110.0,-110.0,-336.0,258.0,-110.0,-110.0,-110.0,-110.0,-310.0,250.0,-105.0,-115.0,-106.0,-106.0,-312.0,260.0,-107.0,-107.0,-110.0,-110.0,-315.0,256.0,-110.0,-110.0,-110.0,-114.0,-305.0,230.0,-110.0,-115.0,-110.0,-110.0,-325.0,260.0,-110.0,-110.0,-105.0,-115.0,-300.0,250.0,-110.0,-110.0,-110.0,-110.0,-315.0,258.0,-110.0,-110.0
NBA,2026-02-05 17:27:24,2026-02-05 20:10,ca876dc309b1f0e80aeb0eaa5f9975b8,Houston Rockets,Charlotte Hornets,No,927.0,Yes,West,Southwest,East,Southeast,-109.22,-110.56,-4.44,4.44,-178.56,150.22,-109.0,-111.11,218.89,-105,-115,-176,148,-105,-115,-110.0,-110.0,-185.0,149.0,-110.0,-110.0,-110.0,-110.0,-185.0,154.0,-112.0,-108.0,-106.0,-106.0,-175.0,154.0,-102.0,-113.0,-110.0,-110.0,-175.0,153.0,-105.0,-115.0,-117.0,-109.0,-186.0,148.0,-112.0,-114.0,-105.0,-115.0,-175.0,145.0,-115.0,-105.0,-110.0,-110.0,-180.0,155.0,-110.0,-110.0,-110.0,-110.0,-170.0,146.0,-110.0,-110.0
NBA,2026-02-05 17:27:24,2026-02-05 20:40,8c67c161dfabb6ab3221f6d4dda4b1f2,Dallas Mavericks,San Antonio Spurs,Yes,251.0,Yes,West,Southwest,West,Southwest,-110.22,-109.56,8.17,-8.17,261.0,-325.78,-110.11,-109.89,230.28,-106,-114,275,-340,-106,-114,-110.0,-110.0,266.0,-345.0,-110.0,-110.0,-118.0,-102.0,270.0,-340.0,-110.0,-110.0,-106.0,-106.0,256.0,-307.0,-107.0,-107.0,-110.0,-110.0,252.0,-310.0,-110.0,-110.0,-109.0,-117.0,255.0,-335.0,-113.0,-113.0,-118.0,-102.0,260.0,-325.0,-115.0,-105.0,-105.0,-115.0,260.0,-320.0,-110.0,-110.0,-110.0,-110.0,255.0,-310.0,-110.0,-110.0
NBA,2026-02-05 17:27:24,2026-02-05 22:10,5a8b449155f22260aabd2f130cbbe7b1,Phoenix Suns,Golden State Warriors,Yes,652.3,Yes,West,Pacific,West,Pacific,-111.78,-108.0,-5.78,5.78,-226.33,186.78,-109.0,-111.0,214.5,-106,-114,-230,190,-112,-108,-110.0,-110.0,-233.0,184.0,-110.0,-110.0,-115.0,-105.0,-230.0,190.0,-110.0,-110.0,-111.0,-101.0,-209.0,182.0,-102.0,-113.0,-115.0,-105.0,-210.0,180.0,-105.0,-115.0,-114.0,-112.0,-250.0,195.0,-112.0,-113.0,-115.0,-105.0,-220.0,180.0,-110.0,-110.0,-110.0,-110.0,-235.0,195.0,-110.0,-110.0,-110.0,-110.0,-220.0,185.0,-110.0,-110.0
NBA,2026-02-05 17:27:24,2026-02-05 22:10,29d21b1015a4f76d386601af48083a64,Los Angeles Lakers,Philadelphia 76ers,No,2394.9,Yes,West,Pacific,East,Atlantic,-110.0,-109.75,-3.5,3.5,-164.44,138.56,-110.22,-109.78,233.78,-108,-112,-166,140,-108,-112,-110.0,-110.0,-170.0,138.0,-110.0,-110.0,-112.0,-108.0,-162.0,136.0,-110.0,-110.0,-106.0,-106.0,-160.0,141.0,-107.0,-107.0,-110.0,-110.0,-160.0,140.0,-110.0,-110.0,-114.0,-112.0,-167.0,135.0,-112.0,-114.0,,,-165.0,135.0,-115.0,-105.0,-110.0,-110.0,-165.0,140.0,-110.0,-110.0,-110.0,-110.0,-165.0,142.0,-110.0,-110.0
NBA,2026-02-05 17:27:24,2026-02-06 19:40,69d971ab3826cab2feb87672c81b99cc,Detroit Pistons,New York Knicks,No,482.2,Yes,East,Central,East,Atlantic,-108.0,-112.0,-2.0,2.0,-126.0,108.0,-110.0,-110.0,222.5,-108,-112,-126,108,-110,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
