League,Timestamp Pulled,Date of Game (ET),Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home Conf,Home Div,Away Conf,Away Div,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds
NBA,2026-01-04 13:35:22,2026-01-04 14:10,Cleveland Cavaliers,Detroit Pistons,Yes,91.4,No,-109.22,-110.56,-171.78,144.67,-110.88,-108.5,East,Central,East,Central,-108,-112,-168,142,-114,-106,-105,-115,-170,149,-115,-105,-101,-111,-170,150,-113,-102,-110,-110,-179,145,-110,-110,-110,-110,-162,136,-105,-115,-115,-105,-195,165,-115,-105,-105,-115,-165,142,-110,-110,-115,-105,-170,140,-105,-115,-114,-112,-167,133,,
NBA,2026-01-04 13:35:22,2026-01-04 15:10,Orlando Magic,Indiana Pacers,No,820.2,No,-110.33,-109.33,-246.44,201.33,-110.25,-109.12,East,Southeast,East,Central,-110,-110,-245,198,-106,-114,-110,-110,-245,203,-115,-105,-106,-106,-243,206,-113,-102,-110,-110,-250,197,-110,-110,-110,-110,-245,200,-108,-112,-115,-105,-250,210,-110,-110,-110,-110,-240,203,-110,-110,-110,-110,-235,195,-110,-110,-112,-113,-265,200,,
NBA,2026-01-04 13:35:22,2026-01-04 15:40,Brooklyn Nets,Denver Nuggets,No,1634.1,No,-87.67,-109.89,116.44,-138.11,-112.25,-107.12,East,Atlantic,West,Northwest,-110,-110,110,-130,-112,-108,-115,-105,115,-135,-115,-105,-111,-101,117,-133,-113,-102,-110,-110,115,-141,-110,-110,-105,-115,114,-135,-108,-112,-115,-105,130,-150,-110,-110,-110,-110,115,-135,-115,-105,100,-120,120,-145,-115,-105,-113,-113,112,-139,,
NBA,2026-01-04 13:35:22,2026-01-04 18:10,Miami Heat,New Orleans Pelicans,No,669.6,No,-109.33,-110.44,-355.0,281.56,-110.12,-109.12,East,Southeast,West,Southwest,-110,-110,-375,300,-114,-106,-108,-112,-350,280,-110,-110,-104,-108,-345,285,-107,-107,-110,-110,-370,284,-110,-110,-118,-102,-360,285,-110,-110,-110,-110,-320,260,-110,-110,-110,-110,-350,280,-110,-110,-102,-118,-350,280,-110,-110,-112,-114,-375,280,,
NBA,2026-01-04 13:35:22,2026-01-04 18:10,Washington Wizards,Minnesota Timberwolves,No,934.6,No,-110.56,-109.22,382.56,-509.89,-111.5,-107.88,East,Southeast,West,Northwest,-112,-108,385,-500,-112,-108,-110,-110,383,-500,-115,-105,-106,-106,390,-493,-113,-102,-110,-110,380,-526,-110,-110,-115,-105,390,-520,-112,-108,-105,-115,340,-460,-110,-110,-110,-110,390,-500,-110,-110,-115,-105,375,-500,-110,-110,-112,-114,410,-590,,
NBA,2026-01-04 13:35:22,2026-01-04 20:10,Phoenix Suns,Oklahoma City Thunder,No,841.9,Yes,-87.0,-110.56,309.0,-397.22,-111.12,-108.25,West,Pacific,West,Northwest,-112,-108,300,-375,-106,-114,-104,-116,316,-400,-115,-105,100,-112,321,-395,-113,-102,-110,-110,294,-385,-110,-110,-115,-105,330,-425,-110,-110,-110,-110,285,-370,-110,-110,-110,-110,320,-400,-110,-110,-105,-115,320,-425,-115,-105,-117,-109,295,-400,,
NBA,2026-01-04 13:35:22,2026-01-04 21:10,Sacramento Kings,Milwaukee Bucks,No,1775.2,Yes,-108.44,-111.22,219.11,-270.67,-110.38,-109.0,West,Pacific,East,Central,-112,-108,225,-275,-110,-110,-110,-110,219,-265,-115,-105,-106,-106,222,-263,-113,-102,-110,-110,216,-278,-110,-110,-108,-112,215,-265,-110,-110,-110,-110,220,-270,-110,-110,-105,-115,225,-270,-110,-110,-102,-118,225,-285,-105,-115,-113,-112,205,-265,,
NBA,2026-01-04 13:35:22,2026-01-04 21:40,Los Angeles Lakers,Memphis Grizzlies,No,1604.9,Yes,-112.0,-85.56,-209.44,174.33,-108.12,-111.25,West,Pacific,West,Southwest,-112,-108,-198,166,-110,-110,-110,-110,-205,177,-105,-115,-106,-106,-204,179,-102,-113,-110,-110,-208,167,-110,-110,-118,-102,-205,170,-108,-112,-110,-110,-235,195,-110,-110,-110,-110,-200,170,-110,-110,-120,100,-210,170,-110,-110,-112,-114,-220,175,,
