League,Timestamp Pulled,Date of Game (ET),Game ID,Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Home Conf,Home Div,Away Conf,Away Div,Avg Home Spread Odds,Avg Away Spread Odds,Avg Home Spread Points,Avg Away Spread Points,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Avg Total Points,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds
NBA,2026-05-02 06:47:27,2026-05-02 19:40,a37e80a2e3cf3aaa3ae84a9124987058,Boston Celtics,Philadelphia 76ers,Yes,273.6,Yes,East,Atlantic,East,Atlantic,-110.44,-109.22,-7.89,7.89,-291.0,235.56,-110.22,-109.44,205.44,-115,-105,-290,235,-105,-115,-104,-118,-290,235,-106,-114,-110,-110,-282,231,-115,-105,-106,-106,-279,235,-113,-102,-114,-109,-305,235,-113,-109,-110,-110,-285,235,-110,-110,-110,-110,-318,246,-110,-110,-115,-105,-285,230,-110,-110,-110.0,-110.0,-285.0,238.0,-110.0,-110.0
NBA,2026-05-02 06:47:27,2026-05-03 15:40,be60e6f50fc77fc3a3cf6925472bad91,Detroit Pistons,Orlando Magic,No,956.1,No,East,Central,East,Southeast,-109.88,-109.38,-8.75,8.75,-367.0,286.38,-108.5,-111.12,203.06,-112,-108,-355,280,-105,-115,-114,-106,-350,280,-112,-108,-105,-115,-360,289,-110,-110,-101,-111,-356,293,-107,-107,-112,-110,-400,295,-114,-109,-110,-110,-370,285,-105,-115,-110,-110,-370,279,-110,-110,-115,-105,-375,290,-105,-115,,,,,,
NBA,2026-05-02 06:47:27,2026-05-03 19:40,a463f640631f8b0580966b909965de14,Cleveland Cavaliers,Toronto Raptors,No,189.3,Yes,East,Central,East,Atlantic,-84.12,-110.38,-8.06,8.06,-323.12,258.0,-109.62,-109.88,211.12,-110,-110,-285,230,-110,-110,-102,-120,-310,250,-112,-108,-115,-105,-330,267,-110,-110,-111,-101,-327,271,-107,-107,-110,-112,-345,265,-113,-109,-115,-105,-330,265,-110,-110,-110,-110,-333,256,-110,-110,100,-120,-325,260,-105,-115,,,,,,
NBA,2026-05-02 06:47:27,2026-05-04 21:40,219920e3a715ceb3dc69f3638f7571d5,San Antonio Spurs,Minnesota Timberwolves,No,1109.0,Yes,West,Southwest,West,Northwest,-109.25,-110.38,-13.69,13.69,-868.12,577.0,-109.88,-109.75,216.56,-115,-105,-900,600,-110,-110,-104,-118,-850,590,-112,-108,-110,-110,-800,561,-110,-110,-106,-106,-786,576,-107,-107,-114,-109,-1000,600,-110,-113,-105,-115,-800,525,-110,-110,-110,-110,-909,564,-110,-110,-110,-110,-900,600,-110,-110,,,,,,
NBA,2026-05-02 06:47:27,2026-05-05 21:40,689b4554b0b10e67f46872eb2e74b98d,Oklahoma City Thunder,Los Angeles Lakers,No,1182.5,Yes,West,Northwest,West,Pacific,-110.25,-109.12,-14.88,14.88,-1056.5,666.62,-109.5,-110.12,213.44,-110,-110,-900,600,-110,-110,-112,-108,-950,660,-110,-110,-110,-110,-1050,686,-110,-110,-106,-106,-1028,708,-107,-107,-109,-114,-1115,650,-109,-114,-110,-110,-1400,750,-110,-110,-110,-110,-909,579,-110,-110,-115,-105,-1100,700,-110,-110,,,,,,
